name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010
		GeneralAndAdministrativeExpense,"2,487,189,000","2,372,864,000","2,018,556,000","1,879,530,000","1,493,683,000","1,178,152,000","1,222,873,000","574,140,000","361,713,000","369,545,000","249,803,000"
			SalariesAndWages,"516,175,000","510,743,000","482,800,000","581,017,000","498,224,000","456,262,000","482,637,000","305,056,000","225,159,000","213,688,000","151,528,000"
			RentAndLandingFees,"1,971,014,000","1,862,121,000","1,535,756,000","1,298,513,000","995,459,000","721,890,000","740,236,000","121,541,000",,"0",
			OtherGandA,,,,,,,,"147,543,000","136,554,000","155,857,000","98,275,000"
	OtherNonInterestExpense,"686,092,000","699,808,000","610,872,000","730,419,000","645,248,000","582,234,000","479,399,000","246,359,000","197,450,000","187,538,000","155,037,000"
IncomefromAssociatesandOtherParticipatingInterests,"-60,058,000","-52,731,000","-33,137,000","-29,568,000","-47,816,000","-57,484,000","-74,925,000","-78,246,000",,"0",
PretaxIncome,"1,010,556,000","1,354,268,000","1,192,268,000","823,514,000","1,160,711,000","1,285,325,000","1,209,988,000","1,085,088,000","1,188,549,000","1,252,212,000","716,055,000"
TaxProvision,"267,676,000","359,898,000","276,342,000","-364,092,000","394,245,000","458,032,000","443,639,000","389,418,000","453,615,000","464,034,000","277,944,000"
NetIncomeCommonStockholders,"742,880,000","994,370,000","915,926,000","1,187,606,000","766,466,000","827,293,000","766,349,000","697,491,000","715,003,000","768,197,000","438,111,000"
	NetIncome,"742,880,000","994,370,000","915,926,000","1,187,606,000","766,466,000","827,293,000","766,349,000","697,491,000","715,003,000","768,197,000","438,111,000"
		NetIncomeIncludingNoncontrollingInterests,"742,880,000","994,370,000","915,926,000","1,187,606,000","766,466,000","827,293,000","766,349,000","695,670,000","734,934,000","788,178,000","438,111,000"
			NetIncomeContinuousOperations,"742,880,000","994,370,000","915,926,000","1,187,606,000","766,466,000","827,293,000","766,349,000","695,670,000","734,934,000","788,178,000","438,111,000"
		MinorityInterests,,,,,,,"0","1,821,000","-19,931,000","-19,981,000","0"
DilutedNIAvailtoComStockholders,"742,880,000","994,370,000","915,926,000","1,187,606,000","766,466,000","827,293,000","766,349,000","697,491,000","715,003,000","768,197,000","438,111,000"
BasicEPS,,"2.87","2.55","3.3","2.14","2.44","2.2","2.008","2.07","2.211","1.78"
DilutedEPS,,"2.86","2.54","3.3","2.13","2.41","2.15","2.008","2.07","2.211","1.78"
BasicAverageShares,,"346,992,162","359,861,764","359,613,714","358,280,814","355,102,742","348,723,472","347,381,088","346,164,717","347,381,088","245,781,739"
DilutedAverageShares,,"347,507,507","360,672,417","360,292,330","359,165,172","358,883,643","355,722,363","347,381,088","346,164,717","347,381,088","245,781,739"
RentExpenseSupplemental,"1,971,014,000","1,862,121,000","1,535,756,000","1,298,513,000","995,459,000","721,890,000","740,236,000","121,541,000",,"0",
InterestIncomeAfterProvisionForLoanLoss,"1,332,730,000","1,666,647,000","1,558,454,000","1,573,468,000","1,766,241,000","1,675,337,000","1,499,769,000","1,517,328,000","1,452,023,000","1,356,766,000","871,867,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"742,880,000","994,370,000","915,926,000","1,187,606,000","766,466,000","827,293,000","766,349,000","697,491,000","715,003,000","768,197,000","438,111,000"
NormalizedIncome,"742,880,000","994,370,000","915,926,000","1,187,606,000","766,466,000","827,293,000","766,349,000","671,409,351","715,003,000","768,197,000","438,111,000"
ReconciledDepreciation,"2,094,163,000","1,988,552,000","1,668,467,000","1,403,653,000","1,094,774,000","833,071,000","824,997,000","188,923,000","187,349,000","258,224,000","124,487,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"742,880,000","994,370,000","915,926,000","1,187,606,000","766,466,000","827,293,000","766,349,000","697,491,000","715,003,000","768,197,000","438,111,000"
TotalUnusualItemsExcludingGoodwill,,,,,,,,"40,689,000",,"0",
TotalUnusualItems,,,,,,,,"40,689,000",,"0",
TaxRateForCalcs,"0.265","0.266","0.232","0.4","0.34","0.356","0.367","0.359","0.382","0.371","0.388"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","14,607,351","0","0","0"
