name,ttm,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,09/30/2001,06/30/2001,03/31/2001,09/30/2000,06/30/2000,03/31/2000
EBIT,"52,495,000,000","-23,918,000,000","22,825,000,000","23,686,000,000","29,902,000,000","29,099,000,000","1,951,000,000","30,299,000,000","38,634,000,000","34,109,000,000","20,499,000,000","21,907,000,000","19,300,000,000","30,636,000,000","27,543,000,000","20,085,000,000","25,434,000,000","15,251,000,000","10,776,000,000","6,887,000,000","39,217,000,000","5,929,000,000","-4,052,000,000","28,764,000,000","28,295,000,000","23,107,000,000","21,210,000,000","33,232,000,000","23,302,000,000","26,664,000,000","33,011,000,000","29,032,000,000","18,659,000,000","21,154,000,000","23,289,000,000","29,535,000,000","29,137,000,000","31,876,000,000","26,068,000,000","27,495,000,000","29,290,000,000","22,691,000,000","15,869,000,000","24,003,000,000","30,751,000,000","16,988,000,000","9,682,000,000","12,266,000,000","7,274,000,000","7,599,000,000","13,550,000,000","21,515,000,000","26,761,000,000","29,507,000,000","27,380,000,000","19,599,000,000","19,775,000,000","14,962,000,000","22,205,000,000","13,564,000,000","16,091,000,000","16,466,000,000","16,270,000,000","15,655,000,000","13,253,000,000","13,122,000,000","7,581,000,000","9,062,000,000","7,381,000,000","10,257,000,000","8,462,000,000","8,479,000,000","8,367,000,000","1,104,000,000",,,,,,
EBITDA,"160,379,000,000"
ReconciledCostOfRevenue,"2,400,975,000,000","509,392,000,000","612,163,000,000","617,690,000,000","661,730,000,000","598,136,000,000","708,741,000,000","647,510,000,000","547,199,000,000","499,500,000,000","481,265,000,000","462,451,000,000","476,182,000,000","466,063,000,000","446,724,000,000","376,868,000,000","351,615,000,000","312,909,000,000","376,311,000,000","396,303,000,000","434,029,000,000","382,651,000,000","620,767,000,000","654,634,000,000","605,211,000,000","537,811,000,000","631,022,000,000","612,276,000,000","621,908,000,000","587,917,000,000","646,944,000,000","572,280,000,000","577,633,000,000","574,798,000,000","531,035,000,000","534,451,000,000","542,529,000,000","487,346,000,000","380,383,000,000","398,663,000,000","408,653,000,000","358,379,000,000","373,833,000,000","277,788,000,000","222,881,000,000","166,444,000,000","266,754,000,000","380,351,000,000","384,168,000,000","295,510,000,000","285,324,000,000","262,532,000,000","236,873,000,000","228,232,000,000","240,510,000,000","230,221,000,000","218,161,000,000","191,137,000,000","188,635,000,000","186,433,000,000","156,994,000,000","136,187,000,000","136,153,000,000","116,956,000,000","111,515,000,000","94,583,000,000","88,895,000,000","81,906,000,000","76,125,000,000","76,178,000,000","75,949,000,000","65,861,000,000","57,705,000,000","51,667,000,000",,,,,,
ReconciledDepreciation,"107,884,000,000","25,070,000,000","29,741,000,000","26,387,000,000","26,686,000,000","25,998,000,000","29,919,000,000","28,146,000,000","25,566,000,000","26,336,000,000","32,639,000,000","27,454,000,000","27,961,000,000","27,256,000,000","34,976,000,000","24,344,000,000","23,821,000,000","25,284,000,000","26,114,000,000","24,005,000,000","22,496,000,000","23,753,000,000",,,"22,063,000,000","21,170,000,000","22,229,000,000","20,067,000,000","20,378,000,000","18,591,000,000",,,,,,,,,,,,,,,,,,,,,"13,912,000,000",,,"9,627,000,000","9,148,000,000","8,479,000,000","8,538,000,000","8,095,000,000","8,569,000,000","7,850,000,000","7,734,000,000","7,678,000,000","8,821,000,000","7,385,000,000","7,989,000,000","7,047,000,000","7,292,000,000","6,684,000,000","6,846,000,000","6,849,000,000",,,,,,,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"22,852,000,000","-19,145,000,000","13,239,000,000","12,020,000,000","16,738,000,000","15,468,000,000","1,463,000,000","17,769,000,000","23,080,000,000","19,306,000,000","11,840,000,000","11,489,000,000","10,716,000,000","17,199,000,000","16,565,000,000","10,188,000,000","13,256,000,000","6,663,000,000","5,408,000,000","1,636,000,000","23,222,000,000","2,172,000,000","-4,703,000,000","19,255,000,000","18,422,000,000","14,121,000,000","13,832,000,000","22,019,000,000","13,604,000,000","16,677,000,000","21,933,000,000","18,249,000,000","10,868,000,000","12,829,000,000","13,265,000,000","19,721,000,000","19,738,000,000","20,501,000,000","15,403,000,000","19,621,000,000","19,661,000,000","15,768,000,000","12,046,000,000","16,524,000,000","22,000,000,000","11,190,000,000","12,047,000,000","8,303,000,000","2,638,000,000","6,701,000,000","6,264,000,000","13,758,000,000","15,507,000,000","19,418,000,000","16,850,000,000","13,135,000,000","11,549,000,000","9,130,000,000","13,082,000,000","8,432,000,000","9,040,000,000","9,004,000,000","8,233,000,000","9,003,000,000","7,609,000,000","7,430,000,000","4,207,000,000","5,039,000,000","3,952,000,000","5,813,000,000","5,066,000,000","4,551,000,000","4,402,000,000","102,000,000",,,,,,
TotalUnusualItemsExcludingGoodwill,"-3,129,000,000","830,000,000","-3,919,000,000","-65,000,000","25,000,000","102,000,000","-77,000,000","-285,000,000","579,000,000","463,000,000","-1,709,000,000","62,000,000","373,000,000","146,000,000","123,000,000","409,000,000","-430,000,000","51,000,000","1,199,000,000","-3,813,000,000","1,351,000,000","-439,000,000","-3,862,000,000","2,633,000,000","722,000,000","-1,472,000,000","1,636,000,000","-67,000,000","1,433,000,000","-107,000,000","4,727,000,000","598,000,000","-6,170,000,000","-286,000,000","-2,523,000,000","1,010,000,000","627,000,000","348,000,000","-15,093,000,000","-471,000,000","1,182,000,000","716,000,000","-8,568,000,000","474,000,000","1,293,000,000","88,000,000","-3,436,000,000","5,372,000,000","-4,516,000,000","-5,237,000,000","-3,895,000,000","616,000,000","3,279,000,000","1,175,000,000","797,000,000","-157,000,000","162,000,000","172,000,000","2,254,000,000","218,000,000","-774,000,000","143,000,000","192,000,000","272,000,000","389,000,000","141,000,000","-135,000,000","56,000,000","247,000,000","70,000,000","-102,000,000","384,000,000","-106,000,000","64,000,000",,,,,,
TotalUnusualItems,"-3,129,000,000","830,000,000","-3,919,000,000","-65,000,000","25,000,000","102,000,000","-77,000,000","-285,000,000","579,000,000","463,000,000","-1,709,000,000","62,000,000","373,000,000","146,000,000","123,000,000","409,000,000","-430,000,000","51,000,000","1,199,000,000","-3,813,000,000","1,351,000,000","-439,000,000","-3,862,000,000","2,633,000,000","722,000,000","-1,472,000,000","1,636,000,000","-67,000,000","1,433,000,000","-107,000,000","4,727,000,000","598,000,000","-6,170,000,000","-286,000,000","-2,523,000,000","1,010,000,000","627,000,000","348,000,000","-15,093,000,000","-471,000,000","1,182,000,000","716,000,000","-8,568,000,000","474,000,000","1,293,000,000","88,000,000","-3,436,000,000","5,372,000,000","-4,516,000,000","-5,237,000,000","-3,895,000,000","616,000,000","3,279,000,000","1,175,000,000","797,000,000","-157,000,000","162,000,000","172,000,000","2,254,000,000","218,000,000","-774,000,000","143,000,000","192,000,000","272,000,000","389,000,000","141,000,000","-135,000,000","56,000,000","247,000,000","70,000,000","-102,000,000","384,000,000","-106,000,000","64,000,000",,,,,,
NormalizedEBITDA,"163,508,000,000","322,000,000","56,485,000,000","50,138,000,000","56,563,000,000","54,995,000,000","31,947,000,000","58,730,000,000","63,621,000,000","59,982,000,000","54,847,000,000","49,299,000,000","46,888,000,000","57,746,000,000","62,396,000,000","44,020,000,000","49,685,000,000","40,484,000,000","35,691,000,000","34,705,000,000","60,362,000,000","30,121,000,000","-190,000,000","26,131,000,000","49,636,000,000","45,749,000,000","41,803,000,000","53,366,000,000","42,247,000,000","45,362,000,000","28,284,000,000","28,434,000,000","24,829,000,000","21,440,000,000","25,812,000,000","28,525,000,000","28,510,000,000","31,528,000,000","41,161,000,000","27,966,000,000","28,108,000,000","21,975,000,000","24,437,000,000","23,529,000,000","29,458,000,000","16,900,000,000","13,118,000,000","6,894,000,000","11,790,000,000","12,836,000,000","31,357,000,000","20,899,000,000","23,482,000,000","37,959,000,000","35,731,000,000","28,235,000,000","28,151,000,000","22,885,000,000","28,520,000,000","21,196,000,000","24,599,000,000","24,001,000,000","24,899,000,000","22,768,000,000","20,853,000,000","20,028,000,000","15,008,000,000","15,690,000,000","13,980,000,000","17,036,000,000","8,564,000,000","8,095,000,000","8,473,000,000","1,040,000,000",,,,,,
TaxRateForCalcs,"0.129","0.271","0.196","0.193","0.182","0.223","0.25","0.224","0.207","0.218","0.159","0.204","0.15","0.221","0.326","0.2","0.228","0.25","0.216","0.156","0.231","0.268","0.009","0.219","0.275","0.241","0.238","0.243","0.304","0.262","0.236","0.282","0.311","0.239","0.296","0.24","0.217","0.258","0.273","0.197","0.235","0.219","0.137","0.224","0.209","0.207","0.25","0.28","0.25","0.028","0.353","0.299","0.341","0.278","0.293","0.3","0.333","0.311","0.306","0.301","0.317","0.307","0.319","0.285","0.305","0.289","0.347","0.282","0.319","0.307","0.301","0.322","0.305","0.333",,,,,,
TaxEffectOfUnusualItems,"-404,677,850.73","224,673,545.696","-769,615,823.618","-12,526,234.169","4,549,499.664","22,783,208.323","-19,250,000","-63,939,849.89","119,951,624.785","100,801,961.395","-271,006,472.492","12,627,738.683","56,105,372.02","32,199,565.705","40,044,405.17","81,608,036.174","-98,122,832.433","12,731,988.699","259,350,880.725","-595,310,276.68","312,364,147.143","-117,478,873.239","-35,765,507.601","575,798,760.425","198,556,301.152","-354,995,294.824","389,442,383.068","-16,282,591.041","435,950,730.531","-28,073,837.815","1,114,879,247.29","168,721,509.836","-1,920,531,063.397","-68,441,939.485","-747,631,314.923","242,076,224.399","136,049,601.914","89,754,816.346","-4,121,198,622.417","-92,579,495.487","277,896,812.793","156,888,136.231","-1,170,782,608.696","106,232,154.951","269,981,211.934","18,249,813.014","-859,000,000","1,501,805,597.744","-1,129,000,000","-145,599,941.469","-1,374,794,653.235","183,884,709.039","1,116,638,240.354","326,444,741.533","233,160,575.317","-47,159,662.457","53,891,746.377","53,521,413.597","688,786,254.858","65,556,960","-245,128,802.679","43,854,975.487","61,340,696.343","77,602,412.942","118,513,923.216","40,743,812.709","-46,848,049.281","15,806,851.22","78,679,683.718","21,472,109.143","-30,715,682.44","123,588,039.867","-32,335,139.76","21,333,333.333",,,,,,
