name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011
	TotalNonCurrentLiabilitiesNetMinorityInterest,"6,971,601,000","7,423,780,000","8,096,498,000","7,163,622,000","6,474,162,000","5,543,348,000","4,051,835,000","1,822,236,000","1,217,817,000"
		TotalDeferredCreditsAndOtherNonCurrentLiabilities,"2,206,607,000","2,181,953,000","2,293,405,000","2,158,098,000","2,238,357,000","1,675,311,000","1,209,497,000","502,194,000","214,578,000"
			NonCurrentDeferredLiabilities,"248,996,000","211,000,000","186,583,000","95,037,000","79,654,000","125,218,000","21,839,000","15,358,000","4,652,000"
				NonCurrentDeferredTaxesLiabilities,"248,996,000","211,000,000","186,583,000","95,037,000","79,654,000","60,818,000","21,839,000","15,358,000","4,652,000"
				NonCurrentDeferredRevenue,,,,,,"64,400,000",,,
			TradeandOtherPayablesNonCurrent,"0","0","0","0","0","259,364,000","234,639,000","129,217,000","0"
			DuetoRelatedPartiesNonCurrent,"17,115,000","33,675,000","141,031,000","101,750,000","126,860,000","77,961,000","492,534,000","222,946,000","86,952,000"
			DerivativeProductLiabilities,"298,744,000","279,152,000","329,731,000","349,266,000","385,095,000","168,931,000","44,221,000","134,673,000","122,974,000"
			OtherNonCurrentLiabilities,"1,641,752,000","1,658,126,000","1,636,060,000","1,612,045,000","1,646,748,000","1,043,837,000","416,264,000",,
		LongTermDebtAndCapitalLeaseObligation,"4,764,994,000","5,241,827,000","5,803,093,000","5,005,524,000","4,235,805,000","3,868,037,000","2,842,338,000","1,320,042,000","1,003,239,000"
			LongTermDebt,"4,764,994,000","5,241,827,000","5,803,093,000","5,005,524,000","4,235,805,000","3,868,037,000","2,842,338,000","1,320,042,000","1,003,239,000"
TotalEquityGrossMinorityInterest,"1,714,856,000","1,756,112,000","1,895,453,000","1,959,111,000","2,023,501,000","1,839,631,000","1,287,198,000","1,139,809,000","583,920,000"
	StockholdersEquity,"1,508,476,000","1,617,384,000","1,758,858,000","1,832,716,000","1,882,602,000","1,751,602,000","1,217,919,000","1,081,192,000","535,994,000"
		CapitalStock,"10,160,000","10,022,000","10,022,000","10,022,000","10,022,000","8,000,000",,,
			CommonStock,"10,160,000","10,022,000","10,022,000","10,022,000","10,022,000","8,000,000",,,
		RetainedEarnings,"-385,457,000","-449,274,000","-477,214,000","-365,410,000","-356,524,000","-2,031,000",,,
		GainsLossesNotAffectingRetainedEarnings,"1,883,773,000","2,056,636,000","2,226,050,000","2,188,104,000","2,229,104,000","1,745,633,000","-27,591,000","-100,816,000","-81,758,000"
			ForeignCurrencyTranslationAdjustments,"-90,824,000","-68,315,000","-18,147,000","-133,150,000","-109,582,000","-28,963,000","9,009,000","2,731,000","290,000"
			OtherEquityAdjustments,"1,974,597,000","2,124,951,000","2,244,197,000","2,321,254,000","2,338,686,000","1,774,596,000","-36,600,000","-103,547,000","-82,048,000"
		OtherEquityInterest,,,,,,,"1,245,510,000","1,182,008,000","617,752,000"
	MinorityInterest,"206,380,000","138,728,000","136,595,000","126,395,000","140,899,000","88,029,000","69,279,000","58,617,000","47,926,000"
TotalCapitalization,"6,273,470,000","6,859,211,000","7,561,951,000","6,838,240,000","6,118,407,000","5,619,639,000","4,060,257,000","2,401,234,000","1,539,233,000"
CommonStockEquity,"1,508,476,000","1,617,384,000","1,758,858,000","1,832,716,000","1,882,602,000","1,751,602,000","1,217,919,000","1,081,192,000","535,994,000"
NetTangibleAssets,"-6,652,653,000","-6,931,797,000","-7,325,412,000","-7,091,556,000","-7,418,295,000","-4,973,576,000","-3,200,201,000","-977,749,000","-1,010,801,000"
WorkingCapital,"145,849,000","388,556,000","641,519,000","-129,212,000","-1,144,520,000","154,319,000","451,953,000","95,174,000","21,207,000"
InvestedCapital,"7,084,615,000","7,392,571,000","7,877,149,000","7,831,384,000","8,017,765,000","5,953,083,000","4,112,569,000","2,450,101,000","1,617,907,000"
TangibleBookValue,"-6,652,653,000","-6,931,797,000","-7,325,412,000","-7,091,556,000","-7,418,295,000","-4,973,576,000","-3,200,201,000","-977,749,000","-1,010,801,000"
TotalDebt,"5,576,139,000","5,775,187,000","6,118,291,000","5,998,668,000","6,135,163,000","4,201,481,000","2,894,650,000","1,368,909,000","1,081,913,000"
NetDebt,"5,352,272,000","5,143,645,000","5,448,904,000","5,403,857,000","5,620,451,000","3,847,327,000","2,536,986,000","1,271,410,000","1,041,742,000"
ShareIssued,"101,601,666","100,217,260","100,217,260","100,217,260","100,217,000","80,000,000","80,000,000","80,000,000","80,000,000"
OrdinarySharesNumber,"101,601,666","100,217,260","100,217,260","100,217,260","100,217,000","80,000,000","80,000,000","80,000,000","80,000,000"
