name,ttm,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987,12/31/1986,09/30/1986,06/30/1986,03/31/1986,12/31/1985,09/30/1985
		SellingAndMarketingExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"145,135,000","169,825,000","160,317,000","148,275,000","160,391,000","180,756,000","174,893,000","187,412,000","165,832,000","184,702,000","167,419,000","177,660,000","174,388,000","172,464,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,200,000",,,,,,,,,,,"4,600,000","4,400,000","4,300,000","4,400,000","4,300,000","4,300,000","4,200,000",,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,"22,539,000","5,636,000","6,004,000","5,442,000","5,457,000","6,033,000","6,089,000","6,102,000","6,180,000","6,112,000","6,071,000","6,082,000","6,339,000","6,939,000","7,277,000","6,271,000","5,703,000","2,072,000","1,580,000","670,000","657,000","597,000","669,000","464,000","895,000","896,000","4,170,000","3,624,000","3,624,000","3,505,000","3,505,000","3,504,000","3,505,000","3,623,000","4,869,000","5,504,000","5,578,000","5,660,000","5,776,000","5,749,000","5,728,000","5,731,000","5,746,000","5,664,000","5,628,000","8,013,000","9,252,000","9,599,000","9,624,000","13,686,000","14,155,000","14,375,000","15,055,000","16,714,000","17,337,000","17,328,000","17,031,000","16,251,000","10,520,000","5,844,000","5,845,000","6,160,000","5,464,000","5,464,000","5,439,000","5,483,000","5,412,000","5,296,000","5,992,000","6,163,000","6,207,000","6,227,000","6,318,000","6,206,000","6,258,000","4,531,000","8,198,000","9,329,000",,,"8,597,000","9,809,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"2,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,"22,539,000","5,636,000","6,004,000","5,442,000","5,457,000","6,033,000","6,089,000","6,102,000","6,180,000","6,112,000","6,071,000","6,082,000","6,339,000","6,939,000","7,277,000","6,271,000","5,703,000","2,072,000","1,580,000","670,000","657,000","597,000","669,000","464,000","895,000","896,000","4,170,000","3,624,000","3,624,000","3,505,000","3,505,000","3,504,000","3,505,000","3,623,000","4,869,000","5,504,000","5,578,000","5,660,000","5,776,000","5,749,000","5,728,000","5,731,000","5,746,000","5,664,000","5,628,000","8,013,000","9,252,000","9,599,000","9,624,000","13,686,000","14,155,000","14,375,000","15,055,000","16,714,000","17,337,000","17,328,000","17,031,000","16,251,000","10,520,000","5,844,000","5,845,000","6,160,000","5,464,000","5,464,000","5,439,000","5,483,000","5,412,000","5,296,000","5,992,000","6,163,000","6,207,000","6,227,000","6,318,000","6,206,000","6,258,000","4,531,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			DepreciationIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			Amortization,"22,539,000","5,636,000","6,004,000","5,442,000","5,457,000","6,033,000","6,089,000","6,102,000","6,180,000","6,112,000","6,071,000","6,082,000","6,339,000","6,939,000","7,277,000","6,271,000","5,703,000","2,072,000","1,580,000","670,000","657,000","597,000","669,000","464,000","895,000","896,000","4,170,000","3,624,000","3,624,000","3,505,000","3,505,000","3,504,000","3,505,000","3,623,000","4,869,000","5,504,000","5,578,000","5,660,000","5,776,000","5,749,000","5,728,000","5,731,000","5,746,000","5,664,000","5,628,000","8,013,000","9,252,000","9,599,000","9,624,000","13,686,000","14,155,000","14,375,000","15,055,000","16,714,000","17,337,000","17,328,000","17,031,000","16,251,000","10,520,000","5,844,000","5,845,000","6,160,000","5,464,000","5,464,000","5,439,000","5,483,000","5,412,000","5,296,000","5,992,000","6,163,000","6,207,000","6,227,000","6,318,000","6,206,000","6,258,000","4,531,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,"22,539,000","5,636,000","6,004,000","5,442,000","5,457,000","6,033,000","6,089,000","6,102,000","6,180,000","6,112,000","6,071,000","6,082,000","6,339,000","6,939,000","7,277,000","6,271,000","5,703,000","2,072,000","1,580,000","670,000","657,000","597,000","669,000","464,000","895,000","896,000","4,170,000","3,624,000","3,624,000","3,505,000","3,505,000","3,504,000","3,505,000","3,623,000","4,869,000","5,504,000","5,578,000","5,660,000","5,776,000","5,749,000","5,728,000","5,731,000","5,746,000","5,664,000","5,628,000","8,013,000","9,252,000","9,599,000","9,624,000","13,686,000","14,155,000","14,375,000","15,055,000","16,714,000","17,337,000","17,328,000","17,031,000","16,251,000","10,520,000","5,844,000","5,845,000","6,160,000","5,464,000","5,464,000","5,439,000","5,483,000","5,412,000","5,296,000","5,992,000","6,163,000","6,207,000","6,227,000","6,318,000","6,206,000","6,258,000","4,531,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherTaxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,305,860,000","-938,171,000","-893,933,000","-913,805,000","-869,343,000","-869,579,000","-795,669,000","-780,786,000","-797,317,000","-534,756,000","-327,819,000","-305,589,000","-474,970,000","-455,510,000","-419,285,000","-400,236,000","-395,467,000","-372,723,000","-361,095,000","-328,281,000",,,,,"-319,261,000","-307,762,000",,,,,,,"-289,841,000","-250,400,000","-225,500,000","-231,500,000","-232,400,000","-198,800,000","-187,500,000","-183,600,000","-213,600,000","-172,900,000","-162,900,000","-137,500,000","-138,200,000","-130,000,000","-115,600,000","-117,400,000","-134,700,000","-100,800,000","-98,300,000","-92,200,000","-88,200,000","-81,500,000","-79,200,000","-77,900,000","-81,100,000","-82,800,000","-84,000,000",,"-75,400,000","-70,900,000","-63,700,000","-65,700,000","-65,600,000","-63,000,000","-57,600,000","-57,700,000","-54,400,000","-48,700,000","-52,800,000","-51,500,000",,,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,"209,411,000","58,724,000","48,929,000","49,257,000","52,501,000","67,282,000","63,001,000","52,201,000","55,819,000","127,029,000","53,067,000","49,782,000","52,481,000","58,345,000","34,578,000","35,429,000","51,745,000","48,399,000","27,733,000","42,462,000","44,446,000","50,087,000","51,388,000","46,764,000","50,319,000","45,367,000","53,310,000","45,558,000","51,752,000","50,420,000","48,588,000","46,281,000","43,141,000","44,443,000","51,424,000","49,882,000","44,922,000","45,519,000","45,910,000","46,625,000","38,520,000","57,470,000","37,198,000","38,174,000","34,791,000","-2,258,377,000","1,588,503,000","414,142,000","437,792,000","4,884,828,000","1,402,292,000","1,343,260,000","1,366,545,000","1,317,066,000","1,306,001,000","1,205,750,000","1,164,959,000","1,171,616,000","740,295,000","439,857,000","413,551,000","588,819,000","558,446,000","519,632,000","494,823,000","477,430,000","461,412,000","457,858,000","404,842,000","1,299,778,000","71,649,000","75,371,000","70,657,000","391,595,000","382,796,000","76,943,000","65,162,000","1,159,058,000","73,303,000","69,372,000","65,653,000","359,415,000","315,081,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"504,245,000","166,504,000","129,994,000","124,977,000","82,770,000","78,125,000","128,773,000","135,873,000","126,102,000","84,192,000","168,406,000","144,419,000","124,655,000","109,889,000","146,166,000","127,633,000","73,555,000","33,903,000","130,355,000","133,030,000","124,543,000","128,950,000","119,368,000","130,355,000","119,546,000","119,341,000","121,652,000","106,366,000","83,534,000","43,013,000","100,677,000","79,734,000","76,077,000","72,212,000","59,323,000","106,852,000","100,366,000","99,140,000","96,992,000","87,899,000","102,777,000","105,836,000","79,148,000","77,884,000","58,315,000","1,262,635,000","-1,073,005,000","220,213,000","228,947,000","288,604,000","341,991,000","278,418,000","292,163,000","272,454,000","263,394,000","235,016,000","257,434,000","254,832,000","154,233,000","138,569,000","132,097,000","270,892,000","181,278,000","148,680,000","138,701,000","227,307,000","133,699,000","96,634,000","95,058,000","166,033,000","76,821,000","72,245,000","80,358,000","101,594,000","96,043,000","50,978,000","59,343,000","239,691,000","69,751,000","62,796,000","68,971,000","122,108,000","92,248,000","356,600,000","370,000,000","-660,715,000","312,300,000","297,000,000","295,300,000","-539,815,000","270,800,000","255,200,000","215,900,000","-426,941,000","203,700,000","180,000,000","181,800,000","-352,469,000","152,000,000","149,800,000","140,700,000","-304,976,000","119,600,000","109,700,000","114,500,000","120,200,000","126,800,000","131,100,000","24,800,000","114,700,000","105,900,000","96,800,000","100,700,000","118,400,000","90,200,000","81,900,000","81,200,000","77,300,000","68,800,000","75,200,000","71,500,000","265,700,000","63,600,000","62,000,000","59,400,000","238,500,000","56,200,000","52,200,000","51,800,000","243,000,000","55,400,000","56,200,000","52,400,000","168,700,000","34,700,000","32,000,000","34,300,000","124,000,000","29,200,000","23,500,000"
NetNonOperatingInterestIncomeExpense,"-97,576,000","-24,269,000","-24,150,000","-24,679,000","-24,478,000","-24,610,000","-25,644,000","-27,440,000","-27,471,000","-28,202,000","-27,261,000","-27,505,000","-27,798,000","-29,479,000","-27,782,000","-26,380,000","-22,717,000","-13,520,000","-6,626,000","-12,051,000","-10,632,000","-12,503,000","-10,503,000","-13,295,000","-14,533,000","-12,618,000","-11,009,000","-11,488,000","-11,429,000","-13,720,000","-11,918,000","-12,400,000","-17,291,000","-18,889,000","-19,254,000","-18,654,000","-19,306,000","-19,466,000","-20,180,000","-22,279,000","-20,986,000","-23,537,000","-27,016,000","-26,828,000","-41,569,000","-35,090,000","-29,017,000","-16,743,000","-13,343,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"12,294,000","2,755,000","2,882,000","2,652,000","4,005,000","4,184,000","3,126,000","2,420,000","2,446,000","2,239,000","1,827,000","1,572,000","1,468,000","1,709,000","1,713,000","1,545,000","1,848,000","1,711,000","1,377,000","1,229,000","1,317,000","1,555,000","1,680,000","1,680,000","2,525,000","1,676,000","1,681,000","1,371,000","1,639,000","2,290,000","1,646,000","1,718,000","1,936,000","2,867,000","2,577,000","2,982,000","3,055,000","3,052,000","2,209,000","2,170,000","1,815,000","1,584,000","2,225,000","1,737,000","1,821,000","3,511,000","8,468,000","21,025,000","23,268,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"109,870,000","27,024,000","27,032,000","27,331,000","28,483,000","28,794,000","28,770,000","29,860,000","29,917,000","30,441,000","29,088,000","29,077,000","29,266,000","31,188,000","29,495,000","27,925,000","24,565,000","15,231,000","8,003,000","13,280,000","11,949,000","14,058,000","12,183,000","14,975,000","17,058,000","14,294,000","12,690,000","12,859,000","13,068,000","16,010,000","13,564,000","14,118,000","19,227,000","21,756,000","21,831,000","21,636,000","22,361,000","22,518,000","22,389,000","24,449,000","22,801,000","25,121,000","29,241,000","28,565,000","43,390,000","38,601,000","37,485,000","37,768,000","36,611,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
