name,ttm,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987,12/31/1986,09/30/1986,06/30/1986,03/31/1986,12/31/1985,09/30/1985
		SellingAndMarketingExpense,"43,142,000","12,702,000","4,657,000","9,189,000","16,594,000","13,583,000","11,521,000","9,814,000","5,984,000","10,399,000","6,088,000","7,621,000","10,160,000","10,157,000","10,156,000","9,013,000","11,968,000","9,686,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,"2,101,912,000","604,814,000","515,231,000","497,137,000","484,730,000","510,817,000","447,129,000","443,400,000","415,414,000","440,008,000","375,659,000","365,576,000","345,398,000","361,998,000","316,897,000","317,127,000","321,969,000","348,302,000","300,267,000","302,029,000","294,362,000","315,986,000","271,188,000","260,819,000","232,715,000","167,912,000","150,566,000","154,898,000","154,422,000","168,203,000","147,300,000","150,783,000","148,406,000","158,161,000","135,327,000","136,727,000","134,585,000","144,093,000","124,525,000","122,692,000","124,808,000","132,080,000","114,815,000","117,024,000","117,915,000","125,204,000","106,307,000","106,962,000","110,902,000","113,597,000","101,908,000","101,299,000","101,063,000","103,051,000","90,701,000","89,806,000","90,321,000","93,281,000","79,399,000","76,727,000","74,374,000","75,130,000","64,079,000","63,845,000","62,062,000","63,470,000","53,125,000","49,630,000","46,517,000","46,389,000","41,530,000","41,394,000","40,036,000","39,700,000","37,562,000","34,271,000","33,585,000","32,482,000","31,558,000","30,610,000","30,219,000","28,263,000","26,291,000","25,556,000","25,708,000","24,769,000","23,485,000","23,036,000","21,632,000","21,018,000","18,121,000","17,484,000","17,932,000","17,614,000","16,337,000","16,700,000","17,200,000","16,300,000","13,900,000","15,400,000","15,500,000","15,000,000","14,400,000","13,900,000","12,100,000","10,800,000","9,600,000","8,500,000","9,700,000","6,500,000","6,700,000","6,500,000","6,500,000","6,000,000","5,300,000","5,200,000","5,100,000","5,200,000","3,600,000","3,400,000","4,700,000","3,400,000",,,,,,,,,,,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,"2,101,912,000","604,814,000","515,231,000","497,137,000","484,730,000","510,817,000","447,129,000","443,400,000","415,414,000","440,008,000","375,659,000","365,576,000","345,398,000","361,998,000","316,897,000","317,127,000","321,969,000","348,302,000","300,267,000","302,029,000","294,362,000","315,986,000","271,188,000","260,819,000","232,715,000","167,912,000","150,566,000","154,898,000","154,422,000","168,203,000","147,300,000","150,783,000","148,406,000","158,161,000","135,327,000","136,727,000","134,585,000","144,093,000","124,525,000","122,692,000","124,808,000","132,080,000","114,815,000","117,024,000","117,915,000","125,204,000","106,307,000","106,962,000","110,902,000","113,597,000","101,908,000","101,299,000","101,063,000","103,051,000","90,701,000","89,806,000","90,321,000","93,281,000","79,399,000","76,727,000","74,374,000","75,130,000","64,079,000","63,845,000","62,062,000","63,470,000","53,125,000","49,630,000","46,517,000","46,389,000","41,530,000","41,394,000","40,036,000","39,700,000","37,562,000","34,271,000","33,585,000","32,482,000","31,558,000","30,610,000","30,219,000","28,263,000","26,291,000","25,556,000","25,708,000","24,769,000","23,485,000","23,036,000","21,632,000","21,018,000","18,121,000","17,484,000","17,932,000","17,614,000","16,337,000","16,700,000","17,200,000","16,300,000","13,900,000","15,400,000","15,500,000","15,000,000","14,400,000","13,900,000","12,100,000","10,800,000","9,600,000","8,500,000","9,700,000","6,500,000","6,700,000","6,500,000","6,500,000","6,000,000","5,300,000","5,200,000","5,100,000","5,200,000","3,600,000","3,400,000","4,700,000","3,400,000",,,,,,,,,,,,,,,,,
			DepreciationIncomeStatement,"2,068,945,000","597,407,000","507,471,000","489,199,000","474,868,000","500,820,000","437,889,000","434,593,000","415,414,000","440,008,000","375,659,000","365,576,000","345,398,000","361,998,000","316,897,000","317,127,000","321,969,000","348,302,000","300,267,000","302,029,000","294,362,000","315,986,000","271,188,000","260,819,000","232,715,000","167,912,000","150,566,000","154,898,000","154,422,000","168,203,000","147,300,000","150,783,000","148,406,000","158,161,000","135,327,000","136,727,000","134,585,000","144,093,000","124,525,000","122,692,000","124,808,000","132,080,000","114,815,000","117,024,000","117,915,000","125,204,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			Amortization,"32,967,000","7,407,000","7,760,000","7,938,000","9,862,000","9,997,000","9,240,000","8,807,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,"32,967,000","7,407,000","7,760,000","7,938,000","9,862,000","9,997,000","9,240,000","8,807,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,"153,686,000","45,715,000","9,167,000","46,485,000","43,085,000","46,450,000","40,730,000","43,236,000","49,530,000","45,956,000","42,401,000","48,609,000","41,073,000","39,527,000","-9,611,000","54,688,000","53,804,000","59,879,000","3,469,000","-962,000","277,000","-1,460,000","-307,000","-197,000","5,000","-677,000","366,000",,,,,,,,,,,,,,,"206,459,000",,"193,440,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"382,788,000","142,995,000","-23,530,000","129,724,000","136,138,000","144,359,000","200,341,000","176,691,000","169,943,000","161,899,000","157,778,000","138,237,000","143,147,000","149,030,000","125,036,000","127,450,000","125,303,000","141,096,000","302,610,000","42,047,000","67,820,000","83,352,000","39,315,000","27,360,000","24,550,000","61,217,000","35,518,000","43,598,000","56,125,000","81,801,000","57,862,000","46,665,000","60,256,000","81,199,000","50,425,000","46,769,000","18,299,000","72,593,000","50,491,000","42,813,000","40,173,000","60,405,000","40,703,000","36,009,000","45,514,000","58,512,000","35,558,000","34,630,000","40,044,000","42,814,000","27,491,000","27,493,000","33,571,000","48,769,000","32,633,000","29,539,000","34,414,000","37,853,000","26,408,000","15,849,000","27,381,000","31,218,000","22,910,000","18,901,000","26,194,000","21,914,000","17,557,000","15,194,000","15,379,000","15,495,000","28,547,000","6,764,000","11,736,000","10,623,000","4,424,000","-1,443,000","9,702,000","13,430,000","11,857,000","12,212,000","12,494,000","12,968,000","19,387,000","7,991,000","9,044,000","8,985,000","7,414,000","6,588,000","7,887,000","8,037,000","6,764,000","7,200,000","7,150,000","6,523,000","9,828,000","5,900,000","6,200,000","7,500,000","5,500,000","5,500,000","6,000,000","4,700,000","4,300,000","4,600,000","5,100,000","4,000,000","3,300,000","3,500,000","3,300,000","2,900,000","2,500,000","2,600,000","1,700,000","1,700,000","1,300,000","1,000,000","1,900,000","-1,800,000","1,900,000","1,300,000","2,100,000","2,400,000","35,700,000","36,200,000","-99,300,000","35,800,000","37,500,000","37,500,000","-83,600,000","33,800,000","30,800,000","30,500,000","-75,000,000","28,800,000","29,100,000","29,300,000","-69,800,000","26,700,000","28,000,000"
NetNonOperatingInterestIncomeExpense,"-13,929,000","-3,607,000","-3,335,000","-3,631,000","-3,356,000","-4,855,000","-4,492,000","-3,717,000","-3,653,000","-4,124,000","-4,325,000","-4,363,000","-5,174,000","-4,841,000","-4,526,000","-4,877,000","-5,397,000","-5,891,000","-5,753,000","-5,041,000","-4,830,000","-5,530,000","-5,581,000","-5,528,000","-4,405,000","-780,000","-340,000","-778,000","-738,000","-759,000","-670,000","-621,000","-1,666,000","-1,670,000","-1,686,000","-1,677,000","-672,000","-674,000","-681,000","-728,000","-844,000","-843,000","-849,000","-1,010,000","-1,164,000","-1,276,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"1,881,000","192,000","385,000","360,000","944,000","101,000","80,000","18,000","154,000","202,000","139,000","344,000","378,000","974,000","903,000","868,000","507,000","421,000","471,000","483,000","792,000","439,000","460,000","634,000","1,074,000","753,000","757,000","719,000","770,000","752,000","833,000","932,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"15,810,000","3,799,000","3,720,000","3,991,000","4,300,000","4,956,000","4,572,000","3,735,000","3,807,000","4,326,000","4,464,000","4,707,000","5,552,000","5,815,000","5,429,000","5,745,000","5,904,000","6,312,000","6,224,000","5,524,000","5,622,000","5,969,000","6,041,000","6,162,000","5,479,000","1,533,000","1,097,000","1,497,000","1,508,000","1,511,000","1,503,000","1,553,000","1,666,000","1,670,000","1,686,000","1,677,000","672,000","674,000","681,000","728,000","844,000","843,000","849,000","1,010,000","1,164,000","1,276,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-760,832,000","-553,841,000","-59,139,000","-74,428,000","-75,963,000","-69,196,000","-113,792,000","-119,559,000","-116,310,000","-91,023,000","-92,715,000","-94,653,000","-80,978,000","-61,566,000","-88,222,000","-77,291,000","-58,782,000","-55,477,000","-262,477,000","-450,000","1,364,000","8,000","499,000","-8,633,000","-6,583,000","273,000","-1,067,000","-13,400,000","-15,000,000",,"0",,,"35,500,000",,,,,,,,,,,,,,,,"3,888,000",,,,,"4,348,000","1,979,000",,,,,,,,,,"7,151,000",,,,,,"5,041,000",,,,,,,,,,,,"2,922,000","2,433,000","2,608,000","2,618,000","2,269,000","2,155,000","1,784,000","1,895,000","1,605,000","1,395,000","1,426,000",,"1,200,000","1,000,000",,"500,000","600,000","500,000","600,000","500,000","400,000","200,000","200,000","400,000","300,000","300,000","400,000","400,000","500,000","600,000","400,000","400,000","400,000","300,000","400,000","400,000","500,000","500,000","500,000",,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-759,664,000","-551,890,000","-59,800,000","-74,221,000","-76,292,000","-70,504,000","-112,014,000","-119,405,000","-116,110,000","-91,835,000","-93,263,000","-95,548,000","-82,141,000","-62,541,000","-87,301,000","-76,641,000","-57,151,000","-55,116,000","-262,033,000","962,000","-277,000","1,460,000","1,507,000","-7,050,000","-7,733,000","677,000","-1,584,000","-13,400,000","-15,000,000","0","0","0","0","35,500,000",,,,,,,,,,,,,,,,"3,888,000",,,,,"4,348,000","1,979,000",,,,,,,,,,"7,151,000",,,,,,"5,041,000",,,,,,,,,,,,"2,922,000","2,433,000","2,608,000","2,618,000","2,269,000","2,155,000","1,784,000","1,895,000","1,605,000","1,395,000","1,426,000",,"1,200,000","1,000,000",,"500,000","600,000","500,000","600,000","500,000","400,000","200,000","200,000","400,000","300,000","300,000","400,000","400,000","500,000","600,000","400,000","400,000","400,000","300,000","400,000","400,000","500,000","500,000","500,000",,,,,,,,,,,,,,,,,
		RestructuringAndMergernAcquisition,"48,995,000","22,286,000","2,455,000","5,516,000","18,738,000","13,281,000","544,000","537,000","-882,000","906,000","3,377,000","845,000","13,445,000","327,000","15,560,000","4,658,000",,,"0","0","0","0","0","7,247,000","7,728,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,"446,893,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
