name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011
	StockholdersEquity,"7,318,620,000","7,018,358,000","6,480,501,000","5,238,619,000","4,424,963,000","3,558,349,000","2,686,832,000","2,199,534,000","2,216,684,000"
		CapitalStock,"3,392,000","3,523,000","3,605,000","3,589,000","3,579,000","3,490,000","3,468,000","3,462,000","3,462,000"
			CommonStock,"3,392,000","3,523,000","3,605,000","3,589,000","3,579,000","3,490,000","3,468,000","3,462,000","3,462,000"
		RetainedEarnings,"6,168,659,000","5,465,748,000","4,751,076,000","3,549,160,000","2,853,403,000","1,990,787,000","1,276,754,000","869,664,000","889,661,000"
		AdditionalPaidInCapital,"1,173,262,000","1,515,572,000","1,681,558,000","1,657,611,000","1,565,856,000","1,560,519,000","1,409,463,000","1,335,572,000","1,335,057,000"
		GainsLossesNotAffectingRetainedEarnings,"-26,693,000","33,515,000","44,262,000","28,259,000","2,125,000","3,553,000","-2,853,000","-9,164,000","-11,496,000"
	MinorityInterest,,,,,,,"0","39,932,000","20,001,000"
TotalCapitalization,"46,512,761,000","41,901,395,000","37,640,935,000","36,562,325,000","34,800,642,000","31,369,650,000","25,982,492,000","18,427,529,000","18,920,073,000"
CommonStockEquity,"7,318,620,000","7,018,358,000","6,480,501,000","5,238,619,000","4,424,963,000","3,558,349,000","2,686,832,000","2,199,534,000","2,216,684,000"
NetTangibleAssets,"7,201,792,000","6,909,107,000","6,376,711,000","5,131,940,000","4,297,591,000","3,430,611,000","2,558,112,000","2,072,834,000","2,091,257,000"
InvestedCapital,"46,512,761,000","41,901,395,000","37,640,935,000","36,562,325,000","34,800,642,000","31,369,650,000","25,982,492,000","18,427,529,000","18,920,073,000"
TangibleBookValue,"7,201,792,000","6,909,107,000","6,376,711,000","5,131,940,000","4,297,591,000","3,430,611,000","2,558,112,000","2,072,834,000","2,091,257,000"
TotalDebt,"39,194,141,000","34,883,037,000","31,160,434,000","31,323,706,000","30,375,679,000","27,811,301,000","23,295,660,000","16,227,995,000","16,703,389,000"
NetDebt,"39,112,293,000","34,734,601,000","30,632,629,000","31,163,526,000","30,356,786,000","27,778,144,000","23,285,129,000","16,157,108,000","16,648,980,000"
ShareIssued,"362,798,115","362,028,916","360,779,465","358,987,689","358,014,870","349,029,766","347,381,088","347,381,088","347,381,088"
OrdinarySharesNumber,"339,201,748","352,302,759","360,527,463","358,907,550","357,945,865","348,977,625","347,381,088","347,381,088","347,381,088"
TreasurySharesNumber,"23,596,367","9,726,157","252,002","80,139","69,005","52,141",,,
