name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999
			InterestExpenseForLongTermDebtAndCapitalSecurities,"5,611,000,000","6,041,000,000","5,261,000,000","3,955,486,659.344","3,615,947,861.251","2,622,313,949.253","2,408,907,496.739","2,913,901,314.974","3,507,465,138.951","3,088,971,299.238","3,429,794,062.584",,"8,351,000,000","9,180,000,000","6,191,000,000","3,749,000,000","2,483,000,000","2,454,000,000","3,321,000,000",,"4,790,000,000","3,438,000,000"
			InterestExpenseForFederalFundsSoldAndSecuritiesPurchaseUnderAgreementsToResell,,,,,,,"836,341,939.464","934,116,082.797","1,321,050,267.825","1,436,631,990.564","1,371,489,703.129",,"15,038,000,000","35,805,000,000","27,914,000,000","15,698,000,000","8,775,000,000","7,761,000,000","7,300,000,000",,"9,241,000,000",
			OtherInterestExpense,"132,000,000","141,000,000","5,783,000,000","3,915,449,291.133","3,619,873,971.85","3,415,482,983.287","2,753,759,493.543","3,428,848,299.097","4,549,188,857.609","5,147,222,901.104","6,617,812,249.265",,"15,352,000,000","20,709,000,000","15,828,000,000","9,991,000,000","8,029,000,000","8,146,000,000","6,058,000,000",,"12,993,000,000","4,076,000,000"
	NonInterestIncome,"25,197,000,000","24,445,000,000","23,956,000,000","23,133,386,032.091","21,433,619,285.055","23,420,743,798.308","21,497,122,862.373","24,565,337,419.856","21,310,972,604.09","22,364,492,237.724","27,649,104,038.513","17,378,743,961.353","22,400,000,000","31,150,000,000","34,051,000,000","31,260,000,000","25,354,000,000","17,573,000,000","17,220,000,000","17,846,000,000","17,437,000,000","14,580,000,000"
		FeesAndCommissions,"16,643,000,000","15,898,000,000","16,314,000,000","15,613,547,002.844","14,446,123,947.312","15,334,264,092.914","15,043,030,652.387","16,112,093,929.936","14,448,302,680.439","16,189,737,432.127","18,357,849,692.431","17,113,043,478.261","21,386,000,000","27,028,000,000","21,235,000,000","16,315,000,000","17,014,000,000","13,989,000,000","13,194,000,000","12,197,000,000",,"7,916,000,000"
			FeesandCommissionIncome,"18,386,000,000","17,594,000,000","18,017,000,000","17,465,531,932.368","16,173,612,610.667","17,232,204,281.494","16,927,075,432.582","18,240,616,584.223","16,491,220,383.17","18,172,544,602.535","18,357,849,692.431","17,113,043,478.261","21,386,000,000","27,028,000,000","21,235,000,000","16,315,000,000","17,014,000,000","13,989,000,000","13,194,000,000","12,197,000,000",,"7,916,000,000"
				ServiceChargeOnDepositorAccounts,"4,976,000,000","4,858,000,000",,,,,,"1,397,230,328.913","1,365,961,595.338",,,,,,,,,,,,,
				TrustFeesbyCommissions,"7,911,000,000","7,656,000,000","7,756,000,000","8,769,210,237.247","7,886,574,664.808","7,949,900,853.871","7,425,947,837.343","7,465,041,071.811","6,457,372,577.801",,,,,,,,,,,"12,197,000,000",,
				SecuritiesActivities,"3,665,000,000","3,248,000,000","3,521,000,000","3,531,501,195.988","3,475,589,407.354","3,975,962,122.132","3,962,258,426.625","4,546,632,562.227","4,201,947,618.057",,,,,,,,,,,,,
				OtherCustomerServices,"1,834,000,000","1,832,000,000","6,740,000,000","5,164,820,499.133","4,811,448,538.505","5,306,341,305.491","5,538,869,168.613","4,831,712,621.272","4,465,938,591.975",,,,,,,,,,,,,
			FeesandCommissionExpense,"1,743,000,000","1,696,000,000","1,703,000,000","1,851,984,929.524","1,727,488,663.356","1,897,940,188.58","1,884,044,780.195","2,128,522,654.287","2,042,917,702.731","1,982,807,170.409",,,,,,,,,,,,
		InvestmentBankingProfit,"1,661,000,000","1,515,000,000","1,579,000,000","2,030,613,187.693","1,647,984,923.735","2,006,191,574.602","2,225,862,888.464","2,238,948,922.217","2,429,593,278.636",,,,,,,,,,,,,
		TradingGainLoss,,,,"5,104,251,147.225","4,856,598,810.388","5,809,153,818.138","3,885,399,917.074","5,780,477,086.549","3,811,985,847.455","4,614,861,490.399","7,992,511,366.676",,,,,,,,,,,
		GainLossonSaleofAssets,"6,752,000,000","6,872,000,000","5,984,000,000","190,947,448.388","331,756,345.576","279,227,874.226","186,078,496.809","171,273,395.157","364,767,611.265","0","0",,"656,000,000","2,972,000,000","756,000,000",,,,,,"51,000,000",
			GainOnSaleOfSecurity,"6,752,000,000","6,872,000,000","5,984,000,000","175,548,460.615","334,700,928.525","253,935,494.314","144,615,353.499","189,302,173.595","360,386,018.337","0","0",,"574,000,000","2,945,000,000","756,000,000",,,,,,,
			GainonSaleofLoans,,,,"15,398,987.773","-2,944,582.949","26,304,075.108","39,440,550.954",,,,,,,,,,,,,,,
			GainonSaleofInvestmentProperty,,,,,,"-1,011,695.196","2,022,592.357","-18,028,778.438","4,381,592.928",,,,"82,000,000","27,000,000",,,,,,,"51,000,000",
		OtherNonInterestIncome,"141,000,000","160,000,000","79,000,000","194,027,245.942","151,155,258.044","-8,093,561.572","156,750,907.638","262,544,085.997","256,323,186.294","1,559,893,315.198","1,298,742,979.406","265,700,483.092","358,000,000","1,150,000,000","12,060,000,000","14,945,000,000","8,340,000,000","3,584,000,000","4,026,000,000","5,649,000,000","17,386,000,000","6,664,000,000"
CreditLossesProvision,"-326,000,000","-78,000,000","-118,000,000","-131,404,695.665","-36,316,523.036","-118,368,337.987","-78,881,101.908","-56,339,932.617","-129,256,991.379","-89,258,200.597","-70,607,114.202","-1,770,048,309.179","-2,794,000,000","-210,000,000","128,000,000","285,000,000","242,000,000","-94,000,000","-149,000,000","-301,000,000","81,000,000","-600,000,000"
NonInterestExpense,"23,385,000,000","23,147,000,000","23,564,000,000","24,000,862,343.315","23,002,100,469.17","24,309,012,180.81","23,232,507,104.356","25,644,810,528.807","23,701,131,546.374","23,843,628,133.335","25,388,606,579.299","23,226,086,956.522","50,399,000,000","38,176,000,000","27,485,000,000","28,865,000,000","26,635,000,000","20,666,000,000","21,417,000,000","18,344,000,000","16,235,000,000","12,842,000,000"
	OccupancyAndEquipment,"381,000,000","381,000,000","914,000,000","913,673,274.543","917,728,352.408","940,876,532.718","1,016,352,659.203","1,176,377,793.052","1,176,457,701.197",,"1,339,395,560.31",,"1,414,000,000","1,397,000,000","1,177,000,000","1,485,000,000","1,718,000,000","1,100,000,000","1,462,000,000",,"929,000,000","789,000,000"
		NetOccupancyExpense,"381,000,000","381,000,000","914,000,000","913,673,274.543","917,728,352.408","940,876,532.718","1,016,352,659.203","1,176,377,793.052","1,176,457,701.197",,"1,339,395,560.31",,,,,,,,,,,
	ProfessionalExpenseAndContractServicesExpense,"866,000,000","882,000,000","1,015,000,000","1,233,972,220.226","1,211,205,119.648","1,369,835,296.022","1,320,752,808.875","1,162,856,209.224","994,621,594.681",,"806,632,789.516",,,,,,,,,,,
	SellingGeneralAndAdministration,"20,169,000,000","19,944,000,000","20,342,000,000","20,720,877,947.623","19,817,043,246.108","20,959,289,385.294","19,985,235,075.797","22,292,584,538.069","20,659,210,656.034","22,898,978,843.681","22,135,330,302.22","22,020,289,855.072","15,549,000,000","22,397,000,000","19,958,000,000","16,484,000,000","16,612,000,000","14,218,000,000","13,741,000,000","16,572,000,000","10,931,000,000","7,897,000,000"
		GeneralAndAdministrativeExpense,"19,867,000,000","19,627,000,000","19,976,000,000","20,298,945,682.637","19,358,669,833.729","20,467,605,519.809","19,511,948,464.347","21,753,974,782.246","20,080,840,389.524","22,898,978,843.681","21,772,666,488.366","22,020,289,855.072","15,168,000,000","21,879,000,000","19,422,000,000","16,020,000,000","16,225,000,000","13,897,000,000","13,413,000,000","16,572,000,000","10,634,000,000","7,897,000,000"
			SalariesAndWages,"16,362,000,000","16,084,000,000","16,132,000,000","16,311,634,448.562","15,429,614,652.245","16,167,900,934.806","15,452,605,604.603","17,107,057,139.96","16,142,883,745.386","16,566,959,589.412","18,101,096,549.88","15,983,574,879.227","15,168,000,000","21,879,000,000","19,422,000,000","16,020,000,000","16,225,000,000","13,897,000,000","13,413,000,000","16,572,000,000","10,634,000,000","7,897,000,000"
			RentAndLandingFees,"731,000,000","718,000,000","654,000,000","574,895,543.533","501,560,628.963","515,964,550.2","484,410,869.411","516,073,782.776","518,123,363.749",,"593,741,642.15",,,,,,,,,,,
			OtherGandA,"2,774,000,000","2,825,000,000","3,190,000,000","3,412,415,690.542","3,427,494,552.522","3,783,740,034.802","3,574,931,990.332","4,130,843,859.511","3,419,833,280.389","6,332,019,254.269","3,077,828,296.336","6,036,714,975.845",,,,,,,,,,
		SellingAndMarketingExpense,"302,000,000","317,000,000","366,000,000","421,932,264.986","458,373,412.379","491,683,865.485","473,286,611.45","538,609,755.823","578,370,266.51",,"362,663,813.854",,"381,000,000","518,000,000","536,000,000","464,000,000","387,000,000","321,000,000","328,000,000",,"297,000,000",
	DepreciationAmortizationDepletionIncomeStatement,"1,969,000,000","1,940,000,000","1,293,000,000","1,132,338,900.923","1,056,123,751.006","1,039,010,966.776","910,166,560.481","1,012,991,988.462","870,841,594.462","943,586,692.027","1,107,247,927.253","1,205,797,101.449",,,,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,"1,969,000,000","1,940,000,000","1,293,000,000","1,132,338,900.923","1,056,123,751.006","1,039,010,966.776","910,166,560.481","1,012,991,988.462","870,841,594.462","943,586,692.027","1,107,247,927.253","1,205,797,101.449",,,,,,,,,,
			DepreciationIncomeStatement,"1,794,000,000","1,765,000,000","1,228,000,000","1,060,476,957.981","966,804,734.889","930,759,580.754","826,228,977.681","919,467,700.317","754,729,381.867","808,636,793.505","982,080,770.259","1,012,560,386.473",,,,,,,,,,
			Amortization,"175,000,000","175,000,000","65,000,000","71,861,942.942","89,319,016.117","108,251,386.022","83,937,582.8","93,524,288.145","116,112,212.595","134,949,898.522","125,167,156.994","193,236,714.976",,,,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,"175,000,000","175,000,000","65,000,000","71,861,942.942","89,319,016.117","108,251,386.022","83,937,582.8","93,524,288.145","116,112,212.595","134,949,898.522","125,167,156.994","193,236,714.976",,,,,,,,,,
	OtherNonInterestExpense,,,,,,,,,,"1,062,597.626","1,069,804.761",,"33,436,000,000","14,382,000,000","6,350,000,000","10,896,000,000","8,305,000,000","5,348,000,000","6,214,000,000","1,772,000,000","4,375,000,000","4,156,000,000"
IncomefromAssociatesandOtherParticipatingInterests,"47,000,000","46,000,000","529,000,000",,"104,041,930.861","170,976,488.204","95,061,840.761","55,213,133.965","96,395,044.418",,,,,,,,,,,,,
SpecialIncomeCharges,"-200,000,000","-189,000,000","-837,000,000","-291,554,168.506","-780,314,481.459","-421,876,896.928","-2,422,054,347.057","-1,752,171,904.402","-6,080,555,585.983","0","-864,402,246.59","-1,085,024,154.589","-506,000,000","-63,000,000","-10,000,000",,,,,,,
	GainOnSaleOfBusiness,"-29,000,000","-32,000,000","-244,000,000","114,979,108.707","-147,229,147.445","267,087,531.868","126,412,022.289","125,074,650.411","-7,667,787.624",,,,,,,,,,,,,
	ImpairmentOfCapitalAssets,,,,,,,"0","0","3,319,056,643.043","0","0","1,085,024,154.589",,,,,,,,,,
	OtherSpecialCharges,"171,000,000","157,000,000","593,000,000","406,533,277.213","633,085,334.014","688,964,428.797","2,548,466,369.346","1,877,246,554.813","2,753,831,155.317",,"864,402,246.59",,,,,,,,,,,
PretaxIncome,"6,039,000,000","5,577,000,000","5,991,000,000","5,408,124,505.949","4,014,448,087.003","5,553,194,933.43","2,488,799,894.825","3,686,885,190.485","-1,943,236,463.616","5,684,897,299.939","7,975,394,490.505","-2,474,396,135.266","-25,998,000,000","-3,065,000,000","11,714,000,000","9,429,000,000","8,959,000,000","6,455,000,000","3,051,000,000","3,847,000,000","6,265,000,000","5,096,000,000"
TaxProvision,"1,270,000,000","1,267,000,000","1,468,000,000","4,249,094,026.219","790,129,757.955","-908,502,286.431","-1,193,329,490.408","-123,947,851.758","504,978,584.965","980,777,608.943","-407,595,613.8","-428,019,323.671","-6,377,000,000","1,157,000,000","2,286,000,000","1,940,000,000","1,871,000,000","1,305,000,000","491,000,000","846,000,000","1,437,000,000","1,140,000,000"
NetIncomeCommonStockholders,"4,758,000,000","4,304,000,000","4,516,000,000","1,081,008,941.679","3,144,814,589.427","6,275,545,303.711","3,505,152,554.028","3,574,205,325.25","-2,750,544,960.62","4,419,343,527.187","8,059,909,066.595","-2,643,478,260.87","-19,436,000,000","-3,868,000,000","10,057,000,000","10,678,000,000","7,088,000,000","5,150,000,000","2,560,000,000","3,001,000,000","4,828,000,000","3,956,000,000"
	NetIncome,"4,758,000,000","4,304,000,000","4,515,000,000","1,079,982,342.494","3,144,814,589.427","6,275,545,303.711","3,648,756,611.349","3,804,072,250.33","-2,750,544,960.62","4,419,343,527.187","8,059,909,066.595","-2,643,478,260.87","-19,436,000,000","-3,868,000,000","10,057,000,000","10,678,000,000","7,088,000,000","5,150,000,000","2,560,000,000","3,001,000,000","4,828,000,000","3,956,000,000"
		NetIncomeIncludingNoncontrollingInterests,"4,769,000,000","4,310,000,000","4,522,000,000","1,158,003,880.545","3,225,299,856.697","6,460,685,524.665","3,681,118,089.055","3,809,706,243.591","-2,448,215,048.581","4,704,119,690.997","8,385,129,713.827","-2,053,140,096.618","-18,951,000,000","-3,392,000,000","10,377,000,000","11,181,000,000","7,482,000,000","5,428,000,000","2,800,000,000","3,209,000,000","4,881,000,000","3,990,000,000"
			NetIncomeContinuousOperations,"4,769,000,000","4,310,000,000","4,523,000,000","1,159,030,479.73","3,224,318,329.047","6,461,697,219.862","3,682,129,385.233","3,810,833,042.244","-2,448,215,048.581","4,704,119,690.997","8,382,990,104.306","-2,046,376,811.594","-19,621,000,000","-4,222,000,000","9,428,000,000","7,489,000,000","7,088,000,000","5,150,000,000","2,560,000,000","3,001,000,000","4,828,000,000","3,956,000,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,"0","2,139,609.521","-6,763,285.024","185,000,000","354,000,000","629,000,000","3,189,000,000",,,,,,
		MinorityInterests,"-11,000,000","-6,000,000","-7,000,000","-78,021,538.051","-80,485,267.27","-185,140,220.954","-32,361,477.706","-5,633,993.262","-302,329,912.04","-284,776,163.81","-325,220,647.232","-589,371,980.676","-485,000,000","-476,000,000","-320,000,000","-503,000,000","-394,000,000","-278,000,000","-240,000,000","-208,000,000","-53,000,000","-34,000,000"
	PreferredStockDividends,,,,,,,"143,604,057.32","229,866,925.079",,,,,,,,,,,,,,
AverageDilutionEarnings,"0","0","-2,000,000","0","0","0","0","0","-1,095,398.232",,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"4,758,000,000","4,304,000,000","4,514,000,000","1,081,008,941.679","3,144,814,589.427","6,275,545,303.711","3,505,152,554.028","3,574,205,325.25","-2,751,640,358.852","4,419,343,527.187","8,059,909,066.595","-2,643,478,260.87","-19,436,000,000","-3,868,000,000","10,057,000,000","10,678,000,000","7,088,000,000","5,150,000,000","2,560,000,000","3,001,000,000","4,828,000,000","3,956,000,000"
BasicEPS,,"1.17","1.31","0.318","0.874","1.7","0.971","0.947","-0.734","1.19","2.022","-0.725","-7.084","-2.014","5.079","5.047","3.203","2.196","1.006","1.129","1.899","1.507"
DilutedEPS,,"1.14","1.27","0.308","0.844","1.659","0.951","0.935","-0.734","1.169","2.001","-0.725","-7.094","-2.014","4.874","4.84","3.116","2.154","0.989","1.129","1.87","1.499"
BasicAverageShares,,"3,663,278,238","3,730,297,877","3,716,174,261","3,714,606,742","3,690,375,879","3,720,188,713","3,763,076,788","3,754,112,403","3,774,036,437","3,789,732,938","3,661,086,266","2,769,575,922","1,920,682,945","1,980,093,533","2,115,124,267","2,228,950,847","2,374,818,471","2,565,324,618","2,634,803,920","2,492,503,962","2,625,193,693"
DilutedAverageShares,,"3,767,159,838","3,841,569,146","3,836,724,612","3,844,186,047","3,781,274,265","3,805,514,035","3,844,188,005","3,754,238,664","3,835,295,815","3,838,332,049","3,661,841,214","2,770,727,478","1,920,682,945","2,063,290,942","2,197,372,265","2,299,666,334","2,418,131,571","2,595,532,842","2,634,803,920","2,519,877,761","2,639,190,187"
RentExpenseSupplemental,"731,000,000","718,000,000","654,000,000","574,895,543.533","501,560,628.963","515,964,550.2","484,410,869.411","516,073,782.776","518,123,363.749",,"593,741,642.15",,,,,,,,,,,
InterestIncomeAfterProvisionForLoanLoss,"4,382,000,000","4,423,000,000","5,907,000,000","6,570,234,783.234","6,258,220,294.066","6,692,363,724.657","6,550,165,346.925","6,463,317,069.873","6,436,560,011.392","7,164,033,195.55","6,578,229,473.121","4,457,971,014.493","2,992,000,000","4,499,000,000","5,478,000,000","7,537,000,000","10,635,000,000","9,825,000,000","7,487,000,000","4,552,000,000","5,118,000,000","3,391,000,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"4,758,000,000","4,304,000,000","4,515,000,000","1,079,982,342.494","3,144,814,589.427","6,275,545,303.711","3,648,756,611.349","3,804,072,250.33","-2,750,544,960.62","4,419,343,527.187","8,059,909,066.595","-2,643,478,260.87","-19,436,000,000","-3,868,000,000","10,057,000,000","10,678,000,000","7,088,000,000","5,150,000,000","2,560,000,000","3,001,000,000","4,828,000,000","3,956,000,000"
NormalizedIncome,"4,915,940,056.301","4,450,097,000","5,146,906,359.539","1,300,368,138.468","3,771,546,391.772","6,622,652,260.127","5,863,085,666.899","5,423,805,875.128","2,809,154,243.025","4,419,343,527.187","8,848,697,512.704","-1,739,377,545.381","-19,301,002,154.012","-4,189,060,000","9,436,048,488.988","7,489,000,000","7,088,000,000","5,150,000,000","2,560,000,000","3,001,000,000","4,788,697,845.172","3,956,000,000"
TotalMoneyMarketInvestments,,,,,,,"760,494,726.09","960,032,451.801","1,547,797,701.855","1,823,417,526.485","1,536,239,636.266",,"21,005,000,000","42,592,000,000","32,632,000,000",,,,,,"11,827,000,000",
ReconciledDepreciation,"1,859,000,000","1,830,000,000","1,293,000,000","1,132,338,900.923","1,056,123,751.006","1,039,010,966.776","910,166,560.481","1,012,991,988.462","870,841,594.462","943,586,692.027","1,107,247,927.253","2,290,821,256.039","1,674,000,000","1,354,000,000","1,248,000,000","1,443,000,000","2,030,000,000","1,861,000,000","2,883,000,000","1,772,000,000","1,410,000,000","1,166,000,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"4,758,000,000","4,304,000,000","4,515,000,000","1,079,982,342.494","3,144,814,589.427","6,275,545,303.711","3,648,756,611.349","3,804,072,250.33","-2,750,544,960.62","4,419,343,527.187","8,057,769,457.074","-2,636,714,975.845","-19,621,000,000","-4,222,000,000","9,428,000,000","7,489,000,000","7,088,000,000","5,150,000,000","2,560,000,000","3,001,000,000","4,828,000,000","3,956,000,000"
TotalUnusualItemsExcludingGoodwill,"-200,000,000","-189,000,000","-837,000,000","-291,554,168.506","-780,314,481.459","-422,888,592.125","-2,420,031,754.7","-1,770,200,682.84","-6,076,173,993.055","0","-864,402,246.59","-1,085,024,154.589","-424,000,000","-36,000,000","-10,000,000",,,,,,"51,000,000",
TotalUnusualItems,"-200,000,000","-189,000,000","-837,000,000","-291,554,168.506","-780,314,481.459","-422,888,592.125","-2,420,031,754.7","-1,770,200,682.84","-6,076,173,993.055","0","-864,402,246.59","-1,085,024,154.589","-424,000,000","-36,000,000","-10,000,000",,,,,,"51,000,000",
TaxRateForCalcs,"0.21","0.227","0.245","0.244","0.197","0.179","0.085","0.085","0.085","0.173","0.085","0.173","0.245","0.085","0.195","0.206","0.209","0.202","0.161","0.22","0.229","0.224"
TaxEffectOfUnusualItems,"-42,059,943.699","-42,903,000","-205,093,640.461","-71,168,372.532","-153,582,679.114","-75,781,635.709","-205,702,699.15","-150,467,058.041","-516,474,789.41","0","-73,474,190.96","-187,686,724.125","-104,002,154.012","-3,060,000","-1,951,511.012","0","0","0","0","0","11,697,845.172","0"
