name,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"174,127,000","154,708,000","154,692,000",,"128,382,000","43,753,000","100,931,000","-15,446,000","139,989,000","177,039,000","148,161,000","-8,276,000","167,362,000","163,952,000","215,184,000","-8,764,000","155,106,000","144,362,000","70,739,000","-9,774,000","-12,146,000","55,989,000","76,319,000","72,233,000","37,732,000","93,747,000","103,821,000","146,384,000","187,717,000","183,473,000","201,073,000","254,820,000","219,649,000","265,277,000","167,100,000","227,500,000","151,200,000","199,200,000","194,400,000","144,200,000","164,000,000","146,000,000","63,600,000","91,700,000","84,700,000","86,100,000","85,600,000","87,200,000","72,200,000","51,200,000","10,400,000","-18,800,000","-9,400,000","8,100,000","26,400,000","10,700,000","14,900,000","21,400,000","51,800,000","44,500,000","14,900,000","59,400,000","90,300,000","46,900,000","32,300,000","47,100,000","-800,000","-42,600,000","1,479,500,000","1,440,500,000","49,700,000","61,100,000","41,700,000","28,500,000","14,200,000","5,800,000","-18,800,000","120,100,000"
	MinorityInterest,"6,014,000","5,127,000","9,747,000","12,501,000","14,267,000","8,983,000","7,846,000","8,096,000","9,012,000","9,474,000","8,387,000","8,646,000","9,317,000","9,002,000","8,788,000","9,388,000","10,189,000","11,271,000","11,134,000","11,679,000","12,384,000","12,279,000","11,506,000","11,536,000","12,757,000","13,636,000","13,222,000","10,908,000","11,491,000","12,428,000","13,053,000","12,276,000","12,947,000","-9,301,000","-7,589,000","2,032,000","3,227,000","9,070,000","7,542,000","7,746,000","11,955,000","10,151,000","7,943,000","7,354,000","8,377,000","8,358,000","5,193,000","4,108,000","4,539,000","6,096,000","9,550,000","5,560,000","6,012,000","6,333,000","2,603,000","2,143,000","2,232,000","2,073,000","3,642,000","-2,747,000","-3,930,000","-2,844,000","7,294,000","7,729,000","7,548,000","9,441,000","9,290,000","8,844,000","8,982,000","9,007,000","8,958,000","9,356,000","2,252,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalCapitalization,"6,147,746,000","5,985,624,000","5,917,412,000","5,717,908,000","5,395,211,000","5,510,191,000","5,370,951,000","5,350,803,000","5,384,217,000","5,012,237,000","4,931,174,000","4,868,938,000","4,788,258,000","4,818,465,000","4,748,846,000","4,652,195,000","4,580,718,000","4,559,908,000","4,606,556,000","4,636,310,000","4,540,307,000","4,506,171,000","4,479,182,000","4,371,720,000","4,304,423,000","4,125,542,000","4,032,128,000","4,048,864,000","3,940,336,000","3,938,269,000","3,747,159,000","3,755,320,000","3,669,543,000","3,706,444,000","3,770,009,000","3,699,831,000","3,645,159,000","3,609,129,000","3,478,102,000","3,532,709,000","3,460,454,000","3,436,631,000","3,249,407,000","3,052,160,000","3,133,856,000","3,374,337,000","3,578,149,000","3,690,668,000","3,865,583,000","3,861,002,000","3,772,800,000","3,734,540,000","3,699,698,000","3,618,889,000","3,498,895,000","3,533,979,000","3,517,081,000","3,520,530,000","3,510,772,000","3,437,916,000","3,424,261,000","3,323,041,000","3,287,222,000","3,291,923,000","3,231,066,000","3,018,650,000","2,983,607,000","2,904,015,000","3,077,857,000","3,083,662,000","3,132,368,000","2,962,918,000","2,936,339,000","3,129,819,000","3,006,673,000","2,998,553,000","3,023,657,000","3,086,317,000","3,062,444,000","3,057,870,000","3,063,146,000","2,978,103,000","2,996,373,000","2,947,100,000","2,914,600,000","2,813,500,000","2,838,400,000","2,804,100,000","2,705,400,000","2,670,400,000","2,614,000,000","2,491,400,000","2,473,900,000","2,412,300,000","2,405,000,000","2,355,900,000","2,331,500,000","2,258,900,000","2,210,600,000","2,203,700,000","2,084,700,000","2,037,200,000","1,996,100,000","1,985,900,000","1,964,500,000","1,910,500,000","1,874,600,000","1,867,400,000","1,820,900,000","1,910,500,000","1,785,900,000","1,802,300,000","1,731,200,000","1,698,200,000","1,690,900,000","1,621,300,000","1,576,300,000","1,649,000,000","1,623,800,000","1,646,400,000","1,621,600,000","1,583,500,000","1,554,200,000","1,524,600,000","1,484,100,000","1,406,500,000","1,350,600,000"
CommonStockEquity,"5,989,749,000","5,826,581,000","5,757,835,000","5,580,418,000","5,257,248,000","5,372,687,000","5,234,221,000","5,213,414,000","5,246,759,000","4,874,072,000","4,790,958,000","4,729,264,000","4,652,178,000","4,672,397,000","4,608,607,000","4,516,220,000","4,452,282,000","4,433,763,000","4,484,092,000","4,519,875,000","4,432,130,000","4,396,822,000","4,366,732,000","4,258,654,000","4,190,574,000","4,011,416,000","3,919,628,000","3,936,364,000","3,827,836,000","3,825,769,000","3,734,659,000","3,742,820,000","3,657,036,000","3,647,963,000","3,711,573,000","3,687,323,000","3,632,651,000","3,609,129,000","3,478,102,000","3,532,709,000","3,460,454,000","3,436,631,000","3,249,407,000","3,052,160,000","3,133,856,000","3,374,337,000","3,578,149,000","3,690,668,000","3,736,784,000","3,731,685,000","3,652,832,000","3,613,639,000","3,575,623,000","3,485,083,000","3,365,697,000","3,391,557,000","3,378,047,000","3,379,013,000","3,381,815,000","3,308,565,000","3,295,758,000","3,196,625,000","3,165,421,000","3,172,230,000","3,112,022,000","3,014,607,000","2,979,636,000","2,899,964,000","2,873,729,000","2,879,453,000","2,929,080,000","2,962,918,000","2,936,339,000","2,930,670,000","3,006,673,000","2,998,553,000","3,023,657,000","3,086,317,000","3,062,444,000","3,057,599,000","3,063,146,000","2,978,103,000","2,996,373,000","2,947,100,000","2,914,600,000","2,813,500,000","2,838,400,000","2,804,100,000","2,705,400,000","2,670,400,000","2,614,000,000","2,491,400,000","2,473,900,000","2,411,400,000","2,375,600,000","2,345,600,000","2,321,100,000","2,244,800,000","2,195,400,000","2,131,300,000","2,072,300,000","1,986,600,000","1,965,100,000","1,961,700,000","1,913,000,000","1,898,900,000","1,864,400,000","1,856,700,000","1,810,100,000","1,898,900,000","1,774,100,000","1,777,500,000","1,718,800,000","1,673,000,000","1,678,200,000","1,607,000,000","1,564,300,000","1,634,500,000","1,598,600,000","1,617,000,000","1,619,900,000","1,581,800,000","1,552,800,000","1,522,800,000","1,481,300,000","1,403,300,000","1,329,400,000"
NetTangibleAssets,"5,989,749,000","5,826,581,000","5,757,835,000","5,580,418,000","5,257,248,000","5,372,687,000","5,234,221,000","5,213,414,000","5,246,759,000","4,874,072,000","4,790,958,000","4,729,264,000","4,652,178,000","4,672,397,000","4,608,607,000","4,516,220,000","4,452,282,000","4,433,763,000","4,484,092,000","4,519,875,000","4,432,130,000","4,396,822,000","4,366,732,000","4,258,654,000","4,190,574,000","4,011,416,000","3,919,628,000","3,936,364,000","3,827,836,000","3,825,769,000","3,734,659,000","3,742,820,000","3,657,036,000","3,647,963,000","3,711,573,000","3,687,323,000","3,632,651,000","3,609,129,000","3,478,102,000","3,532,709,000","3,460,454,000","3,436,631,000","3,249,407,000","3,052,160,000","3,133,856,000","3,374,337,000","3,578,149,000","3,690,668,000","3,736,784,000","3,731,685,000","3,652,832,000","3,613,639,000","3,575,623,000","3,485,083,000","3,365,697,000","3,391,557,000","3,378,047,000","3,379,013,000","3,381,815,000","3,308,565,000","3,295,758,000","3,196,625,000","3,165,421,000","3,172,230,000","3,112,022,000","3,014,607,000","2,979,636,000","2,899,964,000","2,873,729,000","2,879,453,000","2,929,080,000","2,962,918,000","2,936,339,000","2,930,670,000","3,006,673,000","2,998,553,000","3,023,657,000","3,086,317,000","3,062,444,000","3,057,599,000","3,063,146,000","2,978,103,000","2,996,373,000","2,947,100,000","2,914,600,000","2,813,500,000","2,838,400,000","2,804,100,000","2,705,400,000","2,670,400,000","2,614,000,000","2,491,400,000","2,473,900,000","2,411,400,000","2,375,600,000","2,345,600,000","2,321,100,000","2,244,800,000","2,195,400,000","2,131,300,000","2,072,300,000","1,986,600,000","1,965,100,000","1,961,700,000","1,913,000,000","1,898,900,000","1,864,400,000","1,856,700,000","1,810,100,000","1,898,900,000","1,774,100,000","1,777,500,000","1,718,800,000","1,673,000,000","1,678,200,000","1,607,000,000","1,564,300,000","1,634,500,000","1,598,600,000","1,617,000,000","1,619,900,000","1,581,800,000","1,552,800,000","1,522,800,000","1,481,300,000","1,403,300,000","1,329,400,000"
InvestedCapital,"6,147,746,000","5,985,624,000","5,917,412,000","5,717,908,000","5,395,211,000","5,510,191,000","5,370,951,000","5,350,803,000","5,384,217,000","5,012,237,000","4,931,174,000","4,868,938,000","4,788,258,000","4,818,465,000","4,748,846,000","4,652,195,000","4,580,718,000","4,559,908,000","4,606,556,000","4,636,310,000","4,540,307,000","4,506,171,000","4,479,182,000","4,371,720,000","4,304,423,000","4,125,542,000","4,034,364,000","4,101,491,000","3,991,220,000","3,987,016,000","3,794,866,000","3,800,691,000","3,715,930,000","3,706,444,000","3,770,009,000","3,747,921,000","3,692,791,000","3,682,181,000","3,551,310,000","3,605,871,000","3,534,296,000","3,558,925,000","3,359,900,000","3,163,377,000","3,245,778,000","3,495,679,000","3,729,390,000","3,813,527,000","3,865,583,000","3,861,002,000","3,772,800,000","3,734,540,000","3,699,698,000","3,618,889,000","3,498,895,000","3,533,979,000","3,517,081,000","3,520,530,000","3,510,772,000","3,437,916,000","3,424,261,000","3,323,041,000","3,287,222,000","3,291,923,000","3,231,066,000","3,018,650,000","2,983,607,000","2,904,015,000","3,077,857,000","3,083,662,000","3,132,368,000","2,962,918,000","2,936,339,000","3,129,819,000","3,006,673,000","2,998,553,000","3,023,657,000","3,086,317,000","3,062,444,000","3,057,870,000","3,063,146,000","2,978,103,000","2,996,373,000","2,947,100,000","2,914,600,000","2,813,500,000","2,838,400,000","2,804,100,000","2,705,400,000","2,670,400,000","2,614,000,000","2,491,400,000","2,473,900,000","2,412,300,000","2,405,000,000","2,355,900,000","2,331,500,000","2,258,900,000","2,210,600,000","2,203,700,000","2,084,700,000","2,037,200,000","1,996,100,000","1,985,900,000","1,964,500,000","1,910,500,000","1,874,600,000","1,867,400,000","1,820,900,000","1,910,500,000","1,785,900,000","1,802,300,000","1,731,200,000","1,698,200,000","1,690,900,000","1,621,300,000","1,576,300,000","1,649,000,000","1,623,800,000","1,646,400,000","1,621,600,000","1,583,500,000","1,554,200,000","1,524,600,000","1,484,100,000","1,406,500,000","1,350,600,000"
TangibleBookValue,"5,989,749,000","5,826,581,000","5,757,835,000","5,580,418,000","5,257,248,000","5,372,687,000","5,234,221,000","5,213,414,000","5,246,759,000","4,874,072,000","4,790,958,000","4,729,264,000","4,652,178,000","4,672,397,000","4,608,607,000","4,516,220,000","4,452,282,000","4,433,763,000","4,484,092,000","4,519,875,000","4,432,130,000","4,396,822,000","4,366,732,000","4,258,654,000","4,190,574,000","4,011,416,000","3,919,628,000","3,936,364,000","3,827,836,000","3,825,769,000","3,734,659,000","3,742,820,000","3,657,036,000","3,647,963,000","3,711,573,000","3,687,323,000","3,632,651,000","3,609,129,000","3,478,102,000","3,532,709,000","3,460,454,000","3,436,631,000","3,249,407,000","3,052,160,000","3,133,856,000","3,374,337,000","3,578,149,000","3,690,668,000","3,736,784,000","3,731,685,000","3,652,832,000","3,613,639,000","3,575,623,000","3,485,083,000","3,365,697,000","3,391,557,000","3,378,047,000","3,379,013,000","3,381,815,000","3,308,565,000","3,295,758,000","3,196,625,000","3,165,421,000","3,172,230,000","3,112,022,000","3,014,607,000","2,979,636,000","2,899,964,000","2,873,729,000","2,879,453,000","2,929,080,000","2,962,918,000","2,936,339,000","2,930,670,000","3,006,673,000","2,998,553,000","3,023,657,000","3,086,317,000","3,062,444,000","3,057,599,000","3,063,146,000","2,978,103,000","2,996,373,000","2,947,100,000","2,914,600,000","2,813,500,000","2,838,400,000","2,804,100,000","2,705,400,000","2,670,400,000","2,614,000,000","2,491,400,000","2,473,900,000","2,411,400,000","2,375,600,000","2,345,600,000","2,321,100,000","2,244,800,000","2,195,400,000","2,131,300,000","2,072,300,000","1,986,600,000","1,965,100,000","1,961,700,000","1,913,000,000","1,898,900,000","1,864,400,000","1,856,700,000","1,810,100,000","1,898,900,000","1,774,100,000","1,777,500,000","1,718,800,000","1,673,000,000","1,678,200,000","1,607,000,000","1,564,300,000","1,634,500,000","1,598,600,000","1,617,000,000","1,619,900,000","1,581,800,000","1,552,800,000","1,522,800,000","1,481,300,000","1,403,300,000","1,329,400,000"
TotalDebt,"157,997,000","159,043,000","159,577,000","137,490,000","137,963,000","137,504,000","136,730,000","137,389,000","137,458,000","138,165,000","140,216,000","139,674,000","136,080,000","146,068,000","140,239,000","135,975,000","128,436,000","126,145,000","122,464,000","116,435,000","108,177,000","109,349,000","112,450,000","113,066,000","113,849,000","114,126,000","114,736,000","165,127,000","163,384,000","161,247,000","60,207,000","57,871,000","58,894,000","58,481,000","58,436,000","60,598,000","60,140,000","73,052,000","73,208,000","73,162,000","73,842,000","122,294,000","110,493,000","111,217,000","111,922,000","121,342,000","151,241,000","122,859,000","128,799,000","129,317,000","119,968,000","120,901,000","124,075,000","133,806,000","133,198,000","142,422,000","139,034,000","141,517,000","128,957,000","129,351,000","128,503,000","126,416,000","121,801,000","119,693,000","119,044,000","4,043,000","3,971,000","4,051,000","204,128,000","204,209,000","203,288,000",,,"199,149,000",,,,,,"271,000",,,,,,,,,,,,,,"900,000","29,400,000","10,300,000","10,400,000","14,100,000","15,200,000","72,400,000","12,400,000","50,600,000","31,000,000","24,200,000","51,500,000","11,600,000","10,200,000","10,700,000","10,800,000","11,600,000","11,800,000","24,800,000","12,400,000","25,200,000","12,700,000","14,300,000","12,000,000","14,500,000","25,200,000","29,400,000","1,700,000","1,700,000","1,400,000","1,800,000","2,800,000","3,200,000","21,200,000"
NetDebt,,,,,,,,,,,,,,"39,068,000","6,350,000",,,,,,,,,,,,"866,000","51,948,000",,,,,,,,,,,,,,"28,927,000","77,855,000",,"45,826,000","90,377,000",,,,"129,317,000","119,968,000","120,901,000",,"133,806,000","133,198,000","142,422,000","79,607,000","141,517,000","128,957,000","129,351,000","15,945,000","126,416,000","121,801,000","119,693,000","15,429,000","4,043,000","3,971,000","4,051,000","8,212,000","204,209,000","203,288,000",,,"199,149,000",,,,,,"271,000",,,,,,,,,,,,,,"900,000","29,400,000","10,300,000","10,400,000","14,100,000","15,200,000","72,400,000","12,400,000","50,600,000","31,000,000","24,200,000","51,500,000","11,600,000","10,200,000","10,700,000","10,800,000","11,600,000","11,800,000","24,800,000","12,400,000","25,200,000","12,700,000","14,300,000","12,000,000","14,500,000","25,200,000","29,400,000","1,700,000","1,700,000","1,400,000","1,800,000","2,800,000","3,200,000","21,200,000"
ShareIssued,"30,832,449","30,832,449","30,832,449","30,832,449","30,832,449","30,832,449","30,832,449","30,832,449","30,832,449","30,832,449","30,832,449","30,832,449","30,832,449","30,832,449","30,832,449","30,832,449","30,832,449","30,832,449","30,832,449","30,832,449","30,832,449","30,832,449","30,832,449","30,832,449","30,832,449","30,832,449","30,832,449","30,832,449","30,832,449","30,832,449","30,832,449","30,832,449","30,832,449","30,832,449","30,832,449","30,832,449","30,832,449","30,832,449","30,832,449","30,832,449","30,832,449","30,832,449","30,832,449","30,832,449","30,832,449","26,479,832","26,479,832","26,479,832","26,479,832","26,727,000","26,727,000","26,727,000","26,479,832","26,727,000","26,727,000","26,727,000","26,479,832","26,479,832","26,479,832","26,479,832","26,479,832","26,479,832","26,479,832","26,479,832","26,479,832","26,479,832","26,479,832","26,479,832","26,634,832","26,479,832","26,682,353","26,682,353","26,682,353","26,479,165","26,479,165","26,479,165","26,479,165","26,479,165","26,479,165","26,558,165","26,558,165","26,479,165","26,479,000","26,479,000","26,479,000","26,479,000","26,479,000","26,479,000","26,479,000","26,479,000","26,479,000","26,479,000","26,479,000","26,479,000","26,479,000","26,479,000","26,479,000","26,479,000","26,479,000","26,479,000","26,479,000","26,479,000","26,479,000","26,479,000","26,479,000","26,479,000","26,479,000","26,479,000","26,479,000","26,479,000","26,479,000","26,481,000","26,482,000","26,483,000","26,485,000","27,477,000","27,755,000","27,927,000","28,048,000","28,162,000","28,267,000","28,267,000","28,267,000","28,267,000","28,267,000","28,888,000","28,974,000"
OrdinarySharesNumber,"26,887,200","26,887,200","26,887,200","26,887,200","26,885,449","26,885,449","26,885,449","26,938,341","26,931,884","26,931,884","26,931,884","26,927,115","26,914,516","26,914,516","26,914,218","26,914,218","26,894,456","26,891,502","26,894,169","26,896,982","26,871,942","26,871,942","26,871,752","26,911,752","26,895,188","26,895,044","26,893,544","26,893,412","26,836,664","26,836,664","26,836,591","26,836,591","26,821,284","26,821,284","26,821,284","26,820,977","26,820,977","26,820,166","26,820,166","26,820,166","26,820,166","26,820,166","26,820,166","26,820,166","26,818,833","26,479,832","26,479,832","26,479,832","26,479,832","26,727,000","26,727,000","26,727,000","26,479,832","26,727,000","26,727,000","26,727,000","26,479,832","26,479,832","26,479,832","26,479,832","26,479,832","26,479,832","26,479,832","26,479,832","26,479,832","26,479,832","26,479,832","26,479,832","26,634,832","26,479,832","26,682,353","26,682,353","26,682,353","26,479,165","26,479,165","26,479,165","26,479,165","26,479,165","26,479,165","26,558,165","26,558,165","26,479,165","26,479,000","26,479,000","26,479,000","26,479,000","26,479,000","26,479,000","26,479,000","26,479,000","26,479,000","26,479,000","26,479,000","26,479,000","26,479,000","26,479,000","26,479,000","26,479,000","26,479,000","26,479,000","26,479,000","26,479,000","26,479,000","26,479,000","26,479,000","26,479,000","26,479,000","26,479,000","26,479,000","26,479,000","26,479,000","26,481,000","26,482,000","26,483,000","26,485,000","27,477,000","27,755,000","27,927,000","28,048,000","28,162,000","28,267,000","28,267,000","28,267,000","28,267,000","28,267,000","28,888,000","28,974,000"
TreasurySharesNumber,"3,945,249","3,945,249","3,945,249","3,945,249","3,947,000","3,947,000","3,947,000","3,894,108","3,900,565","3,900,565","3,900,565","3,905,334","3,917,933","3,917,933","3,918,231","3,918,231","3,937,993","3,940,947","3,938,280","3,935,467","3,960,507","3,960,507","3,960,697","3,920,697","3,937,261","3,937,405","3,938,905","3,939,037","3,995,785","3,995,785","3,995,858","3,995,858","4,011,165","4,011,165","4,011,165","4,011,472","4,011,472","4,012,283","4,012,283","4,012,283","4,012,283","4,012,283","4,012,283","4,012,283","4,013,616",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
