name,01/31/2020,01/31/2019,01/31/2018,01/31/2017,01/31/2016,01/31/2015,01/31/2014,01/31/2013,01/31/2012,01/31/2011,01/31/2010,01/31/2009,01/31/2008,01/31/2007,01/31/2006,01/31/2005,01/31/2004,01/31/2003,01/31/2002,01/31/2001,01/31/2000,01/31/1999,01/31/1998,01/31/1997,01/31/1996,01/31/1995,01/31/1994,01/31/1993,08/31/1992,08/31/1991
			GrossPPE,"16,745,000,000","15,390,000,000","15,179,000,000","14,891,000,000","14,518,000,000","14,405,000,000","14,124,000,000","13,980,000,000","13,462,000,000","10,604,000,000","9,871,000,000","9,449,000,000","8,539,745,000","7,006,709,000","5,785,531,000","4,973,151,000","4,099,712,000","3,356,284,000","2,689,982,000","2,111,938,000","1,631,897,000","1,141,500,000","926,500,000","725,100,000","502,400,000","367,100,000","235,600,000","179,000,000","154,600,000","125,000,000"
				Properties,"0","0","0","0","0","0","0","0","0","271,000,000","242,000,000","0","0","0","0","0","0","0","0",,,,,,,,,,,
				LandAndImprovements,"1,107,000,000","1,110,000,000","1,115,000,000","1,118,000,000","1,110,000,000","1,103,000,000","1,095,000,000","1,089,000,000","1,081,000,000","1,032,000,000","1,040,000,000","997,000,000","870,775,000","745,517,000","576,688,000","469,851,000","360,765,000","283,302,000","217,058,000",,,,,,,,,,,
				BuildingsAndImprovements,"8,736,000,000","9,864,000,000","9,875,000,000","9,805,000,000","9,847,000,000","9,692,000,000","9,558,000,000","9,395,000,000","9,110,000,000","6,334,000,000","5,887,000,000","5,723,000,000","4,859,477,000","3,967,988,000","3,389,373,000","2,819,162,000","2,259,691,000","1,812,470,000","1,372,836,000",,,,,,,,,,,
				MachineryFurnitureEquipment,"4,232,000,000","4,117,000,000","4,037,000,000","3,650,000,000","3,394,000,000","3,400,000,000","3,180,000,000","3,366,000,000","3,067,000,000","2,801,000,000","2,169,000,000","2,135,000,000","1,954,008,000","1,643,657,000","1,461,997,000","1,218,858,000","1,062,956,000","904,561,000","738,759,000",,,,,,,,,,,
				OtherProperties,"2,391,000,000",,,,,,,,,,"395,000,000","337,000,000","502,079,000","406,112,000","172,260,000","120,240,000","88,840,000","58,982,000","54,862,000",,,,,,,,,,,
				ConstructionInProgress,"279,000,000","299,000,000","152,000,000","318,000,000","167,000,000","210,000,000","291,000,000","130,000,000","204,000,000","166,000,000","138,000,000","257,000,000","353,406,000","243,435,000","185,213,000","345,040,000","327,460,000","296,969,000","306,467,000",,,,,,,,,,,
			AccumulatedDepreciation,"-7,002,000,000","-7,962,000,000","-7,406,000,000","-6,788,000,000","-6,210,000,000","-5,890,000,000","-5,379,000,000","-5,108,000,000","-4,557,000,000","-3,348,000,000","-2,853,000,000","-2,465,000,000","-2,029,926,000","-1,653,735,000","-1,241,699,000","-985,206,000","-775,469,000","-616,994,000","-490,488,000","-385,488,000","-278,941,000","-208,500,000","-176,900,000","-128,900,000","-93,200,000","-68,400,000","-49,000,000","-37,800,000","-33,200,000","-22,800,000"
		GoodwillAndOtherIntangibleAssets,,,,,,,,,,"193,000,000","204,000,000","210,000,000","219,296,000","228,624,000","221,718,000","9,338,000","244,829,000","189,758,000","9,338,000","14,538,000","152,761,000","38,600,000","30,100,000","35,300,000","61,000,000","69,200,000","50,900,000","56,100,000","64,200,000","63,400,000"
			Goodwill,,,,,,,,,,,,"9,000,000","9,338,000","9,338,000",,,,,,,,,,,,,,,,
			OtherIntangibleAssets,,,,,,,,,,"193,000,000","204,000,000","201,000,000","209,958,000","219,286,000","221,718,000","9,338,000","244,829,000","189,758,000","9,338,000","14,538,000","152,761,000","38,600,000","30,100,000","35,300,000","61,000,000","69,200,000","50,900,000","56,100,000","64,200,000","63,400,000"
		InvestmentsAndAdvances,,,,,,,"64,000,000","53,000,000","153,000,000","277,000,000","321,000,000",,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"163,000,000","206,000,000","236,000,000","224,000,000","222,000,000","218,000,000","277,000,000","261,000,000","261,000,000","193,000,000","132,000,000","440,000,000","107,078,000","58,539,000","121,436,000","338,579,000","104,539,000","102,361,000","256,710,000","192,269,000","42,422,000","25,100,000","28,600,000","25,700,000","4,500,000","4,600,000","29,600,000","36,400,000","32,800,000","45,300,000"
TotalLiabilitiesNetMinorityInterest,"9,105,000,000","6,942,000,000","7,914,000,000","8,397,000,000","8,115,000,000","8,440,000,000","8,400,000,000","7,857,000,000","7,586,000,000","5,462,000,000","5,307,000,000","4,595,000,000","4,458,479,000","3,437,782,000","3,195,700,000","3,012,571,000","2,507,111,000","2,803,586,000","2,138,180,000","1,652,515,000","1,229,159,000","773,300,000","664,900,000","604,900,000","394,300,000","324,500,000","206,800,000","237,400,000","263,800,000","355,900,000"
	CurrentLiabilities,"2,769,000,000","2,730,000,000","2,651,000,000","2,974,000,000","2,714,000,000","2,859,000,000","2,736,000,000","2,535,000,000","2,590,000,000","2,710,000,000","2,390,000,000","1,815,000,000","1,771,448,000","1,918,658,000","1,746,455,000","1,456,058,000","1,122,357,000","1,507,992,000","879,971,000","723,297,000","634,412,000","380,200,000","286,200,000","235,800,000","154,800,000","171,500,000","115,300,000","105,600,000","139,400,000","118,900,000"
		PayablesAndAccruedExpenses,"2,153,000,000","2,285,000,000","2,195,000,000","2,514,000,000","2,264,000,000","2,442,000,000","2,597,000,000","2,430,000,000","1,983,000,000","2,292,000,000","2,374,000,000","1,693,000,000","1,634,493,000","1,666,554,000","1,471,606,000","1,275,412,000","974,501,000","1,010,378,000","738,468,000","399,939,000","330,084,000","212,900,000","150,700,000","126,500,000","68,800,000","98,300,000","56,200,000","54,100,000","84,500,000","70,800,000"
			Payables,"1,436,000,000","1,411,000,000","1,521,000,000","1,802,000,000","1,565,000,000","1,774,000,000","1,625,000,000","1,597,000,000","1,859,000,000","1,265,000,000","1,372,000,000","881,000,000","835,985,000","934,376,000","829,971,000","704,655,000","532,599,000","694,748,000","478,870,000","399,939,000","330,084,000","212,900,000","150,700,000","126,500,000","68,800,000","98,300,000","56,200,000","54,100,000","84,500,000","70,800,000"
				AccountsPayable,"1,206,000,000","1,187,000,000","1,271,000,000","1,507,000,000","1,251,000,000","1,511,000,000","1,365,000,000","1,307,000,000","1,258,000,000","1,138,000,000","1,188,000,000","881,000,000","835,985,000","934,376,000","829,971,000","704,655,000","532,599,000","694,748,000","478,870,000","399,939,000","330,084,000","212,900,000","150,700,000","126,500,000","68,800,000","98,300,000","56,200,000","54,100,000","84,500,000","70,800,000"
				TotalTaxPayable,"230,000,000","224,000,000","250,000,000","295,000,000","314,000,000","263,000,000","260,000,000","290,000,000","299,000,000","127,000,000","184,000,000",,,,,,,,,,,,,,,,,,,
					IncomeTaxPayable,"48,000,000","64,000,000","99,000,000","112,000,000","130,000,000","78,000,000","94,000,000","137,000,000","133,000,000","127,000,000","184,000,000",,,,,,,,,,,,,,,,,,,
				OtherPayable,,,,,,,,,"302,000,000",,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"717,000,000","874,000,000","674,000,000","712,000,000","699,000,000","668,000,000","972,000,000","833,000,000","124,000,000","1,027,000,000","1,002,000,000","812,000,000","798,508,000","732,178,000","641,635,000","570,757,000","441,902,000","315,630,000","259,598,000",,,,,,,,,,,
				InterestPayable,,,,,,,,,"19,000,000","215,000,000",,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,"202,000,000",,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"282,000,000","115,000,000","126,000,000","131,000,000","127,000,000","110,000,000","139,000,000","105,000,000","94,000,000","418,000,000","16,000,000","17,000,000","12,701,000","18,841,000","107,941,000","3,464,000","12,529,000","355,464,000","16,418,000","21,568,000","96,589,000","1,500,000","1,800,000","1,700,000","1,400,000","1,300,000","900,000","1,100,000","11,100,000","1,900,000"
			CurrentDebt,,,,,,,,,,"418,000,000",,"17,000,000","12,701,000","18,841,000","107,941,000","3,464,000","12,529,000","355,464,000","16,418,000","21,568,000","96,589,000","1,500,000","1,800,000","1,700,000","1,400,000","1,300,000","900,000","1,100,000","11,100,000","1,900,000"
			CurrentCapitalLeaseObligation,"282,000,000","115,000,000","126,000,000","131,000,000","127,000,000","110,000,000","139,000,000","105,000,000","94,000,000",,"16,000,000",,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"334,000,000","330,000,000","330,000,000","329,000,000","323,000,000","307,000,000",,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,"334,000,000","330,000,000","330,000,000","329,000,000","323,000,000","307,000,000",,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,,,,,,,,,"311,000,000",,,"105,000,000","124,254,000","233,263,000","166,908,000","177,182,000","135,327,000","142,150,000","125,085,000","301,790,000","207,739,000","165,800,000","133,700,000","107,600,000","84,600,000","71,900,000","58,200,000","50,400,000","43,800,000","46,200,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"6,336,000,000","4,212,000,000","5,263,000,000","5,423,000,000","5,401,000,000","5,581,000,000","5,664,000,000","5,322,000,000","4,996,000,000","2,752,000,000","2,917,000,000","2,780,000,000","2,687,031,000","1,519,124,000","1,449,245,000","1,556,513,000","1,384,754,000","1,295,594,000","1,258,209,000","929,218,000","594,747,000","393,100,000","378,700,000","369,100,000","239,500,000","153,000,000","91,500,000","131,800,000","124,400,000","237,000,000"
		LongTermDebtAndCapitalLeaseObligation,"5,842,000,000","3,384,000,000","4,388,000,000","4,480,000,000","4,581,000,000","4,651,000,000","4,722,000,000","4,448,000,000","4,150,000,000","1,678,000,000","2,052,000,000","2,053,000,000","2,051,875,000","1,040,057,000","1,046,104,000","1,103,441,000","1,075,973,000","1,058,784,000","1,095,420,000","803,081,000","494,993,000","310,900,000","310,400,000","312,000,000","187,700,000","108,700,000","51,900,000","95,100,000","89,300,000","216,400,000"
			LongTermDebt,"1,856,000,000","1,861,000,000","2,797,000,000","2,795,000,000","2,792,000,000","2,793,000,000","2,792,000,000","2,492,000,000","2,141,000,000","1,678,000,000","2,052,000,000","2,053,000,000","2,051,875,000","1,040,057,000","1,046,104,000","1,103,441,000","1,075,973,000","1,058,784,000","1,095,420,000","803,081,000","494,993,000","310,900,000","310,400,000","312,000,000","187,700,000","108,700,000","51,900,000","95,100,000","89,300,000","216,400,000"
			LongTermCapitalLeaseObligation,"3,986,000,000","1,523,000,000","1,591,000,000","1,685,000,000","1,789,000,000","1,858,000,000","1,930,000,000","1,956,000,000","2,009,000,000",,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"260,000,000","184,000,000","213,000,000","272,000,000","257,000,000","368,000,000","382,000,000","362,000,000","386,000,000","418,000,000","377,000,000","320,000,000","262,451,000","243,530,000","217,801,000","296,551,000","236,712,000","171,951,000","114,228,000","84,256,000","66,482,000","53,800,000","45,100,000","38,700,000","30,700,000","20,300,000","15,100,000","11,800,000","8,800,000","12,300,000"
			NonCurrentDeferredTaxesLiabilities,"260,000,000","184,000,000","213,000,000","272,000,000","257,000,000","368,000,000","382,000,000","362,000,000","386,000,000","418,000,000","377,000,000","320,000,000","262,451,000","243,530,000","217,801,000","296,551,000","236,712,000","171,951,000","114,228,000","84,256,000","66,482,000","53,800,000","45,100,000","38,700,000","30,700,000","20,300,000","15,100,000","11,800,000","8,800,000","12,300,000"
		OtherNonCurrentLiabilities,"234,000,000","644,000,000","662,000,000","671,000,000","563,000,000","562,000,000","560,000,000","512,000,000","460,000,000","656,000,000","488,000,000","407,000,000","372,705,000","235,537,000","185,340,000","156,521,000","72,069,000","64,859,000","48,561,000","41,881,000","33,272,000","28,400,000","23,200,000","18,400,000","21,100,000","24,000,000","24,500,000","24,900,000","26,300,000","8,300,000"
TotalEquityGrossMinorityInterest,"5,450,000,000","5,527,000,000","5,426,000,000","5,177,000,000","5,491,000,000","5,991,000,000","5,978,000,000","6,048,000,000","6,508,000,000","8,102,000,000","7,853,000,000","6,739,000,000","6,101,603,000","5,603,395,000","5,957,338,000","4,966,728,000","4,191,339,000","3,511,917,000","2,791,406,000","2,202,639,000","1,685,503,000","1,162,800,000","954,800,000","517,500,000","410,600,000","334,200,000","262,500,000","207,400,000","134,000,000","6,600,000"
	StockholdersEquity,"5,450,000,000","5,527,000,000","5,426,000,000","5,177,000,000","5,491,000,000","5,991,000,000","5,978,000,000","6,048,000,000","6,508,000,000","8,102,000,000","7,853,000,000","6,739,000,000","6,101,603,000","5,603,395,000","5,957,338,000","4,966,728,000","4,191,339,000","3,511,917,000","2,791,406,000","2,202,639,000","1,685,503,000","1,162,800,000","954,800,000","517,500,000","410,600,000","334,200,000","262,500,000","207,400,000","134,000,000","6,600,000"
		CapitalStock,"4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","3,508,000","3,485,000","3,450,000","3,433,000","3,401,000","3,373,000","3,351,000","3,322,000","3,262,000",,,,,,,,,
			CommonStock,"4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","3,508,000","3,485,000","3,450,000","3,433,000","3,401,000","3,373,000","3,351,000","3,322,000","3,262,000",,,,,,,,,
		AdditionalPaidInCapital,"3,272,000,000","3,204,000,000","3,078,000,000","3,003,000,000","2,944,000,000","2,743,000,000","2,598,000,000","2,454,000,000","2,339,000,000","2,225,000,000","2,085,000,000","1,971,000,000","1,911,041,000","1,748,792,000","1,583,035,000","1,258,326,000","1,170,519,000","1,082,277,000","1,005,169,000","912,107,000","767,179,000",,,,,,,,,
		RetainedEarnings,"13,745,000,000","13,395,000,000","13,006,000,000","12,522,000,000","12,329,000,000","12,008,000,000","11,462,000,000","10,878,000,000","10,195,000,000","9,553,000,000","8,439,000,000","7,448,000,000","6,563,385,000","5,479,534,000","4,370,853,000","3,704,969,000","3,017,419,000","2,426,267,000","1,782,886,000","1,287,210,000","915,062,000","656,900,000","464,700,000","323,400,000","220,900,000","148,300,000","79,700,000","30,900,000","34,800,000","13,100,000"
		TreasuryStock,"11,571,000,000","11,076,000,000","10,651,000,000","10,338,000,000","9,769,000,000","8,744,000,000","8,052,000,000","7,243,000,000","5,977,000,000","3,643,000,000","2,639,000,000","2,638,000,000","2,376,331,000","1,628,416,000",,,,,,,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,,"0","-11,000,000","-14,000,000","-17,000,000","-20,000,000","-34,000,000","-45,000,000","-53,000,000","-37,000,000","-36,000,000","-46,000,000",,,,,,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,"505,900,000","490,100,000","194,100,000","189,700,000","185,900,000","182,800,000","176,500,000","99,200,000","-6,500,000"
TotalCapitalization,"7,306,000,000","7,388,000,000","8,223,000,000","7,972,000,000","8,283,000,000","8,784,000,000","8,770,000,000","8,540,000,000","8,649,000,000","9,780,000,000","9,905,000,000","8,792,000,000","8,153,478,000","6,643,452,000","7,003,442,000","6,070,169,000","5,267,312,000","4,570,701,000","3,886,826,000","3,005,720,000","2,180,496,000","1,473,700,000","1,265,200,000","829,500,000","598,300,000","442,900,000","314,400,000","302,500,000","223,300,000","223,000,000"
CommonStockEquity,"5,450,000,000","5,527,000,000","5,426,000,000","5,177,000,000","5,491,000,000","5,991,000,000","5,978,000,000","6,048,000,000","6,508,000,000","8,102,000,000","7,853,000,000","6,739,000,000","6,101,603,000","5,603,395,000","5,957,338,000","4,966,728,000","4,191,339,000","3,511,917,000","2,791,406,000","2,202,639,000","1,685,503,000","1,162,800,000","954,800,000","517,500,000","410,600,000","334,200,000","262,500,000","207,400,000","134,000,000","6,600,000"
CapitalLeaseObligations,"4,268,000,000","1,638,000,000","1,717,000,000","1,816,000,000","1,916,000,000","1,968,000,000","2,069,000,000","2,061,000,000","2,103,000,000",,"16,000,000",,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"5,450,000,000","5,527,000,000","5,426,000,000","5,177,000,000","5,491,000,000","5,991,000,000","5,978,000,000","6,048,000,000","6,508,000,000","7,909,000,000","7,649,000,000","6,529,000,000","5,882,307,000","5,374,771,000","5,735,620,000","4,957,390,000","3,946,510,000","3,322,159,000","2,782,068,000","2,188,101,000","1,532,742,000","1,124,200,000","924,700,000","482,200,000","349,600,000","265,000,000","211,600,000","151,300,000","69,800,000","-56,800,000"
WorkingCapital,"1,880,000,000","2,105,000,000","2,680,000,000","2,273,000,000","2,362,000,000","2,839,000,000","2,556,000,000","2,184,000,000","2,185,000,000","2,935,000,000","3,095,000,000","1,885,000,000","1,952,441,000","1,482,382,000","2,519,597,000","2,187,379,000","1,902,482,000","1,776,102,000","1,584,073,000","1,198,600,000","732,111,000","559,200,000","525,200,000","229,400,000","175,400,000","114,700,000","86,900,000","105,500,000","40,000,000","32,700,000"
InvestedCapital,"7,306,000,000","7,388,000,000","8,223,000,000","7,972,000,000","8,283,000,000","8,784,000,000","8,770,000,000","8,540,000,000","8,649,000,000","10,198,000,000","9,905,000,000","8,809,000,000","8,166,179,000","6,662,293,000","7,111,383,000","6,073,633,000","5,279,841,000","4,926,165,000","3,903,244,000","3,027,288,000","2,277,085,000","1,475,200,000","1,267,000,000","831,200,000","599,700,000","444,200,000","315,300,000","303,600,000","234,400,000","224,900,000"
TangibleBookValue,"5,450,000,000","5,527,000,000","5,426,000,000","5,177,000,000","5,491,000,000","5,991,000,000","5,978,000,000","6,048,000,000","6,508,000,000","7,909,000,000","7,649,000,000","6,529,000,000","5,882,307,000","5,374,771,000","5,735,620,000","4,957,390,000","3,946,510,000","3,322,159,000","2,782,068,000","2,188,101,000","1,532,742,000","1,124,200,000","924,700,000","482,200,000","349,600,000","265,000,000","211,600,000","151,300,000","69,800,000","-56,800,000"
TotalDebt,"6,124,000,000","3,499,000,000","4,514,000,000","4,611,000,000","4,708,000,000","4,761,000,000","4,861,000,000","4,553,000,000","4,244,000,000","2,096,000,000","2,068,000,000","2,070,000,000","2,064,576,000","1,058,898,000","1,154,045,000","1,106,905,000","1,088,502,000","1,414,248,000","1,111,838,000","824,649,000","591,582,000","312,400,000","312,200,000","313,700,000","189,100,000","110,000,000","52,800,000","96,200,000","100,400,000","218,300,000"
NetDebt,"1,133,000,000","927,000,000","1,489,000,000","1,721,000,000","2,085,000,000","1,386,000,000","1,821,000,000","1,955,000,000","936,000,000",,,"1,903,000,000","1,884,033,000","869,728,000","1,027,206,000","990,188,000","975,754,000","1,324,163,000","1,005,116,000","701,028,000","578,974,000","309,500,000","268,000,000","304,800,000","186,300,000","79,600,000","51,800,000","95,300,000","99,500,000","217,500,000"
ShareIssued,"375,000,000","374,000,000","373,000,000","371,000,000","370,000,000","367,000,000","364,000,000","360,000,000","358,000,000","355,000,000","353,000,000","398,000,000","310,468,000","320,986,000","345,088,000","343,345,000","340,141,000","337,322,102","335,138,497","332,167,129","326,197,268","316,790,000","315,856,000","295,680,000","294,948,000","294,064,000","293,200,000","281,328,000","280,864,000","280,304,000"
OrdinarySharesNumber,"156,000,000","163,000,000","168,000,000","174,000,000","186,000,000","201,000,000","211,000,000","222,000,000","247,000,000","291,000,000","307,000,000","352,000,000","310,468,000","320,986,000","345,088,000","343,345,000","340,141,000","337,322,102","335,138,497","332,167,129","326,197,268","316,790,000","315,856,000","295,680,000","294,948,000","294,064,000","293,200,000","281,328,000","280,864,000","280,304,000"
TreasurySharesNumber,"219,000,000","211,000,000","205,000,000","197,000,000","184,000,000","166,000,000","153,000,000","138,000,000","111,000,000","64,000,000","46,000,000","46,000,000",,,,,,,,,,,,,,,,,,
