name,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001
		GainsLossesNotAffectingRetainedEarnings,"31,705,000,000","38,876,000,000","31,494,000,000","32,181,000,000","27,185,000,000","39,334,000,000","32,766,000,000","29,384,000,000","25,723,000,000","38,505,000,000","34,960,000,000","29,817,000,000","25,171,000,000","25,531,000,000","24,392,000,000","32,357,000,000","30,678,000,000","29,724,000,000","26,535,000,000","19,626,000,000","25,620,000,000","24,080,000,000","18,705,000,000","13,782,000,000","25,089,000,000","24,093,000,000","21,324,000,000","18,376,000,000","31,717,000,000","31,537,000,000","30,284,000,000","33,606,000,000","30,681,000,000","29,866,000,000","24,520,164,000","21,543,542,000","18,697,311,000","-239,000,000","12,367,662,000","-283,000,000",,"937,000,000","4,096,766,000",,"16,774,334,000","2,583,000,000","468,769,132","432,596,762.92","-11,495,260","2,868,353,280","125,610,510.2","143,393,338.6","188,175,279.6","1,426,642,500","9,997,587,587.5","10,438,412,367.18","341,708,361.96","828,921,450","1,588,679,730","2,254,130,613","345,833,600.84","1,667,993,120","2,672,112,420.01","2,551,990,107.72","3,310,779,666.19","1,759,953,700","5,158,484,424.52","332,602,985.28","171,364,091.46","1,500,883,680","-141,952,679.42","118,360,875","175,211,673.6","671,144,700","176,395,921","174,524,603.4","202,480,984.22"
			UnrealizedGainLoss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"301,000,000",,,,"203,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			MinimumPensionLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"786,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-146,000,000",,,,"921,000,000",,,,,,,,,,,,"154,109,340",,"311,561,460",,"775,563,680",,,,"839,584,470",,,,"534,512,820",,,,,"176,395,921","174,524,603.4","202,480,984.22"
			OtherEquityAdjustments,"31,705,000,000","38,876,000,000","31,494,000,000","32,181,000,000","27,185,000,000","39,334,000,000","32,766,000,000","29,384,000,000","25,723,000,000","38,505,000,000","34,960,000,000","29,817,000,000","25,171,000,000","25,531,000,000","24,392,000,000","32,357,000,000","30,678,000,000","29,724,000,000","26,535,000,000","19,626,000,000","25,620,000,000","24,080,000,000","18,705,000,000","13,782,000,000","25,089,000,000","24,093,000,000","21,324,000,000","18,376,000,000","31,717,000,000","31,537,000,000",,,,,,,,,,,,"-4,000,000",,,,"1,459,000,000",,,,,,,,,,,,"674,812,110",,"1,942,569,153",,"892,429,440",,,,"920,369,230",,,,"966,370,860",,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-250,829,000","-32,044,000","-54,561,000",,,"665,000,000","172,193,000",,"246,828,000","808,615,000",,,,,,"1,780,480",,,,"2,132,500",,,,"2,334,990","-2,227.5","2,331",,"2,656,040",,"-3,084.99",,,,,,,,,"-2,231.2",,,"2,223.3","2,164.97"
	MinorityInterest,"13,709,000,000","12,540,000,000","14,482,000,000","13,899,000,000","13,905,000,000","13,684,000,000","15,028,000,000","14,439,000,000","13,358,000,000","13,166,000,000","12,281,000,000","12,548,000,000","11,996,000,000","12,232,000,000","13,623,000,000","13,537,000,000","1,773,000,000","1,807,000,000","1,870,000,000","1,776,000,000","1,695,000,000","1,357,000,000","1,348,000,000","1,081,000,000","1,006,000,000","969,000,000","960,000,000","933,000,000","922,000,000","96,000,000","324,000,000","1,019,000,000","1,188,000,000","1,395,000,000","2,004,192,000","3,309,307,000","3,425,288,000","13,076,000,000","3,658,172,000","13,111,000,000","3,669,478,000","12,757,000,000","3,442,862,000",,"3,050,302,000","1,245,000,000","2,402,221,744","2,113,363,200.42","2,214,345,211","1,353,164,800","1,975,602,967.1","2,033,106,976.8","1,303,896,949.2","1,426,642,500","1,273,066,141.5","1,133,013,371.7","1,352,441,041.8","1,412,668,950","1,047,573,202.5","1,101,040,857","1,205,921,541.86","1,038,511,640","1,105,937,853.73","1,169,226,634.95","1,095,730,675.71","499,134,410","975,709,642.04","933,144,507.36","1,037,927,185.08","375,220,920","949,505,617","721,574,552.2","559,232,430.4","415,691,700","642,336,275","549,666,459","572,859,721.88"
TotalCapitalization,"328,157,000,000","292,179,000,000","270,727,000,000","379,578,000,000","270,584,000,000","283,726,000,000","295,991,000,000","286,996,000,000","264,666,000,000","263,498,000,000","253,579,000,000","259,433,000,000","253,250,000,000","259,899,000,000","267,021,000,000","264,623,000,000","263,821,000,000","266,650,000,000","249,472,000,000","231,357,000,000","230,571,000,000","219,216,000,000","209,277,000,000","205,116,000,000","200,381,000,000","199,381,000,000","191,698,000,000","189,424,000,000","182,177,000,000","179,391,000,000","169,966,000,000","167,668,000,000","156,613,000,000","152,080,000,000","132,855,044,000","129,513,800,000","124,639,679,000","161,393,000,000","115,027,579,000","143,095,000,000","99,764,324,000","128,253,000,000","89,977,284,000","86,517,946,000","86,111,871,000","72,059,000,000","40,877,255,900","37,622,405,211.38","41,823,356,447","63,903,207,680","47,059,473,384","46,658,477,083.6","42,136,459,738.8","45,328,420,000","38,914,119,438.5","31,838,855,944.35","25,025,286,949.8","33,103,153,230","32,212,331,910","29,239,709,688","24,568,749,800.49","31,458,137,760","24,781,981,888.89","25,911,540,557.7","24,547,252,900.83","28,946,910,610","23,647,389,980.76","19,814,434,282.56","19,496,138,909.1","23,245,997,940","18,360,738,049.54","15,217,769,541.2","18,028,310,195.2","16,397,760,300","17,355,229,844","10,433,751,249.6","15,396,491,580.74"
PreferredStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,208,000,000",,"24,208,000,000",,"24,208,000,000",,,,"9,882,000,000",,,,,,,,,,,,"3,976,487,970",,,,,,,,,,,,,,,,,,,
CommonStockEquity,"129,808,000,000","136,925,000,000","129,380,000,000","129,914,000,000","124,754,000,000","136,782,000,000","129,879,000,000","126,336,000,000","123,031,000,000","134,840,000,000","131,410,000,000","125,944,000,000","122,163,000,000","122,582,000,000","121,942,000,000","117,583,000,000","113,087,000,000","112,252,000,000","109,743,000,000","103,959,000,000","100,365,000,000","99,260,000,000","93,457,000,000","88,250,000,000","84,481,000,000","83,223,000,000","80,340,000,000","77,736,000,000","76,255,000,000","75,902,000,000","74,610,000,000","77,875,000,000","74,966,000,000","73,941,000,000","68,205,713,000","66,082,796,000","63,730,536,000","52,417,000,000","57,225,072,000","49,917,000,000","52,974,532,000","45,069,000,000","48,861,594,000","47,269,497,000","44,998,846,000","24,505,000,000","32,001,203,208","30,318,289,426.8","29,214,911,541","35,349,649,920","27,913,937,550.1","26,545,395,045","24,928,519,959.3","27,351,445,000","21,837,940,627","17,656,536,950.85","16,756,535,473.26","14,332,168,620","15,268,781,880","14,914,588,815","14,642,389,399.96","16,714,459,720","13,493,939,096.83","12,734,076,727.47","12,444,034,546.72","13,892,093,550","11,370,948,626.52","10,605,233,417.76","10,052,237,520.93","11,051,318,040","8,110,315,281.8","8,000,509,000","7,536,417,950.4","8,357,957,700","7,532,195,906.5","7,033,249,472.4","6,824,476,888.19"
CapitalLeaseObligations,,"4,131,000,000","4,223,000,000","5,107,000,000",,,,,,"4,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"108,444,000,000","117,206,000,000","109,554,000,000","110,264,000,000","105,105,000,000","117,453,000,000","109,603,000,000","106,268,000,000","103,686,000,000","115,457,000,000","113,832,000,000","108,809,000,000","105,354,000,000","105,526,000,000","104,795,000,000","100,635,000,000","104,180,000,000","103,900,000,000","101,393,000,000","95,753,000,000","92,152,000,000","91,165,000,000","85,524,000,000","80,599,000,000","76,734,000,000","75,521,000,000","74,919,000,000","72,802,000,000","71,416,000,000","71,231,000,000","71,484,000,000","73,592,000,000","71,010,000,000","70,116,000,000","64,824,311,000","62,891,431,000","60,772,083,000","43,813,000,000","53,878,035,000","39,213,000,000","49,415,776,000","31,997,000,000","45,274,063,000","43,508,483,000","41,045,682,000","27,288,000,000","32,001,203,208","30,318,289,426.8","29,214,911,541","27,892,999,680","27,913,937,550.1","26,545,395,045","24,928,519,959.3","20,802,537,500","21,837,940,627","17,656,536,950.85","16,756,535,473.26","14,908,911,150","15,268,781,880","14,914,588,815","14,642,389,399.96","14,029,203,280","13,493,939,096.83","12,734,076,727.47","12,444,034,546.72","12,241,776,310","11,370,948,626.52","10,605,233,417.76","10,052,237,520.93","9,752,204,100","8,110,315,281.8","8,000,509,000","7,536,417,950.4","7,055,147,400","7,532,195,906.5","7,033,249,472.4","6,824,336,165.14"
InvestedCapital,"454,736,000,000","416,031,000,000","393,342,000,000","379,578,000,000","363,978,000,000","365,426,000,000","373,410,000,000","361,491,000,000","358,044,000,000","362,938,000,000","357,441,000,000","360,322,000,000","350,034,000,000","354,304,000,000","356,656,000,000","352,400,000,000","345,279,000,000","363,056,000,000","344,873,000,000","312,787,000,000","311,283,000,000","295,088,000,000","280,996,000,000","266,750,000,000","265,283,000,000","266,654,000,000","259,266,000,000","254,455,000,000","244,845,000,000","245,003,000,000","237,511,000,000","231,101,000,000","221,786,000,000","219,246,000,000","163,715,555,000","156,240,237,000","150,088,017,000","260,226,000,000","133,501,619,000","217,843,000,000","115,958,391,000","184,770,000,000","104,442,289,000","122,237,247,000","106,545,692,000","116,454,000,000","53,079,238,888","48,161,703,326.32","53,605,159,387","111,625,413,120","63,141,385,579.3","60,739,064,181.8","54,454,602,876.9","76,239,007,500","45,709,733,516.5","37,020,402,438.39","36,394,515,296.94","46,548,025,650","32,719,834,372.5","33,842,026,764","29,655,605,053.83","43,816,691,880","46,748,185,556.17","38,852,422,674.81","25,932,307,136.52","41,335,830,590","32,656,682,338.28","28,999,512,592.8","24,049,987,074.54","32,601,742,200","22,422,553,638.04","22,508,505,769","18,028,310,195.2","24,212,299,800","17,355,229,844","15,575,601,615.9","15,396,491,580.74"
TangibleBookValue,"108,444,000,000","117,206,000,000","109,554,000,000","110,264,000,000","105,105,000,000","117,453,000,000","109,603,000,000","106,268,000,000","103,686,000,000","115,457,000,000","113,832,000,000","108,809,000,000","105,354,000,000","105,526,000,000","104,795,000,000","100,635,000,000","104,180,000,000","103,900,000,000","101,393,000,000","95,753,000,000","92,152,000,000","91,165,000,000","85,524,000,000","80,599,000,000","76,734,000,000","75,521,000,000","74,919,000,000","72,802,000,000","71,416,000,000","71,231,000,000","71,484,000,000","73,592,000,000","71,010,000,000","70,116,000,000","64,824,311,000","62,891,431,000","60,772,083,000","19,605,000,000","53,878,035,000","15,005,000,000","49,415,776,000","7,789,000,000","45,274,063,000","43,508,483,000","41,045,682,000","17,406,000,000","32,001,203,208","30,318,289,426.8","29,214,911,541","27,892,999,680","27,913,937,550.1","26,545,395,045","24,928,519,959.3","20,802,537,500","21,837,940,627","17,656,536,950.85","16,756,535,473.26","10,932,423,180","15,268,781,880","14,914,588,815","14,642,389,399.96","14,029,203,280","13,493,939,096.83","12,734,076,727.47","12,444,034,546.72","12,241,776,310","11,370,948,626.52","10,605,233,417.76","10,052,237,520.93","9,752,204,100","8,110,315,281.8","8,000,509,000","7,536,417,950.4","7,055,147,400","7,532,195,906.5","7,033,249,472.4","6,824,336,165.14"
TotalDebt,"324,928,000,000","283,237,000,000","268,185,000,000","254,771,000,000","239,224,000,000","228,644,000,000","243,531,000,000","235,155,000,000","235,013,000,000","228,102,000,000","226,031,000,000","234,378,000,000","227,871,000,000","231,722,000,000","234,714,000,000","234,817,000,000","232,192,000,000","250,804,000,000","235,130,000,000","208,828,000,000","210,918,000,000","195,828,000,000","187,539,000,000","178,500,000,000","180,802,000,000","183,431,000,000","178,926,000,000","176,719,000,000","168,590,000,000","169,101,000,000","162,901,000,000","153,226,000,000","146,820,000,000","145,305,000,000","95,509,842,000","90,157,441,000","86,357,481,000","207,809,000,000","76,276,547,000","167,926,000,000","62,983,859,000","139,701,000,000","55,580,695,000","74,967,750,000","61,546,846,000","91,949,000,000","21,078,035,680","17,843,413,899.52","24,390,247,846","76,275,763,200","35,227,448,029.2","34,193,669,136.8","29,526,082,917.6","48,887,562,500","23,871,792,889.5","19,363,865,487.54","19,637,979,823.68","32,215,857,030","17,451,052,492.5","18,927,437,949","15,013,215,653.87","27,102,232,160","33,254,246,459.34","26,118,345,947.34","13,488,272,589.8","27,443,737,040","21,285,733,711.76","18,394,279,175.04","13,997,749,553.61","21,550,424,160","14,312,238,356.24","14,507,996,769","10,491,892,244.8","15,854,342,100","9,823,033,937.5","8,542,352,143.5","8,572,014,692.55"
NetDebt,"167,921,000,000","122,908,000,000","117,392,000,000","94,481,000,000","91,245,000,000","70,917,000,000","99,454,000,000","101,216,000,000","89,012,000,000","81,459,000,000","83,887,000,000","94,356,000,000","96,476,000,000","104,788,000,000","115,042,000,000","118,905,000,000","117,618,000,000","135,179,000,000","120,130,000,000","99,691,000,000","103,093,000,000","92,114,000,000","88,948,000,000","50,822,000,000","55,100,000,000","64,185,000,000","76,878,000,000","74,392,000,000","75,098,000,000","67,607,000,000","131,636,000,000","114,731,000,000","111,970,000,000","8,763,000,000","59,102,572,000","57,519,971,000","59,755,353,000","58,885,000,000","65,213,131,000","36,505,000,000","33,519,945,000","31,392,000,000","19,188,991,000","45,786,000,000","16,417,567,000","27,550,000,000","3,426,907,588","926,597,260.36",,"40,048,336,640","19,320,212,778.3","15,745,570,621.4",,"23,062,987,500",,,,"10,663,899,330",,,,"11,091,623,040","5,884,264,130.7","7,721,353,601.22","2,853,890,051.12","12,062,895,770",,"2,331,668,192.16",,"9,387,602,640",,,"238,526,436","6,521,018,400",,,
ShareIssued,"9,804,135,348","9,804,135,348","9,804,135,348","9,804,135,348","9,804,135,348","9,804,135,348","9,804,135,348","9,804,135,347","9,804,135,347","9,825,771,657","9,873,461,314","9,873,461,314","9,873,461,314","9,873,461,314","10,358,045,814","9,873,461,315","10,038,461,315","10,038,461,315","10,038,461,315","10,038,461,315","10,038,461,316","10,038,461,315","10,038,461,315","10,038,461,315","10,038,461,315","10,175,958,913","10,038,461,315","10,038,461,315","10,038,461,315","9,923,044,323","10,038,461,315","10,038,461,315","10,038,461,315","10,038,461,315","10,038,461,315","10,038,461,577","10,038,461,576","10,041,755,801","10,038,461,577","10,038,461,576","7,265,673,093","7,265,677,928","6,663,363,415","6,659,401,823","3,894,651,838","3,894,651,838","4,889,591,507","4,936,410,965","4,924,926,639","3,863,443,839","7,123,861,487","7,123,861,487","7,246,036,126","7,380,139,246","7,105,704,301","7,105,704,301","6,842,299,788","6,842,299,788","6,727,929,863","6,791,519,804","6,865,408,271","6,980,675,472","6,980,675,472",,,,,,,,,,,,,,
