name,ttm,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987,12/31/1986,09/30/1986,06/30/1986,03/31/1986,12/31/1985,09/30/1985
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,082,000","1,730,000","1,603,000","1,580,000","2,200,000","1,600,000","1,600,000","1,600,000","1,600,000","1,900,000","1,700,000","1,900,000","2,200,000","1,900,000","1,500,000","1,700,000","2,400,000","2,100,000","2,100,000","2,100,000","2,700,000","2,000,000","2,200,000","2,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,625,000","1,880,000",,,"3,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"105,484,000","34,096,000","23,732,000","24,240,000","23,416,000","23,753,000","27,255,000","26,285,000","24,864,000","23,229,000","23,147,000","19,805,000","22,267,000","19,946,000","21,339,000","22,093,000","19,234,000","20,013,000","18,728,000","21,445,000","17,864,000","16,485,000","20,553,000","20,945,000","19,373,000","15,232,000","18,807,000","19,793,000","17,411,000","13,676,000","15,863,000","16,983,000","16,702,000","11,367,000","17,504,000","14,941,000","14,100,000","11,616,000","9,431,000","13,413,000","13,671,000","11,990,000","8,576,000","5,794,000","2,017,000","1,353,000","6,622,000","5,753,000","9,131,000","8,111,000","3,266,000","7,203,000","6,627,000","4,943,000","5,290,000","6,276,000","5,123,000","3,235,000","3,940,000","3,589,000","2,710,000","3,707,000","2,442,000","5,335,000","5,857,000","6,441,000","6,326,000","5,724,000","5,681,000","7,255,000","6,702,000","5,683,000","4,333,000","-4,945,000","6,078,000","6,959,000","6,099,000","5,505,000","6,398,000","7,020,000","6,252,000","7,700,000","8,000,000","6,400,000","5,000,000","5,900,000","5,900,000","5,900,000","4,900,000","5,400,000","5,000,000","4,100,000","3,800,000","2,400,000","4,700,000","4,700,000","3,400,000","1,600,000","4,100,000","4,500,000","3,500,000","2,700,000","3,800,000","3,200,000","3,700,000","2,300,000","700,000","2,200,000","3,300,000","1,900,000","4,300,000","4,500,000","5,100,000","1,600,000","3,400,000","4,200,000","3,300,000","3,700,000","4,900,000","4,900,000","4,500,000","3,400,000","3,400,000","4,200,000","44,200,000","-109,900,000","42,400,000","41,300,000","42,000,000","-93,700,000","36,000,000","36,600,000","35,200,000","-84,900,000","31,500,000","32,000,000","32,300,000","-80,400,000","30,400,000"
NetNonOperatingInterestIncomeExpense,"-16,976,000","-9,365,000","-6,102,000","-733,000","-776,000","-818,000","-989,000","-1,031,000","-1,203,000","-954,000","-31,000","-240,000","-133,000","-70,000","-207,000","-182,000","-393,000","-187,000","-275,000","-232,000","-267,000","-73,000","1,000","314,000","-72,000","-378,000","-450,000","-533,000","-575,000","-741,000","-885,000","-1,014,000","-1,051,000","-806,000","-904,000","-929,000","-946,000","-822,000","-1,032,000","-1,043,000","-1,127,000","-1,220,000","-1,178,000","-1,318,000","-1,089,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,,,,"550,000","438,000","536,000","521,000","571,000","489,000","709,000","762,000","540,000","523,000","593,000","551,000","545,000","348,000","507,000","422,000","375,000","320,000","551,000","642,000","895,000","453,000","321,000","267,000","229,000","169,000","183,000","149,000","137,000","123,000","276,000","262,000","271,000","272,000","361,000","313,000","343,000","184,000","177,000","178,000","220,000","153,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"16,976,000","9,365,000","6,102,000","1,283,000","1,214,000","1,354,000","1,510,000","1,602,000","1,692,000","1,663,000","793,000","780,000","656,000","663,000","758,000","727,000","741,000","694,000","697,000","607,000","587,000","624,000","641,000","581,000","525,000","699,000","717,000","762,000","744,000","924,000","1,034,000","1,151,000","1,174,000","1,082,000","1,166,000","1,200,000","1,218,000","1,183,000","1,345,000","1,386,000","1,311,000","1,397,000","1,356,000","1,538,000","1,242,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,"16,976,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"904,000",,"946,000",,,"1,043,000",,,,"1,318,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-59,604,000","-13,685,000","-38,031,000","-3,666,000","-4,222,000","-3,696,000","-2,859,000","-3,461,000","-5,002,000","-5,446,000","-8,889,000","-3,473,000","-8,614,000","758,000","514,000","271,000","706,000","-6,762,000","185,000","-88,000","-194,000","209,000","914,000","117,000","-473,000","1,557,000","-685,000","2,301,000","346,000","2,886,000","322,000","-134,000","341,000","980,000","2,740,000","791,000","539,000","540,000","-320,000","1,123,000",,"382,000","217,000","356,000","-835,000","-170,000","-1,530,000","-6,000","273,000","4,486,000","-2,752,000","1,175,000","452,000","522,000","757,000","512,000","241,000","-8,633,000","561,000","801,000","3,689,000","470,000","686,000","394,000","708,000","651,000","510,000","616,000","174,000","-78,000","1,072,000","173,000","263,000","-2,857,000","-3,450,000","595,000","1,060,000","571,000","1,249,000","1,015,000","996,000","1,100,000","700,000","800,000","600,000","-4,900,000","900,000","700,000","700,000","-1,300,000","800,000","3,600,000","700,000","-7,700,000","-12,800,000","200,000","100,000","-100,000","100,000","200,000","200,000","1,800,000","400,000","900,000","100,000","-7,300,000","600,000","-2,500,000","1,100,000","1,000,000","900,000","800,000","1,000,000","900,000","1,300,000","1,200,000","1,500,000","1,700,000","1,000,000","1,200,000","1,400,000","1,500,000","1,300,000","1,000,000",,,,,,,,,,,,,,,
	GainOnSaleOfSecurity,"223,000","228,000","376,000","-144,000","-237,000","200,000","-285,000","-493,000","-229,000","311,000","545,000","249,000","-214,000","-291,000","149,000","2,000","312,000","-206,000","-79,000","-305,000","-594,000","-215,000","160,000","-185,000","-799,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-102,000","191,000","187,000","112,000","226,000","166,000","266,000","125,000","317,000","218,000","125,000","113,000","204,000","208,000","153,000","53,000","291,000","264,000","186,000","149,000","774,000","215,000","169,000","86,000","-19,000","130,000","201,000","-17,000",,"244,000","216,000","280,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-62,037,000","-14,314,000","-38,675,000","-4,574,000","-4,474,000","-4,190,000","-2,823,000","-3,744,000","-5,157,000","-6,379,000","-9,653,000","-4,325,000","-9,060,000","482,000","3,000","-1,000","5,000","-6,860,000","21,000","3,000","52,000","-2,000","25,000","60,000",,,,,,"-529,000","322,000","-134,000","341,000","980,000","2,740,000","791,000","539,000","540,000","-320,000","1,123,000","0","382,000","217,000","356,000","-835,000","-68,000","-1,721,000","-193,000","161,000","4,260,000","-2,918,000","909,000","327,000","205,000","539,000","387,000","128,000","-8,837,000","353,000","648,000","3,636,000","179,000","422,000","208,000","559,000","-123,000","295,000","447,000","88,000","-59,000","942,000","-28,000","280,000","-2,117,000","-3,694,000","379,000","780,000","571,000","1,249,000","1,015,000","996,000","1,100,000","700,000","800,000","600,000","-4,900,000","900,000","700,000","700,000","-1,300,000","800,000","3,600,000","700,000","-7,700,000","-12,800,000","200,000","100,000","-100,000","100,000","200,000","200,000","1,800,000","400,000","900,000","100,000","-7,300,000","600,000","-2,500,000","1,100,000","1,000,000","900,000","800,000","1,000,000","900,000","1,300,000","1,200,000","1,500,000","1,700,000","1,000,000","1,200,000","1,400,000","1,500,000","1,300,000","1,000,000",,,,,,,,,,,,,,,
		RestructuringAndMergernAcquisition,"62,155,000","14,321,000","38,747,000","4,604,000","4,483,000","4,257,000","2,904,000","4,291,000","5,209,000","6,850,000","9,675,000","4,338,000","9,075,000","-439,000",,,,"6,790,000",,,,"0","0","0",,,,,,,,,,,,,,"0","0","0","0","0","0","0","2,289,000",,,,,,,,,,,,,"9,088,000",,,"1,232,000",,,,,,,,,,,,,,"3,225,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,"-60,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-540,000","320,000","-1,123,000",,"-382,000","-217,000","-356,000","-1,454,000",,,,,,,,,,,,,"-251,000",,,"-4,868,000",,,,,,,,,,,,,,"469,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,"58,000","-53,000","72,000","30,000","9,000","-23,000","81,000","547,000","52,000","-129,000","22,000","13,000","15,000","43,000","3,000","-1,000","5,000","-70,000","21,000","3,000","52,000","-2,000","25,000","60,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"2,210,000","401,000","268,000","1,052,000","489,000","294,000","249,000","776,000","384,000","622,000","219,000","603,000","660,000","567,000","362,000","270,000","389,000","304,000","243,000","214,000","348,000","426,000","729,000","242,000","326,000","2,347,000","-685,000","2,301,000","346,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"28,904,000","11,046,000","-20,401,000","19,841,000","18,418,000","19,239,000","23,407,000","21,793,000","18,659,000","16,829,000","14,227,000","16,092,000","13,520,000","20,634,000","21,646,000","22,182,000","19,547,000","13,064,000","18,638,000","21,125,000","17,403,000","16,621,000","21,468,000","21,376,000","18,828,000","16,411,000","17,672,000","21,561,000","17,182,000","15,821,000","15,300,000","15,835,000","15,992,000","11,541,000","19,340,000","14,803,000","13,693,000","11,334,000","8,079,000","13,493,000","13,307,000","11,152,000","7,615,000","4,832,000","93,000","-3,424,000","5,482,000","6,461,000","8,110,000","8,242,000","2,278,000","6,611,000","5,604,000","4,132,000","4,611,000","5,411,000","4,286,000","-6,417,000","3,623,000","3,497,000","5,912,000","3,600,000","2,562,000","5,194,000","6,101,000","6,171,000","6,381,000","5,936,000","5,630,000","4,914,000","7,175,000","5,543,000","4,447,000","-1,452,000","2,179,000","7,045,000","6,658,000","5,137,000","6,855,000","6,937,000","6,445,000","7,900,000","7,400,000","6,400,000","4,900,000","900,000","5,900,000","5,800,000","4,900,000","3,700,000","5,400,000","7,400,000","4,100,000","-5,700,000","-8,600,000","4,300,000","2,900,000","700,000","3,500,000","4,200,000","3,200,000","4,200,000","3,900,000","3,600,000","3,600,000","-6,700,000","1,300,000","-300,000","4,200,000","2,800,000","5,100,000","5,200,000","5,900,000","2,400,000","4,600,000","5,300,000","4,600,000","5,200,000","5,700,000","6,000,000","5,700,000","4,600,000","4,600,000","5,100,000",,,,,,,,,,,,,,,
