name,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998
		CurrentDebtAndCapitalLeaseObligation,"23,500,000","32,400,000","32,400,000","31,600,000","31,200,000","22,300,000","22,800,000","23,300,000","14,800,000","20,100,000","46,500,000","86,500,000","44,700,000","76,500,000","77,100,000","80,200,000","78,900,000","84,600,000","72,000,000","76,800,000","88,800,000","96,800,000","97,700,000","157,400,000","149,000,000","81,100,000","90,700,000","75,200,000","72,000,000","87,000,000","75,900,000","61,100,000","62,600,000","57,900,000","49,200,000","39,300,000","36,400,000","37,000,000","9,200,000","7,300,000","4,700,000","12,600,000","6,600,000","6,300,000","12,500,000","11,200,000","6,100,000","3,800,000","3,200,000","4,700,000","4,100,000","12,800,000","2,100,000","3,300,000","3,200,000","3,200,000","2,200,000","2,300,000","2,700,000","11,000,000","10,100,000","12,400,000","16,400,000","13,000,000","15,900,000","6,800,000","10,900,000","37,400,000","3,400,000","3,400,000","6,900,000","7,300,000","6,800,000","7,800,000","14,000,000","7,500,000","518,600,000","421,900,000","49,400,000","12,700,000","13,600,000","13,000,000","76,800,000","177,000,000","130,800,000","80,600,000","248,800,000","216,600,000","706,300,000"
			CurrentDebt,"23,500,000","23,100,000","22,900,000","23,000,000","22,500,000","22,300,000","22,800,000","23,300,000","14,800,000","20,100,000","46,500,000","86,500,000","44,700,000","76,500,000","77,100,000","80,200,000","78,900,000","84,600,000","72,000,000","76,800,000","88,800,000","96,800,000","97,700,000","157,400,000","149,000,000","81,100,000","90,700,000","75,200,000","72,000,000","87,000,000","75,900,000","61,100,000","62,600,000","57,900,000","49,200,000","39,300,000","36,400,000","37,000,000","9,200,000","7,300,000","4,700,000","12,600,000","6,600,000","6,300,000","12,500,000","11,200,000","6,100,000","3,800,000","3,200,000","4,700,000","4,100,000","12,800,000","2,100,000","3,300,000","3,200,000","3,200,000","2,200,000","2,300,000","2,700,000","11,000,000","10,100,000","12,400,000","16,400,000","13,000,000","15,900,000","6,800,000","10,900,000","37,400,000","3,400,000","3,400,000","6,900,000","7,300,000","6,800,000","7,800,000","14,000,000","7,500,000","518,600,000","421,900,000","49,400,000","12,700,000","13,600,000","13,000,000","76,800,000","177,000,000","130,800,000","80,600,000","248,800,000","216,600,000","706,300,000"
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"518,600,000",,,,,,,,,,,,
				OtherCurrentBorrowings,,"23,100,000","22,900,000","23,000,000","22,500,000",,,,,,,,,,,,,"84,600,000","72,000,000","76,800,000","88,800,000","96,800,000","97,700,000","157,400,000","149,000,000","81,100,000","90,700,000","75,200,000","72,000,000","87,000,000","75,900,000",,"62,600,000","57,900,000",,"39,300,000",,,,,"3,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,,"9,300,000","9,500,000","8,600,000","8,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,"35,000,000","36,100,000","34,400,000","41,400,000","40,600,000","43,900,000","26,000,000","29,600,000","19,500,000","16,400,000","21,200,000","20,400,000","27,200,000","24,400,000","26,600,000","17,000,000","16,900,000","22,300,000","20,500,000","20,900,000","20,900,000","15,900,000","15,900,000","15,900,000","14,400,000","600,000","600,000","600,000","600,000","300,000",,"300,000","300,000",,"9,700,000",,,,,,,,,,,"8,900,000","9,600,000","9,600,000","8,800,000","7,600,000","7,200,000","7,200,000","6,700,000","900,000","900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,"900,000","1,600,000","1,600,000","1,500,000","100,000","100,000","100,000","100,000","600,000","600,000","600,000","600,000","300,000",,"300,000","300,000",,"9,700,000",,,,,,,,,,,"8,900,000","9,600,000","9,600,000","8,800,000","7,600,000","7,200,000","7,200,000","6,700,000","900,000","900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,,"35,000,000","36,100,000","34,400,000","41,400,000","40,600,000","43,900,000","26,000,000","29,600,000","19,500,000","16,400,000","21,200,000","20,400,000","27,200,000","24,400,000","26,600,000","17,000,000","16,900,000","21,400,000","18,900,000","19,300,000","19,400,000","15,800,000","15,800,000","15,800,000","14,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"414,600,000","22,500,000","26,400,000","27,100,000","25,000,000","19,500,000","20,100,000","22,700,000","22,400,000","23,500,000","24,500,000","26,800,000","32,000,000","32,500,000","29,900,000","25,200,000","22,300,000","60,000,000","59,900,000","50,800,000","38,900,000","549,300,000","549,900,000","543,600,000","539,300,000","44,700,000","50,000,000","35,700,000","25,800,000","41,000,000","600,000","297,000,000","5,000,000","4,300,000","352,700,000","600,000","273,800,000","278,000,000","274,600,000","246,500,000","249,300,000","307,900,000","312,000,000","261,400,000","267,200,000","291,500,000","58,100,000","208,100,000","64,500,000","74,500,000","72,200,000","63,300,000","42,600,000","55,700,000","42,000,000","46,300,000","183,400,000","208,000,000","236,600,000","200,200,000","173,500,000","229,200,000","222,100,000","170,700,000","150,900,000","162,200,000","144,000,000","139,700,000","123,900,000","141,700,000","170,900,000","154,800,000","135,400,000","142,300,000","155,100,000","107,800,000","459,600,000","547,900,000","548,000,000","603,800,000","562,600,000","604,300,000","500,700,000","406,300,000","487,900,000","483,900,000","522,500,000","506,400,000","663,300,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"2,763,400,000","2,785,300,000","2,623,300,000","2,659,700,000","2,656,600,000","2,713,900,000","2,699,500,000","2,604,200,000","2,233,600,000","2,195,500,000","2,139,300,000","2,114,300,000","2,061,100,000","2,058,600,000","2,039,700,000","2,037,500,000","2,028,800,000","2,756,100,000","2,735,000,000","2,739,900,000","2,737,000,000","2,544,100,000","2,425,700,000","2,053,600,000","2,197,600,000","4,189,300,000","3,977,800,000","3,999,000,000","4,040,700,000","4,125,600,000","3,720,100,000","3,648,600,000","3,583,300,000","3,693,600,000","3,753,100,000","3,602,700,000","3,609,300,000","3,807,600,000","3,883,200,000","3,829,000,000","3,742,000,000","3,764,000,000","3,752,900,000","3,685,700,000","3,606,600,000","3,769,300,000","3,416,000,000","3,462,600,000","3,714,900,000","3,663,700,000","3,617,200,000","3,606,700,000","3,657,500,000","3,673,600,000","3,710,000,000","3,750,000,000","3,701,500,000","3,699,000,000","3,643,400,000","3,657,200,000","3,761,700,000","3,773,100,000","2,838,000,000","2,848,700,000","2,787,200,000","2,787,000,000","2,731,900,000","2,705,100,000","2,680,700,000","2,666,500,000","2,629,900,000","2,620,900,000","2,612,500,000","2,609,600,000","2,471,500,000","2,494,300,000","1,511,400,000","1,563,300,000","1,576,100,000","1,575,700,000","1,676,600,000","1,594,600,000","1,579,200,000","1,660,600,000","1,678,700,000","1,802,000,000","1,275,000,000","1,276,400,000","1,311,200,000"
		LongTermProvisions,,"9,400,000","9,300,000","8,100,000","8,900,000","8,800,000","9,100,000","9,100,000","9,600,000","10,400,000","8,500,000","8,700,000","9,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"1,954,800,000","1,983,500,000","1,982,000,000","1,980,100,000","1,982,900,000","1,961,000,000","1,963,700,000","1,963,300,000","1,531,700,000","1,523,800,000","1,521,900,000","1,516,500,000","1,511,000,000","1,507,600,000","1,513,100,000","1,508,800,000","1,507,700,000","2,144,300,000","2,143,800,000","2,146,500,000","2,143,800,000","1,919,000,000","1,929,300,000","916,000,000","921,500,000","1,167,400,000","1,029,000,000","1,021,100,000","1,014,500,000","1,009,100,000","1,000,600,000","980,700,000","971,900,000","945,100,000","954,700,000","944,500,000","935,700,000","914,300,000","15,400,000","12,500,000","11,200,000","10,900,000","400,000","500,000","500,000","600,000","300,000","300,000","300,000","300,000","300,000","300,000","200,000","200,000","400,000","400,000","400,000","400,000","500,000","500,000","1,100,000","1,100,000","1,300,000",,,,,,,,,,,,"50,100,000","75,000,000",,,"258,400,000","210,400,000","256,600,000","123,200,000","8,100,000","8,100,000","8,100,000","32,800,000","32,800,000","32,800,000","33,000,000"
			LongTermDebt,"1,954,800,000","1,957,300,000","1,959,300,000","1,960,000,000","1,961,600,000","1,961,000,000","1,963,700,000","1,963,300,000","1,531,700,000","1,523,800,000","1,521,900,000","1,516,500,000","1,511,000,000","1,507,600,000","1,513,100,000","1,508,800,000","1,507,700,000","2,144,300,000","2,143,800,000","2,146,500,000","2,143,800,000","1,919,000,000","1,929,300,000","916,000,000","921,500,000","1,167,400,000","1,029,000,000","1,021,100,000","1,014,500,000","1,009,100,000","1,000,600,000","980,700,000","971,900,000","945,100,000","954,700,000","944,500,000","935,700,000","914,300,000","15,400,000","12,500,000","11,200,000","10,900,000","400,000","500,000","500,000","600,000","300,000","300,000","300,000","300,000","300,000","300,000","200,000","200,000","400,000","400,000","400,000","400,000","500,000","500,000","1,100,000","1,100,000","1,300,000",,,,,,,,,,,,"50,100,000","75,000,000",,,"258,400,000","210,400,000","256,600,000","123,200,000","8,100,000","8,100,000","8,100,000","32,800,000","32,800,000","32,800,000","33,000,000"
			LongTermCapitalLeaseObligation,,"26,200,000","22,700,000","20,100,000","21,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,,"37,000,000","35,600,000","31,400,000","35,200,000","40,100,000","31,100,000","30,300,000","25,400,000","23,100,000","9,500,000","9,400,000","2,900,000","2,800,000","2,400,000","2,600,000","3,900,000","9,900,000","17,700,000","18,500,000","17,800,000","19,300,000","16,800,000","634,400,000","620,900,000","18,200,000","23,900,000","24,300,000","26,900,000","27,100,000","24,100,000","19,000,000","19,100,000","19,800,000","36,800,000","35,300,000","35,100,000","34,600,000","34,000,000","30,400,000","31,700,000","34,200,000","5,800,000","6,700,000","4,700,000","7,100,000","33,300,000","35,000,000","34,000,000","32,700,000","54,600,000","54,000,000","61,300,000","58,900,000","63,200,000","59,900,000","55,600,000","54,300,000","57,600,000","58,300,000","60,600,000","64,100,000","34,100,000","34,300,000","35,100,000","35,300,000","34,400,000","35,900,000","31,200,000","30,500,000","24,400,000","23,500,000","21,200,000","20,800,000","21,100,000","20,000,000","19,600,000","20,200,000","20,200,000","10,900,000","19,600,000","20,500,000","20,000,000","19,000,000","23,300,000","24,500,000","57,100,000","32,500,000","20,100,000"
			NonCurrentDeferredTaxesLiabilities,,"7,500,000","6,800,000","7,100,000","10,800,000","10,900,000","12,400,000","8,000,000","8,300,000","8,200,000",,,"2,900,000","2,800,000","2,400,000","2,600,000","3,900,000","9,900,000","17,700,000","18,500,000","17,800,000","19,300,000","16,800,000","18,100,000","18,200,000","18,200,000","23,900,000","24,300,000","26,900,000","27,100,000","24,100,000","19,000,000","19,100,000","19,800,000","36,800,000","35,300,000","35,100,000","34,600,000","34,000,000","30,400,000","31,700,000","34,200,000","5,800,000","6,700,000","4,700,000","7,100,000","33,300,000","35,000,000","34,000,000","32,700,000","54,600,000","54,000,000","61,300,000","58,900,000","63,200,000","59,900,000","55,600,000","54,300,000","57,600,000","58,300,000","60,600,000","64,100,000","34,100,000","34,300,000","35,100,000","35,300,000","34,400,000","35,900,000","31,200,000","30,500,000","24,400,000","23,500,000","21,200,000","20,800,000","21,100,000","20,000,000","19,600,000","20,200,000","20,200,000","10,900,000","19,600,000","20,500,000","20,000,000","19,000,000","23,300,000","24,500,000","57,100,000","32,500,000","20,100,000"
			NonCurrentDeferredRevenue,,"29,500,000","28,800,000","24,300,000","24,400,000","29,200,000","18,700,000","22,300,000","17,100,000","14,900,000","9,500,000","9,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		TradeandOtherPayablesNonCurrent,,"0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,"80,700,000","69,400,000","70,300,000","69,300,000","90,000,000","89,900,000","93,600,000","93,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DuetoRelatedPartiesNonCurrent,,"0","0","0","0","98,800,000","74,700,000","56,000,000","38,500,000","32,700,000","28,000,000","27,400,000","27,000,000",,,,,,,,,,,,,,,,,,,,,"18,300,000",,,,"12,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccruedExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"157,600,000","153,700,000","152,300,000",,"146,800,000","145,200,000","142,800,000",,"1,039,900,000","132,200,000","129,700,000",,"126,100,000","119,700,000","115,900,000","116,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		EmployeeBenefits,"514,800,000","519,800,000","428,700,000","438,400,000","435,100,000","437,800,000","460,200,000","457,100,000","521,000,000","507,600,000","459,000,000","451,200,000","437,600,000","424,300,000","379,000,000","378,100,000","381,900,000","456,500,000","440,000,000","438,600,000","428,900,000","457,500,000","328,900,000","343,100,000","392,000,000","475,900,000","425,600,000","450,600,000","494,200,000","588,700,000","570,200,000","537,100,000","477,800,000","592,600,000","640,800,000","505,000,000","517,800,000","720,900,000","181,000,000","176,600,000","172,800,000","701,600,000","732,400,000","686,800,000","629,800,000","698,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,"514,800,000","519,800,000","428,700,000","438,400,000","435,100,000","437,800,000","460,200,000","457,100,000","521,000,000","507,600,000","459,000,000","451,200,000","437,600,000","424,300,000","379,000,000","378,100,000","381,900,000","456,500,000","440,000,000","438,600,000","428,900,000","457,500,000","328,900,000","343,100,000","392,000,000","475,900,000","425,600,000","450,600,000","494,200,000","588,700,000","570,200,000","537,100,000","477,800,000","592,600,000","640,800,000","505,000,000","517,800,000","720,900,000","181,000,000","176,600,000","172,800,000","701,600,000","732,400,000","686,800,000","629,800,000","698,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DerivativeProductLiabilities,,"13,200,000","3,500,000","33,600,000","22,800,000","32,600,000","21,500,000","19,100,000","35,800,000","22,700,000","20,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		LiabilitiesHeldforSaleNonCurrent,,,,,,,,,,,,,,"0",,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"293,800,000","222,400,000","164,200,000","168,100,000","171,700,000","134,800,000","139,200,000","69,300,000","71,600,000","75,200,000","92,300,000","101,100,000","73,400,000","123,900,000","145,200,000","148,000,000","135,300,000","145,400,000","133,500,000","136,300,000","146,500,000","148,300,000","150,700,000","160,100,000","263,200,000","2,527,800,000","2,499,300,000","2,503,000,000","2,505,100,000","2,500,700,000","1,886,900,000","1,888,700,000","1,891,900,000","2,048,500,000","1,884,000,000","1,882,800,000","1,884,300,000","2,031,400,000","2,612,900,000","3,477,300,000","3,396,600,000","3,017,300,000","2,888,200,000","2,872,000,000","2,855,700,000","2,946,400,000","3,382,400,000","3,427,300,000","3,680,600,000","3,630,700,000","3,562,300,000","3,552,400,000","3,596,000,000","3,614,500,000","3,646,400,000","3,689,700,000","3,645,500,000","3,644,300,000","3,585,300,000","3,598,400,000","3,700,000,000","3,707,900,000","2,802,600,000","2,814,400,000","2,752,100,000","2,751,700,000","2,697,500,000","2,669,200,000","2,649,500,000","2,636,000,000","2,605,500,000","2,597,400,000","2,591,300,000","2,588,800,000","2,400,300,000","2,399,300,000","1,491,800,000","1,543,100,000","1,297,500,000","1,354,400,000","1,400,400,000","1,450,900,000","1,551,100,000","1,633,500,000","1,647,300,000","1,744,700,000","1,185,100,000","1,211,100,000","1,258,100,000"
TotalEquityGrossMinorityInterest,"383,900,000","402,200,000","451,700,000","387,300,000","353,800,000","337,000,000","280,200,000","294,900,000","245,900,000","263,300,000","397,000,000","405,600,000","395,700,000","372,400,000","494,600,000","489,000,000","394,800,000","212,500,000","257,400,000","385,300,000","368,200,000","369,000,000","524,400,000","570,800,000","571,400,000","571,200,000","611,900,000","534,100,000","411,600,000","318,300,000","402,200,000","288,600,000","259,400,000","167,500,000","75,700,000","109,800,000","4,200,000","-68,800,000","-175,100,000","-229,500,000","-234,400,000","-290,500,000","-312,300,000","-351,700,000","-374,900,000","-426,900,000","-178,900,000","-273,400,000","-284,900,000","-315,800,000","-343,100,000","-389,700,000","-466,600,000","-484,800,000","-480,500,000","-514,700,000","-548,500,000","-558,900,000","-574,100,000","-605,300,000","-628,700,000","-621,800,000","-117,700,000","-169,100,000","-172,600,000","-183,600,000","-174,100,000","-168,500,000","-214,900,000","-222,100,000","-71,200,000","-75,600,000","-136,800,000","-141,700,000","-24,200,000","-56,200,000","-74,300,000","-71,300,000","113,600,000","153,500,000","139,600,000","156,600,000","141,200,000","89,000,000","74,900,000","87,600,000","325,200,000","308,500,000","291,700,000"
	StockholdersEquity,"377,300,000","395,700,000","445,400,000","381,100,000","347,800,000","330,900,000","273,900,000","288,400,000","239,200,000","256,400,000","392,900,000","402,400,000","392,100,000","368,800,000","491,300,000","485,800,000","391,400,000","207,800,000","253,000,000","381,300,000","364,900,000","365,900,000","512,500,000","559,400,000","560,500,000","560,600,000","601,800,000","523,600,000","401,200,000","308,400,000","392,800,000","279,400,000","250,800,000","159,400,000","69,200,000","103,000,000","-2,500,000","-75,700,000","-183,800,000","-238,800,000","-243,800,000","-299,200,000","-380,500,000","-414,800,000","-434,000,000","-426,900,000","-248,600,000","-336,100,000","-356,700,000","-386,600,000","-405,800,000","-449,400,000","-522,200,000","-549,800,000","-544,100,000","-570,400,000","-592,900,000","-595,300,000","-574,100,000","-605,300,000","-628,700,000","-621,800,000","-117,700,000","-169,100,000","-172,600,000","-183,600,000","-174,100,000","-168,500,000","-214,900,000","-222,100,000","-71,200,000","-75,600,000","-136,800,000","-141,700,000","-24,200,000","-56,200,000","-74,300,000","-71,300,000","113,600,000","153,500,000","139,600,000","156,600,000","141,200,000","89,000,000","74,900,000","87,600,000","325,200,000","308,500,000","291,700,000"
		CapitalStock,"700,000","700,000","700,000","700,000","700,000","700,000","700,000","700,000","700,000","700,000","700,000","700,000","700,000","700,000","700,000","700,000","700,000","700,000","800,000","700,000","700,000","700,000","700,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","700,000","700,000","700,000","700,000","700,000","700,000","700,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","700,000",,,,,,
			CommonStock,"700,000","700,000","700,000","700,000","700,000","700,000","700,000","700,000","700,000","700,000","700,000","700,000","700,000","700,000","700,000","700,000","700,000","700,000","800,000","700,000","700,000","700,000","700,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","700,000","700,000","700,000","700,000","700,000","700,000","700,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","800,000","700,000",,,,,,
		AdditionalPaidInCapital,"466,400,000","477,900,000","474,700,000","469,300,000","469,100,000","481,100,000","477,000,000","472,100,000","476,100,000","474,800,000","475,400,000","474,000,000","478,700,000","487,300,000","489,700,000","492,700,000","495,000,000","496,000,000","491,100,000","491,100,000","498,500,000","526,100,000","538,800,000","541,400,000","545,100,000","533,400,000","530,100,000","558,300,000","542,700,000","536,500,000","516,500,000","486,500,000","479,100,000","472,900,000","468,600,000","463,100,000","457,000,000","455,900,000","453,700,000","450,400,000","447,300,000","445,800,000","441,600,000","439,700,000","437,900,000","436,600,000","434,900,000","434,900,000","434,900,000","431,500,000","428,400,000","428,700,000","427,100,000","423,800,000","423,200,000","423,200,000","422,700,000","423,400,000","423,400,000","423,400,000","423,500,000","426,500,000","428,900,000","430,500,000","431,600,000","432,100,000","432,100,000","432,100,000","432,200,000","433,000,000","433,000,000","433,000,000","433,100,000","433,000,000","432,900,000","432,800,000","432,600,000","432,200,000","431,900,000","429,400,000","425,200,000","422,600,000","419,400,000",,,,,,
		RetainedEarnings,"752,300,000","730,500,000","776,900,000","741,300,000","683,300,000","676,700,000","625,400,000","625,500,000","603,700,000","573,100,000","710,300,000","677,300,000","647,800,000","619,300,000","616,100,000","595,700,000","490,900,000","436,300,000","416,000,000","402,200,000","344,800,000","292,100,000","276,600,000","202,100,000","65,900,000","15,800,000","600,300,000","530,900,000","448,100,000","395,200,000","506,800,000","431,300,000","362,000,000","301,100,000","243,000,000","161,700,000","85,900,000","31,700,000","-13,200,000","-68,200,000","-119,100,000","-175,400,000","-221,800,000","-266,200,000","-285,500,000","-246,600,000","-290,000,000","-366,500,000","-391,500,000","-405,100,000","-443,400,000","-460,100,000","-480,600,000","-487,600,000","-492,600,000","-511,000,000","-505,800,000","-505,900,000","-505,300,000","-537,400,000","-570,100,000","-573,200,000","-85,800,000","-133,800,000","-155,100,000","-170,900,000","-121,400,000","-111,500,000","-118,000,000","-115,700,000","-90,200,000","-104,200,000","-125,400,000","-137,800,000","-159,000,000","-178,800,000","-201,800,000","-216,400,000","-33,800,000","-22,400,000","-57,000,000","-81,200,000","-129,400,000","-171,400,000","-197,100,000","-157,600,000","51,800,000","25,500,000",
		TreasuryStock,"922,300,000","892,200,000","892,200,000","893,700,000","881,800,000","895,500,000","875,700,000","865,700,000","864,600,000","832,100,000","837,200,000","806,100,000","800,500,000","804,900,000","673,600,000","663,700,000","655,000,000","658,400,000","581,300,000","475,900,000","442,200,000","429,200,000","309,600,000","220,300,000","60,500,000","0","1,700,000","4,900,000","13,200,000","16,800,000","20,600,000","25,400,000","28,700,000","36,800,000","38,000,000","41,200,000","43,700,000","45,900,000","49,400,000","50,200,000","52,200,000","55,900,000","56,600,000","57,400,000","57,400,000","57,400,000","57,400,000","57,500,000","58,200,000","63,700,000","80,400,000","81,500,000","85,100,000","96,000,000","103,800,000","103,800,000","117,100,000","119,700,000","119,700,000","119,700,000","119,900,000","125,900,000","131,800,000","133,900,000","135,200,000","135,900,000","135,900,000","136,000,000","136,100,000","137,000,000","137,000,000","137,000,000","137,000,000","137,000,000","136,400,000","136,400,000","136,400,000","136,400,000","136,400,000","124,200,000","114,500,000","89,100,000","54,000,000",,,,,,
		GainsLossesNotAffectingRetainedEarnings,"80,200,000","78,800,000","85,300,000","63,500,000","76,500,000","67,900,000","46,500,000","55,800,000","23,300,000","39,900,000","43,700,000","56,500,000","65,400,000","66,400,000","58,400,000","60,400,000","59,800,000","-66,800,000","-73,600,000","-36,800,000","-36,900,000","-23,800,000","6,000,000","35,400,000","9,200,000","10,600,000","-527,700,000","-561,500,000","-577,200,000","-607,300,000","-610,700,000","-613,700,000","-562,300,000","-578,500,000","-605,100,000","-481,300,000","-502,400,000","-518,100,000","-575,700,000","-571,600,000","-520,600,000","-514,500,000","-544,500,000","-531,700,000","-529,800,000","-560,300,000","-336,900,000","-347,800,000","-342,700,000","-350,100,000","-311,200,000","-337,300,000","-384,400,000","-390,800,000","-371,700,000","-379,600,000","-393,500,000","-393,900,000","-373,300,000","-372,400,000","-363,000,000","-350,000,000","-329,800,000","-332,700,000","-314,700,000","-309,700,000","-349,700,000","-353,900,000","-393,800,000","-403,200,000","-277,800,000","-268,200,000","-308,300,000","-300,700,000","-162,500,000","-174,600,000","-169,500,000","-151,500,000","-148,900,000","-130,100,000","-114,900,000","-96,500,000","-95,500,000",,,,,,
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47,600,000","52,100,000","50,200,000","40,000,000","20,200,000","11,300,000","5,600,000","-8,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"-95,900,000","-94,900,000",,,,,,
			OtherEquityAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-395,400,000","-394,800,000","-400,300,000","-351,200,000","-357,500,000","-395,700,000","-396,400,000","-363,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"-600,000","-600,000",,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"68,200,000","63,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"260,400,000","272,000,000","245,200,000","273,400,000","283,000,000",
	MinorityInterest,"6,600,000","6,500,000","6,300,000","6,200,000","6,000,000","6,100,000","6,300,000","6,500,000","6,700,000","6,900,000","4,100,000","3,200,000","3,600,000","3,600,000","3,300,000","3,200,000","3,400,000","4,700,000","4,400,000","4,000,000","3,300,000","3,100,000","11,900,000","11,400,000","10,900,000","10,600,000","10,100,000","10,500,000","10,400,000","9,900,000","9,400,000","9,200,000","8,600,000","8,100,000","6,500,000","6,800,000","6,700,000","6,900,000","8,700,000","9,300,000","9,400,000","8,700,000","68,200,000","63,100,000","59,100,000",,"69,700,000","62,700,000","71,800,000","70,800,000","62,700,000","59,700,000","55,600,000","65,000,000","63,600,000","55,700,000","44,400,000","36,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
