name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995
	LossAdjustmentExpense,"5,305,188,000","4,922,898,000","5,651,403,000","4,522,581,000","3,139,629,000","3,101,915,000","2,906,534,000","2,800,251,000","2,745,265,000","3,726,204,000","2,945,712,000","2,374,058,000","2,438,972,000","2,548,138,000","2,434,420,000","3,724,317,000","3,291,139,000","2,600,196,000","1,629,382,000","1,209,517,000","884,616,000","771,570,000",,,,
		NetPolicyholderBenefitsAndClaims,"5,305,188,000","4,922,898,000","5,651,403,000","4,522,581,000","3,139,629,000","3,101,915,000","2,906,534,000","2,800,251,000","2,745,265,000","3,726,204,000","2,945,712,000","2,374,058,000","2,438,972,000","2,548,138,000","2,434,420,000","3,724,317,000","3,291,139,000","2,600,196,000","1,629,382,000","1,209,517,000","884,616,000","771,570,000",,,,
			PolicyholderBenefitsGross,"5,541,984,000","5,541,984,000","6,419,536,000","5,221,498,000","3,618,357,000","3,421,529,000","3,260,700,000","3,006,232,000","2,943,890,000",,,,,,,,,,,,,,,,,
			PolicyholderBenefitsCeded,"619,086,000","619,086,000","768,133,000","698,917,000","478,728,000","319,614,000","354,166,000","205,981,000","198,625,000",,,,,,,,,,,,,,,,,
	PolicyAcquisitionExpense,,,,,,,,,,,,,,"152,604,000","137,977,000","123,462,000","107,120,000","94,623,000","69,916,000","58,884,000","51,633,000","48,263,000","324,100,000","326,500,000","309,500,000",
	UnderwritingExpenses,"470,774,000","440,899,000","371,541,000","318,817,000","302,722,000","265,984,000","240,400,000","237,126,000","207,659,000","182,403,000","166,258,000","184,785,000","162,349,000",,,,,,,,,,,,,
	FeesandCommissionExpense,"1,762,774,000","1,703,726,000","1,519,030,000","1,303,963,000","1,188,692,000","1,202,036,000","1,135,586,000","977,558,000","952,701,000",,,,,,,,,,,,,,,,,
	SellingGeneralAndAdministration,"36,147,000","32,966,000","30,672,000","25,923,000","27,231,000","23,254,000","23,421,000","24,817,000","23,976,000","966,982,000","946,769,000","928,333,000","930,694,000",,,,,,,,,,,,,
		GeneralAndAdministrativeExpense,"36,147,000","32,966,000","30,672,000","25,923,000","27,231,000","23,254,000","23,421,000","24,817,000","23,976,000","16,461,000","14,914,000",,,,,,,,,,,,,,,
			OtherGandA,"36,147,000","32,966,000","30,672,000","25,923,000","27,231,000","23,254,000","23,421,000","24,817,000","23,976,000","16,461,000","14,914,000",,,,,,,,,,,,,,,
		SellingAndMarketingExpense,,,,,,,,,,"950,521,000","931,855,000","928,333,000","930,694,000",,,,,,,,,,,,,
	NetNonOperatingInterestIncomeExpense,"-31,645,000","-31,693,000","-31,031,000","-31,603,000","-36,228,000","-36,191,000","-38,533,000","-46,118,000","-53,683,000","-52,319,000","-55,830,000","-72,081,000","-79,171,000","-83,869,000","-68,598,000","-72,963,000","-75,539,000","-40,293,000","-42,417,000","-46,004,000","-39,386,000","-1,490,000",,,,
		InterestExpenseNonOperating,"31,645,000","31,693,000","31,031,000","31,603,000","36,228,000","36,191,000","38,533,000","46,118,000","53,683,000","52,319,000","55,830,000","72,081,000","79,171,000","83,869,000","68,598,000","72,963,000","75,539,000","40,293,000","42,417,000","46,004,000","39,386,000","1,490,000",,,,
	SpecialIncomeCharges,,,,,,,,,,,,,,,,,,,,"0",,"-2,798,000",,,,
		RestructuringAndMergernAcquisition,,,,,,,,,,,,,,,,,,,,"0",,"2,798,000",,,,
	OtherOperatingExpenses,,,,,,,,,,,,,,"969,480,000","884,555,000","915,278,000","975,176,000","880,418,000","553,878,000","396,797,000","1,748,930,000","1,610,407,000",,,,
PretaxIncome,"646,574,000","1,098,987,000","-226,471,000","405,184,000","1,099,844,000","1,208,509,000","1,446,115,000","1,554,966,000","939,526,000","-233,947,000","591,238,000","939,321,000","-83,607,000","1,027,956,000","991,750,000","-280,921,000","559,711,000","491,213,000","262,044,000","90,343,000","231,742,000","196,582,000","0","0","0",
TaxProvision,"-30,599,000","89,526,000","-330,023,000","-63,784,000","103,500,000","134,021,000","187,652,000","289,706,000","110,572,000","-153,461,000","-19,516,000","132,332,000","-64,849,000","188,681,000","150,922,000","-62,254,000","64,853,000","65,185,000","30,741,000","-8,675,000","45,362,000","38,521,000","47,500,000","52,300,000","31,800,000",
EarningsFromEquityInterestNetOfTax,,,,,,,,,,,,,,,,,,,,,,,"212,700,000","207,300,000","143,800,000",
NetIncomeCommonStockholders,"669,557,000","998,182,000","102,598,000","464,134,000","985,829,000","967,676,000","1,186,870,000","1,248,075,000","822,293,000","-80,486,000","610,754,000","806,989,000","-18,758,000","839,275,000","840,828,000","-218,667,000","494,858,000","426,028,000","231,303,000","99,018,000","186,380,000","158,061,000","165,200,000","155,000,000","112,000,000","700,000"
	NetIncome,"677,173,000","1,009,461,000","103,552,000","468,968,000","996,344,000","977,869,000","1,199,156,000","1,259,382,000","828,954,000","-80,486,000","610,754,000","806,989,000","-18,758,000","839,275,000","840,828,000","-218,667,000","494,858,000","426,028,000","231,303,000","99,018,000","186,380,000","158,061,000","165,200,000","155,000,000","112,000,000","700,000"
		NetIncomeIncludingNoncontrollingInterests,"677,173,000","1,009,461,000","103,552,000","468,968,000","996,344,000","1,074,488,000","1,258,463,000","1,265,260,000","828,954,000","-80,486,000","610,754,000","806,989,000","-18,758,000","839,275,000","840,828,000","-218,667,000","494,858,000","426,028,000","231,303,000","99,018,000","186,380,000","158,061,000","165,200,000","155,000,000","112,000,000","700,000"
			NetIncomeContinuousOperations,"677,173,000","1,009,461,000","103,552,000","468,968,000","996,344,000","1,074,488,000","1,258,463,000","1,265,260,000","828,954,000","-80,486,000","610,754,000","806,989,000","-18,758,000","839,275,000","840,828,000","-218,667,000","494,858,000","426,028,000","231,303,000","99,018,000","186,380,000","158,061,000","165,200,000","155,000,000","112,000,000","700,000"
		MinorityInterests,,,,,,"-96,619,000","-59,307,000","-5,878,000",,,,,,,,,,,,,,,,,,
	OtherunderPreferredStockDividend,"11,279,000","11,279,000","954,000","4,834,000","10,515,000","10,193,000","12,286,000","11,307,000","6,661,000",,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"669,557,000","998,182,000","102,598,000","464,134,000","985,829,000","967,676,000","1,186,870,000","1,248,075,000","822,293,000","-80,486,000","610,754,000","806,989,000","-18,758,000","839,275,000","840,828,000","-218,667,000","494,858,000","426,028,000","231,303,000","99,018,000","186,380,000","158,061,000","165,200,000","155,000,000","112,000,000","700,000"
BasicEPS,,"24.77","2.54","11.43","23.85","22.29","26.16","25.67","15.85","-1.49","10.73","13.26","-0.3","13.3","12.99","-3.79","8.85","7.89","4.6","2.14","4.06","3.26","3.28","3.07","2.22","0.01"
DilutedEPS,,"24.7","2.53","11.36","23.68","22.1","25.91","25.44","15.79","-1.49","10.7","13.22","-0.3","13.19","12.87","-3.79","8.71","7.74","4.52","2.1","4.02","3.25","3.26","3.05","2.21","0.01"
BasicAverageShares,,"40,291,000","40,768,504","41,029,571","41,775,430","43,870,301","45,839,297","49,060,460","52,299,937","54,017,450","56,920,224","60,858,899","61,674,000","63,118,000","64,724,000","57,649,000","55,929,000","54,023,000","50,325,000","46,174,000","45,873,000","48,509,000","50,374,000","50,476,000","50,567,000","50,800,000"
DilutedAverageShares,,"40,420,000","40,929,644","41,282,394","42,075,338","44,247,466","46,281,590","49,504,009","52,498,670","54,017,450","57,079,813","61,043,041","61,674,000","63,629,000","65,324,000","57,649,000","56,826,000","55,010,000","51,139,000","47,114,000","46,358,000","48,686,000","50,665,000","50,765,000","50,567,000","50,800,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"677,173,000","1,009,461,000","103,552,000","468,968,000","996,344,000","977,869,000","1,199,156,000","1,259,382,000","828,954,000","-80,486,000","610,754,000","806,989,000","-18,758,000","839,275,000","840,828,000","-218,667,000","494,858,000","426,028,000","231,303,000","99,018,000","186,380,000","158,061,000","165,200,000","155,000,000","112,000,000","700,000"
NormalizedIncome,"677,173,000","1,009,461,000","103,552,000","468,968,000","996,344,000","977,869,000","1,199,156,000","1,259,382,000","828,954,000","-80,486,000","610,754,000","806,989,000","-18,758,000","839,275,000","840,828,000","-218,667,000","494,858,000","426,028,000","231,303,000","99,018,000","186,380,000","160,310,721.124","165,200,000","155,000,000","112,000,000","700,000"
EBIT,"678,219,000","1,130,680,000","-195,440,000","436,787,000","1,136,072,000","1,244,700,000","1,484,648,000","1,601,084,000","993,209,000","-181,628,000","647,068,000","1,011,402,000","-4,436,000","1,111,825,000","1,060,348,000","-207,958,000","635,250,000","531,506,000","304,461,000","136,347,000","271,128,000","198,072,000",,,,
ReconciledDepreciation,,,,,,,,,,,,,,"8,430,000","21,946,000","27,460,000","24,923,000","10,640,000","7,336,000","152,000","112,000",,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"677,173,000","1,009,461,000","103,552,000","468,968,000","996,344,000","977,869,000","1,199,156,000","1,259,382,000","828,954,000","-80,486,000","610,754,000","806,989,000","-18,758,000","839,275,000","840,828,000","-218,667,000","494,858,000","426,028,000","231,303,000","99,018,000","186,380,000","158,061,000","165,200,000","155,000,000","112,000,000","700,000"
TotalUnusualItemsExcludingGoodwill,,,,,,,,,,,,,,,,,,,,"0",,"-2,798,000",,,,
TotalUnusualItems,,,,,,,,,,,,,,,,,,,,"0",,"-2,798,000",,,,
TaxRateForCalcs,"0.27","0.081","0.27","0.4","0.094","0.111","0.13","0.186","0.118","0.35","0.35","0.141","0.35","0.184","0.152","0.222","0.116","0.133","0.117","0.4","0.196","0.196","0","0","0","0.4"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-548,278.876","0","0","0","0"
InterestExpense,"31,645,000","31,693,000","31,031,000","31,603,000","36,228,000","36,191,000","38,533,000","46,118,000","53,683,000","52,319,000","55,830,000","72,081,000","79,171,000","83,869,000","68,598,000","72,963,000","75,539,000","40,293,000","42,417,000","46,004,000","39,386,000","1,490,000",,,,
