name,ttm,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987,12/31/1986,09/30/1986,06/30/1986,03/31/1986,12/31/1985,09/30/1985
TaxProvision,"29,300,000","10,400,000","8,800,000","-100,000","10,200,000","-3,600,000","-3,600,000","2,500,000","700,000","-2,500,000","-4,000,000","-1,000,000","3,900,000","-23,000,000","-6,700,000","-6,000,000","-8,700,000","-1,500,000","-1,600,000","-2,700,000","25,000,000","-8,700,000","7,800,000","23,900,000","30,300,000","27,400,000","8,200,000","-600,000","41,600,000","-101,000,000","47,800,000","6,600,000","28,000,000","-124,600,000","-600,000","9,500,000","-9,000,000","4,700,000","17,200,000","-800,000","-200,000","34,000,000","73,900,000","88,600,000","12,300,000","-311,600,000","-150,800,000","-3,400,000","-32,900,000","59,200,000","64,300,000","55,800,000","31,200,000","32,000,000","69,300,000","-29,300,000","26,900,000","-19,600,000","-55,600,000","55,400,000","56,300,000","-18,700,000","-23,600,000","44,400,000","44,900,000","22,400,000","14,400,000","44,700,000","46,100,000","6,200,000","22,000,000","-4,000,000","-12,500,000","-107,500,000","-42,400,000","-23,300,000","-1,100,000","-8,400,000","49,700,000","3,100,000","-1,900,000","-2,700,000","9,000,000","41,000,000","5,800,000","5,500,000","30,100,000","5,000,000","7,200,000","14,700,000","7,100,000","3,200,000","4,400,000","-5,800,000","3,400,000","3,600,000","17,700,000","5,400,000","3,500,000","-8,000,000","16,900,000","-2,600,000","5,800,000","12,100,000","5,200,000","-18,300,000","32,200,000","21,800,000","34,800,000","-14,300,000","22,600,000","10,800,000","14,500,000","-5,000,000","29,000,000","-2,000,000","42,000,000","55,000,000","-2,000,000","9,000,000","-7,000,000","-32,000,000","-31,000,000",,,,,,,,,,,,,,,,
EarningsFromEquityInterestNetOfTax,,,,,,,,,,,,,,"0",,"0","0","7,100,000","3,900,000","6,800,000","7,300,000","12,300,000","7,000,000","12,500,000","13,800,000","11,700,000","8,600,000","7,100,000","9,200,000","5,500,000",,,"10,200,000",,,,"6,700,000","8,300,000","7,900,000","5,300,000","-11,600,000","6,500,000","8,300,000","8,600,000","900,000","-1,400,000","800,000","6,000,000","14,000,000","-21,500,000","-15,800,000","-17,800,000","-8,500,000","-8,500,000","5,600,000","14,800,000","9,000,000","5,900,000","8,900,000","9,100,000","9,700,000","10,600,000","3,700,000","4,900,000","18,200,000",,"13,600,000","5,000,000","2,200,000","3,500,000","-10,300,000","-10,100,000","-10,000,000","-10,300,000","-9,800,000","-3,100,000",,,,,,,"23,100,000","104,800,000","16,600,000",,"85,200,000","11,600,000","16,100,000",,"22,500,000","3,800,000","9,300,000",,"7,100,000","7,100,000","46,500,000",,"10,100,000","-25,600,000","46,000,000",,"12,700,000","30,500,000","12,800,000","-108,700,000","87,200,000","63,300,000","99,000,000","-43,400,000","57,500,000","31,400,000","42,300,000","-15,000,000","78,000,000","-5,000,000","126,000,000","109,000,000","5,000,000","41,000,000","28,000,000","-48,000,000","-24,000,000",,,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"414,500,000","65,300,000","48,000,000","20,200,000","281,500,000","-137,300,000","40,000,000","3,500,000","-48,000,000","22,900,000","561,800,000","15,500,000","33,800,000","-32,900,000","91,300,000","341,300,000","12,800,000","265,600,000","-58,900,000","4,200,000","83,500,000","68,900,000","50,900,000","94,400,000","94,400,000","116,100,000","56,300,000","25,900,000","118,800,000","63,800,000","19,100,000","26,100,000","93,800,000","800,200,000","-15,800,000","11,700,000","-28,200,000","72,900,000","50,700,000","2,500,000","-39,600,000","99,800,000","159,600,000","180,300,000","30,300,000","-212,600,000","-276,700,000","-9,200,000","-56,800,000","101,200,000","111,400,000","102,600,000","92,200,000","299,300,000","162,100,000","115,800,000","96,000,000","33,300,000","-66,300,000","146,800,000","176,300,000","164,800,000","-10,100,000","168,500,000","95,500,000","146,500,000","-52,400,000","46,400,000","90,600,000","25,500,000","54,600,000","-6,500,000","665,100,000","-440,700,000","-31,200,000","-109,900,000","17,100,000","-15,800,000","429,500,000","-200,000","-5,600,000","16,400,000","14,100,000","76,700,000","13,800,000","9,700,000","55,100,000","20,400,000","39,500,000","24,400,000","15,400,000","-5,400,000","4,900,000","-31,100,000","3,700,000","3,500,000","28,800,000","2,400,000","6,100,000","46,500,000","28,900,000","-57,800,000","4,800,000","15,300,000","4,600,000","-93,500,000","52,000,000","38,400,000","61,200,000","-57,900,000","31,600,000","13,700,000","21,900,000","-18,000,000","116,000,000","-10,000,000","1,198,000,000","21,000,000","1,000,000","73,000,000","35,000,000","-16,000,000","7,000,000","45,100,000","36,500,000","71,300,000","49,100,000","51,000,000","75,600,000","63,500,000","86,800,000","-159,000,000","66,600,000","41,200,000","44,300,000","54,900,000","30,300,000","22,000,000","20,000,000"
	NetIncome,"414,500,000","60,900,000","48,700,000","20,500,000","284,400,000","-137,500,000","40,800,000","3,500,000","-48,000,000","22,500,000","562,100,000","15,500,000","34,300,000","-33,300,000","91,700,000","341,100,000","13,000,000","267,900,000","-58,900,000","4,300,000","84,300,000","70,000,000","51,500,000","95,600,000","95,600,000","117,900,000","57,200,000","26,300,000","120,400,000","68,200,000","19,100,000","26,100,000","93,800,000","800,200,000","-15,800,000","11,700,000","-28,200,000","72,900,000","50,700,000","2,500,000","-39,600,000","99,800,000","159,600,000","180,300,000","30,300,000","-212,600,000","-276,700,000","-9,200,000","-56,800,000","101,200,000","111,400,000","102,600,000","92,200,000","299,300,000","162,100,000","115,800,000","96,000,000","33,300,000","-66,300,000","146,800,000","176,300,000","164,800,000","-10,100,000","168,500,000","95,500,000","146,500,000","-52,400,000","84,400,000","102,100,000","44,900,000","54,600,000","-6,500,000","655,100,000","-135,600,000","-31,200,000","-109,600,000","17,100,000","-15,800,000","429,500,000","-200,000","-5,600,000","16,400,000","14,100,000","76,700,000","13,800,000","9,700,000","55,100,000","20,400,000","39,500,000","24,400,000","15,400,000","-5,400,000","4,900,000","-31,100,000","3,700,000","3,500,000","28,800,000","2,400,000","6,600,000","48,200,000","28,900,000","-56,100,000","6,900,000","18,400,000","7,600,000","-90,400,000","55,000,000","41,500,000","64,200,000","-54,800,000","35,100,000","20,400,000","28,500,000","-11,000,000","123,000,000","-4,000,000","1,205,000,000","33,000,000","12,000,000","73,000,000","35,000,000","-16,000,000","7,000,000","45,100,000","36,500,000","71,300,000","49,100,000","51,000,000","75,600,000","63,500,000","86,800,000","-159,000,000","66,600,000","41,200,000","44,300,000","54,900,000","30,300,000","22,000,000","20,000,000"
		NetIncomeIncludingNoncontrollingInterests,"376,600,000","45,300,000","43,200,000","15,900,000","272,200,000","-140,500,000","30,600,000","-14,900,000","-66,600,000","12,000,000","551,500,000","3,400,000","33,000,000","-50,600,000","88,600,000","362,500,000","19,300,000","274,000,000","-74,900,000","3,400,000","77,000,000","55,000,000","40,300,000","100,200,000","95,100,000","118,200,000","56,100,000","15,200,000","119,900,000","56,200,000","-11,800,000","38,200,000","110,600,000","820,500,000","-26,800,000","32,500,000","-16,800,000","89,500,000","75,000,000","13,200,000","-38,200,000","126,000,000","192,700,000","223,800,000","37,000,000","-246,600,000","-328,900,000","10,300,000","-66,200,000","124,800,000","135,400,000","129,000,000","111,200,000","315,300,000","162,100,000","115,800,000","96,000,000","33,300,000","-66,300,000","146,800,000","176,300,000","164,800,000","-10,100,000","168,500,000","95,500,000","168,000,000","-52,400,000","89,400,000","91,400,000","34,400,000","44,300,000","-16,600,000","655,100,000","-122,700,000","-41,000,000","-112,700,000","17,100,000","-15,800,000","429,500,000","-200,000","-5,600,000","16,400,000","14,100,000","76,700,000","13,800,000","9,700,000","55,100,000","20,400,000","39,500,000","24,400,000","15,400,000","-5,400,000","4,900,000","-31,100,000","3,700,000","3,500,000","28,800,000","2,400,000","6,600,000","48,200,000","28,900,000","-56,100,000","6,900,000","18,400,000","7,600,000","-90,400,000","55,000,000","41,500,000","64,200,000","-54,800,000","35,100,000","20,400,000","28,500,000","-11,000,000","123,000,000","-4,000,000","1,205,000,000","33,000,000","12,000,000","73,000,000","35,000,000","-16,000,000","7,000,000","45,100,000","36,500,000","71,300,000","49,100,000","51,000,000","75,600,000","63,500,000","86,800,000","-159,000,000","66,600,000","41,200,000","44,300,000","54,900,000","30,300,000","22,000,000","20,000,000"
			NetIncomeContinuousOperations,"375,800,000","46,100,000","42,300,000","15,900,000","271,500,000","-140,500,000","47,900,000","-14,900,000","-66,700,000","7,700,000","12,400,000","600,000","34,000,000","-43,800,000","26,700,000","3,900,000","20,200,000","266,700,000","-89,100,000","3,700,000","69,100,000","67,200,000","33,600,000","97,600,000","95,600,000","118,500,000","55,700,000","11,300,000","119,400,000","80,100,000","87,300,000","31,700,000","110,500,000","182,600,000","1,800,000","24,900,000","-16,800,000","89,500,000","75,000,000","13,200,000","-38,200,000","126,000,000","192,700,000","223,800,000","37,000,000","-246,600,000","-328,900,000","10,300,000","-56,800,000","101,200,000","111,400,000","102,600,000","92,200,000","277,900,000","162,100,000","115,800,000","96,000,000","33,300,000","-66,300,000","146,800,000","176,300,000","145,000,000","-50,800,000","57,100,000","86,900,000","20,800,000","37,400,000","84,400,000","102,100,000","44,900,000","54,600,000","-13,600,000","-5,100,000","-138,600,000","-44,800,000","-104,800,000","17,100,000","-15,800,000","334,500,000","-200,000","-5,600,000","19,700,000","14,100,000","63,800,000","10,800,000","9,700,000","55,100,000","6,600,000","8,900,000","24,400,000","15,400,000","600,000","4,900,000","-31,100,000","3,700,000","3,500,000","28,800,000","2,400,000","6,600,000","-17,600,000","29,100,000","-11,800,000","6,900,000","18,400,000","7,600,000","-90,400,000","55,000,000","41,500,000","64,200,000","-29,100,000","34,900,000","20,600,000","27,800,000","-10,000,000","49,000,000","-3,000,000","84,000,000","54,000,000","7,000,000","32,000,000","35,000,000","-16,000,000","7,000,000","45,100,000","36,500,000","71,300,000","49,100,000","51,000,000","75,600,000","63,500,000","86,800,000","-159,000,000","66,600,000","41,200,000","44,300,000","54,900,000","30,300,000","22,000,000","20,000,000"
			NetIncomeDiscontinuousOperations,"800,000","-800,000","900,000",,"700,000","0","-17,300,000",,"100,000","4,300,000","539,100,000","2,800,000","-1,000,000","-6,800,000","61,900,000","358,600,000","-900,000","7,300,000","14,200,000","-300,000","7,900,000","-12,200,000","6,700,000","2,600,000","-500,000","-300,000","400,000","3,900,000","500,000","500,000","-106,800,000","0","100,000","674,200,000","-30,100,000","-300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"95,000,000","0","0","0","11,600,000",,"12,900,000","3,000,000",,,,,,,,,,,,,,,,,,,,,,,,,"0","200,000","-200,000","700,000",,,,,"-21,000,000","5,000,000","41,000,000",,,,,,,,,,,,,,,,,,,
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"89,800,000","-89,800,000","0","0","-7,100,000","0","7,100,000","660,200,000","0","0","-4,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-84,000,000",,,,,,,,,,,,,,,,,,,,,,
			NetIncomeFromTaxLossCarryforward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,700,000","6,500,000",,"-36,300,000","1,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"19,800,000","40,700,000","111,400,000","8,600,000",,,,,"0",,"7,100,000",,"26,200,000","13,600,000","-4,800,000",,,,,,,,,,,,"13,800,000","30,600,000",,,"-6,000,000",,,,,,,,"65,800,000","-200,000",,,,,,,,,,,,,"-1,000,000","74,000,000","-1,000,000","1,205,000,000",,,,,,,,,,,,,,,,,,,,,,
		MinorityInterests,"37,900,000","15,600,000","5,500,000","4,600,000","12,200,000","3,000,000","10,200,000","18,400,000","18,600,000","10,500,000","10,600,000","12,100,000","1,300,000","17,300,000","3,100,000","-21,400,000","-6,300,000","-6,100,000","16,000,000","900,000","7,300,000","15,000,000","11,200,000","-4,600,000","500,000","-300,000","1,100,000","11,100,000","500,000","12,000,000","30,900,000","-12,100,000","-16,800,000","-20,300,000","11,000,000","-20,800,000","-11,400,000","-16,600,000","-24,300,000","-10,700,000","-1,400,000","-26,200,000","-33,100,000","-43,500,000","-6,700,000","34,000,000","52,200,000","-19,500,000","9,400,000","-23,600,000","-24,000,000","-26,400,000","-19,000,000",,,,,,,,,,,,,,,"-5,000,000","10,700,000","10,500,000","10,300,000","10,100,000",,,"9,800,000","3,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	PreferredStockDividends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,300,000","3,100,000",,,,"-10,000,000","22,900,000",,"300,000",,,,,,,,,,,,,,,,,,,,,,"0","500,000","1,700,000",,"1,700,000","2,100,000","3,100,000","3,000,000","3,100,000","3,000,000","3,100,000","3,000,000","3,100,000","3,500,000","6,700,000","6,600,000","7,000,000","7,000,000","6,000,000","7,000,000","12,000,000","11,000,000",,,,,,,,,,,,,,,,,,,,
