name,ttm,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987,12/31/1986,09/30/1986,06/30/1986,03/31/1986,12/31/1985,09/30/1985
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37,672,000","37,673,000","38,221,000","38,600,000","37,600,000","37,100,000","36,600,000","35,700,000","35,100,000","35,200,000","33,800,000","34,200,000","33,300,000","33,600,000","33,200,000","32,600,000","31,600,000","31,400,000","30,900,000","30,600,000","30,800,000","31,200,000","30,800,000","30,300,000","29,800,000","29,800,000","29,400,000","28,900,000","29,300,000","30,100,000","30,100,000","29,900,000","28,800,000","28,100,000","27,700,000","26,500,000","27,800,000","27,300,000","27,700,000","26,300,000","26,600,000","25,000,000","23,300,000","23,200,000","22,700,000","22,600,000",,,,,,,,,,,,,,,
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,376,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"498,600,000","125,300,000","96,800,000","129,500,000","147,000,000","149,900,000","106,200,000","111,300,000","125,600,000","116,300,000","67,100,000","83,000,000","78,000,000","60,900,000","35,900,000","47,700,000","71,700,000","61,400,000","-169,900,000","71,100,000","74,600,000","-141,200,000","55,400,000","93,300,000","96,800,000","129,000,000","109,300,000","92,700,000","142,500,000","120,900,000","115,000,000","146,200,000","214,300,000","246,900,000","175,500,000","188,200,000","196,800,000","183,000,000","115,800,000","124,800,000","127,600,000","89,634,000","59,166,000","22,318,000","-23,480,000","13,130,000","22,660,000","213,098,000","147,141,000","133,591,000","75,486,000","80,469,000","109,406,000","93,190,000","-5,878,000","84,485,000","136,761,000","113,134,000","84,858,000","89,390,000","115,070,000","107,811,000","83,607,000","49,039,000","58,196,000","58,444,000","50,378,000","19,156,000","22,872,000","24,995,000","22,885,000","23,880,000","31,296,000","32,650,000","-6,356,000","4,123,000","17,794,000","21,476,000","10,568,000","20,625,000","51,361,000","50,820,000","36,500,000","27,100,000","31,800,000","37,300,000","29,100,000","34,600,000","74,800,000","86,300,000","69,100,000","61,500,000","83,300,000","75,400,000","72,600,000","60,300,000","64,200,000","60,400,000","48,600,000","38,000,000","58,300,000","65,200,000","45,500,000","29,800,000","42,000,000","21,200,000","14,200,000","7,900,000","28,500,000","17,600,000","12,200,000","6,000,000","13,300,000","17,400,000","10,300,000","1,300,000","9,300,000","19,000,000","11,700,000","26,500,000","48,200,000","43,900,000","-500,000","17,800,000","57,100,000","434,700,000","-1,004,800,000","373,500,000","390,500,000","381,000,000","-847,800,000","305,000,000","302,700,000","288,500,000","-857,400,000","245,500,000","287,700,000","287,700,000","-863,400,000","256,100,000"
NetNonOperatingInterestIncomeExpense,"-66,100,000","-15,600,000","-15,200,000","-17,100,000","-18,200,000","-16,700,000","-17,900,000","-11,900,000","-10,200,000","-9,600,000","-9,700,000","-9,400,000","-7,800,000","-7,300,000","-7,600,000","-7,600,000","-8,300,000","-8,100,000","-7,700,000","-8,000,000","-7,700,000","-7,300,000","-7,000,000","-8,100,000","-4,700,000","-4,500,000","-6,500,000","-4,400,000","-5,700,000","-5,900,000","-6,200,000","-6,700,000","-7,400,000","-7,900,000","-7,400,000","-7,600,000","-7,900,000","-8,300,000","-8,100,000","-8,300,000","-9,100,000","-8,999,000","-14,045,000","-9,971,000","-7,942,000","-8,084,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"5,100,000","1,500,000","1,400,000","1,100,000","1,100,000","1,300,000","600,000","600,000","500,000","400,000","900,000","700,000","700,000","600,000","800,000","400,000","400,000","300,000","700,000","600,000","700,000","700,000","1,300,000","1,000,000","1,100,000","1,000,000","400,000","500,000","500,000","500,000","900,000","600,000","700,000","700,000","1,200,000","1,500,000","1,400,000","1,500,000","1,400,000","800,000","900,000","559,000","650,000","348,000","549,000","390,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"71,200,000","17,100,000","16,600,000","18,200,000","19,300,000","18,000,000","18,500,000","12,500,000","10,700,000","10,000,000","10,600,000","10,100,000","8,500,000","7,900,000","8,400,000","8,000,000","8,700,000","8,400,000","8,400,000","8,600,000","8,400,000","8,000,000","8,300,000","9,100,000","5,800,000","5,500,000","6,900,000","4,900,000","6,200,000","6,400,000","7,100,000","7,300,000","8,100,000","8,600,000","8,600,000","9,100,000","9,300,000","9,800,000","9,500,000","9,100,000","10,000,000","9,558,000","14,695,000","10,319,000","8,491,000","8,474,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,,,"15,200,000","17,100,000",,,,"11,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,999,000",,"9,971,000","7,942,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"16,900,000","3,900,000","23,500,000","-10,200,000","-300,000","3,400,000","-8,400,000","-2,100,000","6,700,000","2,100,000","-200,000","1,600,000","3,700,000",,"3,900,000","-5,600,000","1,500,000","37,200,000","19,600,000","-5,200,000","-300,000","-7,600,000","-5,500,000","-97,600,000","-6,900,000","6,600,000","-13,300,000","-3,400,000","-7,900,000","-1,200,000","104,300,000","-10,500,000","-20,500,000","-1,500,000","-8,600,000","1,700,000","-5,100,000","-3,500,000","-7,800,000","-5,700,000","1,700,000","-6,126,000","-83,511,000","-24,132,000","-55,488,000","-7,276,000","-47,575,000","-7,901,000","-5,293,000","11,722,000","3,394,000","-24,110,000","-11,764,000","-19,913,000","-80,936,000","-5,701,000","-19,356,000","-7,159,000","75,418,000","-28,724,000","-369,000","-4,760,000","15,476,000","-8,550,000","-5,617,000","-2,755,000","-402,000","-9,342,000","-3,431,000","3,854,000","42,147,000","-11,118,000","-15,833,000","-10,525,000","22,148,000","-27,115,000","-18,544,000","-9,117,000","-11,392,000","-8,294,000","-10,229,000","-32,173,000","-1,100,000","-2,300,000","-2,000,000","-3,000,000","-2,700,000","-2,800,000","-6,800,000","-900,000","7,800,000","-2,300,000","-3,700,000","-3,000,000","-5,500,000","-3,500,000","-2,200,000","-2,800,000","-600,000","-2,400,000","-3,300,000","-3,800,000","200,000","-2,600,000",,"-100,000","-50,700,000","-3,100,000","-2,800,000","-3,300,000","-1,900,000","-3,000,000","-500,000","-1,600,000","-46,800,000","-3,900,000","-1,600,000","-2,800,000","-200,000","-2,400,000","700,000","-3,400,000","-3,100,000","-2,600,000","-3,700,000",,,,,,,,,,,,,,,
	GainOnSaleOfSecurity,,,,,,,,,,,,,,,,,,,,,,,"0",,,"22,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-10,400,000","-3,600,000","-3,300,000","-1,600,000","-1,900,000","0","-1,800,000","-2,600,000","-300,000","-200,000","-500,000","-1,300,000","-800,000","-1,700,000","-3,000,000","-5,300,000","-2,900,000","-10,500,000","16,300,000","-4,400,000","-1,400,000","-6,200,000","-4,700,000","-99,400,000","-5,400,000","-15,400,000","-17,800,000","-3,700,000","-6,700,000","-1,200,000","3,000,000","-10,500,000","-20,500,000","-1,500,000","-8,600,000","1,700,000","-5,100,000","-3,500,000","-7,800,000","-5,700,000","1,700,000","-6,126,000","-83,511,000","-24,132,000","-55,488,000","-7,276,000","-47,575,000","-7,901,000","-5,293,000","11,722,000","3,394,000","-24,110,000","-11,764,000","-19,913,000","-80,936,000","-5,701,000","-19,356,000","-7,159,000","75,418,000","-28,724,000","-369,000","-4,760,000","15,476,000","-8,550,000","-5,617,000","-2,755,000","-402,000","-9,342,000","-3,431,000","3,854,000","42,147,000","-11,118,000","-15,833,000","-10,525,000","22,148,000","-27,115,000","-18,544,000","-9,117,000","-11,392,000","-8,294,000","-10,229,000","-32,173,000","-1,100,000","-2,300,000","-2,000,000","-3,000,000","-2,700,000","-2,800,000","-6,800,000","-900,000","7,800,000","-2,300,000","-3,700,000","-3,000,000","-5,500,000","-3,500,000","-2,200,000","-2,800,000","-600,000","-2,400,000","-3,300,000","-3,800,000","200,000","-2,600,000",,"-100,000","-50,700,000","-3,100,000","-2,800,000","-3,300,000","-1,900,000","-3,000,000","-500,000","-1,600,000","-46,800,000","-3,900,000","-1,600,000","-2,800,000","-200,000","-2,400,000","700,000","-3,400,000","-3,100,000","-2,600,000","-3,700,000",,,,,,,,,,,,,,,
		RestructuringAndMergernAcquisition,,"3,500,000",,,,,,,"300,000","200,000","400,000","1,300,000","800,000","1,700,000","2,900,000","4,100,000","2,900,000","7,900,000","2,700,000","4,400,000","800,000","3,500,000","4,600,000","1,400,000","4,600,000","15,400,000","17,100,000","3,700,000","6,700,000","1,200,000",,,,,,,,,,,,,,"528,000","979,000",,,,,"2,876,000","7,450,000","3,725,000","6,261,000","11,732,000","6,441,000","1,605,000","17,440,000",,"1,686,000","24,451,000","-44,000",,"9,436,000","2,939,000","329,000","730,000","16,418,000","1,883,000","853,000",,"7,157,000","7,703,000","14,226,000","3,057,000","5,284,000","24,639,000","16,859,000","7,907,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,"3,300,000","1,600,000","1,900,000","0","1,800,000","2,600,000",,,"500,000",,"800,000","1,700,000","100,000","1,200,000",,"2,600,000","9,700,000",,"600,000","2,700,000","100,000","98,000,000","800,000","3,900,000","4,800,000","3,700,000","6,700,000","1,200,000","-22,200,000","11,900,000","16,700,000","200,000",,"1,200,000","6,200,000","1,100,000",,"2,900,000","1,000,000","5,525,000",,"19,613,000","54,915,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,"6,900,000","100,000","3,300,000","1,600,000","1,900,000","0","1,800,000","2,600,000",,,"500,000",,"800,000","1,700,000","100,000","1,200,000",,"2,600,000","0",,"600,000","2,700,000","100,000","98,000,000","800,000","3,900,000","4,800,000","3,700,000","6,700,000","1,200,000","700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,,"-6,000,000","200,000","-6,100,000","-47,700,000",,,,,,,,,"2,300,000","100,000",,,"-111,700,000","-1,400,000","3,800,000","1,300,000",,"-2,900,000","-1,100,000",,,"2,800,000","-2,700,000","601,000",,"1,932,000","1,330,000",,,,,"-14,598,000","-10,844,000","20,385,000","5,503,000","8,181,000","74,495,000","4,096,000","1,916,000",,"-77,104,000","4,273,000","413,000",,"-24,912,000","5,611,000","5,288,000","2,025,000","-16,016,000","7,459,000","2,578,000",,"-49,304,000","3,415,000","1,607,000","7,468,000","-27,432,000","2,476,000","1,685,000","1,210,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
