name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002
		HedgingAssetsCurrent,,,,,,,,,,"55,211,000",,,,,,,,
	TotalNonCurrentAssets,"38,663,488,000","38,234,597,000","35,967,656,000","35,552,741,000","37,062,352,000","37,472,110,000","8,544,754,000","7,620,764,000","8,429,210,000","8,803,553,000","6,287,998,000","4,957,338,000","3,498,443,000","3,237,564,000","2,401,097,000","2,961,086,000",,
		NetPPE,"35,940,467,000","35,081,486,000","32,427,941,000","31,538,400,000","32,240,339,000","32,005,696,000","8,088,374,000","7,264,381,000","7,895,874,000","8,061,260,000","5,230,437,000","3,989,629,000","3,186,295,000","2,966,779,000","2,189,267,000","2,748,347,000","2,484,850,000","3,476,501,000"
			GrossPPE,"43,467,103,000","41,932,355,000","38,495,025,000","36,625,011,000","36,175,024,000","34,596,696,000","9,426,049,000","8,256,909,000","8,956,290,000","8,918,154,000","5,772,746,000","4,351,305,000","3,411,973,000","3,118,737,000","2,189,267,000","2,748,347,000","2,484,850,000","3,476,501,000"
				MachineryFurnitureEquipment,"43,397,417,000","41,903,204,000","38,463,911,000","36,588,584,000","36,154,179,000","34,575,668,000","9,423,622,000","8,254,427,000","8,956,290,000","8,918,154,000","5,772,746,000","4,351,305,000","3,186,295,000","2,966,779,000","2,189,267,000","2,748,347,000",,
				OtherProperties,"69,686,000","29,151,000","31,114,000","36,427,000","20,845,000","21,028,000","2,427,000","2,482,000",,,,,"225,678,000","151,958,000",,,,
			AccumulatedDepreciation,"-7,526,636,000","-6,850,869,000","-6,067,084,000","-5,086,611,000","-3,934,685,000","-2,591,000,000","-1,337,675,000","-992,528,000","-1,060,416,000","-856,894,000","-542,309,000","-361,676,000","-225,678,000","-151,958,000",,,,
		GoodwillAndOtherIntangibleAssets,"1,117,009,000","1,441,760,000","1,857,370,000","2,565,026,000","3,600,051,000","4,429,735,000","9,354,000","18,100,000","29,677,000","65,413,000","38,175,000","53,875,000","48,631,000","41,005,000","38,571,000",,,
			Goodwill,"58,094,000","58,094,000","58,094,000","58,094,000","58,094,000","58,094,000",,,"0","6,776,000","6,776,000","6,776,000","6,776,000","6,776,000",,,,
			OtherIntangibleAssets,"1,058,915,000","1,383,666,000","1,799,276,000","2,506,932,000","3,541,957,000","4,371,641,000","9,354,000","18,100,000","29,677,000","58,637,000","31,399,000","47,099,000","41,855,000","34,229,000","38,571,000",,,
		InvestmentsAndAdvances,"1,134,828,000","1,135,398,000","1,118,635,000","874,665,000","583,909,000","462,645,000","144,375,000","115,212,000","84,079,000","103,054,000","55,563,000","49,249,000",,,,,,
			LongTermEquityInvestment,"123,279,000","132,112,000",,"118,777,000","114,705,000","115,548,000",,,,,,,,,,,,
				InvestmentsinJointVenturesatCost,"123,279,000","132,112,000",,"118,777,000","114,705,000","115,548,000",,,,,,,,,,,,
			OtherInvestments,"1,011,549,000","1,003,286,000","1,118,635,000","755,888,000","469,204,000","347,097,000","144,375,000","115,212,000",,,,,,,,,,
		FinancialAssets,"11,664,000","69,105,000","48,896,000","37,187,000","18,965,000","24,549,000","32,673,000","9,993,000","21,050,000","55,211,000","44,866,000","19,352,000",,,,,,
		NonCurrentNoteReceivables,,,,,,,,,"5,200,000","15,497,000","138,488,000","134,067,000",,,,,"188,616,000","195,236,000"
		NonCurrentDeferredAssets,"121,470,000","175,095,000","194,475,000","249,145,000","371,697,000","393,994,000","269,978,000","213,078,000","91,258,000","94,560,000","80,098,000","82,471,000","85,253,000","101,477,000","99,346,000","22,903,000",,
			NonCurrentDeferredTaxesAssets,"95,077,000","138,281,000","151,234,000","215,445,000","161,193,000","190,029,000","121,663,000","79,726,000","91,258,000","94,560,000","80,098,000","82,471,000","85,253,000","101,477,000","99,346,000","22,903,000",,
		NonCurrentPrepaidAssets,,,,,,,,,"95,619,000","199,417,000","527,666,000","448,945,000",,,,,,
		OtherNonCurrentAssets,"338,050,000","331,753,000","320,339,000","288,318,000","247,391,000","155,491,000","184,022,000","157,851,000","206,453,000","209,141,000","172,705,000","628,695,000","178,264,000","128,303,000","73,913,000","189,836,000",,
TotalLiabilitiesNetMinorityInterest,"34,367,039,000","34,328,301,000","33,401,330,000","33,038,189,000","35,488,670,000","35,924,832,000","7,021,909,000","6,458,512,000","6,824,315,000","7,383,210,000","5,356,169,000","4,284,771,000","3,413,072,000","3,161,144,000","2,641,570,000","3,587,935,000","3,344,868,000","4,406,433,000"
	CurrentLiabilities,"2,684,614,000","2,794,304,000","3,024,055,000","3,368,218,000","3,914,425,000","3,862,964,000","562,125,000","499,094,000","634,026,000","558,258,000","446,330,000","315,094,000","436,700,000","524,936,000","404,102,000","327,280,000",,
		PayablesAndAccruedExpenses,"2,684,614,000","2,794,304,000","3,024,055,000","3,368,218,000","3,914,425,000","3,862,964,000","562,125,000","499,094,000","531,182,000","558,258,000","320,237,000","315,094,000","382,147,000","496,545,000","229,459,000","214,101,000",,
			Payables,"239,086,000","294,251,000","307,391,000","330,437,000","417,892,000","349,632,000","829,000","740,000","4,142,000","16,045,000","11,832,000","7,510,000","16,376,000","6,958,000","2,575,000","6,856,000",,
				AccountsPayable,"239,086,000","294,251,000","307,391,000","330,437,000","417,892,000","349,632,000","829,000","740,000","4,142,000","16,045,000","11,832,000","7,510,000","16,376,000","6,958,000","2,575,000","6,856,000",,
			CurrentAccruedExpenses,"2,445,528,000","2,500,053,000","2,716,664,000","3,037,781,000","3,496,533,000","3,513,332,000","561,296,000","498,354,000","527,040,000","542,213,000","308,405,000","307,584,000","365,771,000","489,587,000","226,884,000","207,245,000",,
				InterestPayable,"255,369,000","262,559,000","254,865,000","287,205,000","310,739,000","318,967,000","44,916,000","44,257,000","26,702,000",,,,,,,,,
		CurrentDeferredLiabilities,,,,,,,,,,,,,"36,999,000","28,391,000","22,009,000","26,082,000",,
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,"3,425,000",,,,,
			CurrentDeferredRevenue,,,,,,,,,,,,,"33,574,000","28,391,000","22,009,000","26,082,000",,
		OtherCurrentLiabilities,,,,,,,,,"102,844,000",,"126,093,000",,"17,554,000",,"152,634,000","87,097,000",,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"31,682,425,000","31,533,997,000","30,377,275,000","29,669,971,000","31,574,245,000","32,061,868,000","6,459,784,000","5,959,418,000","6,190,289,000","6,824,952,000","4,909,839,000","3,969,677,000","2,976,372,000","2,636,208,000","2,237,468,000","3,260,655,000",,
		LongTermProvisions,"2,190,159,000","2,237,494,000","2,461,799,000","2,750,576,000","3,185,794,000","3,194,365,000","466,293,000","421,830,000",,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"29,537,275,000","29,507,587,000","28,420,739,000","27,716,999,000","29,806,843,000","30,402,392,000","6,236,892,000","5,803,499,000","6,111,165,000","6,696,194,000","4,846,664,000","3,790,487,000","2,892,744,000","2,555,139,000","2,172,995,000","3,115,492,000","2,763,666,000","3,571,178,000"
			LongTermDebt,"29,486,131,000","29,507,587,000","28,420,739,000","27,716,999,000","29,806,843,000","30,402,392,000","6,236,892,000","5,803,499,000","6,111,165,000","6,566,163,000","4,716,001,000","3,790,487,000","2,892,744,000","2,555,139,000","2,172,995,000","3,115,492,000","2,763,666,000","3,571,178,000"
			LongTermCapitalLeaseObligation,"51,144,000",,,,,,,,,"130,031,000","130,663,000",,,,,,,
		NonCurrentDeferredLiabilities,"1,300,294,000","1,226,140,000","1,126,794,000","1,042,069,000","828,547,000","675,436,000","109,540,000","39,547,000","47,994,000","60,061,000","33,011,000","34,922,000",,"3,383,000",,"65,022,000",,
			NonCurrentDeferredTaxesLiabilities,"910,336,000","804,598,000","673,948,000","578,979,000","365,380,000","283,863,000","61,842,000",,,,,"0",,"3,383,000",,"65,022,000",,
			NonCurrentDeferredRevenue,"389,958,000","421,542,000","452,846,000","463,090,000","463,167,000","391,573,000","47,698,000","39,547,000","47,994,000","60,061,000","33,011,000","34,922,000",,,,,,
		NonCurrentAccruedExpenses,,,,,,,,,"3,971,000","12,928,000","22,363,000","33,306,000",,,,,,
		DerivativeProductLiabilities,"97,066,000","29,321,000",,,"21,000","2,208,000","7,233,000","14,677,000","27,159,000","55,769,000","7,801,000","12,378,000",,,,,,
		OtherNonCurrentLiabilities,"747,790,000","770,949,000","829,742,000","910,903,000","938,834,000","981,832,000","106,119,000","101,695,000","102,844,000","130,031,000","148,456,000","98,584,000","83,628,000","77,686,000","64,473,000","80,141,000",,
TotalEquityGrossMinorityInterest,"9,382,205,000","8,880,614,000","8,638,814,000","8,582,264,000","8,425,809,000","7,942,548,000","2,429,232,000","2,122,906,000","2,283,317,000","2,217,397,000","1,413,332,000","1,126,055,000","981,155,000","761,848,000","419,663,000","27,015,000","132,560,000","95,644,000"
	StockholdersEquity,"9,314,897,000","8,828,048,000","8,579,710,000","8,524,447,000","8,348,963,000","7,863,777,000","2,425,372,000","2,122,038,000","2,277,236,000","2,211,350,000","1,258,009,000","1,109,037,000","950,373,000","729,911,000","419,663,000","27,015,000","132,560,000","95,644,000"
		CapitalStock,"1,754,000","1,866,000","2,058,000","2,282,000","2,457,000","2,559,000","1,199,000","1,193,000","1,570,000","1,570,000","699,000","699,000","699,000","699,000","370,000,000","333,780,000",,
			CommonStock,"1,754,000","1,866,000","2,058,000","2,282,000","2,457,000","2,559,000","1,199,000","1,193,000","1,570,000","1,570,000","699,000","699,000","699,000","699,000","370,000,000","333,780,000",,
		AdditionalPaidInCapital,"2,209,462,000","2,712,417,000","3,714,563,000","4,505,019,000","5,026,993,000","5,557,627,000","934,024,000","927,617,000","1,340,205,000","1,333,025,000","593,133,000","609,327,000","602,469,000","591,553,000",,,,
		RetainedEarnings,"7,734,609,000","6,591,674,000","5,580,257,000","4,509,007,000","3,472,132,000","2,310,486,000","1,500,039,000","1,207,629,000","1,043,974,000","871,750,000","664,177,000","499,011,000","347,205,000","137,659,000","49,663,000","-306,584,000",,
		TreasuryStock,"537,341,000","476,085,000","731,442,000","490,092,000","146,312,000",,,"0","100,000,000",,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-93,587,000","-1,824,000","14,274,000","-1,769,000","-6,307,000","-6,895,000","-9,890,000","-14,401,000","-8,513,000","5,005,000",,,,,,"-181,000",,
	MinorityInterest,"67,308,000","52,566,000","59,104,000","57,817,000","76,846,000","78,771,000","3,860,000","868,000","6,081,000","6,047,000","155,323,000","17,018,000","30,782,000","31,937,000",,,,
TotalCapitalization,"38,801,028,000","38,335,635,000","37,000,449,000","36,241,446,000","38,155,806,000","38,266,169,000","8,662,264,000","7,925,537,000","8,388,401,000","8,777,513,000","5,974,010,000","4,899,524,000","3,843,117,000","3,285,050,000","2,592,658,000","3,142,507,000","2,896,226,000","3,666,822,000"
CommonStockEquity,"9,314,897,000","8,828,048,000","8,579,710,000","8,524,447,000","8,348,963,000","7,863,777,000","2,425,372,000","2,122,038,000","2,277,236,000","2,211,350,000","1,258,009,000","1,109,037,000","950,373,000","729,911,000","419,663,000","27,015,000","132,560,000","95,644,000"
CapitalLeaseObligations,"51,144,000",,,,,,,,,"130,031,000","130,663,000",,,,,,,
NetTangibleAssets,"8,197,888,000","7,386,288,000","6,722,340,000","5,959,421,000","4,748,912,000","3,434,042,000","2,416,018,000","2,103,938,000","2,247,559,000","2,145,937,000","1,219,834,000","1,055,162,000","901,742,000","688,906,000","381,092,000","27,015,000","132,560,000","95,644,000"
WorkingCapital,"2,401,142,000","2,180,013,000","3,048,433,000","2,699,494,000","2,937,702,000","2,532,306,000","344,262,000","461,560,000","44,396,000","238,796,000","35,173,000","138,394,000","459,084,000","160,492,000","256,034,000","326,584,000",,
InvestedCapital,"38,801,028,000","38,335,635,000","37,000,449,000","36,241,446,000","38,155,806,000","38,266,169,000","8,662,264,000","7,925,537,000","8,388,401,000","8,777,513,000","5,974,010,000","4,899,524,000","3,843,117,000","3,285,050,000","2,592,658,000","3,142,507,000","2,896,226,000","3,666,822,000"
TangibleBookValue,"8,197,888,000","7,386,288,000","6,722,340,000","5,959,421,000","4,748,912,000","3,434,042,000","2,416,018,000","2,103,938,000","2,247,559,000","2,145,937,000","1,219,834,000","1,055,162,000","901,742,000","688,906,000","381,092,000","27,015,000","132,560,000","95,644,000"
TotalDebt,"29,537,275,000","29,507,587,000","28,420,739,000","27,716,999,000","29,806,843,000","30,402,392,000","6,236,892,000","5,803,499,000","6,111,165,000","6,696,194,000","4,846,664,000","3,790,487,000","2,892,744,000","2,555,139,000","2,172,995,000","3,115,492,000","2,763,666,000","3,571,178,000"
NetDebt,"28,364,735,000","28,303,569,000","26,761,070,000","25,681,552,000","27,403,745,000","28,912,023,000","5,941,378,000","5,283,098,000","5,700,084,000","6,161,713,000","4,533,384,000","3,596,924,000","2,651,008,000","2,423,938,000","1,989,441,000","2,971,852,000","2,632,398,000","3,485,057,000"
ShareIssued,"141,847,345","151,847,345","167,847,345","187,847,345","203,411,207","212,318,291","113,783,799","113,363,535","158,565,408","149,232,426","85,036,957","85,036,957","85,036,957","85,036,957","85,036,957","85,036,957","85,036,957","85,036,957"
OrdinarySharesNumber,"131,583,489","142,674,664","152,992,101","176,247,154","200,342,204","212,318,291","113,783,799","113,363,535","149,232,426","149,232,426","85,036,957","85,036,957","85,036,957","85,036,957","85,036,957","85,036,957","85,036,957","85,036,957"
TreasurySharesNumber,"10,263,856","9,172,681","14,855,244","11,600,191","3,069,003",,,,"9,332,982",,,,,,,,,
