name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000
	SecuritiesAmortization,,,,,,,,,,"618,000,000",,,,,,,,,,,
	NetNonOperatingInterestIncomeExpense,"-350,000,000","-350,000,000","-334,000,000","-255,000,000","-280,000,000","-417,000,000","-356,000,000","-312,000,000","-318,000,000","-364,000,000","-290,000,000","-1,030,000,000","-288,000,000","-112,000,000","-116,000,000","-73,000,000","-52,000,000",,,,
		InterestExpenseNonOperating,"350,000,000","350,000,000","334,000,000","255,000,000","280,000,000","417,000,000","356,000,000","312,000,000","318,000,000","364,000,000","290,000,000","1,030,000,000","288,000,000","112,000,000","116,000,000","73,000,000","52,000,000",,,,
	SpecialIncomeCharges,"213,000,000","213,000,000",,,,,,,,,,,,"-236,000,000","-361,000,000","-293,000,000",,,,,
		RestructuringAndMergernAcquisition,,,,,,,,,,,,,,"236,000,000",,,,,,,
		OtherSpecialCharges,"-213,000,000","-213,000,000",,,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,,,,,,,,,,"618,000,000","70,000,000","217,000,000","1,723,000,000","3,458,000,000","2,823,000,000","2,843,000,000","2,904,000,000",,,,
PretaxIncome,"2,232,000,000","2,232,000,000","2,484,000,000","2,214,000,000","1,592,000,000","2,142,000,000","2,547,000,000","1,970,000,000","1,238,000,000","1,385,000,000","1,594,000,000","920,000,000","-371,000,000","1,016,000,000","797,000,000","745,000,000","1,173,000,000",,,,
TaxProvision,"339,000,000","339,000,000","386,000,000","734,000,000","278,000,000","455,000,000","545,000,000","492,000,000","335,000,000","355,000,000","334,000,000","183,000,000","-333,000,000","202,000,000","166,000,000","187,000,000","308,000,000",,,,
NetIncomeCommonStockholders,"1,893,000,000","1,893,000,000","2,098,000,000","1,480,000,000","1,314,000,000","1,562,000,000","1,619,000,000","1,334,000,000","1,029,000,000","1,076,000,000","1,097,000,000","722,000,000","-38,000,000","814,000,000","631,000,000","574,000,000","794,000,000","725,000,000","674,000,000","87,000,000","1,025,000,000"
	NetIncome,"1,893,000,000","1,893,000,000","2,098,000,000","1,480,000,000","1,314,000,000","1,562,000,000","1,619,000,000","1,334,000,000","1,029,000,000","1,076,000,000","1,097,000,000","722,000,000","-38,000,000","814,000,000","631,000,000","574,000,000","794,000,000","725,000,000","674,000,000","87,000,000","1,025,000,000"
		NetIncomeIncludingNoncontrollingInterests,"1,893,000,000","1,893,000,000","2,098,000,000","1,480,000,000","1,314,000,000","1,687,000,000","2,000,000,000","1,475,000,000","901,000,000","970,000,000","1,260,000,000","737,000,000","-38,000,000","814,000,000","631,000,000","574,000,000","794,000,000","725,000,000","674,000,000","87,000,000","1,025,000,000"
			NetIncomeContinuousOperations,"1,893,000,000","1,893,000,000","2,098,000,000","1,480,000,000","1,314,000,000","1,687,000,000","2,002,000,000","1,478,000,000","903,000,000","1,030,000,000","1,260,000,000","737,000,000","-38,000,000","814,000,000","631,000,000","558,000,000","865,000,000","694,000,000","632,000,000","91,000,000","1,025,000,000"
			NetIncomeDiscontinuousOperations,,,,,"0","0","-2,000,000","-3,000,000","-2,000,000","-60,000,000",,,,"0","0","16,000,000",,"360,000",,,
			NetIncomeExtraordinary,,,,,,,,,,,,,,,"0","0","-71,000,000",,,,
		MinorityInterests,,,,"0","0","-125,000,000","-381,000,000","-141,000,000","128,000,000","106,000,000","-163,000,000","-15,000,000",,,,,,,,,
DilutedNIAvailtoComStockholders,"1,893,000,000","1,893,000,000","2,098,000,000","1,480,000,000","1,314,000,000","1,562,000,000","1,619,000,000","1,334,000,000","1,029,000,000","1,076,000,000","1,097,000,000","722,000,000","-38,000,000","814,000,000","631,000,000","574,000,000","794,000,000","725,000,000","674,000,000","87,000,000","1,025,000,000"
BasicEPS,,,"14.41","9.6","7.9","8.6","8.45","6.56","4.7","4.71","4.36","2.981","-0.175","3.45","2.56","2.32","3.202","2.95","2.738","0.353","4.163"
DilutedEPS,,,"14.2","9.44","7.81","8.48","8.3","6.44","4.62","4.61","4.28","2.954","-0.175","3.39","2.54","2.32","3.202","2.95","2.738","0.353","4.163"
BasicAverageShares,,,"145,600,000","154,100,000","166,300,000","181,700,000","191,600,000","203,200,000","218,700,000","241,400,000","257,339,450","242,200,000","223,600,000","236,200,000","246,500,000","247,100,000","246,000,000","245,762,712","246,200,000","246,200,000","246,200,000"
DilutedAverageShares,,,"147,700,000","156,700,000","168,200,000","184,200,000","195,000,000","207,100,000","222,800,000","246,300,000","262,149,533","244,400,000","226,400,000","239,900,000","248,500,000","247,200,000","246,000,000","245,762,712","246,200,000","246,200,000","246,200,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"1,893,000,000","1,893,000,000","2,098,000,000","1,480,000,000","1,314,000,000","1,562,000,000","1,619,000,000","1,334,000,000","1,029,000,000","1,076,000,000","1,097,000,000","722,000,000","-38,000,000","814,000,000","631,000,000","574,000,000","865,000,000","725,000,000","674,000,000","87,000,000","1,025,000,000"
NormalizedIncome,"1,712,376,000","1,712,376,000","2,098,000,000","1,480,000,000","1,314,000,000","1,562,000,000","1,621,000,000","1,337,000,000","1,031,000,000","1,136,000,000","1,097,000,000","722,000,000","-38,000,000","1,003,078,740.157","916,810,539.523","777,455,033.557","865,000,000","724,640,000","674,000,000","87,000,000","1,025,000,000"
EBIT,"2,582,000,000","2,582,000,000","2,818,000,000","2,469,000,000","1,872,000,000","2,559,000,000","2,903,000,000","2,282,000,000","1,556,000,000","1,749,000,000","1,884,000,000","1,950,000,000","-83,000,000","1,128,000,000","913,000,000","818,000,000","1,225,000,000",,,,
ReconciledDepreciation,"183,000,000","183,000,000","198,000,000","234,000,000","248,000,000","248,000,000","254,000,000","239,000,000","225,000,000","110,000,000","110,000,000","120,000,000","204,000,000","780,000,000","686,000,000","295,000,000",,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"1,893,000,000","1,893,000,000","2,098,000,000","1,480,000,000","1,314,000,000","1,562,000,000","1,621,000,000","1,337,000,000","1,031,000,000","1,136,000,000","1,097,000,000","722,000,000","-38,000,000","814,000,000","631,000,000","558,000,000","865,000,000","724,640,000","674,000,000","87,000,000","1,025,000,000"
TotalUnusualItemsExcludingGoodwill,"213,000,000","213,000,000",,,,,,,,,,,,"-236,000,000","-361,000,000","-293,000,000",,,,,
TotalUnusualItems,"213,000,000","213,000,000",,,,,,,,,,,,"-236,000,000","-361,000,000","-293,000,000",,,,,
TaxRateForCalcs,"0.152","0.152","0.155","0.331","0.174","0.213","0.214","0.25","0.271","0.256","0.21","0.199","0.35","0.199","0.208","0.251","0.263","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"32,376,000","32,376,000","0","0","0","0","0","0","0","0","0","0","0","-46,921,259.843","-75,189,460.477","-73,544,966.443","0","0","0","0","0"
InterestExpense,"350,000,000","350,000,000","334,000,000","255,000,000","280,000,000","417,000,000","356,000,000","312,000,000","318,000,000","364,000,000","290,000,000","1,030,000,000","288,000,000","112,000,000","116,000,000","73,000,000","52,000,000",,,,
