name,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
			WorkInProcess,"92,892,000","92,132,000","46,315,000","46,610,000","45,956,000","46,692,000","47,683,000","47,934,000","42,782,000","45,952,000","45,198,000","45,179,000","39,310,000","41,233,000","40,001,000","40,898,000","38,223,000","39,948,000","38,991,000","39,723,000","39,747,000","40,186,000","39,686,000","38,441,000","34,494,000","36,071,000","34,660,000","33,865,000","32,054,000","33,701,000","34,113,000","30,877,000","32,987,000","34,150,000","33,119,000","32,671,000","28,932,000","28,370,000","26,435,000","27,087,000","26,545,000","24,771,000","22,980,000","24,796,000","30,018,000","37,534,000","38,667,000","38,679,000","36,291,000","34,516,000","33,487,000","31,620,000","30,395,000","31,469,000","29,270,000","29,066,000","25,802,000","24,530,000","22,975,000","21,654,000","22,309,000","20,111,000","19,069,000","18,262,000","17,520,000","15,742,000","14,739,000","12,673,000","12,294,000","11,217,000","9,749,000","8,608,000",,"10,117,000","10,351,000","10,551,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"41,516,000","51,290,000","20,992,000","18,403,000","18,134,000","17,446,000","22,225,000","22,365,000","21,128,000","24,272,000","21,466,000","15,237,000","15,343,000","21,624,000","23,905,000","20,537,000","13,582,000","20,477,000","20,614,000","18,282,000","11,228,000","19,818,000","20,133,000","22,735,000","15,343,000","16,870,000","17,722,000","17,763,000","12,194,000","18,576,000","18,009,000","17,024,000","10,868,000","15,744,000","16,032,000","13,899,000","7,985,000","13,831,000","13,149,000","12,929,000","7,409,000","11,229,000","10,759,000","14,987,000","10,584,000","14,562,000","14,516,000","16,057,000","10,391,000","15,229,000","13,204,000","12,213,000","6,476,000","13,324,000","12,775,000","12,541,000","5,672,000","14,846,000","12,955,000","12,608,000","8,911,000","15,332,000","14,442,000","14,065,000","4,550,000","12,214,000","12,298,000","14,529,000","6,953,000","12,156,000","12,594,000","10,446,000",,"9,723,000","8,217,000","8,263,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","407,000","2,358,000","3,805,000","6,384,000","7,455,000","8,281,000","9,325,000","9,325,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,"7,822,000",,,,"8,367,000",,,,"7,826,000",,,,"6,401,000",,,,"6,338,000",,,,"4,624,000",,,,"5,247,000",,,,"4,948,000",,,,"4,042,000",,,,"4,379,000",,,,"4,439,000",,,,"4,373,000",,,,"6,727,000",,,,"5,874,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,"7,822,000",,,,"8,367,000",,,,"7,826,000",,,,"6,401,000",,,,"6,338,000",,,,"4,624,000",,,,"5,247,000",,,,"4,948,000",,,,"4,042,000",,,,"4,379,000",,,,"4,439,000",,,,"4,373,000",,,,"6,727,000",,,,"5,874,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,795,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"7,966,000",,,,"9,512,000","7,991,000","8,865,000","8,362,000","9,000,000","13,700,000","10,300,000","10,000,000","9,000,000","13,400,000","11,600,000","10,600,000","9,400,000","11,900,000","17,100,000","13,000,000","11,500,000","9,900,000","10,000,000","11,100,000","10,800,000","11,200,000","11,900,000","8,100,000","10,400,000","11,700,000","9,400,000","8,800,000","10,400,000","8,600,000","8,000,000","5,000,000","6,000,000","7,800,000","7,300,000","6,400,000","9,500,000","6,600,000","5,900,000","6,500,000","11,800,000","9,300,000","9,600,000","8,800,000","8,000,000","8,500,000","9,000,000","3,100,000","2,900,000","2,300,000","2,300,000"
	TotalNonCurrentAssets,"2,134,344,000","1,999,934,000","312,351,000","317,210,000","291,155,000","301,372,000","301,702,000","315,165,000","315,540,000","322,672,000","320,562,000","314,130,000","315,560,000","303,358,000","309,571,000","313,217,000","319,660,000","313,726,000","297,210,000","300,079,000","314,008,000","290,655,000","250,677,000","249,563,000","255,299,000","255,918,000","257,097,000","256,440,000","258,824,000","249,681,000","241,990,000","248,365,000","245,972,000","237,228,000","237,145,000","237,386,000","233,948,000","211,490,000","199,132,000","203,629,000","199,573,000","202,626,000","195,762,000","190,796,000","184,613,000","187,366,000","200,136,000","197,627,000","185,548,000","183,011,000","181,512,000","176,865,000","171,141,000","170,728,000","171,423,000","168,600,000","166,002,000","148,959,000","149,951,000","152,935,000","153,706,000","143,258,000","142,328,000","143,160,000","143,823,000","124,310,000","113,590,000","110,171,000","110,185,000","106,313,000","107,481,000","97,394,000","86,736,000","82,457,000","82,104,000","83,714,000","84,980,000","84,547,000","87,501,000","85,146,000","86,000,000","86,200,000","88,300,000","86,800,000","93,800,000","87,700,000","85,700,000","71,500,000","72,500,000","74,200,000","76,000,000","76,900,000","79,000,000","88,400,000","93,300,000","95,300,000","98,700,000","98,800,000","97,800,000","90,600,000","86,800,000","87,000,000","91,100,000","90,700,000","86,600,000","86,500,000","90,800,000","80,800,000","81,000,000","79,600,000","79,100,000","78,300,000","72,900,000","70,400,000","68,500,000","65,400,000","67,600,000","61,800,000","57,500,000","55,800,000","56,000,000","52,100,000","50,900,000","51,800,000","51,800,000","40,000,000","36,400,000"
		NetPPE,"256,374,000","237,898,000","107,451,000","108,385,000","83,923,000","82,157,000","83,367,000","87,832,000","86,704,000","86,278,000","86,727,000","85,233,000","85,734,000","83,865,000","85,094,000","87,235,000","87,619,000","86,491,000","81,370,000","81,865,000","85,763,000","83,796,000","83,342,000","83,854,000","85,488,000","84,268,000","85,142,000","84,928,000","85,112,000","84,309,000","82,655,000","83,991,000","82,916,000","80,191,000","79,705,000","78,494,000","76,535,000","65,586,000","62,859,000","65,561,000","67,426,000","66,504,000","61,463,000","59,291,000","60,945,000","62,349,000","66,760,000","63,707,000","62,287,000","60,491,000","60,890,000","61,464,000","60,927,000","59,818,000","58,777,000","56,953,000","56,897,000","57,745,000","59,254,000","61,244,000","62,888,000","62,211,000","61,946,000","62,215,000","62,391,000","57,089,000","52,585,000","49,975,000","48,512,000","47,483,000","47,115,000","42,293,000","38,244,000","37,687,000","36,764,000","36,993,000","42,459,000","41,435,000","43,123,000","44,026,000","44,800,000","45,800,000","46,000,000","46,400,000","49,600,000","49,500,000","47,400,000","40,500,000","40,700,000","40,900,000","41,500,000","42,300,000","44,000,000","46,700,000","54,800,000","54,800,000","56,300,000","57,100,000","56,700,000","54,200,000","51,600,000","56,000,000","58,200,000","57,500,000","56,600,000","57,000,000","55,600,000","51,300,000","52,200,000","54,800,000","55,500,000","55,600,000","48,700,000","46,000,000","44,600,000","44,300,000","46,300,000","42,100,000","37,900,000","36,400,000","36,500,000","33,300,000","32,600,000","32,800,000","32,600,000","29,500,000","24,600,000"
			GrossPPE,"441,739,000","414,269,000","282,882,000","280,469,000","254,237,000","254,881,000","255,342,000","262,623,000","255,990,000","253,548,000","248,468,000","239,827,000","236,006,000","236,874,000","234,920,000","236,811,000","231,164,000","234,587,000","228,741,000","224,361,000","234,516,000","233,371,000","236,942,000","235,402,000","233,865,000","229,384,000","226,279,000","226,170,000","225,177,000","219,513,000","214,027,000","217,580,000","214,695,000","215,257,000","218,119,000","212,213,000","205,359,000","193,188,000","181,547,000","187,639,000","190,980,000","193,924,000","185,713,000","177,108,000","179,565,000","180,846,000","190,596,000","184,355,000","175,878,000","169,425,000","165,940,000","162,719,000","158,934,000","153,591,000","150,400,000","144,367,000","140,903,000","140,482,000","142,426,000","145,116,000","146,900,000","141,610,000","138,565,000","137,402,000","136,448,000","129,739,000","123,125,000","117,569,000","113,207,000","111,606,000","111,036,000","101,999,000",,"96,461,000","92,866,000","92,635,000","108,034,000","104,786,000","107,269,000","108,095,000","109,000,000","109,600,000","107,600,000","107,700,000","111,900,000","110,800,000","105,800,000","97,300,000","97,100,000","96,300,000","96,000,000","96,600,000","99,000,000","100,900,000","116,300,000","117,900,000","118,600,000","117,700,000","116,400,000","111,800,000","105,600,000","112,200,000","114,000,000","110,500,000","107,100,000","107,900,000","104,400,000","98,100,000","97,700,000","102,300,000","101,300,000","98,600,000","89,000,000","84,900,000","82,000,000","81,200,000","83,700,000","78,700,000","72,700,000","69,900,000","69,000,000","63,700,000","62,700,000","62,000,000","59,700,000","51,400,000","43,100,000"
				Properties,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,"34,686,000",,,,"10,170,000",,,,"10,635,000",,,,"9,707,000",,,,"9,388,000",,,,"7,962,000",,,,"8,510,000",,,,"8,346,000",,,,"8,198,000",,,,"6,458,000",,,,"6,185,000",,,,"6,447,000",,,,"6,630,000",,,,"5,768,000",,,,"5,391,000",,,,"6,595,000",,,,"6,830,000",,,,"5,044,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,"130,462,000",,,,"84,980,000",,,,"87,111,000",,,,"80,740,000",,,,"80,110,000",,,,"78,911,000",,,,"80,644,000",,,,"72,292,000",,,,"71,029,000",,,,"69,233,000",,,,"52,227,000",,,,"50,164,000",,,,"50,530,000",,,,"40,446,000",,,,"38,110,000",,,,"41,340,000",,,,"34,480,000",,,,"28,214,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,"225,636,000",,,,"151,180,000",,,,"153,312,000",,,,"140,595,000",,,,"136,329,000",,,,"142,102,000",,,,"136,549,000",,,,"134,754,000",,,,"130,939,000",,,,"124,043,000",,,,"117,527,000",,,,"116,398,000",,,,"116,325,000",,,,"104,427,000",,,,"94,223,000",,,,"95,637,000",,,,"86,732,000",,,,"75,551,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"42,905,000","414,269,000","282,882,000","280,469,000","83,923,000","254,881,000","255,342,000","262,623,000","86,704,000","253,548,000","248,468,000","239,827,000","85,734,000","236,874,000","234,920,000","236,811,000","87,619,000","234,587,000","228,741,000","224,361,000",,"233,371,000","236,942,000","235,402,000","85,488,000","229,384,000","226,279,000","226,170,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,"8,050,000",,,,"7,907,000",,,,"4,932,000",,,,"4,964,000",,,,"5,337,000",,,,"5,541,000",,,,"8,162,000",,,,"9,785,000",,,,"4,529,000",,,,"5,625,000",,,,"15,041,000",,,,"6,556,000",,,,"2,393,000",,,,"8,293,000",,,,"3,179,000",,,,"3,328,000",,,,"8,406,000",,,,"4,398,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
