name,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013
				MachineryFurnitureEquipment,,,,,,,,,,,,,,,,,,,,,,"13,077,000",,,,
				OtherProperties,"308,473,000","348,386,000","380,627,000","410,072,000","375,657,000","206,662,000","177,155,000","177,952,000","159,488,000","131,115,000","108,932,000","95,764,000","84,485,000","73,382,000","59,585,000","44,247,000","40,340,000","37,253,000","41,066,000","40,230,000","23,744,000",,"13,533,000","10,242,000","9,647,000","8,890,000"
				ConstructionInProgress,,,,,,,,,,,,,,,,,,,,,,"1,812,000",,,,
				Leases,,,,,,,,,,,,,,,,,,,,,,"439,000",,,,
			AccumulatedDepreciation,"0","-2,167,514,000","-1,885,873,000","-1,689,898,000","-1,503,188,000","-1,331,021,000","-1,254,893,000","-1,105,934,000","-966,426,000","-846,987,000","-754,060,000","-659,493,000","-589,031,000","-520,239,000","-462,531,000","-396,647,000","-347,126,000","-297,661,000","-258,713,000","-212,704,000","-168,270,000","-130,931,000","-95,531,000","-75,160,000","-54,715,000","-36,322,000"
		InvestmentsAndAdvances,,,,,,,,,,,,,,,,,,,,,"3,133,000","2,121,000","2,162,000","1,715,000","1,893,000","1,774,000"
			LongTermEquityInvestment,,,,,,,,,,,,,,,,,,,,,"3,133,000","2,121,000","2,162,000","1,715,000","1,893,000","1,774,000"
		FinancialAssets,"95,335,000","0","54,741,000","39,750,000","27,301,000","20,124,000","13,770,000","30,837,000","25,150,000","15,732,000","60,953,000","109,940,000","107,802,000","16,416,000","21,017,000","20,171,000","20,119,000","25,839,000","42,302,000","30,519,000","47,415,000","70,805,000","25,674,000","20,128,000","21,498,000","13,850,000"
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,"6,832,000",,,"11,378,000","11,600,000","12,123,000","11,835,000","12,943,000","13,478,000","14,012,000","10,800,000","2,723,000"
			NonCurrentDeferredTaxesAssets,,,,,,,,,,,,,,,"6,832,000",,,,,,,,,,,
		OtherNonCurrentAssets,"4,430,000","4,845,000","5,960,000","6,809,000","9,632,000","6,640,000","7,244,000","7,493,000","8,128,000","22,538,000","8,838,000","9,226,000","7,026,000","6,318,000","3,564,000","4,110,000","4,622,000","2,896,000","3,245,000","3,858,000","197,000","187,000","9,881,000","37,000",,
TotalLiabilitiesNetMinorityInterest,"4,086,429,000","3,333,566,000","3,432,971,000","3,410,065,000","3,263,576,000","3,071,628,000","3,018,079,000","3,039,296,000","2,970,998,000","2,912,492,000","2,189,490,000","2,212,426,000","2,081,041,000","1,508,476,000","1,293,878,000","1,099,989,000","892,749,000","927,551,000","938,375,000","909,750,000","893,431,000","1,058,590,000","870,238,000","846,173,000","746,942,000","634,524,000"
	CurrentLiabilities,"958,323,000","795,624,000","809,735,000","789,268,000","741,380,000","648,945,000","601,129,000","639,875,000","624,628,000","612,089,000","513,749,000","507,317,000","344,568,000","344,954,000","216,554,000","225,806,000","215,033,000","228,497,000","234,399,000","174,732,000","190,300,000","220,865,000","192,453,000","174,680,000","198,289,000","191,497,000"
		PayablesAndAccruedExpenses,"706,342,000","570,902,000","545,409,000","555,276,000","528,835,000","492,068,000","515,935,000","561,417,000","540,257,000","517,615,000","409,844,000","424,351,000","286,271,000","231,769,000","190,675,000","202,930,000","178,440,000","188,330,000","194,803,000","151,272,000","158,564,000","178,288,000","190,436,000","172,894,000","193,444,000","186,835,000"
			Payables,"706,342,000","570,902,000","545,409,000","555,276,000","528,835,000","492,068,000","515,935,000","561,417,000","540,257,000","517,615,000","409,844,000","424,351,000","286,271,000","231,769,000","190,675,000","202,930,000","178,440,000","188,330,000","194,803,000","151,272,000","158,564,000","178,288,000","190,436,000","172,894,000","193,444,000","186,835,000"
				AccountsPayable,"525,913,000","416,346,000","410,001,000","423,145,000","402,496,000","364,803,000","380,251,000","426,677,000","415,283,000","407,698,000","313,905,000","336,926,000","207,456,000","162,317,000","132,749,000","157,334,000","142,856,000","151,221,000","158,006,000","113,538,000","120,859,000","139,922,000","151,120,000","136,693,000","163,876,000","158,385,000"
				TotalTaxPayable,"180,429,000","154,556,000","135,408,000","132,131,000","126,339,000","127,265,000","135,684,000","134,740,000","124,974,000","109,917,000","95,939,000","87,425,000","78,815,000","69,452,000","57,926,000","45,596,000","35,584,000","37,109,000","36,797,000","37,734,000","37,705,000","38,366,000","39,316,000","36,201,000","29,356,000","28,419,000"
				DuetoRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,,,,"0","0","0","212,000","31,000"
		CurrentProvisions,,,,,,"2,134,000","8,484,000","7,754,000","7,308,000","7,203,000","5,624,000","5,500,000","3,225,000","1,818,000","3,214,000","3,036,000","4,986,000","4,698,000","5,023,000","4,490,000",,,,,,
		CurrentDebtAndCapitalLeaseObligation,"55,354,000","61,198,000","83,145,000","79,719,000","69,104,000","2,413,000","2,373,000","2,462,000","2,388,000","2,352,000","8,037,000","3,806,000","2,638,000","67,214,000","1,543,000","1,168,000","997,000","951,000","868,000","717,000","655,000","650,000","476,000","435,000","402,000","227,000"
			CurrentDebt,,,,,,"2,413,000","2,373,000","2,462,000","2,388,000","2,352,000","8,037,000","3,806,000","2,638,000","67,214,000","1,543,000","1,168,000","997,000","951,000","868,000","717,000","655,000","650,000","476,000","435,000","402,000","227,000"
				OtherCurrentBorrowings,,,,,,"2,413,000","2,373,000","2,462,000","2,388,000","2,352,000","8,037,000","3,806,000","2,638,000","67,214,000","1,543,000","1,168,000","997,000","951,000","868,000","717,000","655,000","650,000","476,000","435,000","402,000","227,000"
			CurrentCapitalLeaseObligation,"55,354,000","61,198,000","83,145,000","79,719,000","69,104,000",,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,,,,,,,,,,,,,,,,,"0","13,556,000","8,940,000","13,721,000","12,601,000",,,,
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,"0","13,556,000","8,940,000","13,721,000","12,601,000",,,,
		OtherCurrentLiabilities,"196,627,000","163,524,000","181,181,000","154,273,000","143,441,000","152,330,000","74,337,000","68,242,000","74,675,000","84,919,000","90,244,000","73,660,000","52,434,000","44,153,000","21,122,000","18,672,000","30,610,000","34,518,000","20,149,000","9,313,000","17,360,000","29,326,000","1,541,000","1,351,000","4,443,000","4,435,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"3,128,106,000","2,537,942,000","2,623,236,000","2,620,797,000","2,522,196,000","2,422,683,000","2,416,950,000","2,399,421,000","2,346,370,000","2,300,403,000","1,675,741,000","1,705,109,000","1,736,473,000","1,163,522,000","1,077,324,000","874,183,000","677,716,000","699,054,000","703,976,000","735,018,000","703,131,000","837,725,000","677,785,000","671,493,000","548,653,000","443,027,000"
		LongTermProvisions,"27,368,000","20,538,000","27,604,000","26,948,000","25,315,000","24,750,000","20,429,000","20,853,000","20,476,000","19,967,000","14,323,000","14,157,000","11,695,000","9,574,000","13,917,000","13,772,000","14,079,000","13,522,000","15,042,000","14,434,000","16,383,000","16,207,000","14,330,000","11,766,000","9,264,000","8,277,000"
		LongTermDebtAndCapitalLeaseObligation,"3,071,904,000","2,253,347,000","2,286,078,000","2,326,128,000","2,275,256,000","2,181,667,000","2,181,054,000","2,180,559,000","2,179,996,000","2,179,525,000","1,487,271,000","1,490,597,000","1,490,022,000","1,041,324,000","942,726,000","742,471,000","546,817,000","555,924,000","556,161,000","601,239,000","556,486,000","676,845,000","556,930,000","558,460,000","532,673,000","429,970,000"
			LongTermDebt,"2,998,688,000","2,182,832,000","2,197,093,000","2,221,355,000","2,180,616,000","2,181,667,000","2,181,054,000","2,180,559,000","2,179,996,000","2,179,525,000","1,487,271,000","1,490,597,000","1,490,022,000","1,041,324,000","942,726,000","742,471,000","546,817,000","555,924,000","556,161,000","601,239,000","556,486,000","676,845,000","556,930,000","558,460,000","532,673,000","429,970,000"
			LongTermCapitalLeaseObligation,"73,216,000","70,515,000","88,985,000","104,773,000","94,640,000",,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"11,158,000","193,409,000","191,596,000","156,159,000","121,336,000","131,523,000","130,566,000","100,392,000","55,730,000","21,403,000","9,234,000","10,375,000","36,975,000","5,483,000","6,536,000","51,057,000","53,335,000","62,962,000","58,115,000","57,320,000","62,755,000","62,334,000","50,591,000","41,027,000","3,117,000","2,572,000"
			NonCurrentDeferredTaxesLiabilities,"11,158,000","193,409,000","191,596,000","156,159,000","121,336,000","131,523,000","130,566,000","100,392,000","55,730,000","21,403,000","9,234,000","10,375,000","36,975,000","5,483,000","6,536,000","51,057,000","53,335,000","62,962,000","58,115,000","57,320,000","62,755,000","62,334,000","50,591,000","41,027,000","3,117,000","2,572,000"
		TradeandOtherPayablesNonCurrent,"0","70,529,000","71,077,000","71,077,000","71,077,000","68,110,000","65,039,000","62,681,000","62,681,000","58,479,000","114,876,000","114,876,000","114,876,000","94,326,000","101,678,000","51,504,000","51,504,000","51,504,000","50,689,000","50,689,000","50,689,000","50,689,000","51,422,000","56,318,000",,
		DerivativeProductLiabilities,"17,488,000","0","46,822,000","40,485,000","29,212,000","16,633,000","19,862,000","34,936,000","27,487,000","20,624,000","50,037,000","75,104,000","82,905,000","12,815,000","12,465,000","15,377,000","11,981,000","15,142,000","23,969,000","11,336,000","16,818,000","31,275,000","4,512,000","3,694,000","3,599,000","2,208,000"
		LiabilitiesHeldforSaleNonCurrent,,,,,,"0","0",,"0","405,000",,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"188,000","119,000","59,000",,,,,,,,,,,"122,198,000","2,000","2,000","131,789,000","143,130,000","147,815,000","133,779,000","146,645,000","375,000","120,855,000","228,000",,
TotalEquityGrossMinorityInterest,"4,520,685,000","6,522,648,000","6,562,725,000","6,428,001,000","6,290,571,000","6,319,735,000","6,238,832,000","6,100,147,000","5,969,650,000","5,880,706,000","5,859,943,000","5,873,176,000","4,583,088,000","2,430,306,000","2,462,594,000","2,190,205,000","1,563,785,000","1,586,641,000","1,382,896,000","1,166,012,000","1,187,565,000","992,489,000","925,704,000","900,058,000","110,543,000","108,032,000"
	StockholdersEquity,"4,173,158,000","5,757,433,000","5,796,643,000","5,680,746,000","5,549,713,000","5,568,058,000","5,490,490,000","5,360,221,000","5,034,064,000","4,712,295,000","4,604,580,000","4,592,493,000","4,098,364,000","2,089,638,000","2,118,574,000","1,823,867,000","1,247,967,000","1,264,492,000","1,069,570,000","871,121,000","888,215,000","707,241,000","663,205,000","646,599,000","110,543,000","108,032,000"
		CapitalStock,"4,135,000","3,177,000","3,177,000","3,177,000","3,177,000","3,174,000","3,173,000","3,174,000","3,173,000","3,146,000","3,146,000","3,146,000","2,746,000","2,077,000","2,077,000","1,986,000","1,681,000","1,681,000","1,551,000","1,402,000","1,402,000","1,253,000","1,253,000","1,253,000",,
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0",,
			CommonStock,"4,135,000","3,177,000","3,177,000","3,177,000","3,177,000","3,174,000","3,173,000","3,174,000","3,173,000","3,146,000","3,146,000","3,146,000","2,746,000","2,077,000","2,077,000","1,986,000","1,681,000","1,681,000","1,551,000","1,402,000","1,402,000","1,253,000","1,253,000","1,253,000",,
		AdditionalPaidInCapital,"6,994,612,000","5,200,795,000","5,195,144,000","5,190,453,000","5,175,012,000","5,163,987,000","5,140,120,000","5,123,089,000","4,911,682,000","4,666,365,000","4,608,515,000","4,582,932,000","4,129,924,000","2,151,197,000","2,149,388,000","1,851,975,000","1,254,809,000","1,252,020,000","1,041,988,000","844,591,000","842,485,000","644,636,000","643,820,000","644,081,000",,
		RetainedEarnings,"-2,814,540,000","570,889,000","615,743,000","504,517,000","388,582,000","412,646,000","358,873,000","245,564,000","126,409,000","43,519,000","-6,400,000","6,933,000","-33,813,000","-63,255,000","-32,510,000","-29,804,000","-8,427,000","10,868,000","26,108,000","25,199,000","44,328,000","61,352,000","18,132,000","1,265,000",,
		TreasuryStock,"11,049,000","17,428,000","17,421,000","17,401,000","17,058,000","11,749,000","11,676,000","11,606,000","7,200,000","735,000","681,000","518,000","493,000","381,000","381,000","290,000","96,000","77,000","77,000","71,000","0","0","0",,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,"110,543,000","108,032,000"
	MinorityInterest,"347,527,000","765,215,000","766,082,000","747,255,000","740,858,000","751,677,000","748,342,000","739,926,000","935,586,000","1,168,411,000","1,255,363,000","1,280,683,000","484,724,000","340,668,000","344,020,000","366,338,000","315,818,000","322,149,000","313,326,000","294,891,000","299,350,000","285,248,000","262,499,000","253,459,000",,
TotalCapitalization,"7,171,846,000","7,940,265,000","7,993,736,000","7,902,101,000","7,730,329,000","7,749,725,000","7,671,544,000","7,540,780,000","7,214,060,000","6,891,820,000","6,091,851,000","6,083,090,000","5,588,386,000","3,130,962,000","3,061,300,000","2,566,338,000","1,794,784,000","1,820,416,000","1,625,731,000","1,472,360,000","1,444,701,000","1,384,086,000","1,220,135,000","1,205,059,000","643,216,000","538,002,000"
CommonStockEquity,"4,173,158,000","5,757,433,000","5,796,643,000","5,680,746,000","5,549,713,000","5,568,058,000","5,490,490,000","5,360,221,000","5,034,064,000","4,712,295,000","4,604,580,000","4,592,493,000","4,098,364,000","2,089,638,000","2,118,574,000","1,823,867,000","1,247,967,000","1,264,492,000","1,069,570,000","871,121,000","888,215,000","707,241,000","663,205,000","646,599,000","110,543,000","108,032,000"
CapitalLeaseObligations,"128,570,000","131,713,000","172,130,000","184,492,000","163,744,000",,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"4,173,158,000","5,757,433,000","5,796,643,000","5,680,746,000","5,549,713,000","5,568,058,000","5,490,490,000","5,360,221,000","5,034,064,000","4,712,295,000","4,604,580,000","4,592,493,000","4,098,364,000","2,089,638,000","2,118,574,000","1,823,867,000","1,247,967,000","1,264,492,000","1,069,570,000","871,121,000","888,215,000","707,241,000","663,205,000","646,599,000","110,543,000","108,032,000"
WorkingCapital,"-149,131,000","-397,251,000","-358,151,000","-393,564,000","-423,813,000","-108,233,000","-181,295,000","-45,350,000","125,418,000","307,397,000","-39,382,000","219,729,000","1,864,608,000","-45,466,000","475,937,000","364,993,000","-42,492,000","259,829,000","-1,283,000","-72,371,000","-41,598,000","-16,704,000","32,180,000","455,199,000","-45,482,000","-54,171,000"
InvestedCapital,"7,171,846,000","7,940,265,000","7,993,736,000","7,902,101,000","7,730,329,000","7,752,138,000","7,673,917,000","7,543,242,000","7,216,448,000","6,894,172,000","6,099,888,000","6,086,896,000","5,591,024,000","3,198,176,000","3,062,843,000","2,567,506,000","1,795,781,000","1,821,367,000","1,626,599,000","1,473,077,000","1,445,356,000","1,384,736,000","1,220,611,000","1,205,494,000","643,618,000","538,229,000"
TangibleBookValue,"4,173,158,000","5,757,433,000","5,796,643,000","5,680,746,000","5,549,713,000","5,568,058,000","5,490,490,000","5,360,221,000","5,034,064,000","4,712,295,000","4,604,580,000","4,592,493,000","4,098,364,000","2,089,638,000","2,118,574,000","1,823,867,000","1,247,967,000","1,264,492,000","1,069,570,000","871,121,000","888,215,000","707,241,000","663,205,000","646,599,000","110,543,000","108,032,000"
TotalDebt,"3,127,258,000","2,314,545,000","2,369,223,000","2,405,847,000","2,344,360,000","2,184,080,000","2,183,427,000","2,183,021,000","2,182,384,000","2,181,877,000","1,495,308,000","1,494,403,000","1,492,660,000","1,108,538,000","944,269,000","743,639,000","547,814,000","556,875,000","557,029,000","601,956,000","557,141,000","677,495,000","557,406,000","558,895,000","533,075,000","430,197,000"
NetDebt,"2,953,414,000","2,162,093,000","2,192,433,000","2,157,256,000","2,170,236,000","2,020,864,000","2,015,607,000","1,981,319,000","1,831,622,000","1,627,688,000","1,252,761,000","991,787,000",,"975,159,000","372,507,000","302,615,000","519,504,000","213,791,000","433,911,000","580,858,000","529,905,000","626,945,000","424,647,000","35,376,000","530,677,000","410,804,000"
ShareIssued,"413,442,736","317,680,391","317,676,802","317,672,151","317,653,244","317,374,769","317,367,667","317,358,678","317,282,306","314,547,858","314,545,769","314,524,212","274,638,353","207,738,606","207,738,606","199,360,497","168,877,734","168,874,124","155,962,838","141,011,055","140,969,040","126,083,243","126,106,892","126,052,023","117,813,549","117,813,549"
OrdinarySharesNumber,"412,725,428","316,661,701","316,658,559","316,655,066","316,694,971","316,753,024","316,777,275","316,770,475","316,843,891","314,388,557","314,395,180","314,380,333","274,495,432","207,599,190","207,599,190","199,236,339","168,771,079","168,768,703","155,866,745","140,932,492","140,920,287","126,046,504","126,080,100","126,052,023","117,813,549","117,813,549"
TreasurySharesNumber,"717,308","1,018,690","1,018,243","1,017,085","958,273","621,745","590,392","588,203","438,415","159,301","150,589","143,879","142,921","139,416","139,416","124,158","106,655","105,421","96,093","78,563","48,753","36,739","26,792",,,
