name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011
		DerivativeProductLiabilities,"22,330,000","3,064,000","5,796,000","22,362,000","9,083,000","6,513,000","2,462,000","509,000","0"
		OtherNonCurrentLiabilities,"1,097,113,000","1,132,676,000","1,242,368,000","416,527,000","188,080,000","92,104,000","54,786,000","3,504,000","449,000"
TotalEquityGrossMinorityInterest,"2,061,507,000","1,653,791,000","1,719,674,000","1,399,356,000","1,062,350,000","807,266,000","629,204,000","261,750,000","123,915,000"
	StockholdersEquity,"2,061,507,000","1,653,791,000","469,411,000","347,323,000","270,826,000","213,964,000","167,402,000","261,750,000","123,915,000"
		CapitalStock,"8,000","8,000","2,000","2,000","2,000","2,000","2,000","97,148,000","96,374,000"
			PreferredStock,,,,,,,,"97,148,000","96,374,000"
			CommonStock,"8,000","8,000","2,000","2,000","2,000","2,000","2,000","0","0"
		AdditionalPaidInCapital,"1,335,107,000","1,310,648,000","204,103,000","182,772,000","172,354,000","162,720,000","153,000,000","0","0"
		RetainedEarnings,"726,392,000","343,135,000","265,306,000","164,549,000","98,470,000","51,242,000","14,400,000","147,174,000","44,722,000"
		OtherEquityInterest,,,,,,,,"17,428,000","-17,181,000"
	MinorityInterest,,"0","1,250,263,000","1,052,033,000","791,524,000","593,302,000","461,802,000",,
TotalCapitalization,"7,994,578,000","5,412,192,000","4,269,849,000","2,904,805,000","1,733,565,000","1,327,078,000","691,148,000","708,297,000","220,217,000"
PreferredStockEquity,,,,,,,,"97,148,000","96,374,000"
CommonStockEquity,"2,061,507,000","1,653,791,000","469,411,000","347,323,000","270,826,000","213,964,000","167,402,000","164,602,000","27,541,000"
CapitalLeaseObligations,"112,130,000","6,605,000","20,971,000","23,424,000","13,579,000",,,,
NetTangibleAssets,"-928,413,000","-1,206,569,000","-1,675,906,000","-1,291,554,000","-1,144,134,000","-517,431,000","-317,026,000","151,980,000","91,235,000"
WorkingCapital,"4,577,317,000","2,217,385,000","3,082,216,000","2,230,242,000","1,023,093,000","1,079,789,000","566,969,000","555,256,000","174,427,000"
InvestedCapital,"7,994,578,000","5,412,192,000","4,269,849,000","2,904,805,000","1,733,565,000","1,327,078,000","691,148,000","611,149,000","123,843,000"
TangibleBookValue,"-928,413,000","-1,206,569,000","-1,675,906,000","-1,291,554,000","-1,144,134,000","-517,431,000","-317,026,000","54,832,000","-5,139,000"
TotalDebt,"6,045,201,000","3,765,006,000","3,821,409,000","2,580,906,000","1,476,318,000","1,113,114,000","523,746,000","446,547,000","96,302,000"
NetDebt,"5,744,780,000","3,603,112,000","3,762,713,000","2,458,115,000","1,357,267,000","1,036,858,000","493,107,000","434,224,000","79,837,000"
ShareIssued,"78,515,047","77,494,332","23,530,016","22,426,828","21,990,882","21,577,740","20,812,838","11,111,171","11,111,171"
OrdinarySharesNumber,"78,515,047","77,494,332","23,530,016","22,426,828","21,990,882","21,577,740","20,812,838","11,111,171","11,111,171"
