name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992
				AmortizationOfIntangiblesIncomeStatement,"60,800,000","61,100,000","64,700,000","57,000,000","51,200,000","42,700,000","41,000,000","47,800,000","49,300,000","21,600,000","18,400,000","18,000,000","19,100,000","17,900,000","16,900,000","16,500,000","15,800,000","1,700,000","1,400,000","18,500,000","15,100,000",,,,,,,,
	OtherOperatingExpenses,"343,800,000","343,400,000","355,200,000","323,100,000","296,100,000","282,200,000","337,000,000","353,400,000","317,100,000",,,,"194,700,000",,"171,400,000",,,"600,000",,,"21,900,000","24,500,000","40,000,000",,,,,,
OperatingIncome,"547,800,000","539,500,000","507,400,000","414,500,000","300,300,000","383,400,000","692,900,000","900,700,000","715,600,000","609,600,000","328,600,000","232,500,000","565,200,000","392,500,000","69,900,000","274,700,000","323,600,000","211,100,000","146,700,000","109,700,000","65,800,000","57,700,000","170,500,000","337,300,000","227,000,000","269,400,000","167,200,000","47,900,000","14,100,000"
NetNonOperatingInterestIncomeExpense,"-19,800,000","-19,900,000","-53,800,000","-45,100,000","-52,100,000","-45,400,000","-58,400,000","-58,000,000","-57,600,000","-30,200,000","-33,300,000","-43,300,000","-19,100,000",,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,,"8,900,000","8,100,000","9,400,000","13,300,000","18,700,000","13,500,000","20,800,000","20,100,000","28,800,000","30,700,000","22,400,000",,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"28,700,000","28,800,000","61,900,000","54,500,000","65,400,000","64,100,000","71,900,000","78,800,000","77,700,000","59,000,000","64,000,000","65,700,000","19,100,000",,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,,"19,900,000","53,800,000","45,100,000","52,100,000","45,400,000","58,400,000","58,000,000","57,600,000","30,200,000","33,300,000",,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-256,700,000","-258,500,000","-93,300,000","-85,600,000","-43,300,000","-58,600,000","-95,500,000","-40,100,000","-57,200,000","-18,400,000","-20,400,000","-35,400,000","-20,300,000","-10,700,000","-177,500,000","-12,000,000","-1,600,000","-36,000,000","-49,800,000","-25,800,000","-45,200,000","-46,300,000","-54,700,000","-25,500,000","-4,900,000","-11,100,000","-19,400,000","4,100,000","4,300,000"
	EarningsFromEquityInterest,,,,,,,,,,,,,,"30,400,000","27,800,000","22,600,000","20,600,000","17,400,000","13,700,000","10,600,000","9,800,000","10,500,000","13,800,000","12,600,000","17,700,000",,,,
	SpecialIncomeCharges,"-191,700,000","-191,400,000","-18,400,000","-11,200,000","-11,900,000","-22,300,000","-46,400,000","0","-22,400,000","-18,400,000","-20,400,000","-35,400,000","-20,300,000","-41,100,000","-205,300,000","-34,600,000","-22,200,000","-53,400,000","-63,500,000","-36,400,000","-55,000,000","-56,800,000","-68,500,000","-38,100,000","-22,600,000","-11,100,000","-19,400,000","4,100,000","4,300,000"
		RestructuringAndMergernAcquisition,"8,100,000","9,000,000","12,000,000","11,200,000","11,900,000","22,300,000","46,400,000","0","0","-700,000","4,400,000","13,200,000","200,000","-2,300,000","1,000,000",,"100,000","27,600,000","42,700,000","13,000,000",,,,,,,,,
		ImpairmentOfCapitalAssets,,"176,600,000",,,,,"0","0","22,400,000",,,,"0",,,,,,,,,,,,,,,,
		WriteOff,"7,000,000","5,800,000","6,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,"19,100,000","16,000,000","22,200,000","20,100,000","43,400,000","204,300,000",,"22,100,000","25,800,000","20,800,000","23,400,000",,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-65,000,000","-67,100,000","-74,900,000","-74,400,000","-31,400,000","-36,300,000","-49,100,000","-40,100,000","-34,800,000",,,,,,,,,,,,,,,,,,,,
PretaxIncome,"271,300,000","261,100,000","360,300,000","283,800,000","204,900,000","279,400,000","539,000,000","802,600,000","600,800,000","561,000,000","274,900,000","153,800,000","525,800,000","327,300,000","-19,200,000","160,100,000","224,400,000","98,300,000","25,800,000","14,700,000","-13,900,000","-32,200,000","74,300,000","245,700,000","171,600,000","195,000,000","104,900,000",,
TaxProvision,"190,800,000","180,800,000","110,900,000","133,600,000","92,200,000","72,500,000","187,700,000","258,500,000","137,900,000","24,600,000","104,400,000","56,500,000","164,600,000","111,400,000","73,500,000","151,100,000","86,200,000","41,300,000","99,800,000","1,900,000","-7,600,000","-10,200,000","27,500,000","87,500,000","60,000,000","65,900,000","-10,600,000",,
EarningsFromEquityInterestNetOfTax,"42,900,000","42,500,000","34,300,000","39,100,000","47,500,000","57,100,000","52,900,000","48,200,000","53,500,000","48,900,000","49,700,000","38,400,000","38,800,000",,,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"124,800,000","125,200,000","285,500,000","186,400,000","160,100,000","266,400,000","410,400,000","597,200,000","522,100,000","583,300,000","220,500,000","135,700,000","400,000,000","246,300,000","-64,900,000","31,600,000","158,800,000","74,400,000","-84,400,000","22,600,000","3,500,000","-11,500,000","60,600,000","168,700,000","125,900,000","127,100,000","110,100,000","30,400,000","6,000,000"
	NetIncome,"124,800,000","125,200,000","285,500,000","186,400,000","160,100,000","266,400,000","410,400,000","597,200,000","522,100,000","583,300,000","220,500,000","135,700,000","400,000,000","246,300,000","-64,900,000","31,600,000","158,800,000","74,400,000","-84,400,000","22,600,000","3,500,000","-11,500,000","60,600,000","168,700,000","125,900,000","129,100,000","115,500,000","34,100,000","6,000,000"
		NetIncomeIncludingNoncontrollingInterests,"123,400,000","122,800,000","283,700,000","189,300,000","160,200,000","264,000,000","404,200,000","592,300,000","516,400,000","585,300,000","220,200,000","135,700,000","400,000,000","246,300,000","-64,900,000","31,600,000","158,800,000","74,400,000","-84,400,000","22,600,000","3,500,000","-11,500,000","60,600,000","168,700,000","125,900,000","129,100,000","115,500,000","34,100,000","6,000,000"
			NetIncomeContinuousOperations,"123,400,000","122,800,000","283,700,000","189,300,000","160,200,000","264,000,000","404,200,000","592,300,000","516,400,000","585,300,000","220,200,000","135,700,000","400,000,000","246,300,000","-64,900,000","31,600,000","158,800,000","74,400,000","-60,300,000","23,400,000","3,500,000","-11,500,000","60,600,000","170,800,000","129,400,000","129,100,000","115,500,000","34,100,000","6,000,000"
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,,,,"-24,100,000",,,,,"-2,100,000",,,,,
			NetIncomeFromTaxLossCarryforward,,,,,,,,,,,,,,,,,,,,"-800,000",,,,,"-3,500,000",,,,
		MinorityInterests,"1,400,000","2,400,000","1,800,000","-2,900,000","-100,000","2,400,000","6,200,000","4,900,000","5,700,000","-2,000,000","300,000","0",,,,,,,,,,,,,,,,,
	PreferredStockDividends,,,,,,,,,,,,,,,,,,,,,,,,,,"2,000,000","5,400,000","3,700,000",
DilutedNIAvailtoComStockholders,"124,800,000","125,200,000","285,500,000","186,400,000","160,100,000","266,400,000","410,400,000","597,200,000","522,100,000","583,300,000","220,500,000","135,700,000","400,000,000","246,300,000","-64,900,000","31,600,000","158,800,000","74,400,000","-84,400,000","22,600,000","3,500,000","-11,500,000","60,600,000","168,700,000","125,900,000","127,100,000","110,100,000","30,400,000","6,000,000"
BasicEPS,,"1.64","3.62","2.34","1.97","3.06","4.39","6.14","5.38","6.1","2.38","1.47","4.36","2.69","-0.71","0.35","1.84","0.99","-1.14","0.33","0.06","-0.2","1.01","2.79","2.28","2.76","3.07","1.11","0.27"
DilutedEPS,,"1.63","3.58","2.32","1.96","3.06","4.36","6.01","5.3","5.95","2.29","1.44","4.09","2.55","-0.71","0.35","1.71","0.98","-1.14","0.33","0.06","-0.2","0.99","2.71","2.2","2.3","2.35","0.93","0.27"
BasicAverageShares,,"76,200,000","78,800,000","79,500,000","81,400,000","87,000,000","93,400,000","97,300,000","97,100,000","95,600,000","92,800,000","92,200,000","91,700,000","91,500,000","90,800,000","90,400,000","86,200,000","75,200,000","74,200,000","68,300,000","59,200,000","58,700,000","59,700,000","60,400,000","55,186,000","46,050,725","35,863,192","27,387,387","22,222,222"
DilutedAverageShares,,"77,000,000","79,700,000","80,200,000","81,700,000","87,100,000","94,200,000","99,400,000","98,600,000","98,100,000","96,400,000","94,100,000","97,700,000","96,600,000","90,800,000","90,700,000","95,600,000","75,600,000","74,200,000","68,500,000","59,700,000","58,700,000","61,200,000","62,100,000","57,441,000","55,260,870","46,851,064","32,688,172","22,222,222"
TotalOperatingIncomeAsReported,"356,100,000","348,100,000","489,000,000","403,300,000","288,400,000","361,100,000","646,500,000","900,700,000","693,200,000","610,300,000","324,200,000","219,300,000","565,000,000","394,800,000","68,900,000","274,700,000","323,500,000","183,500,000","104,000,000","96,700,000","65,800,000","57,700,000","170,500,000","337,300,000","227,000,000","269,400,000","167,200,000","47,900,000","14,100,000"
TotalExpenses,"8,426,100,000","8,501,900,000","8,844,600,000","7,892,000,000","7,110,200,000","7,083,900,000","9,030,800,000","9,886,200,000","9,246,600,000","8,163,600,000","6,568,000,000","6,397,900,000","7,859,400,000","6,435,600,000","5,365,100,000","5,175,000,000","4,949,700,000","3,284,200,000","2,776,000,000","2,431,800,000","2,270,300,000","2,355,600,000","2,770,900,000","2,887,100,000","2,090,500,000","1,855,600,000","1,191,800,000","547,800,000","300,400,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"124,800,000","125,200,000","285,500,000","186,400,000","160,100,000","266,400,000","410,400,000","597,200,000","522,100,000","583,300,000","220,500,000","135,700,000","400,000,000","246,300,000","-64,900,000","31,600,000","158,800,000","74,400,000","-60,300,000","23,400,000","3,500,000","-11,500,000","60,600,000","170,800,000","129,400,000","129,100,000","115,500,000","34,100,000","6,000,000"
NormalizedIncome,"239,820,000","264,922,000","298,236,497.363","193,120,000","167,240,000","282,913,493.2","440,641,781.076","597,200,000","539,358,588.549","600,893,155.08","233,152,600.946","158,095,448.635","413,945,150.247","273,411,182.401","58,280,000","52,360,000","172,472,192.513","106,440,000","-22,200,000","55,095,238.095","36,500,000","27,307,453.416","103,746,702.557","195,331,623.932","144,097,902.098","136,448,769.231","127,140,000","31,640,000","3,420,000"
InterestIncome,,"8,900,000","8,100,000","9,400,000","13,300,000","18,700,000","13,500,000","20,800,000","20,100,000","28,800,000","30,700,000","22,400,000",,,,,,,,,,,,,,,,,
InterestExpense,"28,700,000","28,800,000","61,900,000","54,500,000","65,400,000","64,100,000","71,900,000","78,800,000","77,700,000","59,000,000","64,000,000","65,700,000","19,100,000",,,,,,,,,,,,,,,,
NetInterestIncome,"-19,800,000","-19,900,000","-53,800,000","-45,100,000","-52,100,000","-45,400,000","-58,400,000","-58,000,000","-57,600,000","-30,200,000","-33,300,000","-43,300,000","-19,100,000",,,,,,,,,,,,,,,,
EBIT,"300,000,000","289,900,000","422,200,000","338,300,000","270,300,000","343,500,000","610,900,000","881,400,000","678,500,000","620,000,000","338,900,000","219,500,000","544,900,000","392,500,000","69,900,000","274,700,000","323,600,000","211,100,000","146,700,000","109,700,000","65,800,000","57,700,000","170,500,000","337,300,000","227,000,000","269,400,000","167,200,000","47,900,000","14,100,000"
EBITDA,"570,300,000"
ReconciledCostOfRevenue,"6,786,300,000","6,846,200,000","7,130,100,000","6,318,400,000","5,671,600,000","5,689,300,000","7,418,000,000","8,184,700,000","7,658,400,000","6,845,200,000","5,502,000,000","5,428,300,000","6,797,500,000","5,516,800,000","4,402,200,000","4,426,700,000","4,222,900,000","2,814,700,000","2,340,000,000","2,054,800,000","1,904,900,000","2,056,900,000","2,404,100,000","2,557,600,000","1,847,200,000","1,592,200,000","1,023,600,000","467,500,000","254,800,000"
ReconciledDepreciation,"270,300,000","272,000,000","289,900,000","279,800,000","274,600,000","260,100,000","280,400,000","259,400,000","229,900,000","173,500,000","154,300,000","147,600,000","146,500,000","138,200,000","121,900,000","105,900,000","113,300,000","65,900,000","52,300,000","70,400,000","69,700,000","76,800,000","79,700,000","72,000,000","53,500,000","35,500,000","19,300,000","2,900,000","1,700,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"124,800,000","125,200,000","285,500,000","186,400,000","160,100,000","266,400,000","410,400,000","597,200,000","522,100,000","583,300,000","220,500,000","135,700,000","400,000,000","246,300,000","-64,900,000","31,600,000","158,800,000","74,400,000","-60,300,000","23,400,000","3,500,000","-11,500,000","60,600,000","170,800,000","129,400,000","129,100,000","115,500,000","34,100,000","6,000,000"
TotalUnusualItemsExcludingGoodwill,"-191,700,000","-191,400,000","-18,400,000","-11,200,000","-11,900,000","-22,300,000","-46,400,000","0","-22,400,000","-18,400,000","-20,400,000","-35,400,000","-20,300,000","-41,100,000","-205,300,000","-34,600,000","-22,200,000","-53,400,000","-63,500,000","-36,400,000","-55,000,000","-56,800,000","-68,500,000","-38,100,000","-22,600,000","-11,100,000","-19,400,000","4,100,000","4,300,000"
TotalUnusualItems,"-191,700,000","-191,400,000","-18,400,000","-11,200,000","-11,900,000","-22,300,000","-46,400,000","0","-22,400,000","-18,400,000","-20,400,000","-35,400,000","-20,300,000","-41,100,000","-205,300,000","-34,600,000","-22,200,000","-53,400,000","-63,500,000","-36,400,000","-55,000,000","-56,800,000","-68,500,000","-38,100,000","-22,600,000","-11,100,000","-19,400,000","4,100,000","4,300,000"
NormalizedEBITDA,"762,000,000","753,300,000","730,500,000","629,300,000","556,800,000","625,900,000","937,700,000","1,140,800,000","930,800,000","811,900,000","513,600,000","402,500,000","711,700,000","571,800,000","397,100,000","415,200,000","459,100,000","330,400,000","262,500,000","216,500,000","190,500,000","191,300,000","318,700,000","447,400,000","303,100,000","316,000,000","205,900,000","46,700,000","11,500,000"
TaxRateForCalcs,"0.4","0.27","0.308","0.4","0.4","0.259","0.348","0.322","0.23","0.044","0.38","0.367","0.313","0.34","0.4","0.4","0.384","0.4","0.4","0.129","0.4","0.317","0.37","0.356","0.35","0.338","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"-76,680,000","-51,678,000","-5,663,502.637","-4,480,000","-4,760,000","-5,786,506.8","-16,158,218.924","0","-5,141,411.451","-806,844.92","-7,747,399.054","-13,004,551.365","-6,354,849.753","-13,988,817.599","-82,120,000","-13,840,000","-8,527,807.487","-21,360,000","-25,400,000","-4,704,761.905","-22,000,000","-17,992,546.584","-25,353,297.443","-13,568,376.068","-7,902,097.902","-3,751,230.769","-7,760,000","1,640,000","1,720,000"
