name,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,12/31/2011
			FinishedGoods,"5,893,220,000","3,986,544,000","4,253,674,000","4,103,587,000","4,116,176,000","3,980,565,000","3,269,111,000","3,195,703,000","3,066,530,000","2,959,236,000","3,243,771,000","3,200,027,000","3,063,698,000","3,017,219,000","3,287,297,000","3,242,920,000","3,296,798,000","3,126,787,000","3,129,193,000","2,946,894,000","2,754,730,000","2,518,321,000","2,843,282,000","2,729,425,000","2,482,991,000","2,262,339,000","2,268,630,000","2,102,604,000","1,737,849,000","1,633,050,000",,"1,003,482,000"
		PrepaidAssets,"344,401,000","88,484,000","127,515,000","134,008,000","149,522,000","127,846,000","104,683,000","92,543,000","118,932,000","103,207,000","123,425,000","129,221,000","117,448,000","96,605,000","110,202,000","121,909,000","119,519,000","115,434,000","153,576,000","136,164,000","133,218,000","110,244,000","161,154,000","164,083,000","186,752,000","117,422,000","137,641,000","143,596,000","147,769,000","93,746,000","62,675,000","51,397,000"
		RestrictedCash,"3,671,000","2,135,000","1,747,000","1,698,000","1,824,000","2,214,000","1,319,000","1,319,000","1,318,000","1,578,000","1,315,000","1,611,000","1,320,000","1,633,000","1,320,000","1,300,000","1,280,000","1,280,000","1,280,000","655,000","655,000","1,310,000","12,871,000","18,037,000","17,890,000","24,814,000","18,893,000","15,042,000","13,206,000","13,683,000","2,955,000","5,000,000"
		AssetsHeldForSaleCurrent,"208,231,000","190,880,000","108,550,000","124,805,000","103,705,000","181,897,000","83,751,000","99,606,000","93,019,000","187,038,000","107,665,000","110,906,000","109,079,000","233,184,000","118,997,000","145,963,000","109,174,000","201,733,000","104,094,000","110,526,000","83,407,000","191,140,000","72,919,000","77,010,000","73,758,000","95,718,000","45,235,000","44,838,000","40,055,000","84,963,000",,"33,961,000"
		HedgingAssetsCurrent,"8,711,000","2,099,000","2,903,000","3,055,000","3,470,000","1,838,000","2,329,000","2,888,000","2,453,000","1,584,000","2,037,000","1,797,000","1,961,000","2,291,000",,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,"36,841,000",,,,"28,308,000",,,,"18,895,000",,,,"14,053,000",,,,"13,870,000",,,,"13,510,000",,,,"25,187,000",,,,"36,405,000","44,219,000","12,421,000"
	TotalNonCurrentAssets,"1,181,258,000","541,819,000","542,536,000","545,590,000","551,140,000","525,541,000","390,398,000","414,340,000","421,835,000","385,942,000","475,305,000","466,594,000","453,626,000","440,516,000","462,035,000","460,551,000","455,691,000","431,269,000","447,115,000","423,752,000","398,865,000","979,097,000","506,449,000","482,621,000","426,477,000","429,073,000","403,210,000","399,113,000","397,072,000","389,125,000","95,957,000","53,609,000"
		NetPPE,"172,588,000","122,529,000","121,405,000","118,029,000","114,653,000","86,736,000","38,258,000","38,916,000","39,044,000","7,112,000","6,229,000","5,933,000","6,055,000","6,586,000","6,320,000","6,334,000","7,483,000","7,387,000","5,821,000","5,690,000","4,893,000","5,337,000","7,871,000","7,721,000","7,355,000","7,515,000","6,724,000","5,839,000","6,162,000","6,423,000","5,995,000","6,236,000"
			GrossPPE,"172,588,000","122,529,000","121,405,000","118,029,000","114,653,000",,,,,,,,,,,,,,,,,,,,,"14,588,000",,,,,,
				OtherProperties,"172,588,000","122,529,000","121,405,000","118,029,000","114,653,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,,,,,,,,,,,,,,,,,,,,,,,,,"-7,073,000",,,,,,
		GoodwillAndOtherIntangibleAssets,"612,610,000","150,065,000","150,171,000","152,967,000","153,077,000","153,188,000","67,535,000","67,799,000","68,064,000","68,328,000","68,593,000","68,858,000","69,122,000","69,387,000","69,652,000","69,916,000","70,181,000","61,946,000","62,594,000","38,197,000","29,767,000","28,834,000","34,164,000","35,202,000","36,060,000","37,088,000","36,372,000","36,872,000","38,718,000","33,480,000","9,166,000","9,733,000"
			Goodwill,"612,079,000","149,428,000","149,428,000","152,116,000","152,116,000","152,116,000","66,198,000","66,198,000","66,198,000","66,198,000","66,198,000","66,198,000","66,198,000","66,198,000","66,198,000","66,198,000","66,198,000","57,698,000","57,698,000","32,500,000","23,375,000","23,375,000","23,375,000","23,375,000","23,375,000","23,375,000","21,594,000","14,594,000","14,594,000","15,526,000",,"0"
			OtherIntangibleAssets,"531,000","637,000","743,000","851,000","961,000","1,072,000","1,337,000","1,601,000","1,866,000","2,130,000","2,395,000","2,660,000","2,924,000","3,189,000","3,454,000","3,718,000","3,983,000","4,248,000","4,896,000","5,697,000","6,392,000","5,459,000","10,789,000","11,827,000","12,685,000","13,713,000","14,778,000","22,278,000","24,124,000","17,954,000","9,166,000","9,733,000"
		InvestmentsAndAdvances,"127,367,000","128,759,000","128,363,000","129,518,000","138,334,000","140,541,000","179,249,000","189,733,000","196,695,000","192,364,000","184,817,000","178,878,000","171,815,000","157,909,000","151,606,000","149,844,000","144,278,000","128,448,000","126,359,000","128,473,000","112,813,000","110,291,000","216,777,000","187,505,000","133,451,000","139,550,000","89,256,000","82,230,000","77,469,000","74,465,000","77,987,000","37,640,000"
			LongTermEquityInvestment,"127,367,000","128,759,000","128,363,000","129,518,000","138,334,000","140,541,000","179,249,000","189,733,000","196,695,000","192,364,000","184,817,000","178,878,000","171,815,000","157,909,000","151,606,000","149,844,000","144,278,000","128,448,000","126,359,000","128,473,000","112,813,000","110,291,000","216,777,000","187,505,000","133,451,000","139,550,000","89,256,000","82,230,000","77,469,000","74,465,000","77,987,000","37,640,000"
		NonCurrentDeferredAssets,"268,693,000","140,466,000","142,597,000","145,076,000","145,076,000","145,076,000","105,356,000","117,892,000","118,032,000","118,138,000","215,666,000","212,925,000","206,634,000","206,634,000","234,457,000","234,457,000","233,749,000","233,488,000","252,341,000","251,392,000","251,392,000","258,190,000","247,637,000","252,193,000","249,611,000","244,920,000","270,858,000","274,172,000","274,723,000","274,757,000","2,809,000","0"
			NonCurrentDeferredTaxesAssets,"268,693,000","140,466,000","142,597,000","145,076,000","145,076,000","145,076,000","105,356,000","117,892,000","118,032,000","118,138,000","215,666,000","212,925,000","206,634,000","206,634,000","234,457,000","234,457,000","233,749,000","233,488,000","252,341,000","251,392,000","251,392,000","258,190,000","247,637,000","252,193,000","249,611,000","244,920,000","270,858,000","274,172,000","274,723,000","274,757,000","2,809,000","0"
		OtherNonCurrentAssets,,,,,,,,,,,,,,,,,,,,,,"576,445,000",,,,,,,,,,
TotalLiabilitiesNetMinorityInterest,"4,839,331,000","2,699,974,000","2,853,882,000","2,774,521,000","2,795,092,000","2,845,706,000","1,972,483,000","1,962,439,000","1,888,257,000","1,979,348,000","2,002,678,000","1,997,154,000","1,951,021,000","2,060,724,000","2,186,497,000","2,205,797,000","2,254,005,000","2,164,613,000","2,202,258,000","2,007,141,000","2,018,592,000","2,355,952,000","2,341,886,000","2,270,566,000","2,160,619,000","1,893,657,000","1,927,736,000","1,839,606,000","1,556,847,000","1,533,480,000","1,286,852,000","1,042,502,000"
	CurrentLiabilities,"872,354,000","697,700,000","671,578,000","615,873,000","607,365,000","620,851,000","502,528,000","533,713,000","481,202,000","478,759,000","537,270,000","538,604,000","482,804,000","467,939,000","503,941,000","481,805,000","465,712,000","473,424,000","500,858,000","454,995,000","441,847,000","443,583,000","509,394,000","494,402,000","448,602,000","478,575,000","519,653,000","447,444,000","493,483,000","505,611,000","368,248,000","442,752,000"
		PayablesAndAccruedExpenses,"631,625,000","398,082,000","383,212,000","350,222,000","354,696,000","344,317,000","256,500,000","291,047,000","278,864,000","273,878,000","298,601,000","310,483,000","299,641,000","292,564,000","317,647,000","299,434,000","309,915,000","333,431,000","355,108,000","319,749,000","327,875,000","321,643,000","354,661,000","338,021,000","309,576,000","334,543,000","408,533,000","336,285,000","393,706,000","376,019,000","334,209,000","345,009,000"
			Payables,"233,439,000","180,836,000","216,095,000","175,742,000","155,275,000","166,447,000","141,875,000","185,390,000","164,521,000","156,984,000","172,768,000","189,372,000","170,672,000","164,395,000","186,990,000","176,467,000","172,698,000","204,886,000","211,318,000","192,064,000","184,518,000","185,370,000","185,489,000","193,281,000","151,282,000","192,136,000","190,613,000","151,312,000","209,025,000","223,257,000","208,218,000","193,491,000"
				AccountsPayable,"230,312,000","164,580,000","189,556,000","162,055,000","143,082,000","151,586,000","124,731,000","160,051,000","142,789,000","140,165,000","146,263,000","168,568,000","136,413,000","136,636,000","145,944,000","151,083,000","154,897,000","151,861,000","164,253,000","151,272,000","136,815,000","122,466,000","142,910,000","153,389,000","123,248,000","121,865,000","123,301,000","113,454,000","92,883,000","98,647,000","88,887,000","64,843,000"
				TotalTaxPayable,"3,127,000","16,256,000","26,539,000","13,687,000","12,193,000","14,861,000","17,144,000","25,339,000","21,732,000","16,819,000","26,505,000","20,804,000","34,259,000","27,759,000","41,046,000","25,384,000","17,801,000","53,025,000","47,065,000","40,792,000","47,703,000","62,904,000","42,579,000","39,892,000","28,034,000","70,271,000","67,312,000","37,858,000","116,142,000","124,610,000","119,331,000","128,648,000"
					IncomeTaxPayable,"3,127,000","3,719,000","7,598,000","1,272,000",,"0","0","14,454,000","14,057,000","4,525,000","15,019,000","12,035,000","27,205,000","10,528,000","26,673,000","15,608,000","8,944,000","37,792,000","30,775,000","29,821,000","39,772,000","50,096,000","19,857,000","28,492,000","20,781,000","47,540,000","67,312,000","37,858,000","116,142,000","111,513,000","111,531,000","119,032,000"
			CurrentAccruedExpenses,"398,186,000","217,246,000","167,117,000","174,480,000","199,421,000","177,870,000","114,625,000","105,657,000","114,343,000","116,894,000","125,833,000","121,111,000","128,969,000","128,169,000","130,657,000","122,967,000","137,217,000","128,545,000","143,790,000","127,685,000","143,357,000","136,273,000","169,172,000","144,740,000","158,294,000","142,407,000","217,920,000","184,973,000","184,681,000","152,762,000","125,991,000","151,518,000"
				InterestPayable,,"23,178,000","26,103,000","17,586,000","35,526,000","21,385,000","24,516,000","17,011,000","24,441,000","17,125,000","24,454,000","16,991,000","24,450,000","17,233,000","24,904,000","17,975,000","25,428,000","18,621,000","25,572,000","17,715,000","33,153,000","22,033,000","34,585,000","22,204,000","33,760,000","17,024,000",,,,"12,360,000","25,330,000","17,322,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,,"95,585,000","66,629,000","55,817,000","38,663,000","73,955,000","56,912,000","50,773,000","32,515,000","72,352,000","53,065,000","45,681,000","31,412,000","63,802,000","48,733,000","42,541,000","32,524,000","47,674,000","43,753,000","35,371,000","28,200,000","51,475,000","42,525,000","36,044,000","28,943,000","49,362,000",,,,"47,554,000","34,039,000","33,518,000"
		CurrentDeferredLiabilities,"204,336,000","167,328,000","184,975,000","172,951,000","176,902,000","165,432,000","189,116,000","191,893,000","169,823,000","132,529,000","185,604,000","182,440,000","151,751,000","111,573,000","137,561,000","139,830,000","123,273,000","92,319,000","101,997,000","99,875,000","85,772,000","70,465,000","112,208,000","120,337,000","110,083,000","94,670,000","111,120,000","111,159,000","99,777,000","82,038,000",,"64,225,000"
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"4,032,000"
			CurrentDeferredRevenue,"204,336,000","167,328,000","184,975,000","172,951,000","176,902,000","165,432,000","189,116,000","191,893,000","169,823,000","132,529,000","185,604,000","182,440,000","151,751,000","111,573,000","137,561,000","139,830,000","123,273,000","92,319,000","101,997,000","99,875,000","85,772,000","70,465,000","112,208,000","120,337,000","110,083,000","94,670,000","111,120,000","111,159,000","99,777,000","82,038,000",,"60,193,000"
		OtherCurrentLiabilities,"36,393,000","36,705,000","36,762,000","36,883,000","37,104,000","37,147,000",,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"3,966,977,000","2,002,274,000","2,182,304,000","2,158,648,000","2,187,727,000","2,224,855,000","1,469,955,000","1,428,726,000","1,407,055,000","1,500,589,000","1,465,408,000","1,458,550,000","1,468,217,000","1,592,785,000","1,682,556,000","1,723,992,000","1,788,293,000","1,691,189,000","1,701,400,000","1,552,146,000","1,576,745,000","1,912,369,000","1,832,492,000","1,776,164,000","1,712,017,000","1,415,082,000","1,408,083,000","1,392,162,000","1,063,364,000","1,027,869,000","918,604,000","599,750,000"
		LongTermDebtAndCapitalLeaseObligation,"3,780,092,000","1,983,089,000","2,158,601,000","2,128,184,000","2,172,834,000","2,209,596,000","1,456,144,000","1,427,264,000","1,405,045,000","1,498,062,000","1,462,301,000","1,454,547,000","1,463,535,000","1,586,533,000","1,681,944,000","1,723,380,000","1,787,298,000","1,683,268,000","1,699,717,000","1,549,552,000","1,572,105,000","1,737,106,000","1,821,084,000","1,760,541,000","1,712,017,000","1,415,082,000","1,408,083,000","1,392,162,000","1,063,364,000","1,027,869,000","834,051,000","599,750,000"
			LongTermDebt,"3,700,368,000","1,940,772,000","2,115,430,000","2,091,594,000","2,140,337,000","2,209,596,000","1,456,144,000","1,427,264,000","1,405,045,000","1,498,062,000","1,462,301,000","1,454,547,000","1,463,535,000","1,586,533,000","1,681,944,000","1,723,380,000","1,787,298,000","1,683,268,000","1,699,717,000","1,549,552,000","1,572,105,000","1,737,106,000","1,821,084,000","1,760,541,000","1,712,017,000","1,415,082,000","1,408,083,000","1,392,162,000","1,063,364,000","1,027,869,000","834,051,000","599,750,000"
			LongTermCapitalLeaseObligation,"79,724,000","42,317,000","43,171,000","36,590,000","32,497,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"84,553,000",
			NonCurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",
			NonCurrentDeferredRevenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"84,553,000",
		LiabilitiesHeldforSaleNonCurrent,,,,,,,,,,,,,,,,,,"0","0","0","0","168,565,000",,,,,,,,,,
		OtherNonCurrentLiabilities,"186,885,000","19,185,000","23,703,000","30,464,000","14,893,000","15,259,000","13,811,000","1,462,000","2,010,000","2,527,000","3,107,000","4,003,000","4,682,000","6,252,000","612,000","612,000","995,000","7,921,000","1,683,000","2,594,000","4,640,000","6,698,000","11,408,000","15,623,000",,,,,,,,
TotalEquityGrossMinorityInterest,"3,423,041,000","2,545,712,000","2,485,978,000","2,403,251,000","2,395,312,000","2,418,735,000","2,359,210,000","2,258,382,000","2,195,630,000","2,346,545,000","2,314,650,000","2,260,932,000","2,197,724,000","2,160,202,000","2,083,038,000","2,025,291,000","1,995,987,000","1,972,677,000","1,919,410,000","1,872,243,000","1,851,174,000","1,777,161,000","1,691,254,000","1,642,710,000","1,573,529,000","1,544,901,000","1,474,077,000","1,415,645,000","1,220,856,000","1,223,333,000","869,447,000","628,565,000"
	StockholdersEquity,"3,423,041,000","2,537,706,000","2,480,202,000","2,398,664,000","2,390,731,000","2,415,192,000","2,333,464,000","2,237,117,000","2,175,092,000","1,596,117,000","1,374,002,000","1,344,500,000","952,126,000","551,810,000","527,251,000","515,471,000","522,338,000","519,918,000","516,693,000","503,887,000","498,255,000","478,397,000","455,115,000","441,956,000","423,369,000","415,817,000","694,793,000","678,528,000","1,212,994,000","1,196,685,000","861,754,000","619,144,000"
		CapitalStock,,"1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000",,,,
			PreferredStock,,,"0","0","0","0","0",,"0","0","0","0","0","0",,"0","0",,"0","0","0","0","0","0","0","0","0","0",,,,
			CommonStock,,"1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000",,,,
		AdditionalPaidInCapital,,"2,097,995,000","2,093,750,000","2,079,224,000","2,073,542,000","2,071,579,000","1,881,273,000","1,877,468,000","1,873,932,000","1,341,873,000","1,142,210,000","1,140,230,000","773,549,000","384,709,000","379,557,000","378,781,000","377,616,000","376,898,000","376,321,000","375,745,000","375,194,000","374,358,000","373,953,000","373,546,000","373,150,000","372,789,000","674,026,000","672,344,000",,,,
		RetainedEarnings,,"782,350,000","727,692,000","660,680,000","578,829,000","527,698,000","517,780,000","425,238,000","366,749,000","319,833,000","297,402,000","265,782,000","240,089,000","228,613,000","209,332,000","194,495,000","182,810,000","175,997,000","158,330,000","145,987,000","140,910,000","114,948,000","87,073,000","69,227,000","54,411,000","43,479,000","18,455,000","5,327,000","1,255,804,000","1,231,050,000",,"649,209,000"
		TreasuryStock,,"343,524,000","343,526,000","343,526,000","263,926,000","186,087,000","47,622,000","47,622,000","47,622,000","47,622,000","47,622,000","43,524,000","43,524,000","43,524,000","43,524,000","39,691,000","19,974,000","14,981,000",,,,,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,,"884,000","2,285,000","2,285,000","2,285,000","2,001,000","-17,968,000","-17,968,000","-17,968,000","-17,968,000","-17,989,000","-17,989,000","-17,989,000","-17,989,000","-18,115,000","-18,115,000","-18,115,000","-17,997,000","-17,959,000","-17,846,000","-17,850,000","-10,910,000","-5,912,000","-818,000","-4,193,000","-452,000","2,311,000","856,000","-42,810,000","-34,365,000","-19,922,000","-30,065,000"
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"881,676,000",
	MinorityInterest,,"8,006,000","5,776,000","4,587,000","4,581,000","3,543,000","25,746,000","21,265,000","20,538,000","750,428,000","940,648,000","916,432,000","1,245,598,000","1,608,392,000","1,555,787,000","1,509,820,000","1,473,649,000","1,452,759,000","1,402,717,000","1,368,356,000","1,352,919,000","1,298,764,000","1,236,139,000","1,200,754,000","1,150,160,000","1,129,084,000","779,284,000","737,117,000","7,862,000","26,648,000","7,693,000","9,421,000"
TotalCapitalization,"7,123,409,000","4,478,478,000","4,595,632,000","4,490,258,000","4,531,068,000","4,624,788,000","3,789,608,000","3,664,381,000","3,580,137,000","3,094,179,000","2,836,303,000","2,799,047,000","2,415,661,000","2,138,343,000","2,209,195,000","2,238,851,000","2,309,636,000","2,203,186,000","2,216,410,000","2,053,439,000","2,070,360,000","2,215,503,000","2,276,199,000","2,202,497,000","2,135,386,000","1,830,899,000","2,102,876,000","2,070,690,000","2,276,358,000","2,224,554,000","1,695,805,000","1,218,894,000"
CommonStockEquity,"3,423,041,000","2,537,706,000","2,480,202,000","2,398,664,000","2,390,731,000","2,415,192,000","2,333,464,000","2,237,117,000","2,175,092,000","1,596,117,000","1,374,002,000","1,344,500,000","952,126,000","551,810,000","527,251,000","515,471,000","522,338,000","519,918,000","516,693,000","503,887,000","498,255,000","478,397,000","455,115,000","441,956,000","423,369,000","415,817,000","694,793,000","678,528,000","1,212,994,000","1,196,685,000","861,754,000","619,144,000"
CapitalLeaseObligations,"79,724,000","42,317,000","43,171,000","36,590,000","32,497,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"2,810,431,000","2,387,641,000","2,330,031,000","2,245,697,000","2,237,654,000","2,262,004,000","2,265,929,000","2,169,318,000","2,107,028,000","1,527,789,000","1,305,409,000","1,275,642,000","883,004,000","482,423,000","457,599,000","445,555,000","452,157,000","457,972,000","454,099,000","465,690,000","468,488,000","449,563,000","420,951,000","406,754,000","387,309,000","378,729,000","658,421,000","641,656,000","1,174,276,000","1,163,205,000","852,588,000","609,411,000"
WorkingCapital,"6,208,760,000","4,006,167,000","4,125,746,000","4,016,309,000","4,031,899,000","4,118,049,000","3,438,767,000","3,272,768,000","3,180,850,000","3,461,192,000","3,304,753,000","3,252,888,000","3,212,315,000","3,312,471,000","3,303,559,000","3,288,732,000","3,328,589,000","3,232,597,000","3,173,695,000","3,000,637,000","3,029,054,000","2,710,433,000","3,017,297,000","2,936,253,000","2,859,069,000","2,530,910,000","2,478,950,000","2,408,694,000","1,887,148,000","1,862,077,000","1,692,094,000","1,174,706,000"
InvestedCapital,"3,700,368,000","4,478,478,000","4,595,632,000","4,490,258,000","4,531,068,000","4,624,788,000","3,789,608,000","3,664,381,000","3,580,137,000","3,094,179,000","2,836,303,000","2,799,047,000","2,415,661,000","2,138,343,000","2,209,195,000","2,238,851,000","2,309,636,000","2,203,186,000","2,216,410,000","2,053,439,000","2,070,360,000","2,215,503,000","2,276,199,000","2,202,497,000","2,135,386,000","1,830,899,000","2,102,876,000","2,070,690,000","2,276,358,000","2,224,554,000","1,695,805,000","1,218,894,000"
TangibleBookValue,"2,810,431,000","2,387,641,000","2,330,031,000","2,245,697,000","2,237,654,000","2,262,004,000","2,265,929,000","2,169,318,000","2,107,028,000","1,527,789,000","1,305,409,000","1,275,642,000","883,004,000","482,423,000","457,599,000","445,555,000","452,157,000","457,972,000","454,099,000","465,690,000","468,488,000","449,563,000","420,951,000","406,754,000","387,309,000","378,729,000","658,421,000","641,656,000","1,174,276,000","1,163,205,000","852,588,000","609,411,000"
TotalDebt,"3,780,092,000","1,983,089,000","2,158,601,000","2,128,184,000","2,172,834,000","2,209,596,000","1,456,144,000","1,427,264,000","1,405,045,000","1,498,062,000","1,462,301,000","1,454,547,000","1,463,535,000","1,586,533,000","1,681,944,000","1,723,380,000","1,787,298,000","1,683,268,000","1,699,717,000","1,549,552,000","1,572,105,000","1,737,106,000","1,821,084,000","1,760,541,000","1,712,017,000","1,415,082,000","1,408,083,000","1,392,162,000","1,063,364,000","1,027,869,000","834,051,000","599,750,000"
NetDebt,"3,192,607,000","1,614,335,000","1,893,381,000","1,895,065,000","1,968,355,000","1,879,951,000","1,074,090,000","1,107,162,000","1,117,075,000","924,137,000","1,197,439,000","1,208,070,000","1,162,696,000","1,286,354,000","1,521,425,000","1,591,501,000","1,646,174,000","1,557,080,000","1,541,438,000","1,404,006,000","1,172,568,000","1,502,889,000","1,539,556,000","1,459,720,000","1,279,017,000","1,025,901,000","1,052,668,000","971,015,000","825,401,000","727,302,000","421,272,000","320,428,000"
ShareIssued,"129,598,968","125,794,717","125,769,993","125,127,954","124,997,683","124,519,940","115,321,624","115,299,915","115,226,375","122,628,869","122,605,683","122,600,716","122,345,522","122,282,343","122,279,390","122,278,937","122,265,603","122,267,424","122,267,424","122,279,740","122,273,810","122,287,956","122,287,956","122,281,240","122,308,964","122,308,964","122,308,964","122,308,964","122,308,964","122,308,964","122,308,964","122,308,964"
OrdinarySharesNumber,"129,598,968","105,851,285","105,826,559","105,184,522","109,066,720","112,965,856","112,272,365","112,250,658","112,177,118","119,579,612","119,556,426","119,747,283","119,492,089","119,428,910","119,425,957","119,672,870","120,993,409","121,332,990","122,267,424","122,279,740","122,273,810","122,287,956","122,287,956","122,281,240","122,308,964","122,308,964","122,308,964","122,308,964","122,308,964","122,308,964","122,308,964","122,308,964"
TreasurySharesNumber,,"19,943,432","19,943,434","19,943,432","15,930,963","11,554,084","3,049,259","3,049,257","3,049,257","3,049,257","3,049,257","2,853,433","2,853,433","2,853,433","2,853,433","2,606,067","1,272,194","934,434",,,,,,,,,,,,,,
