name,ttm,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014,03/31/2013,03/31/2012,03/31/2011,03/31/2010,03/31/2009,03/31/2008,03/31/2007,03/31/2006,03/31/2005,03/31/2004,03/31/2003,03/31/2002,03/31/2001
		OtherSpecialCharges,,,"2,901,000","1,420,000","17,970,000",,"18,286,000","1,443,000","5,409,000","300,000","2,656,000",,,,,,,,,
		GainOnSaleOfBusiness,,"1,284,000","0","-51,820,000",,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,,,,"0","0","1,133,000",,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-531,000","-476,000",,,,,,,,,,,,,,,,,,
PretaxIncome,"-38,414,000","-38,055,000","107,086,000","110,850,000","157,185,000","127,458,000","101,748,000","106,034,000","61,157,000","48,528,000","53,111,000","-195,962,000","54,208,000","55,176,000","47,558,000","21,981,000","6,921,000","5,820,000","979,000","2,391,000"
TaxProvision,"-4,375,000","-2,255,000","-232,484,000","41,455,000","57,278,000","49,198,000","29,133,000","40,529,000","23,945,000","19,349,000","21,849,000","-9,186,000","20,289,000","19,098,000","21,281,000","8,522,000","2,738,000",,,
NetIncomeCommonStockholders,"-34,039,000","-35,800,000","339,570,000","69,395,000","99,907,000","78,260,000","72,615,000","65,505,000","37,212,000","29,220,000","32,115,000","-186,776,000","33,919,000","36,078,000","26,277,000","-11,936,000","4,183,000","-14,897,070","546,100","0"
	NetIncome,"-34,039,000","-35,800,000","339,570,000","69,395,000","99,907,000","78,260,000","72,615,000","65,505,000","37,212,000","29,220,000","32,115,000","-186,776,000","33,919,000","36,078,000","26,277,000","13,459,000","4,183,000","-14,896,000","545,000","2,528,000"
		NetIncomeIncludingNoncontrollingInterests,"-34,039,000","-35,800,000","339,570,000","69,395,000","99,907,000","78,260,000","72,615,000","65,505,000","37,212,000","29,220,000","32,115,000","-186,776,000","33,919,000","36,078,000","26,277,000","13,459,000","4,183,000","-14,896,000","545,000","2,528,000"
			NetIncomeContinuousOperations,"-34,039,000","-35,800,000","339,570,000","69,395,000","99,907,000","78,260,000","72,615,000","65,505,000","37,212,000","29,179,000","31,262,000","-186,776,000","33,919,000","36,078,000","26,277,000","13,459,000","4,183,000","2,533,000","611,000","2,468,000"
			NetIncomeDiscontinuousOperations,,,,,,,,"0","0","41,000","853,000",,,,,,"0","-5,644,000","-66,000","60,000"
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,,"0",,,"0"
	PreferredStockDividends,,,,,,,,,,,,,,,,"25,395,000",,"1,070","-1,100",
	OtherunderPreferredStockDividend,,,,,,,,,,,,,,,,,,,,"2,528,000"
DilutedNIAvailtoComStockholders,"-34,039,000","-35,800,000","339,570,000","69,395,000","99,907,000","78,260,000","72,615,000","65,505,000","37,212,000","29,220,000","32,115,000","-186,776,000","33,919,000","36,078,000","26,277,000","-11,936,000","4,183,000","-14,897,070","546,100","0"
BasicEPS,,"-0.69","6.4","1.31","1.89","1.5","1.41","1.29","0.74","0.58","0.64","-3.74","0.68","0.73","0.54","-0.41","0.084","0.54","-0.55","0"
DilutedEPS,,"-0.69","6.34","1.3","1.88","1.49","1.39","1.27","0.73","0.58","0.64","-3.74","0.68","0.72","0.53","-0.41","0.084","0.53","-0.55","0"
BasicAverageShares,,"52,068,000","53,099,000","52,976,000","52,754,000","52,170,000","51,641,000","50,633,000","50,270,000","50,081,000","50,013,000","49,935,000","49,751,000","49,460,000","48,908,000","29,389,329","50,000,000","48,908,000","27,546,000","24,617,000"
DilutedAverageShares,,"52,068,000","53,526,000","53,362,000","53,143,000","52,670,000","52,349,000","51,440,000","50,748,000","50,338,000","50,085,000","49,935,000","50,039,000","50,020,000","50,008,000","50,000,000","50,000,000","50,008,000","27,546,000","26,543,000"
TotalOperatingIncomeAsReported,"63,789,000","67,503,000","215,866,000","205,613,000","260,315,000","207,559,000","188,616,000","191,884,000","102,823,000","76,145,000","78,702,000","-167,526,000","91,414,000","94,682,000","83,904,000","93,570,000","16,803,000","27,368,000","14,950,000","4,871,000"
TotalExpenses,"659,551,000","680,097,000","825,313,000","624,627,000","545,932,000","507,064,000","413,265,000","431,713,000","338,262,000","260,365,000","220,570,000","230,651,000","235,189,000","223,952,000","212,764,000","209,748,000","71,117,000","44,366,000","31,303,000","3,784,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-34,039,000","-35,800,000","339,570,000","69,395,000","99,907,000","78,260,000","72,615,000","65,505,000","37,212,000","29,220,000","32,115,000","-186,776,000","33,919,000","36,078,000","26,277,000","13,459,000","4,183,000","-14,896,000","545,000","2,528,000"
NormalizedIncome,"171,198,075.65","178,914,557","341,687,730","102,723,240","111,335,920","77,564,338","85,671,204","66,396,774","37,422,368","29,359,384.52","34,776,550","51,114,110.532","33,801,990.463","36,078,000","31,867,200","29,907,256.085","4,183,000","-9,252,000","611,000","2,468,000"
InterestIncome,"365,000","217,000","388,000","203,000","162,000","92,000","60,000","13,000","18,000","1,000","1,000","143,000",,,,,,,,
InterestExpense,"99,882,000","105,299,000","106,267,000","93,546,000","85,322,000","81,326,000","68,642,000","84,420,000","41,338,000","27,318,000","22,936,000","28,579,000",,,,,,,,
NetInterestIncome,"-99,517,000","-105,082,000","-105,879,000","-93,343,000","-85,160,000","-81,234,000","-68,582,000","-84,407,000","-41,320,000","-27,317,000","-22,935,000","-28,436,000",,,,,,,,
EBIT,"61,468,000","67,244,000","213,353,000","204,396,000","242,507,000","208,784,000","170,390,000","190,454,000","102,495,000","75,846,000","76,047,000","-167,383,000","91,414,000","94,682,000","83,904,000","93,570,000","16,803,000","27,368,000","14,950,000","4,871,000"
EBITDA,"90,658,000"
ReconciledCostOfRevenue,"402,074,000","415,469,000","459,676,000","381,333,000","339,036,000","308,400,000","261,830,000","276,381,000","213,701,000","165,400,000","143,689,000","149,445,000","155,089,000","149,890,000","136,781,000","138,405,000","36,277,000","27,017,000","18,735,000","3,075,000"
ReconciledDepreciation,"29,190,000","31,779,000","33,426,000","25,792,000","23,676,000","17,740,000","13,486,000","13,235,000","10,734,000","10,108,000","11,450,000","11,219,000","14,021,000","13,641,000","13,426,000","12,743,000","5,429,000","5,274,000","3,992,000",
NetIncomeFromContinuingOperationNetMinorityInterest,"-34,039,000","-35,800,000","339,570,000","69,395,000","99,907,000","78,260,000","72,615,000","65,505,000","37,212,000","29,179,000","31,262,000","-186,776,000","33,919,000","36,078,000","26,277,000","13,459,000","4,183,000","-9,252,000","611,000","2,468,000"
TotalUnusualItemsExcludingGoodwill,"-231,616,000","-228,177,000","-2,901,000","-53,240,000","-17,970,000","1,133,000","-18,286,000","-1,443,000","-346,000","-300,000","-5,407,000","-249,590,000","187,000",,"-9,317,000","-26,863,000","0",,,
TotalUnusualItems,"-231,616,000","-228,177,000","-2,901,000","-53,240,000","-17,970,000","1,133,000","-18,286,000","-1,443,000","-346,000","-300,000","-5,407,000","-249,590,000","187,000",,"-9,317,000","-26,863,000","0",,,
NormalizedEBITDA,"322,274,000","327,200,000","249,680,000","283,428,000","284,153,000","225,391,000","202,162,000","205,132,000","113,575,000","86,254,000","92,904,000","93,426,000","105,248,000","108,323,000","106,647,000","133,176,000","22,232,000","32,642,000","18,942,000","4,871,000"
TaxRateForCalcs,"0.114","0.059","0.27","0.374","0.364","0.386","0.286","0.382","0.392","0.399","0.35","0.047","0.374","0.346","0.4","0.388","0.396","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"-26,378,924.35","-13,462,443","-783,270","-19,911,760","-6,541,080","437,338","-5,229,796","-551,226","-135,632","-119,615.48","-1,892,450","-11,699,889.468","69,990.463","0","-3,726,800","-10,414,743.915","0","0","0","0"
