name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2000
		PrepaidAssets,,,,"4,575,000,000","3,139,000,000","3,412,000,000","2,827,000,000","2,132,000,000","1,745,000,000","1,326,000,000","836,062,000","1,404,114,000","694,213,000","443,880,000","229,507,000","159,360,000","48,721,000","10,825,000",
		CurrentDeferredAssets,,,,,,"1,322,000,000","1,526,000,000","1,144,000,000","215,000,000","259,000,000","644,406,000","286,105,000","68,538,000","29,713,000","49,341,000","19,463,000","22,105,000","12,646,000",
			CurrentDeferredTaxesAssets,,,,,,"1,322,000,000","1,526,000,000","1,144,000,000","215,000,000","259,000,000","644,406,000","286,105,000","68,538,000","29,713,000","49,341,000","19,463,000","22,105,000","12,646,000",
		OtherCurrentAssets,"4,412,000,000","4,236,000,000","2,983,000,000",,,,,,,,,,,,,,,,
	TotalNonCurrentAssets,"123,331,000,000","97,116,000,000","72,987,000,000","62,089,000,000","57,347,000,000","50,448,000,000","38,034,000,000","33,344,000,000","19,816,000,000","16,289,000,000","11,329,820,000","11,589,393,000","8,046,668,000","5,433,504,000","1,270,742,000","619,886,000","311,224,000","55,096,000",
		NetPPE,"84,587,000,000","59,719,000,000","42,383,000,000","34,234,000,000","29,016,000,000","23,883,000,000","16,524,000,000","11,854,000,000","9,603,000,000","7,759,000,000","4,844,610,000","5,233,843,000","4,039,261,000","2,395,239,000","961,749,000","378,916,000","188,255,000","53,873,000",
			GrossPPE,"115,148,000,000","82,507,000,000","59,647,000,000","47,527,000,000","40,146,000,000","32,746,000,000","23,837,000,000","17,697,000,000","14,400,000,000","11,771,000,000","8,130,134,000","7,576,341,000","5,519,912,000","3,289,594,000","1,417,425,000","583,068,000","261,837,000","86,886,000",
				Properties,"0","0","0","0","0","0","0","0","0","4,670,000,000","0","0","0","0","0","0","0","0",
				LandAndImprovements,"39,865,000,000","30,179,000,000","23,183,000,000","19,804,000,000","16,518,000,000","13,326,000,000","7,488,000,000","6,257,000,000","5,228,000,000","3,969,000,000","1,907,532,000","1,725,336,000","951,334,000","352,112,000","124,752,000",,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,"273,262,000","115,108,000","17,617,000","7,677,000","908,000",
				MachineryFurnitureEquipment,"156,000,000","61,000,000","48,000,000","58,000,000","83,000,000","79,000,000","77,000,000","74,000,000","6,125,000,000","65,000,000","3,933,096,000","3,634,961,000","2,787,043,000","36,028,000","966,477,000","516,101,000","211,220,000","80,599,000",
				OtherProperties,"47,781,000,000","30,119,000,000","21,429,000,000","16,084,000,000","13,645,000,000","10,918,000,000","9,094,000,000","7,717,000,000",,,,,,"1,778,028,000",,,,,
				ConstructionInProgress,"21,036,000,000","16,838,000,000","10,491,000,000","8,166,000,000","7,324,000,000","6,555,000,000","5,602,000,000","2,240,000,000","2,128,000,000","2,329,000,000","1,643,630,000","1,643,136,000","1,364,651,000","850,164,000","211,088,000","49,350,000","42,940,000","5,379,000",
				Leases,"6,310,000,000","5,310,000,000","4,496,000,000","3,415,000,000","2,576,000,000","1,868,000,000","1,576,000,000","1,409,000,000","919,000,000","738,000,000","645,876,000","572,908,000","416,884,000",,,,,,
			AccumulatedDepreciation,"-30,561,000,000","-22,788,000,000","-17,264,000,000","-13,293,000,000","-11,130,000,000","-8,863,000,000","-7,313,000,000","-5,843,000,000","-4,797,000,000","-4,012,000,000","-3,285,524,000","-2,342,498,000","-1,480,651,000","-894,355,000","-455,676,000","-204,152,000","-73,582,000","-33,013,000",
		GoodwillAndOtherIntangibleAssets,"22,603,000,000","20,108,000,000","19,439,000,000","19,775,000,000","19,716,000,000","20,206,000,000","17,558,000,000","18,010,000,000","8,924,000,000","7,300,000,000","5,677,503,000","5,836,544,000","2,745,964,000","1,891,960,000","277,683,000","193,887,000","105,556,000","96,000",
			Goodwill,"20,624,000,000","17,888,000,000","16,747,000,000","16,468,000,000","15,869,000,000","15,599,000,000","11,492,000,000","10,537,000,000","7,346,000,000","6,256,000,000","4,902,565,000","4,839,854,000","2,299,368,000","1,545,119,000",,,,,
			OtherIntangibleAssets,"1,979,000,000","2,220,000,000","2,692,000,000","3,307,000,000","3,847,000,000","4,607,000,000","6,066,000,000","7,473,000,000","1,578,000,000","1,044,000,000","774,938,000","996,690,000","446,596,000","346,841,000","277,683,000","193,887,000","105,556,000","96,000",
		InvestmentsAndAdvances,"13,078,000,000","13,859,000,000","7,813,000,000","5,878,000,000","5,183,000,000","3,079,000,000","1,976,000,000","1,469,000,000","790,000,000","523,000,000","128,977,000","85,160,000","1,059,694,000",,,,,,
			LongTermEquityInvestment,,,,,,,,,"790,000,000",,"128,977,000","85,160,000","1,059,694,000",,,,,,
			InvestmentinFinancialAssets,"13,078,000,000","13,859,000,000","7,813,000,000","5,878,000,000","5,183,000,000","3,079,000,000","1,976,000,000","1,469,000,000",,,,,,,,,,,
		NonCurrentDeferredAssets,"721,000,000","737,000,000","680,000,000","383,000,000","251,000,000",,,,"0","265,000,000","262,611,000","0","33,219,000",,,"11,590,000",,,
			NonCurrentDeferredTaxesAssets,"721,000,000","737,000,000","680,000,000","383,000,000","251,000,000",,,,"0","265,000,000","262,611,000","0","33,219,000",,,"11,590,000",,,
		NonCurrentPrepaidAssets,,,,"1,819,000,000","3,181,000,000","3,280,000,000","1,976,000,000","2,011,000,000","499,000,000","442,000,000","416,119,000","433,846,000","168,530,000",,,,,,
		OtherNonCurrentAssets,"2,342,000,000","2,693,000,000","2,672,000,000",,,,,,,,,,,"1,146,305,000","31,310,000","35,493,000","17,413,000","1,127,000",
TotalLiabilitiesNetMinorityInterest,"74,467,000,000","55,164,000,000","44,793,000,000","28,461,000,000","27,130,000,000","26,633,000,000","23,611,000,000","22,083,000,000","14,429,000,000","11,610,000,000","4,492,554,000","3,528,713,000","2,646,127,000","1,433,511,000","852,856,000","384,295,000","282,688,000","112,939,000","19,638,000"
	CurrentLiabilities,"45,221,000,000","34,620,000,000","24,183,000,000","16,756,000,000","19,310,000,000","16,805,000,000","15,908,000,000","14,337,000,000","8,913,000,000","9,996,000,000","2,747,467,000","2,302,090,000","2,035,602,000","1,304,587,000","745,384,000","340,368,000","235,452,000","89,508,000",
		PayablesAndAccruedExpenses,"24,214,000,000","18,243,000,000","15,296,000,000","11,681,000,000","11,758,000,000","10,975,000,000","9,335,000,000","8,654,000,000","5,330,000,000","6,137,000,000","1,479,905,000","1,272,363,000","1,269,139,000","1,199,076,000","644,511,000","301,958,000","194,780,000","47,832,000",
			Payables,"5,835,000,000","4,447,000,000","4,018,000,000","2,595,000,000","4,661,000,000","4,589,000,000","3,851,000,000","3,925,000,000","2,792,000,000","2,881,000,000","215,867,000","259,553,000","282,106,000","211,169,000","115,575,000","32,672,000","46,175,000","9,394,000",
				AccountsPayable,"5,561,000,000","4,378,000,000","3,137,000,000","2,041,000,000","1,931,000,000","1,715,000,000","2,453,000,000","2,012,000,000","588,000,000","483,000,000","215,867,000","178,004,000","282,106,000","211,169,000","115,575,000","32,672,000","46,175,000","9,394,000",
				TotalTaxPayable,"274,000,000","69,000,000","881,000,000","554,000,000","302,000,000","96,000,000","24,000,000","240,000,000","197,000,000","37,000,000","0","81,549,000",,,,,,,
					IncomeTaxPayable,"274,000,000","69,000,000","881,000,000","554,000,000","302,000,000","96,000,000","24,000,000","240,000,000","197,000,000","37,000,000","0","81,549,000",,,,,,,
				OtherPayable,,,,,"2,428,000,000","2,778,000,000","1,374,000,000","1,673,000,000","2,007,000,000","2,361,000,000",,,,,,,,,
			CurrentAccruedExpenses,"18,379,000,000","13,796,000,000","11,278,000,000","9,086,000,000","7,097,000,000","6,386,000,000","5,484,000,000","4,729,000,000","2,538,000,000","3,256,000,000","1,264,038,000","1,012,810,000","987,033,000","987,907,000","528,936,000","269,286,000","148,605,000","38,438,000",
		PensionandOtherPostRetirementBenefitPlansCurrent,"8,495,000,000","6,839,000,000","4,581,000,000","3,976,000,000","3,539,000,000","3,069,000,000","2,502,000,000","2,239,000,000","1,818,000,000","1,410,000,000","982,482,000","811,643,000","588,390,000",,,,,,
		CurrentDebtAndCapitalLeaseObligation,"1,199,000,000",,,,"3,225,000,000","2,009,000,000","3,009,000,000","2,549,000,000","1,218,000,000","3,465,000,000",,,,,,"1,902,000","4,621,000","4,350,000",
			CurrentDebt,,,,,"3,000,000,000","1,999,000,000","3,000,000,000","2,549,000,000","1,218,000,000","3,465,000,000",,,,,,"1,902,000","4,621,000","4,350,000",
				OtherCurrentBorrowings,,,,,"3,000,000,000","1,999,000,000","3,000,000,000",,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"1,199,000,000",,,"0","225,000,000","10,000,000","9,000,000",,,,,,,,,,,,
		CurrentDeferredLiabilities,"1,908,000,000","1,784,000,000","1,432,000,000","1,099,000,000","788,000,000","752,000,000","1,062,000,000","895,000,000","547,000,000","394,000,000","285,080,000","218,084,000","178,073,000","105,136,000","73,099,000","36,508,000","15,346,000","11,345,000",
			CurrentDeferredRevenue,"1,908,000,000","1,784,000,000","1,432,000,000","1,099,000,000","788,000,000","752,000,000","1,062,000,000","895,000,000","547,000,000","394,000,000","285,080,000","218,084,000","178,073,000","105,136,000","73,099,000","36,508,000","15,346,000","11,345,000",
		OtherCurrentLiabilities,"9,405,000,000","7,754,000,000","2,874,000,000",,,,,,,,,,,"375,000","27,774,000",,"20,705,000","25,981,000",
	TotalNonCurrentLiabilitiesNetMinorityInterest,"29,246,000,000","20,544,000,000","20,610,000,000","11,705,000,000","7,820,000,000","9,828,000,000","7,703,000,000","7,746,000,000","5,516,000,000","1,614,000,000","1,745,087,000","1,226,623,000","610,525,000","128,924,000","107,472,000","43,927,000","47,236,000","23,431,000",
		LongTermDebtAndCapitalLeaseObligation,"14,768,000,000","4,012,000,000","3,969,000,000","3,935,000,000","1,995,000,000","3,228,000,000","2,236,000,000","2,988,000,000","2,986,000,000",,,,,,,,"1,988,000","6,512,000",
			LongTermDebt,"3,958,000,000","3,950,000,000","3,943,000,000","3,935,000,000","1,995,000,000","2,992,000,000","1,990,000,000","2,988,000,000","2,986,000,000",,,,,,,,,"6,512,000",
			LongTermCapitalLeaseObligation,"10,810,000,000","62,000,000","26,000,000",,"0","236,000,000","246,000,000",,,,,,,,,,"1,988,000",,
		NonCurrentDeferredLiabilities,"2,059,000,000","1,660,000,000","770,000,000","428,000,000","340,000,000","2,075,000,000","2,086,000,000","1,972,000,000","331,000,000","35,000,000","41,618,000","42,333,000","30,249,000","40,421,000","35,419,000",,"18,510,000","580,000",
			NonCurrentDeferredTaxesLiabilities,"1,701,000,000","1,264,000,000","430,000,000","226,000,000","189,000,000","1,971,000,000","1,947,000,000","1,872,000,000","287,000,000",,"0","12,515,000","0","40,421,000","35,419,000",,"18,510,000","580,000",
			NonCurrentDeferredRevenue,"358,000,000","396,000,000","340,000,000","202,000,000","151,000,000","104,000,000","139,000,000","100,000,000","44,000,000","35,000,000","41,618,000","29,818,000","30,249,000",,,,,,
		TradeandOtherPayablesNonCurrent,"9,885,000,000","11,327,000,000","12,812,000,000","4,677,000,000","3,663,000,000","3,407,000,000","2,638,000,000","2,046,000,000","1,693,000,000","1,200,000,000","1,392,468,000","890,115,000","478,372,000",,,,,,
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,,,,,,"13,871,000","13,871,000","0"
		OtherNonCurrentLiabilities,"2,534,000,000","3,545,000,000","3,059,000,000","2,665,000,000","1,822,000,000","1,118,000,000","743,000,000","740,000,000","506,000,000","379,000,000","311,001,000","294,175,000","101,904,000","88,503,000","72,053,000",,"12,867,000","2,468,000",
TotalEquityGrossMinorityInterest,"201,442,000,000","177,628,000,000","152,502,000,000","139,036,000,000","120,331,000,000","104,500,000,000","87,309,000,000","71,715,000,000","58,145,000,000","46,241,000,000","36,004,224,000","28,238,862,000","22,689,679,000","17,039,840,000","9,418,957,000","2,929,056,000","588,770,000","173,953,000","27,234,000"
	StockholdersEquity,"201,442,000,000","177,628,000,000","152,502,000,000","139,036,000,000","120,331,000,000","104,500,000,000","87,309,000,000","71,715,000,000","58,145,000,000","46,241,000,000","36,004,224,000","28,238,862,000","22,689,679,000","17,039,840,000","9,418,957,000","2,929,056,000","588,770,000","173,953,000","27,234,000"
		CapitalStock,"50,552,000,000","45,049,000,000","40,247,000,000","36,307,000,000","32,982,000,000","28,767,000,000","25,922,000,000","22,835,000,000","20,264,000,000","18,235,000,000","318,000","315,000","313,000","309,000","293,000","267,000","44,507,000","44,491,000",
			PreferredStock,,,,,,,,,"0","0","0","0","0",,,,"44,346,000","44,346,000",
			CommonStock,"50,552,000,000","45,049,000,000","40,247,000,000","36,307,000,000","32,982,000,000","28,767,000,000","25,922,000,000","22,835,000,000","20,264,000,000","18,235,000,000","318,000","315,000","313,000","309,000","293,000","267,000","161,000","145,000",
		AdditionalPaidInCapital,,,,,,,,,,"18,235,000,000","15,816,738,000","14,450,338,000","13,241,221,000","11,882,906,000","7,477,792,000","2,582,352,000","725,219,000","83,410,000",
		RetainedEarnings,"152,122,000,000","134,885,000,000","113,247,000,000","105,131,000,000","89,223,000,000","75,706,000,000","61,262,000,000","48,342,000,000","37,605,000,000","27,868,000,000","20,082,078,000","13,561,630,000","9,334,772,000","5,133,314,000","2,055,868,000","590,471,000","191,352,000","85,704,000",
		GainsLossesNotAffectingRetainedEarnings,"-1,232,000,000","-2,306,000,000","-992,000,000","-2,402,000,000","-1,874,000,000","27,000,000","125,000,000","538,000,000","276,000,000","138,000,000","105,090,000","226,579,000","113,373,000","23,311,000","-114,996,000","-244,034,000","-372,308,000","-39,652,000",
TotalCapitalization,"205,400,000,000","181,578,000,000","156,445,000,000","142,971,000,000","122,326,000,000","107,492,000,000","89,299,000,000","74,703,000,000","61,131,000,000","46,241,000,000","36,004,224,000","28,238,862,000","22,689,679,000","17,039,840,000","9,418,957,000","2,929,056,000","588,770,000","180,465,000","27,234,000"
PreferredStockEquity,,,,,,,,,,,,,,,,,"44,346,000","44,346,000",
CommonStockEquity,"201,442,000,000","177,628,000,000","152,502,000,000","139,036,000,000","120,331,000,000","104,500,000,000","87,309,000,000","71,715,000,000","58,145,000,000","46,241,000,000","36,004,224,000","28,238,862,000","22,689,679,000","17,039,840,000","9,418,957,000","2,929,056,000","544,424,000","129,607,000","27,234,000"
CapitalLeaseObligations,"12,009,000,000","62,000,000","26,000,000","0","225,000,000","246,000,000","255,000,000",,,,,,,,,,"1,988,000",,
NetTangibleAssets,"178,839,000,000","157,520,000,000","133,063,000,000","119,261,000,000","100,615,000,000","84,294,000,000","69,751,000,000","53,705,000,000","49,221,000,000","38,941,000,000","30,326,721,000","22,402,318,000","19,943,715,000","15,147,880,000","9,141,274,000","2,735,169,000","483,214,000","173,857,000","27,234,000"
WorkingCapital,"107,357,000,000","101,056,000,000","100,125,000,000","88,652,000,000","70,804,000,000","63,880,000,000","56,978,000,000","46,117,000,000","43,845,000,000","31,566,000,000","26,419,491,000","17,876,092,000","15,253,536,000","11,735,260,000","8,255,687,000","2,353,097,000","324,782,000","142,288,000",
InvestedCapital,"205,400,000,000","181,578,000,000","156,445,000,000","142,971,000,000","125,326,000,000","109,491,000,000","92,299,000,000","77,252,000,000","62,349,000,000","49,706,000,000","36,004,224,000","28,238,862,000","22,689,679,000","17,039,840,000","9,418,957,000","2,930,958,000","549,045,000","140,469,000","27,234,000"
TangibleBookValue,"178,839,000,000","157,520,000,000","133,063,000,000","119,261,000,000","100,615,000,000","84,294,000,000","69,751,000,000","53,705,000,000","49,221,000,000","38,941,000,000","30,326,721,000","22,402,318,000","19,943,715,000","15,147,880,000","9,141,274,000","2,735,169,000","438,868,000","129,511,000","27,234,000"
TotalDebt,"15,967,000,000","4,012,000,000","3,969,000,000","3,935,000,000","5,220,000,000","5,237,000,000","5,245,000,000","5,537,000,000","4,204,000,000","3,465,000,000",,,,,,"1,902,000","6,609,000","10,862,000",
ShareIssued,"688,335,000","695,556,000","694,783,000","691,293,000","687,348,000","681,106,395","671,013,828","659,319,160","649,161,002","641,979,960","634,928,793","628,898,862","626,151,074","621,312,382","593,898,998","546,302,566","546,302,566","546,302,566","546,302,566"
OrdinarySharesNumber,"688,335,000","695,556,000","694,783,000","691,293,000","687,348,000","681,106,395","671,013,828","659,319,160","649,161,002","641,979,960","634,928,793","628,898,862","626,151,074","621,312,382","593,898,998","546,302,566","546,302,566","546,302,566","546,302,566"
