name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999
	SpecialIncomeCharges,"-7,608,000,000","-7,608,000,000","-3,843,000,000",,"0","-3,516,000,000","-357,000,000","0","-20,032,745,578.26","-818,463,901.64","-5,958,979,329.6","-6,603,827,746.8","-17,392,854,429.72","2,924,970,511.38","-9,524,215,077.24","-83,113,245.84","1,107,617,687.55",,"-32,568,610.2","-364,999,770.63","-16,114,884.36","-65,765,772.27"
		RestructuringAndMergernAcquisition,,,,,,,,,"185,054,673.64",,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,"148,000,000","148,000,000","149,000,000",,"0","3,516,000,000",,"0","19,058,808,784.72","608,265,891.1","3,911,747,400","13,362,032,487.9",,,,,,,,,,
		WriteOff,"7,756,000,000","7,756,000,000","3,694,000,000",,,,"357,000,000",,"788,882,119.9",,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,"210,198,010.54","2,047,231,929.6","-6,758,204,741.1",,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-2,450,000,000","-2,450,000,000","3,709,000,000",,"-317,000,000","56,000,000","-771,000,000","10,636,000,000","-703,645,183.88",,,,,,,,,,,,,
PretaxIncome,"66,873,000,000","66,873,000,000","83,851,000,000",,"67,609,000,000","60,673,000,000","68,740,000,000","96,688,000,000","49,203,735,169.29","67,155,625,296.48","63,188,478,542.4","45,042,343,293","75,961,347,170.72","69,503,930,639.68","43,845,652,757.34","44,943,631,383.08","38,030,026,293.72",,"12,374,156,075.4","9,767,941,102.72","4,034,492,732.98","2,852,580,134.7"
TaxProvision,"15,750,000,000","15,750,000,000","16,969,000,000",,"15,138,000,000","13,269,000,000","16,347,000,000","19,633,000,000","17,658,778,441.09","17,005,853,958.8","15,820,987,795.2","15,186,230,365.5","18,634,270,378.68","18,137,529,434.7","15,163,042,482.06","11,799,954,221.8","9,824,487,171.12",,"3,525,615,914.17","2,968,201,657.58","1,461,597,153.46","514,032,264.87"
NetIncomeCommonStockholders,"54,241,000,000","54,241,000,000","6,848,000,000",,"48,474,000,000","49,489,000,000","51,822,000,000","79,839,000,000","30,597,933,664.28","46,189,949,190.56","42,234,054,542.4","30,269,070,633.9","57,042,105,464.52","50,891,902,385.44","28,313,445,674.76","32,371,775,823.1","27,365,040,538.74",,"8,848,540,161.23","6,809,916,415.12","2,572,895,579.52","2,338,547,869.83"
	NetIncome,"54,241,000,000","54,241,000,000","6,848,000,000",,"48,474,000,000","49,489,000,000","51,822,000,000","79,839,000,000","30,597,933,664.28","46,189,949,190.56","42,234,054,542.4","30,269,070,633.9","57,042,105,464.52","50,891,902,385.44","28,313,445,674.76","32,371,775,823.1","27,365,040,538.74",,"8,848,540,161.23","6,809,916,415.12","2,572,895,579.52","2,338,547,869.83"
		NetIncomeIncludingNoncontrollingInterests,"55,099,000,000","55,099,000,000","7,832,000,000",,"48,450,000,000","47,404,000,000","52,393,000,000","80,788,000,000","31,544,956,728.2","50,149,771,337.68","47,367,490,747.2","29,856,112,927.5","57,327,076,792.04","51,366,401,204.98","28,682,610,275.28","33,143,677,161.28","28,205,539,122.6",,"10,116,512,788.34","7,011,444,796.7","2,389,231,613.8","2,276,003,501.1"
			NetIncomeContinuousOperations,"51,123,000,000","51,123,000,000","66,882,000,000",,"52,471,000,000","47,404,000,000","52,393,000,000","77,055,000,000","31,544,956,728.2","50,149,771,337.68","47,367,490,747.2","29,856,112,927.5","57,327,076,792.04","50,891,902,385.44","28,313,445,674.76","32,371,775,823.1","27,365,040,538.74",,"8,848,540,161.23","6,799,739,445.14","2,572,895,579.52","2,338,547,869.83"
			NetIncomeDiscontinuousOperations,"3,976,000,000","3,976,000,000","-59,050,000,000",,"-4,021,000,000",,"0","3,733,000,000",,,,,,,,,,,,,,
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,,,,,"-54,206,076.63",,
			NetIncomeFromTaxLossCarryforward,,,,,,,,,,,,,,,,,,,,"64,383,046.61",,
		MinorityInterests,"-858,000,000","-858,000,000","-984,000,000",,"24,000,000","2,085,000,000","-571,000,000","-949,000,000","-947,023,063.92","-3,959,822,147.12","-5,133,436,204.8","412,957,706.4","-284,971,327.52","-474,498,819.54","-369,164,600.52","-771,901,338.18","-840,498,583.86",,"-1,267,972,627.11","-201,528,381.58","183,663,965.72","62,544,368.73"
DilutedNIAvailtoComStockholders,"54,241,000,000","54,241,000,000","6,848,000,000",,"48,474,000,000","49,489,000,000","51,822,000,000","79,839,000,000","30,597,933,664.28","46,189,949,190.56","42,234,054,542.4","30,269,070,633.9","57,042,105,464.52","50,891,902,385.44","28,313,445,674.76","32,371,775,823.1","27,365,040,538.74",,"8,848,540,161.23","6,809,916,415.12","2,572,895,579.52","2,338,547,869.83"
BasicEPS,,,"7.3","57.36","48.74","49.76","52.12","80.28","30.984","46.704","44.05","31.582","59.098","51.592","28.426","32.762","27.701","15.353","8.94","6.338","2.857","2.839"
DilutedEPS,,,"7.3","57.32","48.7","49.74","52.12","80.28","30.984","46.704","44.05","31.582","59.098","51.592","28.426","32.762","27.701","15.353","8.94","6.338","2.857","2.839"
BasicAverageShares,,,"936,781,500","976,889,500","994,640,965","994,500,000","994,500,000","994,500,000","994,459,500","985,476,500","958,434,500","942,526,500","960,967,046","986,677,174","993,805,060","993,410,000","992,248,674","991,687,474","991,679,754","991,679,754","903,484,050","817,263,720"
DilutedAverageShares,,,"937,860,500","977,779,000","995,346,992","994,500,000","994,500,000","994,500,000","994,459,500","985,476,500","958,434,500","942,526,500","960,967,046","987,037,454","993,805,060","993,410,000","992,248,674","991,699,750","991,699,750","996,663,070","903,484,050","817,263,720"
TotalOperatingIncomeAsReported,"114,188,000,000","114,188,000,000","116,185,000,000",,"87,669,000,000","87,859,000,000","102,349,000,000","101,758,000,000","60,633,686,296.87",,,,,,,,,,,,,
RentExpenseSupplemental,,,,,,,"16,220,000,000",,"13,229,556,188.39",,,,,,,,,,,,,
TotalExpenses,"358,893,000,000","358,893,000,000","368,804,000,000",,"351,138,000,000","343,314,000,000","308,052,000,000","296,685,000,000","297,087,356,293.72","303,598,349,727.12","257,901,605,500.8","216,992,972,165.1","208,078,741,093.08","135,577,141,948.52","111,873,718,770.36","97,108,774,972.74","67,132,047,377.61",,"28,653,512,023.85","17,031,585,841.11","11,333,706,745.85","6,626,126,781.45"
NetIncomeFromContinuingAndDiscontinuedOperation,"54,241,000,000","54,241,000,000","6,848,000,000",,"48,474,000,000","49,489,000,000","51,822,000,000","79,839,000,000","30,597,933,664.28","46,189,949,190.56","42,234,054,542.4","30,269,070,633.9","57,042,105,464.52","50,891,902,385.44","28,313,445,674.76","32,371,775,823.1","27,365,040,538.74",,"8,848,540,161.23","6,799,739,445.14","2,572,895,579.52","2,338,547,869.83"
NormalizedIncome,"60,760,068,000","60,760,068,000","68,340,678,000",,"49,870,568,000","56,459,425,000","65,828,322,000","80,467,981,000","41,439,374,576.533","43,025,238,505.16","46,236,955,618.305","34,646,387,899.116","70,168,274,742.224","48,730,223,075.831","34,543,923,089.484","32,433,067,679.213","26,543,559,276.072",,"8,871,829,398.378","7,053,826,085.479","2,583,172,438.961","2,392,462,711.618"
InterestIncome,"3,413,000,000","3,413,000,000","5,539,000,000",,"4,787,000,000","7,915,000,000","4,519,000,000","2,793,000,000","2,562,545,504.53","2,001,183,585.66","2,581,707,398.4","3,270,845,616.3","980,024,787.28",,,,,,,,,
InterestExpense,"43,573,000,000","43,573,000,000","39,708,000,000",,"24,226,000,000","26,042,000,000","16,453,000,000","15,498,000,000","17,259,537,867.28","21,013,339,328.52","23,777,520,244.8","17,228,237,517.9","4,531,085,476.28",,,,,,,,,
NetInterestIncome,"-42,232,000,000","-42,232,000,000","-31,176,000,000",,"-21,838,000,000","-18,052,000,000","-11,934,000,000","-12,705,000,000","-14,696,992,362.75","-19,012,155,742.86","-21,195,812,846.4","-13,957,391,901.6","-3,551,060,689",,,,,,,,,
EBIT,"110,446,000,000","110,446,000,000","123,559,000,000",,"91,835,000,000","86,715,000,000","85,193,000,000","112,186,000,000","66,463,273,036.57","88,168,964,625","86,965,998,787.2","62,270,580,810.9","80,492,432,647","67,164,062,328.06","56,159,974,194.72","46,902,971,549.62","40,540,912,627.41",,"14,827,370,673.71","10,185,623,451.48","3,972,919,017.03","3,156,211,068.36"
EBITDA,"217,394,000,000"
ReconciledCostOfRevenue,"168,215,000,000","168,215,000,000","176,270,000,000",,"174,055,000,000","167,172,000,000","114,682,000,000","106,413,000,000","147,372,262,621.65","113,116,215,221.24","91,421,551,728","70,935,490,595.4","71,399,796,592.96","47,635,195,436.23","38,490,923,648.4","29,649,472,153.6","20,683,240,231.95",,"17,260,788,665.82","9,358,546,585.8","6,644,589,694.48","2,486,623,232.55"
ReconciledDepreciation,"106,948,000,000","106,948,000,000","104,588,000,000",,"83,259,000,000","82,473,000,000","74,710,000,000","73,253,000,000","69,102,975,282.9","74,700,233,602.96","61,195,972,838.4","55,433,726,068.8","57,268,717,359.04","35,292,600,145.5","28,071,248,850.72","24,799,072,792.12","17,416,924,563.33",,"5,901,496,028.26","4,390,539,857.18","2,505,350,213.16","1,454,982,398.88"
NetIncomeFromContinuingOperationNetMinorityInterest,"50,265,000,000","50,265,000,000","65,898,000,000",,"52,495,000,000","49,489,000,000","51,822,000,000","76,106,000,000","30,597,933,664.28","46,189,949,190.56","42,234,054,542.4","30,269,070,633.9","57,042,105,464.52","50,891,902,385.44","28,313,445,674.76","32,371,775,823.1","27,365,040,538.74",,"8,848,540,161.23","6,799,739,445.14","2,572,895,579.52","2,338,547,869.83"
TotalUnusualItemsExcludingGoodwill,"-13,737,000,000","-13,737,000,000","-3,061,000,000",,"3,382,000,000","-8,925,000,000","-18,381,000,000","-5,473,000,000","-16,910,449,175.64","4,237,868,275.2","-5,339,890,814.4","-6,603,827,746.8","-17,392,854,429.72","2,924,970,511.38","-9,524,215,077.24","-83,113,245.84","1,107,617,687.55",,"-32,568,610.2","-364,999,770.63","-16,114,884.36","-65,765,772.27"
TotalUnusualItems,"-13,737,000,000","-13,737,000,000","-3,061,000,000",,"3,382,000,000","-8,925,000,000","-18,381,000,000","-5,473,000,000","-16,910,449,175.64","4,237,868,275.2","-5,339,890,814.4","-6,603,827,746.8","-17,392,854,429.72","2,924,970,511.38","-9,524,215,077.24","-83,113,245.84","1,107,617,687.55",,"-32,568,610.2","-364,999,770.63","-16,114,884.36","-65,765,772.27"
NormalizedEBITDA,"231,131,000,000","231,131,000,000","231,208,000,000",,"171,712,000,000","178,113,000,000","178,284,000,000","190,912,000,000","152,476,697,495.11","158,631,329,952.76","153,501,862,440","124,308,134,626.5","155,154,004,435.76","100,833,726,156.96","94,530,431,111.58","73,055,623,444.72","58,151,549,094.93",,"21,555,023,780.71","14,941,163,079.29","6,494,384,114.55","4,676,959,239.51"
TaxRateForCalcs,"0.236","0.236","0.202",,"0.224","0.219","0.238","0.203","0.359","0.253","0.25","0.337","0.245","0.261","0.346","0.263","0.258",,"0.285","0.304","0.362","0.18"
TaxEffectOfUnusualItems,"-3,241,932,000","-3,241,932,000","-618,322,000",,"757,568,000","-1,954,575,000","-4,374,678,000","-1,111,019,000","-6,069,008,263.387","1,073,157,589.8","-1,336,989,738.495","-2,226,510,481.584","-4,266,685,152.016","763,291,201.771","-3,293,737,662.516","-21,821,389.727","286,136,424.882",,"-9,279,373.052","-110,913,130.291","-5,838,024.919","-11,850,930.482"
