name,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002
		Inventory,"1,102,000,000","1,148,000,000","1,041,000,000","970,000,000","1,001,000,000","1,097,000,000","1,116,000,000","1,053,000,000","1,002,000,000","1,014,000,000","1,014,000,000","982,000,000","1,038,000,000","1,008,000,000","914,000,000","868,000,000","928,000,000","1,046,000,000","1,098,000,000","993,000,000","1,083,000,000","1,129,000,000","1,071,000,000","985,000,000","846,000,000","948,000,000","871,000,000","854,000,000","833,000,000","800,000,000","845,000,000","909,000,000","841,000,000","827,000,000","825,000,000","872,000,000","834,000,000","808,000,000","743,000,000","757,000,000","685,000,000","645,000,000","622,000,000","587,000,000","577,000,000","796,000,000","909,000,000","945,000,000","1,073,000,000","830,000,000","763,000,000","794,000,000","832,000,000","771,000,000","939,000,000","891,000,000","549,000,000","505,000,000","477,000,000","431,000,000","412,000,000","362,000,000","379,000,000","449,000,000","482,000,000","383,000,000","349,000,000","319,000,000","301,000,000","310,000,000","291,000,000"
			RawMaterials,"397,000,000","346,000,000","352,000,000","336,000,000","330,000,000","337,000,000","325,000,000","329,000,000","308,000,000","303,000,000","327,000,000","350,000,000","382,000,000","312,000,000","287,000,000","307,000,000","353,000,000","330,000,000","318,000,000","352,000,000","366,000,000","326,000,000","313,000,000","324,000,000","246,000,000","254,000,000","212,000,000","213,000,000","213,000,000","219,000,000","216,000,000","265,000,000","366,000,000","408,000,000","268,000,000","286,000,000","281,000,000","266,000,000","244,000,000","263,000,000","241,000,000","188,000,000","217,000,000","201,000,000","206,000,000","274,000,000","380,000,000","352,000,000","346,000,000","293,000,000","312,000,000","277,000,000","258,000,000","193,000,000","201,000,000","209,000,000","156,000,000","130,000,000","132,000,000","118,000,000","130,000,000","100,000,000",,"91,000,000","135,000,000","88,000,000",,"71,000,000","61,000,000","43,000,000","52,000,000"
			WorkInProcess,"330,000,000","365,000,000","305,000,000","217,000,000","260,000,000","281,000,000","375,000,000","347,000,000","322,000,000","296,000,000","275,000,000","257,000,000","262,000,000","362,000,000","279,000,000","297,000,000","243,000,000","281,000,000","315,000,000","239,000,000","288,000,000","328,000,000","314,000,000","267,000,000","260,000,000","255,000,000","226,000,000","231,000,000","228,000,000","197,000,000","198,000,000","245,000,000","273,000,000","162,000,000","167,000,000","201,000,000","176,000,000","159,000,000","152,000,000","145,000,000","159,000,000","165,000,000","135,000,000","120,000,000","110,000,000","93,000,000","139,000,000","111,000,000","114,000,000","119,000,000","109,000,000","85,000,000","87,000,000","90,000,000","100,000,000","126,000,000","84,000,000","73,000,000","66,000,000","70,000,000","66,000,000","69,000,000",,"39,000,000","35,000,000","45,000,000","38,000,000","38,000,000","64,000,000","54,000,000","52,000,000"
			FinishedGoods,"375,000,000","437,000,000","384,000,000","417,000,000","411,000,000","479,000,000","416,000,000","377,000,000","372,000,000","415,000,000","412,000,000","375,000,000","394,000,000","334,000,000","348,000,000","264,000,000","332,000,000","435,000,000","465,000,000","402,000,000","429,000,000","475,000,000","444,000,000","394,000,000","340,000,000","439,000,000","433,000,000","410,000,000","392,000,000","384,000,000","431,000,000","399,000,000","202,000,000","257,000,000","390,000,000","385,000,000","377,000,000","383,000,000","347,000,000","349,000,000","285,000,000","292,000,000","270,000,000","266,000,000","261,000,000","429,000,000","390,000,000","482,000,000","613,000,000","418,000,000","342,000,000","432,000,000","487,000,000","488,000,000","638,000,000","556,000,000","309,000,000","302,000,000","279,000,000","243,000,000","216,000,000","193,000,000",,"319,000,000","312,000,000","250,000,000","228,000,000","210,000,000","176,000,000","213,000,000","187,000,000"
			OtherInventories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"83,000,000",,,,
		RestrictedCash,"2,000,000",,"2,000,000","31,000,000",,,,,,,,,,,,,,,,"7,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","108,000,000","101,000,000","101,000,000","98,000,000","100,000,000","93,000,000","98,000,000","93,000,000","88,000,000","102,000,000","103,000,000","97,000,000","102,000,000","114,000,000","103,000,000","118,000,000","166,000,000","508,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,"0","0","0","120,000,000","122,000,000","121,000,000","123,000,000","125,000,000","126,000,000","116,000,000","116,000,000","114,000,000","115,000,000","111,000,000","112,000,000","112,000,000","104,000,000","97,000,000","99,000,000","97,000,000","99,000,000","107,000,000","112,000,000","125,000,000","118,000,000","81,000,000","99,000,000","99,000,000","94,000,000","150,000,000","157,000,000","272,000,000","274,000,000","225,000,000","215,000,000","215,000,000","196,000,000",,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,"0","0","0","120,000,000","122,000,000","121,000,000","123,000,000","125,000,000","126,000,000","116,000,000","116,000,000","114,000,000","115,000,000","111,000,000","112,000,000","112,000,000","104,000,000","97,000,000","99,000,000","97,000,000","99,000,000","107,000,000","112,000,000","125,000,000","118,000,000","81,000,000","99,000,000","99,000,000","94,000,000","150,000,000","157,000,000","272,000,000","274,000,000","225,000,000","215,000,000","215,000,000","196,000,000",,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"137,000,000","148,000,000","137,000,000","151,000,000","201,000,000","164,000,000","263,000,000","220,000,000","243,000,000","285,000,000","316,000,000","321,000,000","240,000,000","205,000,000","213,000,000","150,000,000","223,000,000","223,000,000","221,000,000","160,000,000","244,000,000","245,000,000","273,000,000","167,000,000","122,000,000","137,000,000","182,000,000","155,000,000","178,000,000","190,000,000","234,000,000","166,000,000","808,000,000","137,000,000","639,000,000","706,000,000","586,000,000","700,000,000","711,000,000","514,000,000","663,000,000","594,000,000","718,000,000","528,000,000","464,000,000","486,000,000","237,000,000","502,000,000","206,000,000","469,000,000","354,000,000","284,000,000","400,000,000","410,000,000","315,000,000","264,000,000","171,000,000","151,000,000","144,000,000","141,000,000","127,000,000","148,000,000","140,000,000","138,000,000","181,000,000","191,000,000","174,000,000","158,000,000","162,000,000","166,000,000","146,000,000"
	TotalNonCurrentAssets,"4,814,000,000","4,780,000,000","4,707,000,000","4,522,000,000","5,109,000,000","5,113,000,000","5,055,000,000","5,100,000,000","3,765,000,000","3,840,000,000","4,132,000,000","4,227,000,000","4,279,000,000","4,421,000,000","4,567,000,000","4,719,000,000","4,774,000,000","4,865,000,000","4,197,000,000","4,277,000,000","4,205,000,000","4,182,000,000","4,182,000,000","3,715,000,000","3,508,000,000","3,601,000,000","3,720,000,000","3,831,000,000","3,756,000,000","3,725,000,000","3,773,000,000","3,796,000,000","3,696,000,000","3,771,000,000","2,734,000,000","2,800,000,000","2,776,000,000","2,832,000,000","2,832,000,000","2,829,000,000","2,591,000,000","2,507,000,000","2,592,000,000","2,796,000,000","3,082,000,000","3,272,000,000","5,802,000,000","5,848,000,000","5,806,000,000","5,759,000,000","5,716,000,000","5,671,000,000","5,455,000,000","5,286,000,000","5,282,000,000","5,211,000,000","2,065,000,000","1,936,000,000","1,849,000,000","1,742,000,000","1,535,000,000","1,445,000,000","1,467,000,000","1,481,000,000","1,328,000,000","1,274,000,000","1,228,000,000","1,235,000,000","1,186,000,000","1,143,000,000","1,145,000,000"
		NetPPE,"2,200,000,000","2,049,000,000","1,991,000,000","1,869,000,000","1,822,000,000","1,823,000,000","1,789,000,000","1,792,000,000","1,720,000,000","1,762,000,000","1,817,000,000","1,875,000,000","1,911,000,000","2,012,000,000","2,093,000,000","2,160,000,000","2,165,000,000","2,230,000,000","2,247,000,000","2,278,000,000","2,182,000,000","2,155,000,000","2,156,000,000","2,136,000,000","2,065,000,000","2,128,000,000","2,187,000,000","2,269,000,000","2,256,000,000","2,228,000,000","2,243,000,000","2,284,000,000","2,179,000,000","2,210,000,000","2,190,000,000","2,245,000,000","2,208,000,000","2,262,000,000","2,275,000,000","2,263,000,000","2,054,000,000","1,983,000,000","2,039,000,000","2,229,000,000","2,355,000,000","2,510,000,000","2,509,000,000","2,464,000,000","2,357,000,000","2,267,000,000","2,246,000,000","2,278,000,000","2,279,000,000","2,240,000,000","2,179,000,000","2,106,000,000","1,717,000,000","1,606,000,000","1,565,000,000","1,529,000,000","1,346,000,000","1,261,000,000","1,287,000,000","1,301,000,000","1,169,000,000","1,117,000,000","1,090,000,000","1,111,000,000","1,062,000,000","1,025,000,000","1,028,000,000"
			GrossPPE,"10,276,000,000","10,095,000,000","9,994,000,000","9,835,000,000","9,736,000,000","9,689,000,000","9,586,000,000","9,525,000,000","9,436,000,000","9,422,000,000","9,529,000,000","9,633,000,000","9,709,000,000","9,799,000,000","9,898,000,000","9,884,000,000","9,808,000,000","9,845,000,000","9,746,000,000","9,630,000,000","9,403,000,000","9,263,000,000","9,135,000,000","8,979,000,000","8,807,000,000","8,727,000,000","8,624,000,000","8,544,000,000","8,389,000,000","8,241,000,000","8,101,000,000","8,020,000,000","7,799,000,000","7,672,000,000","7,479,000,000","7,383,000,000","7,267,000,000","7,170,000,000","7,032,000,000","6,842,000,000","6,516,000,000","6,301,000,000","6,189,000,000","6,267,000,000","6,274,000,000","6,303,000,000","6,104,000,000","5,845,000,000","5,594,000,000","5,367,000,000","5,231,000,000","5,104,000,000","4,949,000,000","4,747,000,000","4,512,000,000","4,286,000,000","3,763,000,000","3,260,000,000","3,219,000,000","3,183,000,000","2,893,000,000","2,708,000,000","2,633,000,000","2,540,000,000","2,315,000,000","2,172,000,000","2,041,000,000","1,966,000,000","1,818,000,000","1,675,000,000","1,588,000,000"
				Properties,,"0","0","0",,,"0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,
				LandAndImprovements,,,,"48,000,000",,,,"55,000,000",,,,"54,000,000",,,,"69,000,000",,,,"48,000,000",,,,"45,000,000",,,,"44,000,000",,,,"29,000,000",,,,"29,000,000",,,,"22,000,000",,,,"21,000,000",,,,"21,000,000",,,,"21,000,000",,,,"30,000,000",,,,"22,000,000",,,,"23,000,000",,,,"20,000,000",,,
				BuildingsAndImprovements,,,,"1,795,000,000",,,,"1,805,000,000",,,,"1,899,000,000",,,,"1,900,000,000",,,,"1,595,000,000",,,,"1,452,000,000",,,,"1,401,000,000",,,,"1,233,000,000",,,,"1,203,000,000",,,,"1,164,000,000",,,,"1,083,000,000",,,,"992,000,000",,,,"731,000,000",,,,"646,000,000",,,,"476,000,000",,,,"360,000,000",,,,"330,000,000",,,
				MachineryFurnitureEquipment,,,,"7,726,000,000",,,,"7,472,000,000",,,,"7,536,000,000",,,,"7,681,000,000",,,,"7,440,000,000",,,,"7,159,000,000",,,,"6,838,000,000",,,,"6,495,000,000",,,,"5,988,000,000",,,,"5,309,000,000",,,"6,189,000,000","5,034,000,000",,,,"4,404,000,000",,,,"4,004,000,000",,,,"3,218,000,000",,,,"2,419,000,000",,,,"1,874,000,000",,,,"1,480,000,000",,,
				OtherProperties,"10,276,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,,,"266,000,000",,,,"193,000,000",,,,"144,000,000",,,,"234,000,000",,,,"547,000,000",,,,"323,000,000",,,,"261,000,000",,,,"263,000,000",,,,"163,000,000",,,,"347,000,000",,,,"128,000,000",,,,"428,000,000",,,,"348,000,000",,,,"392,000,000",,,,"266,000,000",,,,"283,000,000",,,,"136,000,000",,,
				Leases,,"10,095,000,000","9,994,000,000",,,,"9,586,000,000",,"9,436,000,000",,"9,529,000,000",,"9,709,000,000","9,799,000,000","9,898,000,000",,"9,808,000,000","9,845,000,000","9,746,000,000",,"9,403,000,000","9,263,000,000","9,135,000,000",,"8,807,000,000","8,727,000,000","8,624,000,000",,"8,389,000,000","8,241,000,000","8,101,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-8,076,000,000","-8,046,000,000","-8,003,000,000","-7,966,000,000","-7,914,000,000","-7,866,000,000","-7,797,000,000","-7,733,000,000","-7,716,000,000","-7,660,000,000","-7,712,000,000","-7,758,000,000","-7,798,000,000","-7,787,000,000","-7,805,000,000","-7,724,000,000","-7,643,000,000","-7,615,000,000","-7,499,000,000","-7,352,000,000","-7,221,000,000","-7,108,000,000","-6,979,000,000","-6,843,000,000","-6,742,000,000","-6,599,000,000","-6,437,000,000","-6,275,000,000","-6,133,000,000","-6,013,000,000","-5,858,000,000","-5,736,000,000","-5,620,000,000","-5,462,000,000","-5,289,000,000","-5,138,000,000","-5,059,000,000","-4,908,000,000","-4,757,000,000","-4,579,000,000","-4,462,000,000","-4,318,000,000","-4,150,000,000","-4,038,000,000","-3,919,000,000","-3,793,000,000","-3,595,000,000","-3,381,000,000","-3,237,000,000","-3,100,000,000","-2,985,000,000","-2,826,000,000","-2,670,000,000","-2,507,000,000","-2,333,000,000","-2,180,000,000","-2,046,000,000","-1,654,000,000","-1,654,000,000","-1,654,000,000","-1,547,000,000","-1,447,000,000","-1,346,000,000","-1,239,000,000","-1,146,000,000","-1,055,000,000","-951,000,000","-855,000,000","-756,000,000","-650,000,000","-560,000,000"
		GoodwillAndOtherIntangibleAssets,"1,307,000,000","1,320,000,000","1,334,000,000","1,348,000,000","1,366,000,000","1,386,000,000","1,406,000,000","1,425,000,000","1,442,000,000","1,460,000,000","1,492,000,000","1,519,000,000","1,560,000,000","1,601,000,000","1,643,000,000","1,685,000,000","1,730,000,000","1,773,000,000","1,203,000,000","1,244,000,000","1,281,000,000","1,321,000,000","1,341,000,000","896,000,000","781,000,000","806,000,000","846,000,000","881,000,000","918,000,000","956,000,000","992,000,000","969,000,000","1,005,000,000","1,044,000,000",,,,,,"38,000,000",,,,"73,000,000","93,000,000","109,000,000","2,443,000,000","2,463,000,000","2,498,000,000","2,542,000,000","2,496,000,000","2,488,000,000","2,659,000,000","2,548,000,000","2,760,000,000","2,782,000,000",,,,,,,,,,,,,"5,000,000","5,000,000","6,000,000"
			Goodwill,"1,237,000,000","1,237,000,000","1,237,000,000","1,237,000,000","1,237,000,000","1,237,000,000","1,237,000,000","1,237,000,000","1,238,000,000","1,238,000,000","1,237,000,000","1,238,000,000","1,237,000,000","1,237,000,000","1,237,000,000","1,237,000,000","1,238,000,000","1,238,000,000","874,000,000","874,000,000","871,000,000","872,000,000","873,000,000","537,000,000","477,000,000","477,000,000","477,000,000","476,000,000","476,000,000","476,000,000","475,000,000","463,000,000","464,000,000","468,000,000",,,,,,,,,,"31,000,000","31,000,000","31,000,000","2,349,000,000","2,352,000,000","2,366,000,000","2,385,000,000","2,327,000,000","2,300,000,000","2,440,000,000","2,317,000,000","2,488,000,000","2,475,000,000",,,,,,,,,,,,,,,
			OtherIntangibleAssets,"70,000,000","83,000,000","97,000,000","111,000,000","129,000,000","149,000,000","169,000,000","188,000,000","204,000,000","222,000,000","255,000,000","281,000,000","323,000,000","364,000,000","406,000,000","448,000,000","492,000,000","535,000,000","329,000,000","370,000,000","410,000,000","449,000,000","468,000,000","359,000,000","304,000,000","329,000,000","369,000,000","405,000,000","442,000,000","480,000,000","517,000,000","506,000,000","541,000,000","576,000,000",,,,,,,,,,"42,000,000","62,000,000","78,000,000","94,000,000","111,000,000","132,000,000","157,000,000","169,000,000","188,000,000","219,000,000","231,000,000","272,000,000","307,000,000",,,,,,,,,,,,,"5,000,000","5,000,000","6,000,000"
		InvestmentsAndAdvances,"18,000,000",,"10,000,000","7,000,000","1,318,000,000","1,300,000,000","1,259,000,000","1,275,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,"18,000,000",,"10,000,000","7,000,000","1,318,000,000","1,300,000,000","1,259,000,000","1,275,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AvailableForSaleSecurities,"18,000,000",,"10,000,000","7,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				HeldToMaturitySecurities,,,,"0","1,318,000,000","1,300,000,000","1,259,000,000","1,275,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"1,112,000,000","1,119,000,000","1,128,000,000","1,114,000,000","416,000,000","416,000,000","416,000,000","417,000,000","398,000,000","402,000,000","609,000,000","609,000,000","605,000,000","614,000,000","615,000,000","616,000,000","619,000,000","617,000,000","497,000,000","496,000,000","499,000,000","498,000,000","499,000,000","499,000,000","467,000,000","465,000,000","457,000,000","456,000,000","413,000,000","409,000,000","403,000,000","396,000,000","378,000,000","376,000,000","374,000,000","374,000,000","373,000,000","376,000,000","379,000,000","395,000,000","384,000,000","364,000,000","369,000,000","375,000,000","453,000,000","436,000,000","616,000,000","616,000,000","659,000,000","674,000,000","678,000,000","574,000,000",,,,,,,,,,,,,,,,,,,
