name,ttm,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012
		DepreciationAndAmortizationInIncomeStatement,"341,000,000","85,000,000","86,000,000","85,000,000","85,000,000","79,000,000","81,000,000","76,000,000","72,000,000","74,000,000","69,000,000","69,000,000","63,000,000","52,000,000","63,000,000","61,000,000","64,000,000","58,000,000","45,000,000","41,000,000","36,000,000","35,000,000","37,000,000","37,000,000","10,000,000","8,000,000","8,000,000",,,"54,000,000","18,000,000",,
OperatingIncome,"3,450,000,000","870,000,000","843,000,000","858,000,000","879,000,000","723,000,000","676,000,000","647,000,000","614,000,000","597,000,000","608,000,000","577,000,000","534,000,000","508,000,000","538,000,000","500,000,000","451,000,000","434,000,000","381,000,000","389,000,000","406,000,000","351,000,000","351,000,000","350,000,000","355,000,000","292,000,000","362,000,000","368,000,000","461,000,000","400,000,000","396,000,000","392,000,000","370,000,000"
NetNonOperatingInterestIncomeExpense,"-2,809,000,000","-699,000,000","-706,000,000","-693,000,000","-711,000,000","-743,000,000","-616,000,000","-523,000,000","-508,000,000","-486,000,000","-486,000,000","-498,000,000","-461,000,000","-422,000,000","-419,000,000","-382,000,000","-400,000,000","-376,000,000","-377,000,000","-341,000,000","-346,000,000","-348,000,000","-283,000,000","-239,000,000","-249,000,000","-250,000,000","-255,000,000","-276,000,000","-268,000,000","-253,000,000","-249,000,000","-239,000,000","-246,000,000"
	InterestIncomeNonOperating,"107,000,000","31,000,000","31,000,000","13,000,000","32,000,000","30,000,000","14,000,000","7,000,000","6,000,000","0","0","5,000,000","4,000,000","4,000,000","3,000,000","11,000,000","8,000,000","5,000,000","10,000,000","15,000,000","17,000,000","7,000,000","2,000,000","55,000,000","25,000,000","7,000,000","6,000,000",,,"25,000,000","12,000,000",,
	InterestExpenseNonOperating,"2,924,000,000","730,000,000","738,000,000","710,000,000","746,000,000","775,000,000","632,000,000","537,000,000","520,000,000","492,000,000","493,000,000","510,000,000","472,000,000","434,000,000","430,000,000","401,000,000","416,000,000","391,000,000","397,000,000","366,000,000","374,000,000","365,000,000","298,000,000","307,000,000","288,000,000","270,000,000","275,000,000","276,000,000","268,000,000","278,000,000","261,000,000","239,000,000","246,000,000"
	TotalOtherFinanceCost,"-8,000,000","0","-1,000,000","-4,000,000","-3,000,000","-2,000,000","-2,000,000","-7,000,000","-6,000,000","-6,000,000","-7,000,000","-7,000,000","-7,000,000","-8,000,000","-8,000,000","-8,000,000","-8,000,000","-10,000,000","-10,000,000","-10,000,000","-11,000,000","-10,000,000","-13,000,000","-13,000,000","-14,000,000","-13,000,000","-14,000,000",,,,,,
OtherIncomeExpense,"2,712,000,000","1,359,000,000","924,000,000","-204,000,000","633,000,000","910,000,000","625,000,000","1,073,000,000","857,000,000","620,000,000","720,000,000","663,000,000","272,000,000","164,000,000","536,000,000","592,000,000","476,000,000","1,308,000,000","503,000,000","757,000,000","1,128,000,000","1,974,000,000","1,080,000,000","1,447,000,000","807,000,000","430,000,000","336,000,000","582,000,000","516,000,000","463,000,000","838,000,000","467,000,000","825,000,000"
	GainOnSaleOfSecurity,"743,000,000","889,000,000","515,000,000","-1,030,000,000","369,000,000","544,000,000","560,000,000","785,000,000","629,000,000","556,000,000","349,000,000","470,000,000","-61,000,000","-19,000,000","116,000,000","306,000,000","346,000,000","768,000,000","265,000,000","208,000,000","864,000,000","1,394,000,000","823,000,000","1,146,000,000","579,000,000","138,000,000","187,000,000","420,000,000","284,000,000","210,000,000","604,000,000","161,000,000","383,000,000"
	EarningsFromEquityInterest,"1,969,000,000","470,000,000","409,000,000","826,000,000","264,000,000","366,000,000","65,000,000","288,000,000","228,000,000","64,000,000","371,000,000","193,000,000","333,000,000","183,000,000","420,000,000","286,000,000","130,000,000","540,000,000","238,000,000","549,000,000","264,000,000","580,000,000","257,000,000","301,000,000","228,000,000","292,000,000","149,000,000","162,000,000","232,000,000","253,000,000","234,000,000","306,000,000","442,000,000"
PretaxIncome,"3,353,000,000","1,530,000,000","1,061,000,000","-39,000,000","801,000,000","890,000,000","685,000,000","1,197,000,000","963,000,000","731,000,000","842,000,000","742,000,000","345,000,000","250,000,000","655,000,000","710,000,000","527,000,000","1,366,000,000","507,000,000","805,000,000","1,188,000,000","1,977,000,000","1,148,000,000","1,558,000,000","913,000,000","472,000,000","443,000,000","674,000,000","709,000,000","610,000,000","985,000,000","620,000,000","949,000,000"
TaxProvision,"196,000,000","-21,000,000","191,000,000","-62,000,000","88,000,000","32,000,000","-37,000,000","146,000,000","-60,000,000","-227,000,000","183,000,000","78,000,000","158,000,000","158,000,000","-961,000,000","141,000,000","87,000,000","209,000,000","72,000,000","-360,000,000","179,000,000","382,000,000","105,000,000","269,000,000","420,000,000","146,000,000","60,000,000","196,000,000","104,000,000","25,000,000","152,000,000","84,000,000","239,000,000"
NetIncomeCommonStockholders,"1,956,000,000","1,022,000,000","474,000,000","127,000,000","333,000,000","534,000,000","380,000,000","534,000,000","530,000,000","134,000,000","168,000,000","239,000,000","-166,000,000","-62,000,000","1,255,000,000","349,000,000","251,000,000","862,000,000","193,000,000","1,026,000,000","833,000,000","1,491,000,000","978,000,000","892,000,000","372,000,000","190,000,000","235,000,000","153,000,000","351,000,000","411,000,000","409,000,000","282,000,000","383,000,000"
	NetIncome,"1,956,000,000","1,022,000,000","474,000,000","127,000,000","333,000,000","534,000,000","380,000,000","534,000,000","530,000,000","134,000,000","168,000,000","239,000,000","-166,000,000","-62,000,000","1,255,000,000","349,000,000","251,000,000","863,000,000","193,000,000","1,026,000,000","833,000,000","1,492,000,000","978,000,000","892,000,000","372,000,000","190,000,000","235,000,000","153,000,000","351,000,000","411,000,000","409,000,000","282,000,000","383,000,000"
		NetIncomeIncludingNoncontrollingInterests,"3,157,000,000","1,551,000,000","870,000,000","23,000,000","713,000,000","858,000,000","722,000,000","1,051,000,000","1,023,000,000","958,000,000","659,000,000","664,000,000","187,000,000","92,000,000","1,616,000,000","569,000,000","440,000,000","1,157,000,000","435,000,000","1,165,000,000","1,009,000,000","1,595,000,000","1,043,000,000","1,289,000,000","493,000,000","326,000,000","383,000,000","478,000,000","605,000,000","585,000,000","833,000,000","536,000,000","710,000,000"
			NetIncomeContinuousOperations,"3,157,000,000","1,551,000,000","870,000,000","23,000,000","713,000,000","858,000,000","722,000,000","1,051,000,000","1,023,000,000","958,000,000","659,000,000","664,000,000","187,000,000","92,000,000","1,616,000,000","569,000,000","440,000,000","1,157,000,000","435,000,000","1,165,000,000","1,009,000,000","1,595,000,000","1,043,000,000","1,289,000,000","493,000,000","326,000,000","383,000,000","478,000,000","605,000,000","585,000,000","833,000,000","536,000,000","710,000,000"
		MinorityInterests,"-1,201,000,000","-529,000,000","-396,000,000","104,000,000","-380,000,000","-324,000,000","-342,000,000","-517,000,000","-493,000,000","-824,000,000","-491,000,000","-425,000,000","-353,000,000","-154,000,000","-361,000,000","-220,000,000","-189,000,000","-294,000,000","-242,000,000","-139,000,000","-176,000,000","-103,000,000","-65,000,000","-397,000,000","-121,000,000","-136,000,000","-148,000,000","-325,000,000","-254,000,000","-174,000,000","-424,000,000","-254,000,000","-327,000,000"
	PreferredStockDividends,,,,,,,,,,,,,,,,,,"1,000,000",,,,"1,000,000",,,,,,,,,,,
AverageDilutionEarnings,"-7,000,000","-7,000,000","-5,000,000",,,"7,000,000",,,,,,,,,,,,"40,000,000",,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"1,949,000,000","1,015,000,000","469,000,000","127,000,000","333,000,000","561,000,000","380,000,000","534,000,000","530,000,000","134,000,000","168,000,000","239,000,000","-166,000,000","-23,000,000","1,255,000,000","349,000,000","251,000,000","911,000,000","193,000,000","1,026,000,000","833,000,000","1,522,000,000","978,000,000","892,000,000","372,000,000","190,000,000","235,000,000","153,000,000","351,000,000","411,000,000","409,000,000","282,000,000","383,000,000"
BasicEPS,,"1","0.46","0.12","0.32","0.553","0.44","0.69","0.69","0.192","0.22","0.31","-0.21",,"1.61","0.45","0.32","1.22","0.25","1.31","1.06","2.106","1.37","1.29","0.67","0.355","0.5","0.332","0.761",,"0.886","0.611","0.83"
DilutedEPS,,"1","0.46","0.12","0.32","0.553","0.43","0.68","0.68","0.192","0.22","0.31","-0.21",,"1.56","0.44","0.32","1.22","0.25","1.26","1.02","2.106","1.25","1.25","0.67","0.355","0.5","0.332","0.761",,"0.886","0.611","0.83"
BasicAverageShares,,"1,017,300,000","1,020,200,000","1,058,333,333","1,040,625,000","966,245,117","863,636,364","773,913,043","768,115,942","698,716,297","763,636,364","770,967,742","790,476,190",,"779,503,106","775,555,556","784,375,000","706,514,211","772,000,000","783,206,107","785,849,057","707,844,737","713,868,613","691,472,868","555,223,881","535,171,251","470,000,000","461,420,000","461,420,000",,"461,420,000","461,420,000","461,420,000"
DilutedAverageShares,,"1,017,300,000","1,020,200,000","1,058,333,333","1,040,625,000","966,245,117","883,720,930","785,294,118","779,411,765","698,716,297","763,636,364","770,967,742","790,476,190",,"804,487,179","793,181,818","784,375,000","706,514,211","772,000,000","814,285,714","816,666,667","707,844,737","782,400,000","713,600,000","555,223,881","535,171,251","470,000,000","461,420,000","461,420,000",,"461,420,000","461,420,000","461,420,000"
RentExpenseSupplemental,"16,000,000","4,000,000","4,000,000","3,000,000","5,000,000","16,000,000","14,000,000","15,000,000","14,000,000","13,000,000","14,000,000","16,000,000","13,000,000","13,000,000","10,000,000","10,000,000","10,000,000","9,000,000","14,000,000","10,000,000","9,000,000","13,000,000","10,000,000","8,000,000","9,000,000","8,000,000","8,000,000",,,"4,000,000","8,000,000",,
TotalExpenses,"4,409,000,000","1,094,000,000","1,076,000,000","1,089,000,000","1,150,000,000","1,355,000,000","1,115,000,000","975,000,000","982,000,000","941,000,000","884,000,000","914,000,000","846,000,000","845,000,000","830,000,000","793,000,000","771,000,000","784,000,000","792,000,000","667,000,000","679,000,000","694,000,000","632,000,000","665,000,000","650,000,000","663,000,000","665,000,000","674,000,000","619,000,000","588,000,000","590,000,000","538,000,000","352,000,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"1,956,000,000","1,022,000,000","474,000,000","127,000,000","333,000,000","534,000,000","380,000,000","534,000,000","530,000,000","134,000,000","168,000,000","239,000,000","-166,000,000","-62,000,000","1,255,000,000","349,000,000","251,000,000","863,000,000","193,000,000","1,026,000,000","833,000,000","1,492,000,000","978,000,000","892,000,000","372,000,000","190,000,000","235,000,000","153,000,000","351,000,000","411,000,000","409,000,000","282,000,000","383,000,000"
NormalizedIncome,"1,250,150,000","373,030,000","51,709,707.823","878,900,000","4,539,325.843","9,559,550.562","-28,800,000","-155,252,297.41","70,830,000","-199,600,000","-105,148,456.057","-181,592,991.914","-129,400,000","-50,600,000","1,185,400,000","103,769,014.085","-37,880,455.408","212,505,124.451","-34,366,863.905","901,200,000","99,181,818.182","367,351,542.742","230,274,390.244","-56,134,788.19","-4,350,000","94,686,440.678","73,327,313.77","-144,863,501.484","108,658,674.189","209,606,557.377","-101,793,908.629","142,812,903.226","96,456,269.758"
InterestIncome,"107,000,000","31,000,000","31,000,000","13,000,000","32,000,000","30,000,000","14,000,000","7,000,000","6,000,000","0","0","5,000,000","4,000,000","4,000,000","3,000,000","11,000,000","8,000,000","5,000,000","10,000,000","15,000,000","17,000,000","7,000,000","2,000,000","55,000,000","25,000,000","7,000,000","6,000,000",,,"25,000,000","12,000,000",,
InterestExpense,"2,924,000,000","730,000,000","738,000,000","710,000,000","746,000,000","775,000,000","632,000,000","537,000,000","520,000,000","492,000,000","493,000,000","510,000,000","472,000,000","434,000,000","430,000,000","401,000,000","416,000,000","391,000,000","397,000,000","366,000,000","374,000,000","365,000,000","298,000,000","307,000,000","288,000,000","270,000,000","275,000,000","276,000,000","268,000,000","278,000,000","261,000,000","239,000,000","246,000,000"
NetInterestIncome,"-2,809,000,000","-699,000,000","-706,000,000","-693,000,000","-711,000,000","-743,000,000","-616,000,000","-523,000,000","-508,000,000","-486,000,000","-486,000,000","-498,000,000","-461,000,000","-422,000,000","-419,000,000","-382,000,000","-400,000,000","-376,000,000","-377,000,000","-341,000,000","-346,000,000","-348,000,000","-283,000,000","-239,000,000","-249,000,000","-250,000,000","-255,000,000","-276,000,000","-268,000,000","-253,000,000","-249,000,000","-239,000,000","-246,000,000"
EBIT,"6,277,000,000","2,260,000,000","1,799,000,000","671,000,000","1,547,000,000","1,665,000,000","1,317,000,000","1,734,000,000","1,483,000,000","1,223,000,000","1,335,000,000","1,252,000,000","817,000,000","684,000,000","1,085,000,000","1,111,000,000","943,000,000","1,757,000,000","904,000,000","1,171,000,000","1,562,000,000","2,342,000,000","1,446,000,000","1,865,000,000","1,201,000,000","742,000,000","718,000,000","950,000,000","977,000,000","888,000,000","1,246,000,000","859,000,000","1,195,000,000"
EBITDA,"6,618,000,000"
ReconciledCostOfRevenue,"3,186,000,000","783,000,000","776,000,000","785,000,000","842,000,000","837,000,000","793,000,000","716,000,000","741,000,000","707,000,000","668,000,000","689,000,000","632,000,000","639,000,000","621,000,000","594,000,000","576,000,000","573,000,000","573,000,000","504,000,000","533,000,000","524,000,000","505,000,000","533,000,000","527,000,000","523,000,000","524,000,000","598,000,000","581,000,000","526,000,000","535,000,000","477,000,000","317,000,000"
ReconciledDepreciation,"341,000,000","85,000,000","86,000,000","85,000,000","85,000,000","79,000,000","81,000,000","76,000,000","72,000,000","74,000,000","69,000,000","69,000,000","63,000,000","52,000,000","63,000,000","61,000,000","64,000,000","58,000,000","45,000,000","41,000,000","36,000,000","35,000,000","37,000,000","37,000,000","39,000,000","37,000,000","40,000,000","54,000,000","33,000,000","24,000,000","18,000,000",,
NetIncomeFromContinuingOperationNetMinorityInterest,"1,956,000,000","1,022,000,000","474,000,000","127,000,000","333,000,000","534,000,000","380,000,000","534,000,000","530,000,000","134,000,000","168,000,000","239,000,000","-166,000,000","-62,000,000","1,255,000,000","349,000,000","251,000,000","863,000,000","193,000,000","1,026,000,000","833,000,000","1,492,000,000","978,000,000","892,000,000","372,000,000","190,000,000","235,000,000","153,000,000","351,000,000","411,000,000","409,000,000","282,000,000","383,000,000"
TotalUnusualItemsExcludingGoodwill,"743,000,000","889,000,000","515,000,000","-1,030,000,000","369,000,000","544,000,000","560,000,000","785,000,000","629,000,000","556,000,000","349,000,000","470,000,000","-61,000,000","-19,000,000","116,000,000","306,000,000","346,000,000","768,000,000","265,000,000","208,000,000","864,000,000","1,394,000,000","823,000,000","1,146,000,000","579,000,000","138,000,000","187,000,000","420,000,000","284,000,000","210,000,000","604,000,000","161,000,000","383,000,000"
TotalUnusualItems,"743,000,000","889,000,000","515,000,000","-1,030,000,000","369,000,000","544,000,000","560,000,000","785,000,000","629,000,000","556,000,000","349,000,000","470,000,000","-61,000,000","-19,000,000","116,000,000","306,000,000","346,000,000","768,000,000","265,000,000","208,000,000","864,000,000","1,394,000,000","823,000,000","1,146,000,000","579,000,000","138,000,000","187,000,000","420,000,000","284,000,000","210,000,000","604,000,000","161,000,000","383,000,000"
NormalizedEBITDA,"5,875,000,000","1,456,000,000","1,370,000,000","1,786,000,000","1,263,000,000","1,200,000,000","838,000,000","1,025,000,000","926,000,000","741,000,000","1,055,000,000","851,000,000","941,000,000","755,000,000","1,032,000,000","866,000,000","661,000,000","1,047,000,000","684,000,000","1,004,000,000","734,000,000","983,000,000","660,000,000","756,000,000","661,000,000","641,000,000","571,000,000","584,000,000","726,000,000","732,000,000","660,000,000","698,000,000","812,000,000"
TaxRateForCalcs,"0.05","0.27","0.18","0.27","0.11","0.036","0.27","0.122","0.27","0.4","0.217","0.105","0.4","0.4","0.4","0.199","0.165","0.153","0.142","0.4","0.151","0.193","0.091","0.173","0.35","0.309","0.135","0.291","0.147","0.041","0.154","0.135","0.252"
TaxEffectOfUnusualItems,"37,150,000","240,030,000","92,709,707.823","-278,100,000","40,539,325.843","19,559,550.562","151,200,000","95,747,702.59","169,830,000","222,400,000","75,851,543.943","49,407,008.086","-24,400,000","-7,600,000","46,400,000","60,769,014.085","57,119,544.592","117,505,124.451","37,633,136.095","83,200,000","130,181,818.182","269,351,542.742","75,274,390.244","197,865,211.81","202,650,000","42,686,440.678","25,327,313.77","122,136,498.516","41,658,674.189","8,606,557.377","93,206,091.371","21,812,903.226","96,456,269.758"
