name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006
			TaxesReceivable,"3,857,561,000","3,636,426,000","2,940,682,000","2,171,887,000","2,192,249,000","1,663,157,000","2,779,772,000","2,810,134,000","1,947,344,000","1,825,905,000","1,035,622,000","1,741,195,000",,
			DuefromRelatedPartiesCurrent,"0","0",,,,,,,,,,,,
			OtherReceivables,"299,899,000","219,895,000","245,577,000","318,455,000","309,360,000","2,534,864,000","1,404,405,000","1,611,798,000",,,,,,
		Inventory,"1,010,651,000","890,930,000","944,395,000","996,632,000","1,034,122,000","852,933,000","958,337,000","815,386,000","388,663,000",,"865,187,000","767,283,000","603,177,000","519,816,000"
			RawMaterials,"538,827,000","510,638,000","465,152,000","455,737,000","402,453,000","340,319,000","343,730,000","360,751,000",,,"865,187,000","767,283,000",,
			OtherInventories,"471,824,000","380,292,000","479,243,000","540,895,000","631,669,000","512,614,000","614,607,000","454,635,000",,,,,,
		PrepaidAssets,,,,,,,,,"46,322,000","40,418,000","88,176,000","76,874,000",,
		RestrictedCash,"3,227,536,000","1,560,088,000","1,329,876,000","1,681,346,000","647,433,000","1,743,525,000","879,801,000","3,509,323,000","3,034,638,000","2,058,218,000","1,341,719,000","734,386,000",,
		CurrentDeferredAssets,,,,,,,,,,,"2,155,000","539,937,000","2,443,072,000","1,842,337,000"
			CurrentDeferredTaxesAssets,,,,,,,,,,,"1,120,239,000",,"2,443,072,000","1,842,337,000"
		AssetsHeldForSaleCurrent,"3,543,519,000","15,424,359,000","5,825,879,000","4,406,213,000","4,623,785,000",,,,,,,,,
		HedgingAssetsCurrent,"140,543,000","182,760,000","209,327,000","127,808,000","21,307,000","124,635,000","108,339,000","252,620,000","195,536,000",,"227,540,000","52,640,000",,
		OtherCurrentAssets,"3,194,387,000","3,943,303,000","3,787,699,000","3,626,936,000","4,082,454,000","7,933,898,000","15,661,902,000","17,238,847,000","8,792,463,000","8,409,333,000","2,839,571,000","2,655,143,000","3,846,460,000","3,599,226,000"
	TotalNonCurrentAssets,"136,748,252,000","134,364,795,000","135,616,632,000","141,226,777,000","120,049,383,000","113,926,357,000","99,305,567,000","127,853,035,000","126,479,760,000","114,095,054,000","118,678,731,000","124,316,422,000","101,968,717,000","106,670,009,000"
		NetPPE,"33,315,874,000","32,370,392,000","27,965,837,000","26,812,925,000","29,479,479,000","31,105,548,000","30,038,514,000","47,407,102,000","53,214,861,000","46,682,498,000","74,434,654,000","78,635,566,000","74,157,189,000","77,695,285,000"
			GrossPPE,,"67,648,667,000","68,601,031,000","64,580,051,000","62,305,579,000","55,393,946,000","52,802,845,000","68,041,355,000","78,953,978,000","71,137,004,000","140,397,960,000","142,848,317,000",,
				Properties,,"67,648,667,000","68,601,032,000","64,580,052,000","49,846,476,000","47,132,477,000","45,063,926,000","46,967,058,000",,,,,,
				MachineryFurnitureEquipment,,,,,,,,,,,"107,381,897,000",,,
				ConstructionInProgress,,,,,"12,459,104,000","8,261,470,000","7,738,919,000","21,074,297,000",,,"12,120,330,000",,,
			AccumulatedDepreciation,,"-35,278,275,000","-40,635,194,000","-37,767,126,000","-32,826,100,000","-24,288,398,000","-22,764,331,000","-20,634,253,000","-25,739,117,000","-24,454,506,000","-65,963,306,000","-64,212,751,000",,
		GoodwillAndOtherIntangibleAssets,"655,041,000","649,650,000","749,762,000","761,739,000","935,151,000","1,365,371,000","788,582,000","2,300,740,000","2,371,367,000","2,263,972,000","1,842,309,000",,"469,810,000","412,538,000"
			OtherIntangibleAssets,,,,,"935,151,000","1,365,371,000","788,582,000","2,300,740,000","2,371,367,000","2,263,972,000","1,842,309,000",,"469,810,000","412,538,000"
		InvestmentsAndAdvances,"29,671,305,000","62,377,634,000","79,700,995,000","79,528,315,000","50,474,489,000","49,173,049,000","41,311,611,000","50,637,513,000","5,154,348,000","5,494,552,000","10,143,763,000","6,650,040,000","6,679,140,000","5,979,881,000"
			LongTermEquityInvestment,,"26,536,198,000","27,289,705,000","25,173,611,000","20,685,806,000","18,608,682,000",,,,,,"5,648,132,000",,
				InvestmentsinAssociatesatCost,,,,,,,,,,,,"5,648,132,000",,
			InvestmentinFinancialAssets,"558,386,000","35,841,436,000","52,411,290,000","54,354,704,000","29,788,683,000","30,564,367,000","23,896,617,000","45,239,214,000","583,389,000","769,905,000",,"1,001,908,000","6,679,140,000","5,979,881,000"
				FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,,"1,447,150,000","1,418,659,000","1,357,923,000","1,177,260,000","1,370,371,000",,,,,,,,
				AvailableForSaleSecurities,"558,386,000","34,394,286,000","50,992,631,000","52,996,781,000","28,611,423,000","29,193,996,000","23,896,617,000","45,239,214,000",,,,,"6,679,140,000","5,979,881,000"
			OtherInvestments,"29,112,919,000","27,983,348,000",,"26,531,534,000",,"20,070,517,000","17,414,994,000","5,398,299,000","4,570,959,000","4,724,647,000",,,,
		FinancialAssets,"181,257,000","188,262,000","216,904,000","100,965,000","25,004,000","135,276,000","107,816,000","223,099,000","185,031,000",,"228,020,000","40,050,000",,
		NonCurrentAccountsReceivable,"1,169,172,000","274,218,000","2,569,086,000","6,112,305,000","7,524,234,000","7,819,480,000","7,142,231,000","8,414,572,000","1,478,994,000","1,470,215,000","7,626,610,000","3,639,068,000","15,852,825,000","18,851,334,000"
		NonCurrentNoteReceivables,"10,803,423,000","9,971,857,000","7,794,891,000","10,158,306,000","14,400,394,000","11,988,543,000","12,335,838,000","7,747,286,000","7,651,336,000","1,470,216,000","9,836,412,000","4,354,362,000",,
		NonCurrentDeferredAssets,"6,891,416,000","553,409,000","1,010,810,000",,,,,,"5,774,286,000","4,338,682,000","20,638,401,000","24,387,984,000","2,515,443,000","1,959,457,000"
			NonCurrentDeferredTaxesAssets,"6,891,416,000","553,409,000","1,010,810,000",,,,,,"5,774,286,000","4,338,682,000","4,581,036,000",,"2,515,443,000","1,959,457,000"
		NonCurrentPrepaidAssets,"179,879,000","459,563,000","959,838,000","1,617,916,000","1,215,532,000","1,140,633,000","490,429,000","4,000,000",,,,,,
		OtherNonCurrentAssets,"53,880,885,000","27,519,810,000","14,648,509,000","16,134,306,000","15,995,100,000","11,198,457,000","7,090,546,000","11,118,723,000","50,834,568,000","53,845,135,000","3,764,974,000","6,609,352,000","2,294,310,000","1,771,514,000"
TotalLiabilitiesNetMinorityInterest,"106,072,569,000","125,201,260,000","130,222,827,000","126,434,502,000","107,906,186,000","90,824,201,000","77,696,493,000","104,914,985,000","85,940,111,000","76,370,590,000","77,211,240,000","79,823,805,000","39,844,212,000","43,760,581,000"
	CurrentLiabilities,"25,638,057,000","36,523,971,000","34,186,952,000","31,138,510,000","28,099,643,000","19,284,008,000","25,697,889,000","30,849,647,000","26,124,809,000","18,369,509,000","13,375,874,000","24,162,113,000","11,002,707,000","10,195,323,000"
		PayablesAndAccruedExpenses,"9,779,075,000","10,262,682,000","14,337,850,000","13,253,278,000","12,313,871,000","9,973,723,000","11,177,788,000","12,896,663,000","1,032,521,000","1,686,912,000","1,257,182,000","15,054,616,000","4,689,335,000","4,313,559,000"
			Payables,"9,779,075,000","8,896,306,000","13,133,628,000","12,065,129,000","12,313,871,000","9,973,723,000","11,177,788,000","12,896,663,000","1,032,521,000","1,102,672,000","1,257,182,000","15,054,616,000","4,689,335,000","4,313,559,000"
				AccountsPayable,"3,095,469,000","3,360,550,000","10,443,752,000","9,659,301,000","10,128,507,000","7,489,134,000","7,740,578,000","7,490,802,000",,,"4,471,306,000","1,925,416,000","2,291,929,000","1,976,903,000"
				TotalTaxPayable,"4,108,390,000","4,230,123,000","2,671,537,000","1,942,937,000","2,137,922,000","1,186,306,000","854,688,000","1,257,016,000","1,032,521,000","1,102,672,000","1,257,182,000","2,075,726,000","1,823,838,000","1,448,655,000"
					IncomeTaxPayable,"2,532,732,000","2,953,072,000","1,498,218,000","606,848,000","581,344,000","18,138,000","15,262,000","370,704,000",,,,,,
				DividendsPayable,"2,575,216,000","1,305,633,000","18,339,000","462,891,000","43,522,000","64,402,000","528,204,000","3,977,667,000",,,"3,553,545,000","11,053,474,000",,
				OtherPayable,,,,"136,662,000","3,920,000","1,233,881,000","2,054,318,000","171,178,000",,,,,"573,568,000","888,001,000"
			CurrentAccruedExpenses,,"1,366,376,000","1,204,222,000","1,188,149,000",,,,,,"584,240,000","1,860,514,000",,,
		CurrentProvisions,"1,035,401,000","940,800,000","1,530,435,000","2,177,153,000","590,725,000","32,082,000","23,654,000","267,940,000","240,190,000","257,580,000","121,526,000",,"1,212,621,000","1,231,654,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"161,773,000","164,160,000","193,847,000","107,571,000","114,861,000","258,898,000","265,082,000","118,553,000","4,825,574,000",,"50,726,000","44,980,000",,
		CurrentDebtAndCapitalLeaseObligation,"7,949,800,000","12,270,766,000","6,257,157,000","6,030,844,000","4,772,276,000","5,381,985,000","2,172,100,000","4,939,301,000","5,012,941,000","16,925,000","1,546,445,000","2,821,674,000","1,525,908,000","2,101,284,000"
			CurrentDebt,"7,730,316,000","12,118,644,000","6,111,833,000","5,894,182,000","4,639,304,000","5,307,478,000","1,990,504,000","4,776,372,000","4,869,944,000","16,925,000","1,437,618,000","2,821,674,000","1,525,908,000","2,101,284,000"
				LineOfCredit,,,,,,,,,"109,050,000",,,,,
				OtherCurrentBorrowings,"7,730,316,000","12,118,644,000","6,111,833,000","5,894,182,000","4,639,304,000","5,307,478,000","1,990,504,000","4,776,372,000","4,760,894,000","16,925,000","1,437,618,000","2,821,674,000",,
			CurrentCapitalLeaseObligation,"219,484,000","152,122,000","145,324,000","136,662,000","132,972,000","74,507,000","181,596,000","162,929,000","142,997,000",,"108,827,000",,,
		CurrentDeferredLiabilities,"683,602,000","421,002,000","654,853,000","620,781,000","648,236,000","501,572,000","511,582,000","469,892,000",,"341,462,000","40,050,000","296,134,000",,
			CurrentDeferredRevenue,"683,602,000","421,002,000","654,853,000","620,781,000","648,236,000","501,572,000","511,582,000","469,892,000",,"341,462,000","40,050,000","296,134,000",,
		OtherCurrentLiabilities,"6,028,406,000","12,464,561,000","11,212,810,000","8,948,883,000","9,659,674,000","3,135,748,000","11,547,683,000","12,157,298,000","15,013,583,000","16,066,630,000","10,481,471,000","5,944,709,000","3,574,843,000","2,548,826,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"80,434,512,000","88,677,289,000","96,035,875,000","95,295,992,000","79,806,543,000","71,540,193,000","51,998,604,000","74,065,338,000","59,815,302,000","58,001,081,000","63,835,366,000","55,661,692,000","28,841,505,000","33,565,258,000"
		LongTermProvisions,"27,706,251,000","26,532,365,000","27,571,542,000","23,707,729,000","16,504,514,000","15,633,997,000","11,137,271,000","12,188,316,000","4,652,176,000","5,971,804,000","4,066,556,000",,"2,918,564,000","2,490,917,000"
		LongTermDebtAndCapitalLeaseObligation,"41,642,786,000","44,039,493,000","40,914,367,000","41,469,596,000","43,964,248,000","36,763,398,000","32,962,933,000","47,795,251,000","40,830,536,000","141,425,000","28,644,311,000","32,876,583,000","13,183,697,000","17,843,796,000"
			LongTermDebt,"40,655,081,000","43,215,500,000","39,981,871,000","40,436,754,000","42,845,065,000","35,511,244,000","31,071,305,000","45,935,147,000","39,054,992,000","141,425,000","27,004,863,000","32,876,583,000","13,183,697,000","17,843,796,000"
			LongTermCapitalLeaseObligation,"987,705,000","823,993,000","932,496,000","1,032,842,000","1,119,183,000","1,252,154,000","1,891,628,000","1,860,104,000","1,775,544,000",,"1,639,448,000",,,
		NonCurrentDeferredLiabilities,"369,262,000","8,764,267,000","519,391,000","592,215,000","659,082,000","718,451,000","776,252,000","830,234,000",,"928,653,000","228,020,000","40,050,000",,
			NonCurrentDeferredTaxesLiabilities,,"8,315,386,000",,,,,,,,,,,,
			NonCurrentDeferredRevenue,"369,262,000","448,881,000","519,391,000","592,215,000","659,082,000","718,451,000","776,252,000","830,234,000",,"928,653,000","228,020,000","40,050,000",,
		TradeandOtherPayablesNonCurrent,"4,305,411,000","329,281,000","17,086,885,000","19,211,643,000","11,413,170,000","12,544,753,000","2,347,519,000","3,029,864,000","1,234,426,000",,"980,201,000","1,616,694,000","1,870,247,000","1,764,671,000"
		NonCurrentAccruedExpenses,,,,,,,,,,,"7,697,579,000",,,
		EmployeeBenefits,"4,353,406,000","2,894,949,000","2,001,715,000","2,368,077,000","1,858,824,000","2,001,268,000","1,218,688,000","4,628,570,000","3,731,394,000",,"3,326,006,000","4,132,733,000","798,623,000","1,992,061,000"
			NonCurrentPensionAndOtherPostretirementBenefitPlans,"4,353,406,000","2,894,949,000","2,001,715,000","2,368,077,000","1,858,824,000","2,001,268,000","1,218,688,000","4,628,570,000","3,731,394,000",,"3,326,006,000","4,132,733,000","798,623,000","1,992,061,000"
		DerivativeProductLiabilities,"5,000,000","25,459,000","39,594,000","43,685,000","78,521,000","70,336,000","232,226,000","291,252,000","197,965,000",,,,,
		OtherNonCurrentLiabilities,"2,052,396,000","6,091,475,000","7,902,381,000","7,903,047,000","5,328,184,000","3,807,990,000","3,323,715,000","5,301,851,000","9,168,805,000","51,887,852,000","26,590,272,000","16,995,632,000","10,070,374,000","9,473,813,000"
TotalEquityGrossMinorityInterest,"71,394,146,000","56,008,948,000","42,752,532,000","44,064,927,000","41,580,593,000","53,653,349,000","60,688,908,000","67,280,593,000","77,202,321,000","70,530,410,000","69,797,754,000","70,548,278,000","79,963,236,000","77,835,788,000"
	StockholdersEquity,"70,906,801,000","55,542,906,000","42,339,377,000","44,203,470,000","41,933,385,000","53,344,400,000","60,493,710,000","67,083,945,000","76,843,509,000","70,304,114,000","69,610,291,000","70,198,760,000","79,577,622,000","77,591,247,000"
		CapitalStock,"31,305,331,000","31,305,331,000","31,305,331,000","31,305,331,000","31,305,331,000","31,305,331,000","31,305,331,000","31,305,331,000","31,305,331,000","26,156,567,000","26,156,567,000","26,156,567,000","24,235,829,000","24,235,829,000"
			CommonStock,"31,305,331,000","31,305,331,000","31,305,331,000","31,305,331,000","31,305,331,000","31,305,331,000","31,305,331,000","31,305,331,000","31,305,331,000","26,156,567,000","26,156,567,000","26,156,567,000","24,235,829,000","24,235,829,000"
		AdditionalPaidInCapital,,"31,305,331,000","31,305,331,000","31,305,331,000","31,305,331,000","31,305,331,000","31,305,331,000","31,305,331,000","706,018,000","753,201,000","25,750,918,000","29,587,464,000",,
		RetainedEarnings,,"0","0","0","-12,339,801,000","-3,195,151,000",,,"18,571,011,000","0","15,219,062,000","16,082,057,000",,
		GainsLossesNotAffectingRetainedEarnings,"31,849,530,000","24,237,575,000","11,011,612,000","12,864,878,000","22,928,403,000","25,191,273,000","28,686,049,000","35,135,980,000","212,807,000","163,335,000","2,483,744,000","-1,627,328,000","51,915,782,000","50,192,101,000"
			UnrealizedGainLoss,,"0",,"-16,349,000","-6,458,000",,,,,,,,,
			OtherEquityAdjustments,"31,849,530,000","24,237,575,000","11,011,612,000","12,881,227,000","22,934,861,000","25,191,273,000","28,686,049,000","35,135,980,000",,,,,"51,915,782,000","50,192,101,000"
		OtherEquityInterest,"7,751,940,000",,"22,434,000","33,261,000","39,452,000","42,947,000","502,330,000","642,634,000","26,048,342,000","43,231,011,000","30,925,551,000",,"3,426,011,000","3,163,317,000"
	MinorityInterest,"487,345,000","466,042,000","413,155,000","-138,543,000","-352,792,000","308,949,000","195,198,000","196,648,000","358,812,000","226,296,000","187,463,000","349,518,000","385,614,000","244,541,000"
TotalCapitalization,"111,561,882,000","98,758,406,000","82,321,248,000","84,640,224,000","84,778,450,000","88,855,644,000","91,565,015,000","113,019,092,000","115,898,501,000","70,445,539,000","96,615,154,000","103,075,343,000","92,761,319,000","95,435,043,000"
CommonStockEquity,"70,906,801,000","55,542,906,000","42,339,377,000","44,203,470,000","41,933,385,000","53,344,400,000","60,493,710,000","67,083,945,000","76,843,509,000","70,304,114,000","69,610,291,000","70,198,760,000","79,577,622,000","77,591,247,000"
CapitalLeaseObligations,"1,207,189,000","976,115,000","1,077,820,000","1,169,504,000","1,252,155,000","1,326,661,000","2,073,224,000","2,023,033,000","1,918,541,000",,"1,748,275,000",,,
NetTangibleAssets,"70,251,760,000","54,893,256,000","41,589,615,000","43,441,731,000","40,998,234,000","51,979,029,000","59,705,128,000","64,783,205,000","74,472,142,000","68,040,142,000","67,767,982,000","70,198,760,000","79,107,812,000","77,178,709,000"
WorkingCapital,"15,080,406,000","10,321,442,000","3,171,775,000","-1,865,858,000","1,337,753,000","11,267,185,000","13,381,945,000","13,492,896,000","10,537,863,000","14,436,437,000","14,954,389,000","1,893,548,000","7,607,252,000","5,220,119,000"
InvestedCapital,"119,292,198,000","110,877,050,000","88,433,081,000","90,534,406,000","89,417,754,000","94,163,122,000","93,555,519,000","117,795,464,000","120,768,445,000","70,462,464,000","98,052,772,000","105,897,017,000","94,287,227,000","97,536,327,000"
TangibleBookValue,"70,251,760,000","54,893,256,000","41,589,615,000","43,441,731,000","40,998,234,000","51,979,029,000","59,705,128,000","64,783,205,000","74,472,142,000","68,040,142,000","67,767,982,000","70,198,760,000","79,107,812,000","77,178,709,000"
TotalDebt,"49,592,586,000","56,310,259,000","47,171,524,000","47,500,440,000","48,736,524,000","42,145,383,000","35,135,033,000","52,734,552,000","45,843,477,000","158,350,000","30,190,756,000","35,698,257,000","14,709,605,000","19,945,080,000"
NetDebt,"48,050,090,000","54,750,792,000","45,301,452,000","45,651,268,000","46,090,396,000","39,411,644,000","29,464,226,000","46,282,144,000","38,965,149,000","24,310,177,000","20,259,257,000","22,665,179,000","6,614,698,000","14,485,941,000"
ShareIssued,"1,352,634,100","1,353,052,855","1,353,052,855","1,353,052,855","1,353,052,855","1,353,052,855","1,353,052,855","1,353,052,855","1,353,047,179","1,353,699,648","1,133,252,082","905,629,992","1,130,255,390","1,130,255,390"
OrdinarySharesNumber,"1,352,634,100","1,353,052,855","1,353,052,855","1,353,052,855","1,353,052,855","1,353,052,855","1,353,052,855","1,353,052,855","1,353,047,179","1,353,699,648","1,133,252,082","905,629,992","1,130,255,390","1,130,255,390"
