name,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012
		NonCurrentDeferredLiabilities,"18,000,000","18,700,000","19,100,000","17,500,000","17,000,000","19,800,000","19,200,000","16,900,000","19,600,000","21,100,000","20,500,000","6,700,000","8,500,000","9,300,000","10,000,000","11,100,000","10,900,000","15,100,000","15,200,000","14,600,000","17,200,000","22,800,000","275,700,000","279,500,000","288,500,000","300,800,000","300,600,000","305,000,000","313,800,000"
			NonCurrentDeferredTaxesLiabilities,"18,000,000","18,700,000","19,100,000","17,500,000","17,000,000","19,800,000","19,200,000","16,900,000","19,600,000","21,100,000","20,500,000","6,700,000","8,500,000","9,300,000","10,000,000","11,100,000","10,900,000","15,100,000","15,200,000","14,600,000","17,200,000","22,800,000","275,700,000","279,500,000","288,500,000","300,800,000","300,600,000","305,000,000","313,800,000"
		OtherNonCurrentLiabilities,"45,600,000","45,700,000","49,700,000","42,500,000","80,000,000","81,000,000","80,800,000","80,600,000","82,400,000","79,100,000","77,800,000","76,700,000","74,600,000","73,500,000","71,800,000","69,300,000","71,200,000","70,000,000","69,200,000","67,200,000","70,800,000","64,600,000","65,600,000","65,900,000","68,700,000","77,400,000","71,700,000","70,900,000","71,000,000"
TotalEquityGrossMinorityInterest,"1,126,400,000","1,126,200,000","1,134,900,000","1,091,900,000","1,145,300,000","1,123,700,000","1,120,500,000","1,177,400,000","1,226,600,000","1,240,500,000","1,226,600,000","1,185,300,000","1,233,000,000","1,251,400,000","1,255,600,000","1,170,200,000","1,212,600,000","1,334,000,000","1,370,300,000","1,388,000,000","1,445,500,000","1,567,000,000","1,369,100,000","1,285,500,000","799,600,000","2,798,600,000","2,834,100,000","2,859,200,000","2,843,900,000"
	StockholdersEquity,"1,093,800,000","1,093,000,000","1,097,700,000","1,051,300,000","1,102,800,000","1,081,400,000","1,074,800,000","1,131,800,000","1,181,100,000","1,195,000,000","1,181,900,000","1,185,200,000","1,232,900,000","1,251,400,000","1,255,600,000","1,170,200,000","1,212,600,000","1,334,000,000","1,370,300,000","1,388,000,000","1,445,500,000","1,567,000,000","1,369,100,000","1,285,500,000","799,600,000","2,798,600,000","2,834,100,000","2,859,200,000","2,843,900,000"
		CapitalStock,"1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,200,000","1,200,000","1,000,000","874,700,000","2,876,500,000","2,912,000,000","2,927,300,000","2,909,900,000"
			CommonStock,"1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,200,000","1,200,000","1,000,000","874,700,000","2,876,500,000","2,912,000,000","2,927,300,000","2,909,900,000"
		AdditionalPaidInCapital,"2,074,700,000","2,067,600,000","2,057,900,000","2,012,000,000","1,995,000,000","1,974,500,000","1,965,500,000","1,960,600,000","1,963,000,000","1,958,700,000","1,953,900,000","1,948,600,000","1,949,500,000","1,945,400,000","1,939,300,000","1,935,000,000","1,934,300,000","1,929,300,000","1,925,100,000","1,920,600,000","1,911,200,000","1,456,600,000","1,452,900,000","1,350,300,000",,,,,
		RetainedEarnings,"-964,600,000","-957,300,000","-943,900,000","-941,900,000","-871,600,000","-877,600,000","-873,500,000","-817,400,000","-775,600,000","-760,300,000","-760,300,000","-747,400,000","-699,500,000","-679,100,000","-670,200,000","-651,300,000","-602,200,000","-480,800,000","-455,300,000","-430,800,000","-377,000,000","188,400,000","-15,200,000","7,300,000",,,,,
		GainsLossesNotAffectingRetainedEarnings,"-17,700,000","-18,700,000","-17,700,000","-20,200,000","-22,000,000","-16,900,000","-18,600,000","-12,800,000","-7,700,000","-4,800,000","-13,100,000","-17,400,000","-18,500,000","-16,300,000","-14,900,000","-114,900,000","-120,900,000","-115,900,000","-100,900,000","-103,200,000","-90,100,000","-79,200,000","-69,800,000","-73,100,000","-75,100,000","-77,900,000","-77,900,000","-68,100,000","-66,000,000"
	MinorityInterest,"32,600,000","33,200,000","37,200,000","40,600,000","42,500,000","42,300,000","45,700,000","45,600,000","45,500,000","45,500,000","44,700,000","100,000","100,000",,,,,,,,,,,,,,,,
TotalCapitalization,"3,315,900,000","3,305,500,000","3,343,600,000","3,237,000,000","3,252,400,000","3,239,900,000","3,291,300,000","3,288,200,000","3,326,400,000","3,339,700,000","3,325,500,000","3,327,700,000","3,369,700,000","3,416,900,000","3,439,900,000","3,393,100,000","3,464,300,000","3,635,700,000","3,672,000,000","3,689,700,000","3,643,800,000","3,165,200,000","2,967,200,000","2,883,500,000","2,319,600,000","2,798,600,000","2,834,100,000","2,859,200,000","2,843,900,000"
CommonStockEquity,"1,093,800,000","1,093,000,000","1,097,700,000","1,051,300,000","1,102,800,000","1,081,400,000","1,074,800,000","1,131,800,000","1,181,100,000","1,195,000,000","1,181,900,000","1,185,200,000","1,232,900,000","1,251,400,000","1,255,600,000","1,170,200,000","1,212,600,000","1,334,000,000","1,370,300,000","1,388,000,000","1,445,500,000","1,567,000,000","1,369,100,000","1,285,500,000","799,600,000","2,798,600,000","2,834,100,000","2,859,200,000","2,843,900,000"
CapitalLeaseObligations,"1,453,400,000","1,407,100,000","1,383,000,000","1,320,300,000",,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"-1,540,200,000","-1,538,400,000","-1,535,900,000","-1,561,400,000","-1,514,100,000","-1,549,200,000","-1,564,000,000","-1,563,000,000","-1,527,800,000","-1,519,300,000","-1,526,700,000","-1,439,300,000","-1,401,800,000","-1,399,900,000","-1,412,100,000","-1,517,600,000","-1,432,600,000","-1,391,100,000","-1,380,500,000","-1,378,600,000","-1,341,900,000","-613,500,000","-830,900,000","-927,200,000","-1,430,500,000","545,200,000","566,200,000","571,700,000","546,700,000"
WorkingCapital,"-214,200,000","-185,100,000","-112,500,000","-186,800,000","26,900,000","31,600,000","84,100,000","49,700,000","76,400,000","67,000,000","52,800,000","100,800,000","126,700,000","151,600,000","143,800,000","68,400,000","151,000,000","210,000,000","202,900,000","176,600,000","100,100,000","322,900,000","347,400,000","240,200,000","-329,800,000","157,800,000","158,800,000","146,700,000","109,400,000"
InvestedCapital,"3,510,900,000","3,515,500,000","3,890,000,000","3,392,000,000","3,412,400,000","3,414,900,000","3,391,300,000","3,380,200,000","3,406,400,000","3,412,700,000","3,410,500,000","3,327,700,000","3,369,700,000","3,416,900,000","3,439,900,000","3,428,400,000","3,464,300,000","3,635,700,000","3,672,000,000","3,689,700,000","3,643,800,000","3,165,200,000","2,967,200,000","2,883,500,000","2,319,600,000","2,798,600,000","2,834,100,000","2,859,200,000","2,843,900,000"
TangibleBookValue,"-1,540,200,000","-1,538,400,000","-1,535,900,000","-1,561,400,000","-1,514,100,000","-1,549,200,000","-1,564,000,000","-1,563,000,000","-1,527,800,000","-1,519,300,000","-1,526,700,000","-1,439,300,000","-1,401,800,000","-1,399,900,000","-1,412,100,000","-1,517,600,000","-1,432,600,000","-1,391,100,000","-1,380,500,000","-1,378,600,000","-1,341,900,000","-613,500,000","-830,900,000","-927,200,000","-1,430,500,000","545,200,000","566,200,000","571,700,000","546,700,000"
TotalDebt,"3,870,500,000","3,829,600,000","4,175,300,000","3,661,000,000","2,309,600,000","2,333,500,000","2,316,500,000","2,248,400,000","2,225,300,000","2,217,700,000","2,228,600,000","2,142,500,000","2,136,800,000","2,165,500,000","2,184,300,000","2,258,200,000","2,251,700,000","2,301,700,000","2,301,700,000","2,301,700,000","2,198,300,000","1,598,200,000","1,598,100,000","1,598,000,000","1,520,000,000",,,,
NetDebt,"2,358,000,000","2,364,200,000","2,317,500,000","2,288,000,000","2,256,900,000","2,276,800,000","2,274,800,000","2,195,900,000","2,177,000,000","2,175,700,000","2,205,500,000","2,116,200,000","2,071,600,000","2,092,400,000","2,123,300,000","2,215,000,000","2,150,100,000","2,195,300,000","2,233,300,000","2,245,700,000","2,169,800,000","1,326,000,000","1,374,700,000","1,484,100,000","1,490,200,000",,,,
ShareIssued,"143,600,000","143,500,000","143,300,000","141,600,000","140,200,000","139,500,000","139,256,951","139,200,000","138,600,000","138,600,000","138,600,000","138,600,000","138,000,000","138,000,000","137,900,000","137,900,000","137,600,000","137,500,000","137,500,000","137,200,000","136,600,000","120,000,000","120,000,000","97,000,000","120,000,000","120,000,000","120,000,000","120,000,000","120,000,000"
OrdinarySharesNumber,"143,600,000","143,500,000","143,300,000","141,600,000","140,200,000","139,500,000","139,256,951","139,200,000","138,600,000","138,600,000","138,600,000","138,600,000","138,000,000","138,000,000","137,900,000","137,900,000","137,600,000","137,500,000","137,500,000","137,200,000","136,600,000","120,000,000","120,000,000","97,000,000","120,000,000","120,000,000","120,000,000","120,000,000","120,000,000"
