name,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,06/30/1988,06/30/1987,06/30/1986
			OtherReceivables,"205,465,000","177,643,000","166,767,000","162,989,000","162,518,000","163,874,000","176,455,000","179,145,000","164,297,000","158,055,000","143,164,000","136,636,000","130,059,000","148,877,000","160,236,000","129,783,000","150,401,000","192,238,000","236,777,000","274,064,000","235,294,000","316,910,000","318,274,000","271,037,000","124,739,000","118,391,000","115,935,000","110,394,000","101,961,000","92,772,000","92,097,000","84,872,000","82,525,000","79,377,000","83,605,000","75,550,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ReceivablesAdjustmentsAllowances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-10,829,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"2,011,367,000","2,014,260,000","1,790,044,000","1,678,132,000","1,755,991,000","1,804,564,000","1,762,640,000","1,621,304,000","1,732,759,000","1,780,262,000","1,707,001,000","1,549,494,000","1,538,644,000","1,241,593,000","1,247,972,000","1,173,329,000","1,248,213,000","1,279,760,000","1,320,204,000","1,300,459,000","1,387,681,000","1,453,996,000","1,441,439,000","1,371,681,000","1,448,989,000","1,448,628,000","1,465,431,000","1,377,405,000","1,473,072,000","1,515,325,000","1,489,748,000","1,400,732,000","1,429,014,000","1,452,664,000","1,456,078,000","1,412,153,000","1,390,862,000","1,361,457,000","1,295,137,000","1,171,655,000","1,196,558,000","1,232,979,000","1,266,319,000","1,254,550,000","1,335,186,000","1,519,651,000","1,506,793,000","1,494,694,000","1,488,799,000","1,477,267,000","1,353,774,000","1,265,802,000","1,270,971,000","1,314,400,000","1,250,827,000","1,182,878,000","1,137,108,000","1,153,521,000","1,068,065,000","1,030,962,000","1,072,248,000","1,119,993,000","1,044,583,000","991,378,000","984,900,000","999,779,000","991,306,000","997,167,000","1,027,939,000","1,058,579,000","1,046,342,000","1,051,968,000","1,070,287,000","1,110,732,000","1,047,713,000","1,008,864,000","1,006,037,000","1,065,313,000","1,027,213,000","974,196,000","909,835,000","915,000,000","920,800,000","915,100,000","939,000,000","1,011,700,000","1,010,100,000","944,300,000","873,300,000","825,000,000","777,700,000","727,800,000","696,200,000","714,800,000","709,600,000","707,200,000","663,700,000","655,000,000","649,500,000","625,900,000","576,100,000","552,600,000","514,300,000","492,900,000","480,500,000","497,400,000","495,200,000","499,700,000","512,900,000","536,900,000","558,000,000","553,000,000","565,400,000","584,900,000","584,300,000","608,200,000","663,400,000","681,100,000","684,400,000","686,500,000","672,900,000","662,600,000","664,900,000","640,900,000","502,600,000","410,500,000","411,200,000"
			RawMaterials,"281,327,000","278,401,000","207,049,000","164,286,000","190,082,000","200,964,000","197,048,000","182,146,000","200,959,000","203,693,000","202,328,000","183,573,000","185,584,000","79,825,000","80,291,000","74,765,000","83,257,000","83,646,000","86,355,000","85,024,000","88,479,000","96,833,000","108,388,000","106,419,000","112,462,000","111,424,000","116,091,000","112,483,000","128,466,000","134,047,000","131,816,000","132,399,000","146,404,000","150,624,000","154,937,000","156,882,000","156,818,000","159,859,000","161,658,000","141,974,000","149,471,000","156,772,000","157,535,000","158,789,000","181,982,000","215,723,000","208,540,000","211,746,000","202,077,000","190,156,000","183,504,000","165,156,000","176,977,000","203,529,000","195,109,000","168,250,000","174,177,000","181,321,000","167,184,000","147,592,000","161,186,000","160,009,000","141,132,000","127,548,000","127,600,000","120,889,000","118,512,000","122,536,000","129,589,000","137,503,000","154,942,000","166,737,000","168,816,000","166,925,000","166,851,000","168,299,000","148,149,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			WorkInProcess,"968,206,000","948,968,000","891,985,000","850,778,000","869,654,000","866,357,000","861,279,000","765,835,000","811,898,000","824,356,000","797,113,000","723,133,000","736,697,000","682,901,000","686,063,000","639,907,000","672,928,000","681,699,000","708,634,000","688,727,000","752,587,000","786,266,000","773,647,000","732,294,000","786,105,000","777,668,000","801,798,000","733,025,000","785,168,000","780,023,000","768,879,000","692,042,000","720,188,000","726,721,000","710,271,000","670,588,000","681,060,000","639,321,000","623,866,000","564,204,000","560,411,000","566,483,000","580,468,000","581,266,000","605,443,000","670,275,000","696,264,000","682,816,000","688,256,000","711,085,000","624,843,000","581,745,000","575,283,000","571,484,000","553,950,000","494,469,000","487,861,000","483,032,000","444,042,000","427,552,000","443,691,000","439,123,000","438,501,000","415,749,000","387,985,000","372,448,000","370,731,000","399,574,000","384,330,000","386,932,000","383,495,000","353,410,000","345,708,000","358,364,000","334,256,000","344,861,000","326,308,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,"761,834,000","786,891,000","691,010,000","663,068,000","696,255,000","737,243,000","704,313,000","673,323,000","719,902,000","752,213,000","707,560,000","642,788,000","616,363,000","478,867,000","481,618,000","458,657,000","492,028,000","514,415,000","525,215,000","526,708,000","546,615,000","570,897,000","559,404,000","532,968,000","550,422,000","559,536,000","547,542,000","531,897,000","559,438,000","601,255,000","589,053,000","576,291,000","562,422,000","575,319,000","590,870,000","584,683,000","552,984,000","562,277,000","509,613,000","465,477,000","486,676,000","509,724,000","528,316,000","514,495,000","547,761,000","633,653,000","601,989,000","600,132,000","598,466,000","576,026,000","545,427,000","518,901,000","518,711,000","539,387,000","501,768,000","520,159,000","475,070,000","489,168,000","456,839,000","455,818,000","467,371,000","520,861,000","464,950,000","448,081,000","469,315,000","506,442,000","502,063,000","475,057,000","514,020,000","534,144,000","507,905,000","531,821,000","555,763,000","585,443,000","546,606,000","495,704,000","531,580,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"183,294,000","261,103,000","166,536,000","182,494,000","178,366,000","188,868,000","165,213,000","134,886,000","165,083,000","202,848,000","134,350,000","120,282,000","118,962,000","133,592,000","144,444,000","104,360,000","124,025,000","141,030,000","196,917,000","241,684,000","188,855,000","160,335,000","116,962,000","129,837,000","183,119,000","169,262,000","176,245,000","182,669,000","136,268,000","152,477,000","161,123,000","137,429,000","100,336,000","129,439,000","93,597,000","111,934,000","89,692,000","106,416,000","104,216,000","111,545,000","90,153,000","98,989,000","100,189,000","142,335,000","151,500,000","69,498,000","72,870,000","82,326,000","70,334,000","63,774,000","69,148,000","69,655,000","64,200,000","49,281,000","60,656,000","64,238,000","48,505,000","51,953,000","45,747,000","49,956,000","42,466,000","42,070,000","39,272,000","45,814,000","39,192,000","39,603,000","38,876,000","51,949,000","43,265,000","41,298,000","44,998,000","48,532,000","42,248,000","43,055,000","43,580,000","39,486,000","37,681,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"92,912,000","86,992,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,"146,939,000","148,198,000","144,033,000","142,147,000","152,599,000","150,301,000","147,410,000","136,193,000","122,840,000","125,612,000","123,390,000","126,955,000","134,724,000","127,905,000","130,490,000","129,352,000","132,991,000","144,819,000","144,002,000","145,847,000","151,840,000","130,426,000","130,094,000","130,129,000","123,906,000","124,182,000","124,640,000","121,980,000","125,998,000","145,131,000","147,447,000","145,831,000","145,013,000","137,206,000","128,801,000","140,264,000","132,261,000","131,228,000","132,012,000","127,986,000","111,542,000","133,508,000","130,386,000","127,845,000","108,384,000","115,187,000","116,991,000","114,551,000","108,409,000","103,106,000","102,498,000","99,781,000","85,329,000","87,483,000","80,386,000","82,421,000","98,682,000","101,303,000","109,376,000","91,439,000","93,671,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,"146,939,000","148,198,000","144,033,000","142,147,000","152,599,000","150,301,000","147,410,000","136,193,000","122,840,000","125,612,000","123,390,000","126,955,000","134,724,000","127,905,000","130,490,000","129,352,000","132,991,000","144,819,000","144,002,000","145,847,000","151,840,000","130,426,000","130,094,000","130,129,000","123,906,000","124,182,000","124,640,000","121,980,000","125,998,000","145,131,000","147,447,000","145,831,000","145,013,000","137,206,000","128,801,000","140,264,000","132,261,000","131,228,000","132,012,000","127,986,000","111,542,000","133,508,000","130,386,000","127,845,000","108,384,000","115,187,000","116,991,000","114,551,000","108,409,000","103,106,000","102,498,000","99,781,000","85,329,000","87,483,000","80,386,000","82,421,000","98,682,000","101,303,000","109,376,000","91,439,000","93,671,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"110,683,000","215,533,000","359,107,000","363,162,000","270,417,000","83,754,000","85,700,000","87,100,000","87,500,000","100,400,000","108,200,000","107,100,000","106,100,000","109,000,000","109,200,000","102,300,000","101,100,000","104,800,000","98,200,000","95,100,000","92,300,000","79,100,000","80,500,000","79,600,000","71,700,000","60,500,000","54,100,000","53,500,000","55,400,000","56,800,000","48,200,000","43,500,000","42,400,000","38,900,000","43,700,000","47,100,000","45,600,000","36,500,000","39,300,000","35,900,000","31,500,000","31,100,000","42,400,000","43,200,000","39,000,000","53,400,000","50,700,000","50,200,000","44,100,000","69,800,000","48,800,000","15,200,000"
