name,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994
		NonCurrentDeferredLiabilities,"147,161,000","131,886,000","142,937,000","146,207,000","142,634,000","138,246,000","167,676,000","172,033,000","167,486,000","150,033,000","162,285,000","165,684,000","148,353,000","122,236,000","144,697,000","141,746,000","126,552,000","110,965,000","132,072,000","138,383,000","125,965,000","106,755,000","119,423,000","128,320,000","119,101,000","101,022,000","122,227,000","137,765,000","124,862,000","99,687,000","94,940,000","90,255,000","79,374,000","61,223,000","66,640,000",,"62,894,000",,"70,462,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredRevenue,"147,161,000","131,886,000","142,937,000","146,207,000","142,634,000","138,246,000","167,676,000","172,033,000","167,486,000","150,033,000","162,285,000","165,684,000","148,353,000","122,236,000","144,697,000","141,746,000","126,552,000","110,965,000","132,072,000","138,383,000","125,965,000","106,755,000","119,423,000","128,320,000","119,101,000","101,022,000","122,227,000","137,765,000","124,862,000","99,687,000","94,940,000","90,255,000","79,374,000","61,223,000","66,640,000",,"62,894,000",,"70,462,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,356,000",,,,"1,052,000","67,593,000","995,000","53,705,000","78,406,000","69,344,000",,,"119,715,000","130,850,000","122,401,000",,"211,440,000",,"267,318,000",,,,,,,"203,107,000",,,,,,,"212,136,000","213,800,000","255,029,000","4,519,000","179,692,000","224,965,000","176,707,000","4,903,000","5,001,000","5,094,000",,"5,259,000",,,,"65,028,000",,,,"100,000","100,000","200,000","-100,000","100,000","100,000",,,"100,000",,"-100,000","-100,000",,"100,000",,"-100,000","-100,000",,,,,"200,000",,"-100,000"
TotalEquityGrossMinorityInterest,"2,416,919,000","2,341,244,000","2,371,457,000","2,119,439,000","1,898,776,000","1,808,562,000","1,682,316,000","1,607,571,000","1,466,808,000","1,605,492,000","1,650,676,000","1,535,777,000","1,408,280,000","1,304,441,000","1,299,139,000","1,357,601,000","1,256,463,000","1,239,165,000","1,240,490,000","1,274,881,000","1,165,237,000","1,124,255,000","1,151,394,000","1,099,215,000","1,326,082,000","1,261,352,000","1,275,094,000","1,320,279,000","1,552,092,000","1,480,477,000","1,379,308,000","1,521,824,000","1,418,241,000","1,374,799,000","1,346,019,000","1,650,796,000","1,818,201,000","1,740,374,000","1,686,678,000","1,815,466,000","1,868,724,000","1,757,262,000","1,671,587,000","1,548,602,000","1,474,971,000","1,373,789,000","1,372,475,000","1,315,953,000","1,224,378,000","1,129,375,000","1,052,078,000","1,279,620,000","1,255,128,000","1,152,074,000","1,086,516,000","1,000,207,000","773,894,000","677,162,000","905,399,000","816,390,000","785,971,000","834,995,000","647,980,000","511,428,000","517,381,000","494,868,000","565,072,000","556,084,000","427,895,000","403,245,000","356,738,000","387,685,000","312,790,000","349,118,000","298,032,000","303,963,000","289,951,000","247,480,000","265,475,000","228,190,000","221,412,000","200,600,000","184,800,000","196,200,000","192,100,000","165,700,000","169,200,000","158,000,000","156,300,000","144,600,000","141,000,000","137,800,000","134,700,000","152,000,000","156,700,000","150,200,000","150,000,000","146,200,000","141,300,000","135,300,000","129,700,000","129,500,000","129,500,000","133,900,000","135,100,000"
	StockholdersEquity,"2,416,919,000","2,341,244,000","2,371,457,000","2,119,439,000","1,898,776,000","1,808,562,000","1,682,316,000","1,607,571,000","1,466,808,000","1,605,492,000","1,650,676,000","1,535,777,000","1,408,280,000","1,304,441,000","1,299,139,000","1,357,601,000","1,256,463,000","1,239,165,000","1,240,490,000","1,274,881,000","1,165,237,000","1,124,255,000","1,151,394,000","1,099,215,000","1,326,082,000","1,261,352,000","1,275,094,000","1,320,279,000","1,552,092,000","1,480,477,000","1,379,308,000","1,521,824,000","1,418,241,000","1,374,799,000","1,346,019,000","1,650,796,000","1,818,201,000","1,740,374,000","1,686,678,000","1,815,466,000","1,868,724,000","1,757,262,000","1,671,587,000","1,548,602,000","1,474,971,000","1,373,789,000","1,372,475,000","1,315,953,000","1,224,378,000","1,129,375,000","1,052,078,000","1,279,620,000","1,255,128,000","1,152,074,000","1,086,516,000","1,000,207,000","773,894,000","677,162,000","905,399,000","816,390,000","785,971,000","834,995,000","647,980,000","511,428,000","517,381,000","494,868,000","565,072,000","556,084,000","427,895,000","403,245,000","356,738,000","387,685,000","312,790,000","349,118,000","298,032,000","303,963,000","289,951,000","247,480,000","265,475,000","228,190,000","221,412,000","200,600,000","184,800,000","196,200,000","192,100,000","165,700,000","169,200,000","158,000,000","156,300,000","144,600,000","141,000,000","137,800,000","134,700,000","152,000,000","156,700,000","150,200,000","150,000,000","146,200,000","141,300,000","135,300,000","129,700,000","129,500,000","129,500,000","133,900,000","135,100,000"
		CapitalStock,"206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","205,000","200,000","200,000",,,,,,,,,,,,,,,,,,,,,,
			CommonStock,"206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","206,000","205,000","200,000","200,000",,,,,,,,,,,,,,,,,,,,,,
		AdditionalPaidInCapital,"2,127,315,000","2,055,407,000","2,020,180,000","1,962,156,000","1,899,100,000","1,820,223,000","1,762,323,000","1,721,696,000","1,678,100,000","1,644,197,000","1,626,112,000","1,607,958,000","1,570,270,000","1,515,828,000","1,499,770,000","1,483,064,000","1,467,000,000","1,447,795,000","1,420,214,000","1,389,725,000","1,370,763,000","1,325,495,000","1,299,533,000","1,277,755,000","1,259,410,000","1,212,050,000","1,208,653,000","1,196,385,000","1,184,961,000","1,169,699,000","1,134,306,000","1,113,118,000","1,074,215,000","1,072,779,000","1,054,234,000","1,037,299,000","1,014,017,000","951,234,000","937,623,000","914,585,000","870,408,000","830,531,000","810,132,000","784,080,000","766,775,000","722,265,000","706,560,000","692,152,000","687,913,000","663,631,000","653,996,000","676,003,000","640,443,000","585,438,000","562,608,000","546,709,000","522,434,000","473,886,000","474,613,000","464,154,000","458,249,000","406,705,000","375,207,000","364,122,000","357,556,000","335,346,000","329,045,000","314,077,000","292,202,000","262,867,000","260,761,000","237,930,000","210,560,000","193,757,000","191,513,000","190,604,000","187,083,000","115,136,000","184,544,000","183,029,000","180,217,000","196,700,000","190,900,000",,,,,,,,,,,,,,,,,,,,,,
		RetainedEarnings,"8,085,575,000","7,909,872,000","7,653,735,000","7,429,948,000","7,219,739,000","7,031,333,000","6,799,175,000","6,603,359,000","6,400,185,000","6,231,940,000","6,107,321,000","5,945,219,000","5,797,342,000","5,695,376,000","5,544,485,000","5,427,093,000","5,335,417,000","5,270,114,000","5,136,110,000","5,019,640,000","4,926,245,000","4,887,187,000","4,787,736,000","4,697,584,000","4,629,406,000","4,605,557,000","4,507,746,000","4,424,811,000","4,374,121,000","4,339,080,000","4,278,453,000","4,225,453,000","4,178,615,000","4,158,492,000","4,126,100,000","4,082,691,000","4,044,246,000","4,029,072,000","3,970,374,000","3,926,430,000","3,855,154,000","3,823,067,000","3,762,428,000","3,690,301,000","3,648,875,000","3,630,887,000","3,661,344,000","3,624,793,000","3,573,461,000","3,529,995,000","3,462,721,000","3,371,608,000","3,280,861,000","3,196,040,000","3,060,873,000","2,931,540,000","2,741,188,000","2,608,628,000","2,386,091,000","2,196,648,000","2,028,999,000","1,911,069,000","1,752,131,000","1,604,452,000","1,488,482,000","1,387,865,000","1,260,375,000","1,150,972,000","1,055,880,000","968,074,000","889,127,000","797,147,000","713,317,000","636,604,000","569,584,000","507,092,000","447,730,000","399,810,000","353,256,000","309,342,000","272,138,000","241,600,000","217,300,000","187,000,000","158,700,000","132,700,000","120,300,000","95,600,000","86,800,000","76,000,000","70,900,000","61,900,000","52,900,000","47,100,000","42,100,000","34,100,000","25,400,000","21,600,000","16,800,000","11,000,000","5,300,000","4,300,000","1,400,000","-2,000,000","-5,900,000"
		TreasuryStock,"7,796,177,000","7,624,241,000","7,302,664,000","7,272,871,000","7,220,269,000","7,043,200,000","6,879,388,000","6,717,690,000","6,611,683,000","6,270,851,000","6,082,963,000","6,017,606,000","5,959,538,000","5,906,969,000","5,745,322,000","5,552,762,000","5,546,160,000","5,478,950,000","5,316,040,000","5,134,690,000","5,131,977,000","5,088,633,000","4,936,081,000","4,876,330,000","4,562,940,000","4,556,461,000","4,441,511,000","4,301,123,000","4,007,196,000","4,028,508,000","4,033,657,000","3,816,953,000","3,834,795,000","3,856,678,000","3,834,521,000","3,469,400,000","3,240,268,000","3,240,138,000","3,221,525,000","3,025,755,000","2,857,044,000","2,896,542,000","2,901,179,000","2,925,985,000","2,940,885,000","2,979,569,000","2,995,635,000","3,001,198,000","3,037,202,000","3,064,457,000","3,064,845,000","2,768,197,000","2,666,382,000","2,629,610,000","2,537,171,000","2,478,248,000","2,489,934,000","2,405,558,000","1,955,511,000","1,844,618,000","1,701,483,000","1,482,985,000","1,479,564,000","1,457,352,000","1,328,863,000","1,228,549,000","1,024,554,000","909,171,000","920,393,000","827,902,000","793,356,000","647,598,000","611,293,000","481,449,000","463,271,000","393,939,000","345,068,000","267,672,000","272,531,000","264,387,000","231,148,000","237,800,000","223,600,000",,,,,,,,,,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-100,000",,"9,200,000","33,400,000","33,000,000","48,900,000","62,400,000","69,500,000","68,600,000","70,100,000","75,900,000","81,800,000","104,900,000","114,600,000","116,100,000","124,600,000","124,600,000","124,500,000","124,300,000","124,400,000","125,200,000","128,100,000","135,900,000","141,000,000"
TotalCapitalization,"3,015,375,000","2,939,545,000","2,969,603,000","2,717,430,000","2,496,612,000","2,406,243,000","2,279,843,000","2,204,944,000","2,064,028,000","2,202,558,000","2,247,589,000","2,132,537,000","2,004,887,000","1,900,896,000","1,895,442,000","1,953,752,000","1,852,462,000","1,838,425,000","1,839,727,000","1,874,094,000","1,764,426,000","1,723,485,000","1,751,198,000","1,699,593,000","1,927,333,000","1,863,792,000","1,874,706,000","1,920,914,000","2,153,641,000","2,084,039,000","1,979,140,000","1,524,617,000","1,421,717,000","1,382,408,000","1,353,370,000","1,660,269,000","1,827,502,000","1,750,217,000","1,696,517,000","1,817,465,000","2,002,094,000","1,892,798,000","1,804,957,000","1,686,360,000","1,640,769,000","1,539,639,000","1,575,105,000","1,518,656,000","1,427,152,000","1,332,195,000","1,254,966,000","1,482,574,000","1,537,208,000","1,355,154,000","1,286,516,000","1,203,407,000","1,188,894,000","980,162,000","1,108,748,000","1,019,854,000","989,954,000","1,039,072,000","852,185,000","715,745,000","721,809,000","694,868,000","840,038,000","875,808,000","547,713,000","518,245,000","471,738,000","502,685,000","432,971,000","464,118,000","418,382,000","423,944,000","409,939,000","367,647,000","387,405,000","380,256,000","371,554,000","352,900,000","335,100,000","350,300,000","346,400,000","320,200,000","499,700,000","500,300,000","448,400,000","284,300,000","365,400,000","370,900,000","355,700,000","353,500,000","432,000,000","458,900,000","460,200,000","466,000,000","547,100,000","538,900,000","414,500,000","430,500,000","454,600,000","520,600,000","560,100,000"
CommonStockEquity,"2,416,919,000","2,341,244,000","2,371,457,000","2,119,439,000","1,898,776,000","1,808,562,000","1,682,316,000","1,607,571,000","1,466,808,000","1,605,492,000","1,650,676,000","1,535,777,000","1,408,280,000","1,304,441,000","1,299,139,000","1,357,601,000","1,256,463,000","1,239,165,000","1,240,490,000","1,274,881,000","1,165,237,000","1,124,255,000","1,151,394,000","1,099,215,000","1,326,082,000","1,261,352,000","1,275,094,000","1,320,279,000","1,552,092,000","1,480,477,000","1,379,308,000","1,521,824,000","1,418,241,000","1,374,799,000","1,346,019,000","1,650,796,000","1,818,201,000","1,740,374,000","1,686,678,000","1,815,466,000","1,868,724,000","1,757,262,000","1,671,587,000","1,548,602,000","1,474,971,000","1,373,789,000","1,372,475,000","1,315,953,000","1,224,378,000","1,129,375,000","1,052,078,000","1,279,620,000","1,255,128,000","1,152,074,000","1,086,516,000","1,000,207,000","773,894,000","677,162,000","905,399,000","816,390,000","785,971,000","834,995,000","647,980,000","511,428,000","517,381,000","494,868,000","565,072,000","556,084,000","427,895,000","403,245,000","356,738,000","387,685,000","312,790,000","349,118,000","298,032,000","303,963,000","289,951,000","247,480,000","265,475,000","228,190,000","221,412,000","200,600,000","184,800,000","196,200,000","192,100,000","165,700,000","169,200,000","158,000,000","156,300,000","144,600,000","141,000,000","137,800,000","134,700,000","152,000,000","156,700,000","150,200,000","150,000,000","146,200,000","141,300,000","135,300,000","129,700,000","129,500,000","129,500,000","133,900,000","135,100,000"
CapitalLeaseObligations,"83,632,000","85,377,000","85,674,000","87,331,000","86,199,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"2,416,919,000","2,341,244,000","2,371,457,000","2,119,439,000","1,898,776,000","1,808,562,000","1,682,316,000","1,607,571,000","1,466,808,000","1,605,492,000","1,649,113,000","1,533,869,000","1,406,026,000","1,301,842,000","1,296,194,000","1,354,310,000","1,252,827,000","1,235,183,000","1,236,163,000","1,270,208,000","1,160,218,000","1,118,891,000","1,145,684,000","1,093,160,000","1,319,681,000","1,254,605,000","1,267,574,000","1,311,985,000","1,543,273,000","1,471,258,000","1,379,308,000","1,472,897,000","1,369,314,000","1,325,872,000","1,346,019,000","1,601,869,000","1,818,201,000","1,691,447,000","1,637,751,000","1,766,539,000","1,819,797,000","1,708,335,000","1,622,660,000","1,499,675,000","1,426,044,000","1,324,862,000","1,360,768,000","1,304,225,000","1,212,630,000","1,117,593,000","1,040,262,000","1,267,771,000","1,194,296,000","1,140,138,000","1,074,549,000","988,209,000","761,864,000","665,101,000","845,487,000","756,447,000","725,996,000","779,689,000","592,674,000","456,122,000","462,075,000","439,562,000","517,113,000","500,778,000","372,589,000","347,939,000","301,432,000","332,379,000","257,484,000","293,812,000","291,380,000","297,037,000","228,388,000","240,008,000","257,729,000","220,171,000","213,120,000","189,300,000","173,100,000","183,900,000","179,700,000","156,000,000","159,300,000","70,500,000","145,800,000","133,800,000","141,000,000","137,800,000","134,700,000","152,000,000","156,700,000","150,200,000","150,000,000","146,200,000","141,300,000","135,300,000","129,700,000","17,600,000","2,500,000","4,300,000","2,700,000"
WorkingCapital,"2,019,367,000","1,873,082,000","1,996,347,000","1,680,514,000","1,514,730,000","1,382,235,000","1,437,344,000","1,288,728,000","1,201,778,000","1,318,025,000","1,400,126,000","1,314,172,000","1,172,781,000","905,049,000","968,792,000","1,025,354,000","1,030,314,000","876,593,000","958,715,000","1,013,051,000","1,009,830,000","903,350,000","946,438,000","965,410,000","1,252,273,000","1,092,345,000","1,219,832,000","1,259,879,000","1,557,022,000","1,419,037,000","1,510,854,000","1,077,717,000","980,059,000","936,769,000","898,591,000","1,206,207,000","1,441,121,000","1,352,774,000","1,341,258,000","1,473,281,000","1,584,374,000","1,433,523,000","1,403,203,000","1,414,729,000","1,262,931,000","996,210,000","1,064,898,000","714,766,000","892,251,000","501,697,000","322,546,000","453,411,000","441,042,000","183,294,000","80,277,000","91,857,000","-19,418,000","-277,363,000","74,193,000","16,061,000","108,626,000","231,030,000","341,074,000","250,416,000","378,366,000","114,631,000","420,962,000","523,173,000","136,486,000","-68,814,000","-78,441,000","1,311,000","-34,309,000","21,061,000","-19,015,000","8,311,000","29,072,000","70,474,000","50,524,000","54,641,000","49,746,000","500,000","-69,300,000","-67,200,000","-82,700,000","-45,500,000","153,400,000","142,200,000","104,200,000","-7,100,000","102,500,000","97,000,000","90,700,000","101,700,000","99,100,000","91,300,000","84,100,000","70,200,000","136,900,000","138,900,000","58,000,000","55,600,000","60,400,000","63,600,000","85,000,000"
InvestedCapital,"3,015,375,000","2,939,545,000","2,969,603,000","2,717,430,000","2,496,612,000","2,406,243,000","2,279,843,000","2,204,944,000","2,064,028,000","2,202,558,000","2,247,589,000","2,132,537,000","2,004,887,000","1,900,896,000","1,895,442,000","1,953,752,000","1,852,462,000","1,838,425,000","1,839,727,000","1,874,094,000","1,764,426,000","1,723,485,000","1,751,198,000","1,699,593,000","1,927,333,000","1,863,792,000","1,874,706,000","1,920,914,000","2,153,641,000","2,084,039,000","1,979,140,000","1,524,617,000","1,421,717,000","1,382,408,000","1,353,370,000","1,749,918,000","1,902,849,000","1,840,555,000","1,795,758,000","1,896,490,000","2,060,443,000","1,905,142,000","1,882,858,000","1,783,381,000","1,716,150,000","1,584,178,000","1,665,887,000","1,634,855,000","1,495,380,000","1,415,658,000","1,366,613,000","1,618,698,000","1,537,208,000","1,508,706,000","1,457,719,000","1,371,595,000","1,270,548,000","1,136,978,000","1,222,447,000","1,147,626,000","1,088,332,000","1,048,798,000","954,553,000","807,318,000","811,772,000","748,208,000","937,710,000","990,460,000","685,598,000","657,502,000","625,465,000","627,392,000","549,178,000","582,829,000","550,733,000","534,392,000","516,143,000","421,135,000","480,588,000","480,665,000","475,518,000","478,700,000","529,300,000","547,200,000","575,700,000","486,000,000","505,300,000","506,000,000","454,100,000","392,700,000","365,500,000","371,000,000","355,800,000","353,600,000","432,100,000","460,000,000","460,300,000","466,100,000","562,800,000","552,600,000","414,600,000","430,500,000","454,600,000","520,600,000","561,200,000"
TangibleBookValue,"2,416,919,000","2,341,244,000","2,371,457,000","2,119,439,000","1,898,776,000","1,808,562,000","1,682,316,000","1,607,571,000","1,466,808,000","1,605,492,000","1,649,113,000","1,533,869,000","1,406,026,000","1,301,842,000","1,296,194,000","1,354,310,000","1,252,827,000","1,235,183,000","1,236,163,000","1,270,208,000","1,160,218,000","1,118,891,000","1,145,684,000","1,093,160,000","1,319,681,000","1,254,605,000","1,267,574,000","1,311,985,000","1,543,273,000","1,471,258,000","1,379,308,000","1,472,897,000","1,369,314,000","1,325,872,000","1,346,019,000","1,601,869,000","1,818,201,000","1,691,447,000","1,637,751,000","1,766,539,000","1,819,797,000","1,708,335,000","1,622,660,000","1,499,675,000","1,426,044,000","1,324,862,000","1,360,768,000","1,304,225,000","1,212,630,000","1,117,593,000","1,040,262,000","1,267,771,000","1,194,296,000","1,140,138,000","1,074,549,000","988,209,000","761,864,000","665,101,000","845,487,000","756,447,000","725,996,000","779,689,000","592,674,000","456,122,000","462,075,000","439,562,000","517,113,000","500,778,000","372,589,000","347,939,000","301,432,000","332,379,000","257,484,000","293,812,000","291,380,000","297,037,000","228,388,000","240,008,000","257,729,000","220,171,000","213,120,000","189,300,000","173,100,000","183,900,000","179,700,000","156,000,000","159,300,000","70,500,000","145,800,000","133,800,000","141,000,000","137,800,000","134,700,000","152,000,000","156,700,000","150,200,000","150,000,000","146,200,000","141,300,000","135,300,000","129,700,000","17,600,000","2,500,000","4,300,000","2,700,000"
TotalDebt,"682,088,000","683,678,000","683,820,000","685,322,000","684,035,000","597,681,000","597,527,000","597,373,000","597,220,000","597,066,000","596,913,000","596,760,000","596,607,000","596,455,000","596,303,000","596,151,000","595,999,000","599,260,000","599,237,000","599,213,000","599,189,000","599,230,000","599,804,000","600,378,000","601,251,000","602,440,000","599,612,000","600,635,000","601,549,000","603,562,000","599,832,000","2,793,000","3,476,000","7,609,000","7,351,000","99,122,000","84,648,000","100,181,000","109,080,000","81,024,000","191,719,000","147,880,000","211,271,000","234,779,000","241,179,000","210,389,000","293,412,000","318,902,000","271,002,000","286,283,000","314,535,000","339,078,000","282,080,000","356,632,000","371,203,000","371,388,000","496,654,000","459,816,000","317,048,000","331,236,000","302,361,000","213,803,000","306,573,000","295,890,000","294,391,000","253,340,000","372,638,000","434,376,000","257,703,000","254,257,000","268,727,000","239,707,000","236,388,000","233,711,000","252,701,000","230,429,000","226,192,000","173,655,000","215,113,000","252,475,000","254,106,000","278,100,000","344,500,000","351,000,000","383,600,000","320,300,000","336,100,000","348,000,000","297,800,000","248,100,000","224,500,000","233,200,000","221,100,000","201,600,000","275,400,000","309,800,000","310,300,000","319,900,000","421,500,000","417,300,000","284,900,000","301,000,000","325,100,000","386,700,000","426,100,000"
NetDebt,,,,,,,,"165,823,000","171,654,000",,,"68,646,000","104,056,000","201,050,000","335,085,000","232,949,000","278,012,000","174,934,000","212,944,000","103,482,000","68,221,000","54,292,000","136,109,000","48,519,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"132,598,000","195,420,000","392,146,000","282,290,000","71,282,000","66,157,000","48,662,000",,"45,683,000","153,039,000","83,093,000","21,121,000","149,349,000","40,590,000","162,039,000","111,412,000","186,038,000","143,152,000","162,767,000","95,100,000","138,760,000","141,132,000","116,914,000","35,947,000","107,405,000","161,975,000","132,187,000","189,000,000","272,400,000","256,700,000","280,100,000","251,800,000","226,400,000","275,300,000","258,500,000","202,400,000","167,400,000","187,500,000","163,800,000","126,800,000","201,800,000","262,600,000","265,100,000","264,300,000","376,000,000","381,000,000","244,700,000","229,500,000","274,800,000","333,600,000","332,100,000"
ShareIssued,"20,555,330","20,555,330","20,555,330","20,555,330","20,555,330","20,555,330","20,555,330","20,555,330","20,555,330","20,555,330","20,555,330","20,555,330","20,555,330","20,555,330","20,555,330","20,555,330","20,555,330","20,555,330","20,555,330","20,555,330","20,555,330","20,555,330","20,555,330","20,555,330","20,555,330","20,555,330","20,555,330","20,555,330","20,556,198","20,556,198","20,556,198","20,556,198","20,556,198","20,556,198","20,556,198","20,556,198","20,556,198","20,557,913","20,559,671","20,559,671","20,559,671","20,559,671","20,559,671","20,559,671","20,257,474","20,452,592","20,533,197","5,424,257","5,274,489","5,137,554","5,135,640","5,442,384","5,606,714","5,517,527","5,644,915","5,750,939","5,681,189","5,628,158","6,240,568","6,345,446","6,506,875","6,574,078","6,401,581","6,379,940","6,635,000","6,727,341","7,083,297","7,235,183","7,018,594","7,022,390","7,291,132","7,291,132","7,187,622","7,475,033","7,560,488","7,987,601","8,208,869","8,858,694","8,908,990","8,908,990","9,391,000","9,463,000","9,463,000","10,300,000","10,870,000","10,973,227","10,814,000","11,312,000","11,518,000","11,515,562","11,495,000","11,717,000","12,121,000","13,574,000","14,708,000","14,601,000","15,400,000","16,693,000","15,382,000","15,365,000","18,361,000","15,276,000","16,043,000","17,322,000","18,115,000"
OrdinarySharesNumber,"3,673,694","3,632,772","3,698,185","3,643,596","3,590,749","3,577,831","3,595,069","3,628,515","3,618,744","3,691,006","3,735,863","3,747,606","3,735,638","3,693,003","3,789,295","3,897,629","3,894,804","3,890,988","3,982,106","4,069,170","4,062,712","4,049,101","4,166,661","4,213,174","4,493,418","4,433,725","4,546,902","4,699,992","4,996,884","4,914,130","4,874,817","5,138,099","5,066,030","4,977,633","5,013,861","5,578,993","5,867,259","5,663,556","5,630,880","5,924,548","6,149,335","5,950,111","5,926,721","5,801,600","5,424,257","5,424,257","5,424,257","5,424,257","5,274,489","5,137,554","5,135,640","5,442,384","5,606,714","5,517,527","5,644,915","5,750,939","5,681,189","5,628,158","6,240,568","6,345,446","6,506,875","6,574,078","6,401,581","6,379,940","6,635,000","6,727,341","7,083,297","7,235,183","7,018,594","7,022,390","7,291,132","7,291,132","7,187,622","7,475,033","7,560,488","7,987,601","8,208,869","8,858,694","8,908,990","8,908,990","9,391,000","9,463,000","9,463,000","10,300,000","10,870,000","10,973,227","10,814,000","11,312,000","11,518,000","11,515,562","11,495,000","11,717,000","12,121,000","13,574,000","14,708,000","14,601,000","15,400,000","16,693,000","15,382,000","15,365,000","18,361,000","15,276,000","16,043,000","17,322,000","18,115,000"
TreasurySharesNumber,"16,881,636","16,922,558","16,857,145","16,911,734","16,964,581","16,977,499","16,960,261","16,926,815","16,936,586","16,864,324","16,819,467","16,807,724","16,819,692","16,862,327","16,766,035","16,657,701","16,660,526","16,664,342","16,573,224","16,486,160","16,492,618","16,506,229","16,388,669","16,342,156","16,061,912","16,121,605","16,008,428","15,855,338","15,559,314","15,642,068","15,681,381","15,418,099","15,490,168","15,578,565","15,542,337","14,977,205","14,688,939","14,894,357","14,928,791","14,635,123","14,410,336","14,609,560","14,632,950","14,758,071","14,833,217","15,028,335","15,108,940",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
