name,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014
		PrepaidAssets,,"88,141,000",,,,"66,605,000",,,,"55,580,000",,,,"35,367,000",,,,"30,175,000",,,,"33,396,000",,
		RestrictedCash,"36,000","38,000","23,000","326,000","457,000","488,000","318,000","695,000","717,000","661,000","697,000","1,578,000","1,608,000","4,715,000","5,235,000","5,015,000","5,432,000","5,060,000","5,482,000","6,051,000","6,844,000","6,337,000","6,427,000","8,199,000"
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,"0",,,,"20,949,000",,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,"0",,,,"20,949,000",,
		OtherCurrentAssets,"111,832,000",,"76,489,000","89,456,000","80,914,000",,"75,649,000","81,874,000","70,639,000",,"70,361,000","42,807,000","40,831,000",,"42,286,000","40,304,000","35,833,000",,"84,948,000","65,389,000","61,449,000",,"81,632,000","78,311,000"
	TotalNonCurrentAssets,"2,726,233,000","2,558,863,000","2,539,541,000","2,573,321,000","2,579,845,000","2,404,112,000","2,430,196,000","2,444,625,000","2,489,567,000","2,481,022,000","2,416,965,000","1,644,550,000","1,566,235,000","1,565,654,000","1,595,437,000","1,613,901,000","1,646,665,000","1,654,967,000","1,702,231,000","1,722,398,000","1,700,497,000","1,749,854,000","1,817,913,000","1,879,350,000"
		NetPPE,"370,382,000","367,059,000","358,558,000","360,518,000","343,085,000","154,764,000","149,535,000","146,931,000","147,431,000","143,070,000","131,432,000","103,322,000","88,894,000","87,577,000","87,712,000","87,974,000","83,143,000","80,691,000","79,609,000","76,250,000","72,708,000","72,933,000","72,856,000","73,389,000"
			GrossPPE,"370,382,000","525,061,000","358,558,000","360,518,000","343,085,000","276,608,000","149,535,000","146,931,000","147,431,000","233,734,000","131,432,000","103,322,000","88,894,000","150,929,000","87,712,000","87,974,000","83,143,000","127,667,000","79,609,000","76,250,000","72,708,000","101,474,000","72,856,000","73,389,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,
				MachineryFurnitureEquipment,,"256,236,000",,,,"218,308,000",,,,"184,186,000",,,,"125,846,000",,,,"107,061,000",,,,"85,257,000",,
				OtherProperties,"370,382,000","186,343,000","358,558,000","360,518,000","343,085,000","154,764,000","149,535,000","146,931,000","147,431,000","143,070,000","131,432,000","103,322,000","88,894,000","87,577,000","87,712,000","87,974,000","83,143,000","80,691,000","79,609,000","76,250,000","72,708,000","72,933,000","72,856,000","73,389,000"
				Leases,,"82,482,000",,,,"58,300,000",,,,"49,548,000",,,,"25,083,000",,,,"20,606,000",,,,"16,217,000",,
			AccumulatedDepreciation,,"-158,002,000",,,,"-121,844,000",,,,"-90,664,000",,,,"-63,352,000",,,,"-46,976,000",,,,"-28,541,000",,
		GoodwillAndOtherIntangibleAssets,"2,306,181,000","2,141,333,000","2,133,801,000","2,164,252,000","2,188,937,000","2,199,208,000","2,226,629,000","2,247,025,000","2,295,005,000","2,296,260,000","2,246,784,000","1,505,426,000","1,444,760,000","1,445,956,000","1,477,827,000","1,498,100,000","1,536,999,000","1,548,736,000","1,576,390,000","1,607,037,000","1,590,276,000","1,634,909,000","1,689,492,000","1,745,243,000"
			Goodwill,"1,659,891,000","1,502,756,000","1,484,506,000","1,494,026,000","1,499,899,000","1,494,762,000","1,501,620,000","1,503,079,000","1,524,421,000","1,512,424,000","1,535,057,000","1,025,198,000","976,907,000","971,980,000","985,584,000","991,886,000","1,010,819,000","1,014,798,000","1,023,361,000","1,033,772,000","1,014,882,000","1,033,999,000","1,057,817,000","1,079,197,000"
			OtherIntangibleAssets,"646,290,000","638,577,000","649,295,000","670,226,000","689,038,000","704,446,000","725,009,000","743,946,000","770,584,000","783,836,000","711,727,000","480,228,000","467,853,000","473,976,000","492,243,000","506,214,000","526,180,000","533,938,000","553,029,000","573,265,000","575,394,000","600,910,000","631,675,000","666,046,000"
		InvestmentsAndAdvances,,,,,,"0",,,,"407,000",,,,"284,000",,,,"1,288,000",,,,"1,213,000","2,243,000","2,792,000"
			LongTermEquityInvestment,,,,,,"0",,,,"407,000",,,,"284,000",,,,"1,288,000",,,,"1,213,000","2,243,000","2,792,000"
				InvestmentsinJointVenturesatCost,,,,,,"0",,,,"407,000",,,,"284,000",,,,"1,288,000",,,,"1,213,000","2,243,000","2,792,000"
		NonCurrentDeferredAssets,,"13,659,000",,,,"10,327,000",,,,"10,783,000",,,,"8,330,000",,,,"5,559,000",,,,"28,429,000",,
			NonCurrentDeferredTaxesAssets,,"10,282,000",,,,"8,954,000",,,,"8,939,000",,,,"6,568,000",,,,"3,069,000",,,,"933,000",,
		OtherNonCurrentAssets,"49,670,000","36,812,000","47,182,000","48,551,000","47,823,000","39,813,000","54,032,000","50,669,000","47,131,000","30,502,000","38,749,000","35,802,000","32,581,000","23,507,000","29,898,000","27,827,000","26,523,000","18,693,000","46,232,000","39,111,000","37,513,000","12,370,000","53,322,000","57,926,000"
TotalLiabilitiesNetMinorityInterest,"2,573,739,000","2,454,439,000","2,553,713,000","2,278,838,000","2,320,406,000","2,135,047,000","2,270,244,000","2,298,785,000","2,339,566,000","2,421,565,000","2,373,336,000","1,561,474,000","1,454,484,000","1,461,139,000","1,482,429,000","1,504,481,000","1,496,874,000","1,526,021,000","1,548,501,000","1,556,089,000","1,556,934,000","1,561,762,000","1,887,399,000","1,901,401,000"
	CurrentLiabilities,"1,026,635,000","1,017,209,000","872,703,000","879,820,000","950,653,000","898,874,000","920,331,000","871,622,000","953,463,000","971,616,000","888,020,000","653,186,000","572,304,000","564,199,000","500,128,000","522,695,000","518,849,000","529,980,000","512,828,000","486,056,000","473,305,000","466,356,000","474,393,000","487,812,000"
		PayablesAndAccruedExpenses,"430,055,000","196,465,000","362,996,000","411,090,000","487,186,000","197,759,000","440,645,000","388,541,000","395,342,000","97,175,000","337,933,000","238,257,000","210,318,000","80,475,000","181,910,000","185,208,000","194,913,000","82,508,000","201,240,000","188,385,000","182,137,000","107,906,000","189,679,000","185,299,000"
			Payables,"57,728,000","57,387,000","58,565,000","64,972,000","58,655,000","88,040,000","59,794,000","65,484,000","90,483,000","78,241,000","60,438,000","69,899,000","53,388,000","76,859,000","36,743,000","54,713,000","55,853,000","76,358,000","55,263,000","55,506,000","48,545,000","59,275,000","41,306,000","45,108,000"
				AccountsPayable,"57,728,000","55,293,000","58,565,000","64,972,000","58,655,000","43,734,000","59,794,000","65,484,000","90,483,000","64,635,000","60,438,000","69,899,000","53,388,000","51,335,000","36,743,000","54,713,000","55,853,000","57,096,000","55,263,000","55,506,000","48,545,000","39,100,000","41,306,000","45,108,000"
				TotalTaxPayable,,"2,094,000",,,,"44,306,000",,,,"13,606,000",,,,"25,524,000",,,,"19,262,000",,,,"17,733,000",,
					IncomeTaxPayable,,"2,094,000",,,,"44,306,000",,,,"13,606,000",,,,"25,524,000",,,,"19,262,000",,,,"14,410,000",,
				OtherPayable,,,,,,,,,,,,,,,,,,,,,,"2,442,000",,
			CurrentAccruedExpenses,"372,327,000","139,078,000","304,431,000","346,118,000","428,531,000","109,719,000","380,851,000","323,057,000","304,859,000","18,934,000","277,495,000","168,358,000","156,930,000","3,616,000","145,167,000","130,495,000","139,060,000","6,150,000","145,977,000","132,879,000","133,592,000","48,631,000","148,373,000","140,191,000"
				InterestPayable,,"4,783,000",,,,"2,980,000",,,,"3,265,000",,,,"3,616,000",,,,"6,150,000",,,,"6,166,000",,
		PensionandOtherPostRetirementBenefitPlansCurrent,,"118,762,000",,,,"133,758,000",,,,"125,658,000",,,,"86,160,000",,,,"77,650,000",,,,"60,560,000",,
		CurrentDebtAndCapitalLeaseObligation,"62,347,000","151,403,000","34,708,000","33,953,000","30,985,000",,,"28,789,000","120,289,000","120,289,000","56,719,000","39,063,000","35,156,000","31,250,000",,,,,"20,000,000",,,,"8,900,000","8,900,000"
			CurrentDebt,"25,000,000","113,800,000",,,,,,"28,789,000","120,289,000","120,289,000","56,719,000","39,063,000","35,156,000","31,250,000",,,,,"20,000,000",,,,"8,900,000","8,900,000"
				LineOfCredit,,,,,,"0","0",,"91,500,000","91,500,000",,,,,,,,,"20,000,000",,,"0","0","0"
				OtherCurrentBorrowings,"25,000,000","113,800,000",,,,,,"28,789,000","120,289,000","120,289,000","56,719,000","39,063,000","35,156,000","31,250,000",,,,,"20,000,000",,,,"8,900,000","8,900,000"
			CurrentCapitalLeaseObligation,"37,347,000","37,603,000","34,708,000","33,953,000","30,985,000",,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"534,233,000","505,714,000","474,999,000","434,777,000","432,482,000","441,357,000","479,686,000","454,292,000","437,832,000","469,211,000","493,368,000","375,866,000","326,830,000","332,501,000","318,218,000","337,487,000","323,936,000","333,729,000","291,588,000","297,671,000","291,168,000","296,302,000","275,814,000","293,613,000"
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,"181,000",,
			CurrentDeferredRevenue,"534,233,000","505,714,000","474,999,000","434,777,000","432,482,000","441,357,000","479,686,000","454,292,000","437,832,000","469,211,000","493,368,000","375,866,000","326,830,000","332,501,000","318,218,000","337,487,000","323,936,000","333,729,000","291,588,000","297,671,000","291,168,000","296,121,000","275,814,000","293,613,000"
		OtherCurrentLiabilities,,"44,865,000",,,,"126,000,000",,,,"159,283,000",,,,"33,813,000",,,,"36,093,000",,,,"1,588,000",,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,547,104,000","1,437,230,000","1,681,010,000","1,399,018,000","1,369,753,000","1,236,173,000","1,349,913,000","1,427,163,000","1,386,103,000","1,449,949,000","1,485,316,000","908,288,000","882,180,000","896,940,000","982,301,000","981,786,000","978,025,000","996,041,000","1,035,673,000","1,070,033,000","1,083,629,000","1,095,406,000","1,413,006,000","1,413,589,000"
		LongTermDebtAndCapitalLeaseObligation,"1,439,250,000","1,312,548,000","1,558,091,000","1,290,175,000","1,252,924,000","1,082,384,000","1,191,511,000","1,271,841,000","1,218,616,000","1,225,397,000","1,293,498,000","794,401,000","785,726,000","797,052,000","882,446,000","881,503,000","880,583,000","889,514,000","909,427,000","919,156,000","933,848,000","948,537,000","1,240,306,000","1,242,276,000"
			LongTermDebt,"1,267,973,000","1,140,178,000","1,388,395,000","1,113,051,000","1,082,714,000","1,082,384,000","1,191,511,000","1,271,841,000","1,218,616,000","1,225,397,000","1,293,498,000","794,401,000","785,726,000","797,052,000","882,446,000","881,503,000","880,583,000","889,514,000","909,427,000","919,156,000","933,848,000","948,537,000","1,240,306,000","1,242,276,000"
			LongTermCapitalLeaseObligation,"171,277,000","172,370,000","169,696,000","177,124,000","170,210,000",,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"60,994,000","78,511,000","73,522,000","77,331,000","90,105,000","100,712,000","107,207,000","104,809,000","107,033,000","112,181,000","128,366,000",,,"73,703,000",,,,"81,691,000",,,,"118,980,000",,
			NonCurrentDeferredTaxesLiabilities,"60,994,000","78,511,000","73,522,000","77,331,000","90,105,000","100,712,000","107,207,000","104,809,000","107,033,000","112,181,000","128,366,000",,,"73,703,000",,,,"81,691,000",,,,"115,234,000",,
		NonCurrentAccruedExpenses,,,,,,,,,,,,,,,,,,,,,,"6,035,000",,
		DerivativeProductLiabilities,,,,,,,,,,,,,,,,,,,,,,"19,446,000",,
		OtherNonCurrentLiabilities,"46,860,000","46,171,000","49,397,000","31,512,000","26,724,000","53,077,000","51,195,000","50,513,000","60,454,000","112,371,000","63,452,000","113,887,000","96,454,000","26,185,000","99,855,000","100,283,000","97,442,000","24,836,000","126,246,000","150,877,000","149,781,000","2,408,000","172,700,000","171,313,000"
TotalEquityGrossMinorityInterest,"1,107,417,000","1,089,991,000","946,743,000","1,163,700,000","1,115,164,000","1,051,420,000","980,376,000","954,123,000","944,876,000","936,481,000","936,297,000","848,183,000","774,783,000","729,252,000","738,018,000","714,099,000","708,837,000","702,722,000","693,051,000","695,524,000","648,213,000","676,815,000","417,132,000","462,061,000"
	StockholdersEquity,"1,107,417,000","1,089,991,000","946,743,000","1,163,700,000","1,108,647,000","1,045,030,000","973,843,000","947,783,000","938,584,000","930,771,000","930,434,000","842,693,000","774,783,000","729,252,000","738,018,000","714,099,000","708,837,000","702,722,000","693,051,000","695,524,000","648,213,000","676,815,000","417,132,000","462,061,000"
		CapitalStock,"636,000","635,000","632,000","657,000","656,000","654,000","649,000","643,000","641,000","636,000","633,000","626,000","623,000","616,000","613,000","609,000","605,000","602,000","602,000","602,000","598,000","598,000","403,000","403,000"
			PreferredStock,"0","0","0","0","0",,,,"0","0","0","0","0","0","0","0","0","0",,,,,,
			CommonStock,"636,000","635,000","632,000","657,000","656,000","654,000","649,000","643,000","641,000","636,000","633,000","626,000","623,000","616,000","613,000","609,000","605,000","602,000","602,000","602,000","598,000","598,000","403,000","403,000"
		AdditionalPaidInCapital,"1,027,099,000","1,006,182,000","975,233,000","995,730,000","980,450,000","960,535,000","940,444,000","914,166,000","913,106,000","905,423,000","898,862,000","886,104,000","882,039,000","879,067,000","863,334,000","861,401,000","856,710,000","828,347,000","826,650,000","825,037,000","822,200,000","821,411,000","492,871,000","491,799,000"
		RetainedEarnings,"283,942,000","243,282,000","168,481,000","338,293,000","297,165,000","254,500,000","183,048,000","181,553,000","139,576,000","161,182,000","177,230,000","129,025,000","99,479,000","74,255,000","60,230,000","28,781,000","-9,889,000","6,080,000","-22,424,000","-46,083,000","-58,498,000","-75,685,000","-52,865,000","-54,040,000"
		GainsLossesNotAffectingRetainedEarnings,"-204,260,000","-160,108,000","-197,603,000","-170,980,000","-169,624,000","-170,659,000","-150,298,000","-148,579,000","-114,739,000","-136,470,000","-146,291,000","-173,062,000","-207,358,000","-224,686,000","-186,159,000","-176,692,000","-138,589,000","-132,307,000","-111,777,000","-84,032,000","-116,087,000","-69,509,000","-23,277,000","23,899,000"
			OtherEquityAdjustments,"-204,260,000","-160,108,000","-197,603,000","-170,980,000","-169,624,000","-170,659,000","-150,298,000","-148,579,000","-114,739,000","-136,470,000","-146,291,000","-173,062,000","-207,358,000","-224,686,000","-186,159,000","-176,692,000","-138,589,000","-132,307,000","-111,777,000","-84,032,000","-116,087,000","-69,509,000","-23,277,000","23,899,000"
	MinorityInterest,,"0","0","0","6,517,000","6,390,000","6,533,000","6,340,000","6,292,000","5,710,000","5,863,000","5,490,000",,,,,,,,,,,,
TotalCapitalization,"2,375,390,000","2,230,169,000","2,335,138,000","2,276,751,000","2,191,361,000","2,127,414,000","2,165,354,000","2,219,624,000","2,157,200,000","2,156,168,000","2,223,932,000","1,637,094,000","1,560,509,000","1,526,304,000","1,620,464,000","1,595,602,000","1,589,420,000","1,592,236,000","1,602,478,000","1,614,680,000","1,582,061,000","1,625,352,000","1,657,438,000","1,704,337,000"
CommonStockEquity,"1,107,417,000","1,089,991,000","946,743,000","1,163,700,000","1,108,647,000","1,045,030,000","973,843,000","947,783,000","938,584,000","930,771,000","930,434,000","842,693,000","774,783,000","729,252,000","738,018,000","714,099,000","708,837,000","702,722,000","693,051,000","695,524,000","648,213,000","676,815,000","417,132,000","462,061,000"
CapitalLeaseObligations,"208,624,000","209,973,000","204,404,000","211,077,000","201,195,000",,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"-1,198,764,000","-1,051,342,000","-1,187,058,000","-1,000,552,000","-1,080,290,000","-1,154,178,000","-1,252,786,000","-1,299,242,000","-1,356,421,000","-1,365,489,000","-1,316,350,000","-662,733,000","-669,977,000","-716,704,000","-739,809,000","-784,001,000","-828,162,000","-846,014,000","-883,339,000","-911,513,000","-942,063,000","-958,094,000","-1,272,360,000","-1,283,182,000"
WorkingCapital,"-71,712,000","-31,642,000","88,212,000","-10,603,000","-94,928,000","-116,519,000","-99,907,000","-63,339,000","-158,588,000","-94,592,000","4,648,000","111,921,000","90,728,000","60,538,000","124,882,000","81,984,000","40,197,000","43,796,000","26,493,000","43,159,000","31,345,000","22,367,000","12,225,000","-3,700,000"
InvestedCapital,"2,400,390,000","2,343,969,000","2,335,138,000","2,276,751,000","2,191,361,000","2,127,414,000","2,165,354,000","2,248,413,000","2,277,489,000","2,276,457,000","2,280,651,000","1,676,157,000","1,595,665,000","1,557,554,000","1,620,464,000","1,595,602,000","1,589,420,000","1,592,236,000","1,622,478,000","1,614,680,000","1,582,061,000","1,625,352,000","1,666,338,000","1,713,237,000"
TangibleBookValue,"-1,198,764,000","-1,051,342,000","-1,187,058,000","-1,000,552,000","-1,080,290,000","-1,154,178,000","-1,252,786,000","-1,299,242,000","-1,356,421,000","-1,365,489,000","-1,316,350,000","-662,733,000","-669,977,000","-716,704,000","-739,809,000","-784,001,000","-828,162,000","-846,014,000","-883,339,000","-911,513,000","-942,063,000","-958,094,000","-1,272,360,000","-1,283,182,000"
TotalDebt,"1,501,597,000","1,463,951,000","1,592,799,000","1,324,128,000","1,283,909,000","1,082,384,000","1,191,511,000","1,300,630,000","1,338,905,000","1,345,686,000","1,350,217,000","833,464,000","820,882,000","828,302,000","882,446,000","881,503,000","880,583,000","889,514,000","929,427,000","919,156,000","933,848,000","948,537,000","1,249,206,000","1,251,176,000"
NetDebt,"1,142,169,000","1,017,746,000","1,206,628,000","971,162,000","905,572,000","938,163,000","1,063,994,000","1,177,776,000","1,209,004,000","1,153,457,000","1,156,636,000","720,064,000","697,417,000","683,679,000","752,103,000","785,600,000","782,939,000","768,449,000","880,989,000","858,008,000","869,845,000","863,345,000","1,199,952,000","1,193,530,000"
ShareIssued,"63,625,742","63,491,550","63,240,925","65,735,974","65,646,621","65,394,526","64,914,921","64,256,649","64,059,766","63,623,950","63,329,298","62,628,862","62,253,243","61,597,705","61,309,444","60,914,218","60,505,981","60,245,009","60,203,935","60,158,455","59,827,555","59,814,444","57,262,377","57,262,377"
OrdinarySharesNumber,"63,625,742","63,491,550","63,240,925","65,735,974","65,646,621","65,394,526","64,914,921","64,256,649","64,059,766","63,623,950","63,329,298","62,628,862","62,253,243","61,597,705","61,309,444","60,914,218","60,505,981","60,245,009","60,203,935","60,158,455","59,827,555","59,814,444","57,262,377","57,262,377"
